drop_fraction,repeat,cp_f1,cp_count,cp_times,sample_id,cluster
0.05,23,1.0,3,"[70.44420311425223, 203.50547566339537, 258.2954114189249]",S0005,1
0.05,24,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,25,0.4,2,"[70.44420311425223, 148.71553990786583]",S0005,1
0.05,26,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 250.46827773956355]",S0005,1
0.05,27,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,28,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,29,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,30,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 258.2954114189249]",S0005,1
0.05,31,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,32,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 250.46827773956355]",S0005,1
0.05,33,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.05,34,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,35,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 250.46827773956355]",S0005,1
0.05,36,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 258.2954114189249]",S0005,1
0.05,37,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,38,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,39,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,40,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,41,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,42,1.0,3,"[70.44420311425223, 187.85120830467264, 258.2954114189249]",S0005,1
0.05,43,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 250.46827773956355]",S0005,1
0.05,44,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 250.46827773956355]",S0005,1
0.05,45,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,46,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.05,47,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,48,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.05,49,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 258.2954114189249]",S0005,1
0.1,0,1.0,3,"[86.09847047297494, 187.85120830467264, 258.2954114189249]",S0005,1
0.1,1,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,2,0.8,2,"[86.09847047297494, 258.2954114189249]",S0005,1
0.1,3,1.0,3,"[78.27133679361359, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,4,1.0,3,"[86.09847047297495, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,5,1.0,3,"[86.09847047297494, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,6,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,7,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,8,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.1,9,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.1,10,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.1,11,0.3333333333333333,3,"[70.44420311425223, 148.71553990786583, 234.81401038084078]",S0005,1
0.1,12,0.4,2,"[70.44420311425223, 148.71553990786583]",S0005,1
0.1,13,0.4,2,"[70.44420311425223, 148.71553990786583]",S0005,1
0.1,14,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,15,0.8,2,"[86.09847047297494, 258.2954114189249]",S0005,1
0.1,16,1.0,3,"[70.44420311425223, 187.85120830467264, 258.2954114189249]",S0005,1
0.1,17,0.4,2,"[70.44420311425223, 242.64114406020215]",S0005,1
0.1,18,0.6666666666666666,3,"[70.44420311425223, 148.71553990786583, 250.46827773956355]",S0005,1
0.1,19,1.0,3,"[86.09847047297494, 187.85120830467264, 258.2954114189249]",S0005,1
0.1,20,1.0,3,"[86.09847047297494, 203.50547566339537, 258.2954114189249]",S0005,1
0.1,21,1.0,3,"[70.44420311425223, 203.50547566339537, 258.2954114189249]",S0005,1
0.1,22,0.6666666666666666,3,"[70.44420311425223, 148.71553990786583, 250.46827773956355]",S0005,1
0.1,23,0.3333333333333333,3,"[70.44420311425223, 148.71553990786583, 234.81401038084078]",S0005,1
0.1,24,1.0,3,"[70.44420311425223, 187.85120830467264, 258.2954114189249]",S0005,1
0.1,25,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.1,26,1.0,3,"[78.27133679361359, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,27,0.3333333333333333,3,"[70.44420311425223, 180.02407462531127, 242.64114406020215]",S0005,1
0.1,28,1.0,3,"[70.44420311425223, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,29,0.3333333333333333,3,"[70.44420311425223, 140.88840622850446, 242.64114406020215]",S0005,1
0.1,30,0.8,2,"[86.09847047297494, 258.2954114189249]",S0005,1
0.1,31,0.6666666666666666,3,"[101.75273783169766, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,32,0.8,2,"[86.09847047297494, 258.2954114189249]",S0005,1
0.1,33,0.6666666666666666,3,"[70.44420311425223, 148.71553990786583, 250.46827773956355]",S0005,1
0.1,34,0.4,2,"[93.9256041523363, 258.2954114189249]",S0005,1
0.1,35,1.0,3,"[86.09847047297495, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,36,1.0,3,"[70.44420311425223, 187.85120830467264, 258.2954114189249]",S0005,1
0.1,37,0.8,2,"[78.27133679361359, 258.2954114189249]",S0005,1
0.1,38,0.4,2,"[78.27133679361359, 180.02407462531127]",S0005,1
0.1,39,1.0,3,"[70.44420311425223, 195.67834198403403, 250.46827773956355]",S0005,1
0.1,40,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.1,41,0.4,2,"[70.44420311425223, 148.71553990786583]",S0005,1
0.1,42,0.8,2,"[70.44420311425223, 258.2954114189249]",S0005,1
0.1,43,1.0,3,"[78.27133679361359, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,44,0.6666666666666666,3,"[101.75273783169766, 195.67834198403403, 258.2954114189249]",S0005,1
0.1,45,0.3333333333333333,3,"[86.09847047297494, 180.02407462531127, 242.64114406020215]",S0005,1
0.1,46,0.6666666666666666,3,"[70.44420311425223, 180.02407462531127, 250.46827773956355]",S0005,1
0.1,47,0.4,2,"[93.9256041523363, 258.2954114189249]",S0005,1
0.1,48,0.4,2,"[70.44420311425223, 148.71553990786583]",S0005,1
0.1,49,1.0,3,"[86.09847047297494, 203.50547566339537, 258.2954114189249]",S0005,1
0.05,0,0.6666666666666666,2,"[54.78993575552951, 133.06127254914313]",S0006,1
0.05,1,1.0,1,[54.78993575552951],S0006,1
0.05,2,1.0,1,[54.78993575552951],S0006,1
0.05,3,1.0,1,[54.78993575552951],S0006,1
0.05,4,1.0,1,[46.96280207616816],S0006,1
0.05,5,1.0,1,[54.78993575552951],S0006,1
0.05,6,1.0,1,[54.78993575552951],S0006,1
0.05,7,1.0,1,[54.78993575552951],S0006,1
0.05,8,1.0,1,[46.96280207616816],S0006,1
0.05,9,1.0,1,[54.78993575552951],S0006,1
0.05,10,1.0,1,[70.44420311425225],S0006,1
0.05,11,1.0,1,[54.78993575552951],S0006,1
0.05,12,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.05,13,1.0,1,[54.78993575552951],S0006,1
0.05,14,1.0,1,[54.78993575552951],S0006,1
0.05,15,1.0,1,[54.78993575552951],S0006,1
0.05,16,1.0,1,[54.78993575552951],S0006,1
0.05,17,1.0,1,[54.78993575552951],S0006,1
0.05,18,1.0,1,[46.96280207616816],S0006,1
0.05,19,0.6666666666666666,2,"[70.44420311425225, 258.2954114189249]",S0006,1
0.05,20,1.0,1,[54.78993575552951],S0006,1
0.05,21,1.0,1,[54.78993575552951],S0006,1
0.05,22,1.0,1,[54.78993575552951],S0006,1
0.05,23,1.0,1,[54.78993575552951],S0006,1
0.05,24,0.0,1,[133.06127254914313],S0006,1
0.05,25,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.05,26,1.0,1,[62.61706943489088],S0006,1
0.05,27,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.05,28,1.0,1,[54.78993575552951],S0006,1
0.05,29,1.0,1,[54.78993575552951],S0006,1
0.05,30,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.05,31,1.0,1,[54.78993575552951],S0006,1
0.05,32,0.0,1,[133.06127254914313],S0006,1
0.05,33,1.0,1,[54.78993575552951],S0006,1
0.05,34,1.0,1,[54.78993575552951],S0006,1
0.05,35,1.0,1,[54.78993575552951],S0006,1
0.05,36,0.6666666666666666,2,"[70.44420311425225, 258.2954114189249]",S0006,1
0.05,37,0.6666666666666666,2,"[54.78993575552951, 133.06127254914313]",S0006,1
0.05,38,0.6666666666666666,2,"[70.44420311425225, 258.2954114189249]",S0006,1
0.05,39,0.0,1,[133.06127254914313],S0006,1
0.05,40,1.0,1,[54.78993575552951],S0006,1
0.05,41,1.0,1,[70.44420311425225],S0006,1
0.05,42,1.0,1,[54.78993575552951],S0006,1
0.05,43,1.0,1,[54.78993575552951],S0006,1
0.05,44,0.6666666666666666,2,"[54.78993575552951, 133.06127254914313]",S0006,1
0.05,45,1.0,1,[62.61706943489088],S0006,1
0.05,46,1.0,1,[54.78993575552951],S0006,1
0.05,47,1.0,1,[54.78993575552951],S0006,1
0.05,48,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.05,49,1.0,1,[70.44420311425225],S0006,1
0.1,0,1.0,1,[54.78993575552951],S0006,1
0.1,1,0.0,1,[133.06127254914313],S0006,1
0.1,2,1.0,1,[54.78993575552951],S0006,1
0.1,3,1.0,1,[62.61706943489088],S0006,1
0.1,4,1.0,1,[54.78993575552951],S0006,1
0.1,5,1.0,1,[54.78993575552951],S0006,1
0.1,6,0.6666666666666666,2,"[70.44420311425225, 258.2954114189249]",S0006,1
0.1,7,1.0,1,[70.44420311425225],S0006,1
0.1,8,1.0,1,[70.44420311425225],S0006,1
0.1,9,1.0,1,[54.78993575552951],S0006,1
0.1,10,1.0,1,[54.78993575552951],S0006,1
0.1,11,1.0,1,[70.44420311425225],S0006,1
0.1,12,1.0,1,[62.61706943489088],S0006,1
0.1,13,1.0,1,[46.96280207616816],S0006,1
0.1,14,1.0,1,[54.78993575552951],S0006,1
0.1,15,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.1,16,1.0,1,[46.96280207616816],S0006,1
0.1,17,1.0,1,[54.78993575552951],S0006,1
0.1,18,1.0,1,[54.78993575552951],S0006,1
0.1,19,1.0,1,[54.78993575552951],S0006,1
0.1,20,1.0,1,[46.96280207616816],S0006,1
0.1,21,0.0,1,[133.06127254914313],S0006,1
0.1,22,1.0,1,[54.78993575552951],S0006,1
0.1,23,1.0,1,[54.78993575552951],S0006,1
0.1,24,1.0,1,[54.78993575552951],S0006,1
0.1,25,1.0,1,[70.44420311425225],S0006,1
0.1,26,1.0,1,[54.78993575552951],S0006,1
0.1,27,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.1,28,1.0,1,[54.78993575552951],S0006,1
0.1,29,1.0,1,[62.61706943489088],S0006,1
0.1,30,1.0,1,[62.61706943489088],S0006,1
0.1,31,0.6666666666666666,2,"[46.96280207616816, 140.88840622850446]",S0006,1
0.1,32,1.0,1,[54.78993575552951],S0006,1
0.1,33,1.0,1,[46.96280207616816],S0006,1
0.1,34,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.1,35,1.0,1,[70.44420311425225],S0006,1
0.1,36,1.0,1,[62.61706943489088],S0006,1
0.1,37,1.0,1,[46.96280207616816],S0006,1
0.1,38,1.0,1,[70.44420311425225],S0006,1
0.1,39,1.0,1,[54.78993575552951],S0006,1
0.1,40,0.0,1,[133.06127254914313],S0006,1
0.1,41,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.1,42,0.6666666666666666,2,"[70.44420311425225, 258.2954114189249]",S0006,1
0.1,43,1.0,1,[70.44420311425225],S0006,1
0.1,44,0.6666666666666666,2,"[70.44420311425225, 258.2954114189249]",S0006,1
0.1,45,0.0,2,"[86.09847047297498, 258.2954114189249]",S0006,1
0.1,46,0.6666666666666666,2,"[62.61706943489088, 258.2954114189249]",S0006,1
0.1,47,1.0,1,[54.78993575552951],S0006,1
0.1,48,0.6666666666666666,2,"[54.78993575552951, 140.88840622850446]",S0006,1
0.1,49,1.0,1,[54.78993575552951],S0006,1
0.05,0,1.0,1,[48.703090835164716],S0007,1
0.05,1,0.0,1,[77.92494533626356],S0007,1
0.05,2,1.0,1,[48.703090835164716],S0007,1
0.05,3,1.0,1,[48.703090835164716],S0007,1
0.05,4,1.0,1,[48.703090835164716],S0007,1
0.05,5,1.0,1,[48.703090835164716],S0007,1
0.05,6,1.0,1,[48.703090835164716],S0007,1
0.05,7,1.0,1,[48.703090835164716],S0007,1
0.05,8,1.0,1,[48.703090835164716],S0007,1
0.05,9,1.0,1,[68.18432716923061],S0007,1
0.05,10,1.0,1,[48.703090835164716],S0007,1
0.05,11,1.0,1,[68.18432716923061],S0007,1
0.05,12,1.0,1,[48.703090835164716],S0007,1
0.05,13,1.0,1,[68.18432716923061],S0007,1
0.05,14,1.0,1,[48.703090835164716],S0007,1
0.05,15,1.0,1,[48.703090835164716],S0007,1
0.05,16,1.0,1,[68.18432716923061],S0007,1
0.05,17,1.0,1,[48.703090835164716],S0007,1
0.05,18,1.0,1,[48.703090835164716],S0007,1
0.05,19,1.0,1,[48.703090835164716],S0007,1
0.05,20,1.0,1,[48.703090835164716],S0007,1
0.05,21,1.0,1,[48.703090835164716],S0007,1
0.05,22,1.0,1,[48.703090835164716],S0007,1
0.05,23,1.0,1,[48.703090835164716],S0007,1
0.05,24,1.0,1,[48.703090835164716],S0007,1
0.05,25,1.0,1,[48.703090835164716],S0007,1
0.05,26,1.0,1,[58.443709002197664],S0007,1
0.05,27,1.0,1,[48.703090835164716],S0007,1
0.05,28,0.0,1,[77.92494533626356],S0007,1
0.05,29,0.0,1,[77.92494533626356],S0007,1
0.05,30,1.0,1,[48.703090835164716],S0007,1
0.05,31,1.0,1,[48.703090835164716],S0007,1
0.05,32,1.0,1,[48.703090835164716],S0007,1
0.05,33,1.0,1,[48.703090835164716],S0007,1
0.05,34,1.0,1,[48.703090835164716],S0007,1
0.05,35,1.0,1,[48.703090835164716],S0007,1
0.05,36,1.0,1,[48.703090835164716],S0007,1
0.05,37,1.0,1,[48.703090835164716],S0007,1
0.05,38,1.0,1,[48.703090835164716],S0007,1
0.05,39,1.0,1,[48.703090835164716],S0007,1
0.05,40,1.0,1,[68.18432716923061],S0007,1
0.05,41,1.0,1,[68.18432716923061],S0007,1
0.05,42,1.0,1,[48.703090835164716],S0007,1
0.05,43,1.0,1,[48.703090835164716],S0007,1
0.05,44,1.0,1,[48.703090835164716],S0007,1
0.05,45,1.0,1,[68.18432716923061],S0007,1
0.05,46,1.0,1,[48.703090835164716],S0007,1
0.05,47,1.0,1,[48.703090835164716],S0007,1
0.05,48,1.0,1,[48.703090835164716],S0007,1
0.05,49,1.0,1,[48.703090835164716],S0007,1
0.1,0,1.0,1,[58.443709002197664],S0007,1
0.1,1,1.0,1,[48.703090835164716],S0007,1
0.1,2,1.0,1,[48.703090835164716],S0007,1
0.1,3,0.0,1,[77.92494533626356],S0007,1
0.1,4,1.0,1,[48.703090835164716],S0007,1
0.1,5,0.0,1,[87.66556350329651],S0007,1
0.1,6,1.0,1,[48.703090835164716],S0007,1
