ari,ari_assigned,vi,common_assigned_fraction,cluster_0_jaccard,cluster_1_jaccard,repeat,n_unique,n_clusters,noise_fraction,candidate_id,cluster_2_jaccard,cluster_3_jaccard,cluster_4_jaccard
0.00016779044837336482,,1.0374714865876609,0.5384615384615384,0.061224489795918366,0.5102040816326531,17,52,2,0.012658227848101266,300h__max__full__001,,,
0.48355731225296444,,0.9268967712974494,0.425531914893617,0.0,0.7692307692307693,18,47,2,0.4810126582278481,300h__max__full__001,,,
0.9215810892540465,1.0,0.1624918467121872,0.6274509803921569,1.0,1.0,19,51,3,0.3037974683544304,300h__max__full__001,,,
0.6407924482716966,1.0,0.6979846079974001,0.4782608695652174,0.4,0.9090909090909091,20,46,3,0.35443037974683544,300h__max__full__001,,,
0.060654221125791684,,1.2190718085130565,0.5111111111111111,0.11764705882352941,0.5588235294117647,21,45,2,0.11392405063291139,300h__max__full__001,,,
0.7653084322304778,,0.4882945502460736,0.5294117647058824,0.0,0.9642857142857143,22,51,2,0.3924050632911392,300h__max__full__001,,,
0.6304780876494024,1.0,0.798716508051664,0.5102040816326531,0.5,0.8846153846153846,23,49,3,0.3037974683544304,300h__max__full__001,,,
0.603657464392474,,0.7655496228785187,0.42857142857142855,0.0,0.875,24,49,2,0.4430379746835443,300h__max__full__001,,,
0.010789649154851162,,1.1455920911257258,0.17307692307692307,0.0,0.18518518518518517,25,52,2,0.7848101265822784,300h__max__full__001,,,
0.666560214045208,1.0,0.7077221644136844,0.5882352941176471,0.6666666666666666,0.8666666666666667,26,51,2,0.34177215189873417,300h__max__full__001,,,
0.5836093907532767,1.0,0.8389511769407811,0.5102040816326531,0.6666666666666666,0.8076923076923077,27,49,2,0.35443037974683544,300h__max__full__001,,,
0.11636067649452836,,1.1172296250506908,0.5,0.11764705882352941,0.5588235294117647,28,46,2,0.20253164556962025,300h__max__full__001,,,
0.020532122837342293,,1.2031584834064115,0.20754716981132076,0.0,0.2962962962962963,29,53,2,0.7848101265822784,300h__max__full__001,,,
0.47470608661143904,,0.8516282049486587,0.4074074074074074,0.0,0.8148148148148148,30,54,2,0.3670886075949367,300h__max__full__001,,,
0.07866691997199761,,1.1357596955235385,0.22,0.0,0.28,31,50,2,0.7721518987341772,300h__max__full__001,,,
0.5450195483456848,1.0,0.8878805292240366,0.5217391304347826,0.6,0.84,32,46,3,0.2911392405063291,300h__max__full__001,,,
0.3327636502931903,,0.9526381469906582,0.3269230769230769,0.0,0.56,33,52,2,0.6708860759493671,300h__max__full__001,,,
0.113433564600339,,1.0524145347652925,0.6037735849056604,0.06521739130434782,0.6304347826086957,34,53,2,0.10126582278481013,300h__max__full__001,,,
0.4468137012985804,,0.9377150855106813,0.5434782608695652,0.06451612903225806,0.7666666666666667,35,46,2,0.27848101265822783,300h__max__full__001,,,
0.7698076628743431,1.0,0.4797326256424985,0.5416666666666666,0.5,0.9230769230769231,36,48,2,0.3670886075949367,300h__max__full__001,,,
0.3411795012155657,1.0,0.8623730757837411,0.5636363636363636,0.8333333333333334,0.6666666666666666,37,55,2,0.16455696202531644,300h__max__full__001,,,
0.6452683589182665,1.0,0.721814615312544,0.4888888888888889,0.75,0.8260869565217391,38,45,2,0.43037974683544306,300h__max__full__001,,,
0.38081350938793657,,1.0053550799982065,0.47058823529411764,0.0,0.7741935483870968,39,51,3,0.22784810126582278,300h__max__full__001,,,
0.020718846866679075,,1.0040100289814364,0.5555555555555556,0.06,0.54,40,54,2,0.0,300h__max__full__001,,,
0.42489117123196135,1.0,1.1196980597427415,0.4528301886792453,0.5714285714285714,0.7142857142857143,41,53,2,0.43037974683544306,300h__max__full__001,,,
0.5647939326979221,1.0,0.7921458411904871,0.4716981132075472,0.6,0.8148148148148148,42,53,3,0.43037974683544306,300h__max__full__001,,,
0.07719502199052262,,1.3557242226576438,0.28846153846153844,0.0,0.41379310344827586,43,52,2,0.620253164556962,300h__max__full__001,,,
0.7120543293718167,0.7940698619008936,0.7033249794694088,0.5094339622641509,0.42857142857142855,0.8846153846153846,44,53,2,0.379746835443038,300h__max__full__001,,,
0.0007268762493185535,,1.151795825960004,0.16666666666666666,0.0,0.16,45,48,2,0.810126582278481,300h__max__full__001,,,
0.46802795224028987,1.0,0.9242266233586007,0.5416666666666666,0.6,0.7666666666666667,46,48,2,0.2911392405063291,300h__max__full__001,,,
