curve_id,axis_valid,audit_reasons,source_file,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,n_unique_points,duration_hours,x_min_original,x_max_original,y_min_original,y_max_original,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,final_class,rule_ensemble_stability,strict_topology_match,strict_class,confidence_level,review_recommended
图片203_43b6c7ef6f,True,,lab-v2/som_references/accepted/samples_test/图片203/accepted/samples_test__unknown__unknown__图片203__DMPESI__Series_2.csv,图片203,samples_test__unknown__unknown__图片203__DMPESI__Series_2,Time,(d),Normalized PCE,(%),24.0,46,1571.518115946355,0.0998457485681303,65.57976724633292,0.94265402717165,1.0059603593701674,750,0.04216759613426946,0.9964496896329949,0.9581414382860092,-0.03830825134698568,-0.9084760541009995,0.0035503103670062597,0.08419522791153217,0.04185856171399194,0.9926712820125316,0.0365368302674437,0.8664669940184317,0.03298651990043744,0.7822717661068995,0.0,0.0,0.005321731446548239,0.12620428799409997,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.2639954699093319,-0.008918330969929104,0.43666666666666665,IFO-Slope,1.0,True,IFO-Slope,high,False
图片203_d6265391d3,True,,lab-v2/som_references/accepted/samples_test/图片203/accepted/samples_test__unknown__unknown__图片203__0--Control__Series_1.csv,图片203,samples_test__unknown__unknown__图片203__0--Control__Series_1,Time,(d),Normalized PCE,(%),24.0,46,1571.5181159463548,0.3908676218915285,65.87078911965631,0.3813378816781307,0.967976560051057,750,0.25922069040381523,0.9964565901433917,0.7417242642067731,-0.25473232593661865,-0.9826851612029711,0.0035395180308580576,0.013654458003889194,0.2582718439674767,0.9963396192068603,0.1292691644765498,0.49868382140011147,0.12572964644569173,0.4850293633962223,0.0,0.0,0.12900267949092692,0.49765579780674885,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.525060980741609,-0.12774128182387048,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
图片204_956f733ac0,True,,lab-v2/som_references/accepted/samples_test/图片204/accepted/samples_test__unknown__unknown__图片204__Series_1__Series_1.csv,图片204,samples_test__unknown__unknown__图片204__Series_1__Series_1,Time,(h),Normalized Pmax,,1.0,42,987.0616558007978,1.2181884965313827,988.2798442973292,0.7795773329979716,1.0155397567817648,750,0.2075300257690087,0.9924542757613616,0.7929958603007495,-0.19945841546061205,-0.9611063012280413,0.007552606049487598,0.036392835309017046,0.20701102151009965,0.9974991365370584,0.1339723970912009,0.6455566927954747,0.1264197910417133,0.6091638574864576,0.0,0.0,0.07303862441889875,0.3519424437415836,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.9375485517885787,-0.057668636173954804,0.7533333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
图片204_e23dcaaf74,True,,lab-v2/som_references/accepted/samples_test/图片204/accepted/samples_test__unknown__unknown__图片204__Series_2__Series_2.csv,图片204,samples_test__unknown__unknown__图片204__Series_2__Series_2,Time,(h),Normalized Pmax,,1.0,41,987.0616558007976,-3.59674640981396,983.4649093909836,0.9232066344315848,1.005280520965078,750,0.073844159176918,0.9873551958179408,0.9261579770024474,-0.06119721881549345,-0.8287347232009963,0.012635011909974514,0.17110374132235945,0.07383223072546796,0.9998384645233558,0.04469203590145321,0.6052210005449276,0.032057023991478695,0.4341172592225681,0.0,0.0,0.029140194824014753,0.3946174639784282,0.04666666666666667,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.07190400144858514,2.423972598870223e-14,0.43,IFO-Slope,0.54,True,IFO-Slope,low_review,True
图片205_9ae72871fb,True,,lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_1__Series_1.csv,图片205,samples_test__unknown__unknown__图片205__Series_1__Series_1,Time,(h),PCE,(Normalized),1.0,54,1003.8344196702012,-4.682881746365638,999.1515379238356,0.5793394157995296,1.003249506871324,750,0.38661155110695533,0.989098077596083,0.6143454709138533,-0.37475260668222976,-0.9693259438556071,0.010831858502706071,0.028017420772069635,0.38558446518493583,0.9973433646276767,0.27299149903437714,0.7061131470405926,0.26215964053167107,0.678095726268523,0.0,0.0,0.1125929661505587,0.2912302175870841,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-1.8907310920972797,-0.15423368334392007,0.88,IFO-Slope,1.0,True,IFO-Slope,high,False
图片205_b01c2f4a6f,True,,lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,图片205,samples_test__unknown__unknown__图片205__Series_2__Series_2,Time,(h),PCE,(Normalized),1.0,54,1003.8344196702012,-4.682881746365638,999.1515379238356,0.7583236764742871,0.996969357373964,750,0.22212242357463796,0.992901395559512,0.7788063887512034,-0.2140950068083085,-0.963860394474617,0.006992858107335187,0.03148199985754898,0.2210878649156437,0.995342394332166,0.19161431265283402,0.8626518186195076,0.18499911734500607,0.8328700649299478,0.00046918647554961,0.002112287755549152,0.029565075938852048,0.1331026173002184,0.0,0.25666666666666665,0.27,0.26666666666666666,-1.6995782708304505,-0.07663342403063013,0.65,IFO-Slope,1.0,True,IFO-Slope,high,False
图片39_d097bf548c,True,,lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,图片39,samples_test__unknown__unknown__图片39__Series_2__Series_2,Time,(h),PCE,(%),1.0,37,1963.3894378264695,-6.805483297274634,1956.583954529195,18.6946212955531,24.90183588270564,750,0.05524740915707116,0.9984274924856033,0.9452133441264357,-0.0532141483591676,-0.9631971737874098,0.0015725075143976364,0.028463009187035693,0.05478665587356524,0.9916601829744455,0.03046558543211597,0.5514391696722064,0.028893077917718335,0.5229761604851707,0.0,0.0,0.024321070441449266,0.44022101330223906,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.15659771935522718,-0.0553888044490187,0.7466666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
图片39_f87b8b1e9b,True,,lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,图片39,samples_test__unknown__unknown__图片39__Series_1__Series_1,Time,(h),PCE,(%),1.0,37,1963.3894378264695,-6.805483297274634,1956.583954529195,23.29997405376305,25.702766797176935,750,0.03110375367876672,0.9994724747120113,0.9694116877352102,-0.030060786976801035,-0.9664681403814718,0.0005259311027571156,0.01690892707641739,0.03058671807955815,0.9833770674578892,0.008673826094929504,0.27886750211923056,0.008293844724263089,0.2666509261203725,0.0005753100409197076,0.018496482670914687,0.022342252293457654,0.718313696932014,0.043333333333333335,0.24333333333333335,0.41333333333333333,0.26666666666666666,-0.013004090349058087,-0.03675723888558583,0.7133333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
图片48_8c2ec3e669,True,,lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,图片48,samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1,Duration,(hours),Efficiency,(%),1.0,42,1845.3625184336338,-2.557184399387097,1842.8053340342467,19.863379904002123,23.350358033099734,750,0.034873668020775295,0.9685330433468113,0.9712971786458277,0.0027641352990163126,0.07926138705482985,0.03146674925221016,0.9023068417541988,0.028702613953193845,0.823045454699369,0.0033697455052607017,0.09662721751131091,0.003406918768565137,0.09769315824580119,0.034873668020775295,1.0,0.028702613953193845,0.823045454699369,0.14666666666666667,0.0,0.14666666666666667,0.26666666666666666,0.31876196285828,-0.044601881186694295,0.5833333333333334,IFO-Bridge,1.0,True,IFO-Bridge,high,False
图片58_1257c313d3,True,,lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,图片58,samples_test__unknown__unknown__图片58__Series_2__Series_2,Time,(h),Normal. PCE,,1.0,38,2328.663753826882,-2.692610944889964,2325.971142881992,0.9455858728891088,1.0047422329429256,750,0.011509134863602721,0.9992399636695598,0.9969640526941982,-0.002275910975361617,-0.19774822367918496,0.0007599163535926268,0.0660272351135478,0.0030358273289542437,0.2637754587927328,0.0078060624100400045,0.6782492778607045,0.007046146056447378,0.6122220427471567,0.0078060624100400045,0.6782492778607045,0.0030358273289542437,0.2637754587927328,0.7,0.26666666666666666,0.7,0.26666666666666666,-0.03764948505170379,-0.006634433767546662,0.49333333333333335,IFO-Valley,0.27,True,IFO-Valley,low_review,True
图片59_310539ca94,True,,lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,图片59,samples_test__unknown__unknown__图片59__Target__Series_2,Time (h),(h),PCE (Normalized),(Normalized),1.0,44,998.2401077705126,-3.352712019445022,994.8873957510676,0.7603576214710883,0.9949966940993972,750,0.22134047606935714,0.9911012959302944,0.7796723465802362,-0.21142894935005818,-0.9552204508849381,0.00887050730801775,0.040076299940902685,0.22029945665807593,0.9952967508258408,0.18893719672394593,0.8536043659034255,0.1809222941315466,0.8173936251716315,0.0008556047156184077,0.0038655592091087015,0.03136225993413,0.1416923849224153,0.0,0.22666666666666666,0.26666666666666666,0.26666666666666666,-1.616307824470962,-0.07840954667025976,0.6433333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
图片59_f6d9fd27a4,True,,lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,图片59,samples_test__unknown__unknown__图片59__Control__Series_1,Time (h),(h),PCE (Normalized),(Normalized),1.0,44,998.2401077705126,-5.674200642167136,992.5659071283455,0.5834166814562982,0.9988432362736316,750,0.3823148648713637,0.9919687367881959,0.6186065754040292,-0.37336216138416667,-0.9765829050612267,0.00798110718386369,0.020875743836298567,0.38134326856803036,0.9974586488975252,0.2693185591293459,0.7044417674420341,0.2613374519454822,0.6835660236057356,0.0,0.0,0.11202470943868448,0.2930168814554911,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-1.8032030885029222,-0.15792483143583808,0.8866666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
图片62_a6edecddb8,True,,lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,图片62,samples_test__unknown__unknown__图片62__Series_2__Series_2,Time,(h),SPO,(Normalized),1.0,90,1423.402858681986,8.126574967506485,1431.5294336494924,0.8704034972465404,0.9796320079101494,750,0.08994681420901796,0.9953127820315603,0.9314891908262767,-0.06382359120528358,-0.7095703362763982,0.004687217968440183,0.05211099481020027,0.06851080917372376,0.7616813310865984,0.06672649790747587,0.741843927372649,0.062039279939035685,0.6897329325624487,0.00681223623524041,0.07573627031870378,0.008596547501488305,0.09557367403265324,0.0,0.26666666666666666,0.47,0.26666666666666666,-0.5540047404339296,0.005467359346980039,0.45,IFO-Slope,1.0,True,IFO-Slope,high,False
图片63_ccd7968c5f,True,,lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,图片63,samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2,Time,(h),Normalized PCE,,1.0,73,983.8846344941695,5.838942964062312,989.7235774582318,0.8962579609787125,0.9991321855904148,750,0.10047636572557983,0.9937620991853137,0.8995436465188268,-0.09421845266648687,-0.9377175615986697,0.0062478629080279235,0.062182413375619416,0.1004663155745148,0.9998999749742892,0.06024522134718446,0.5995959439031233,0.05399735843915654,0.5374135305275038,0.0,0.0,0.040221094227330334,0.40030403107116586,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.30676647779449806,-0.04678477221126991,0.86,IFO-Slope,1.0,True,IFO-Slope,high,False
图片63_e09300d500,True,,lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,图片63,samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3,Time,(h),Normalized PCE,,1.0,74,997.5496988621438,3.105930090467396,1000.6556289526112,0.8857367334616064,0.9979631603107364,750,0.104120038232977,0.9916542684229709,0.8959759954862988,-0.09567827293667208,-0.9189227603104045,0.008337973761332496,0.08008039473319829,0.10401624669800458,0.9990031550436028,0.07391266314211797,0.7098793315531869,0.06557468938078548,0.6297989368199887,0.0,0.0,0.030103583555886604,0.289123823490416,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.4465057695507737,-0.013185659477349312,0.7,IFO-Slope,1.0,True,IFO-Slope,high,False
图片71_9c21e81598,True,,lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,图片71,samples_test__unknown__unknown__图片71__Control__Series_2,Time,(h),Normalized PCE,,1.0,49,789.0591953981544,2.339203564016799,791.3983989621712,0.7826586588954395,1.0004239817055147,750,0.19777767888998266,0.9988640181206327,0.8044254951326786,-0.19443852298795417,-0.9831166190200565,0.0011024197830384885,0.005574035397855635,0.19554094277099265,0.9886906544179123,0.08873314295504531,0.44865094712940123,0.08763072317200682,0.4430769117315456,0.0,0.0,0.10680779981594735,0.5400397072885109,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.7644594633010038,-0.2407869287982917,0.66,IFO-Slope,1.0,True,IFO-Slope,high,False
图片71_c5d93d7f57,True,,lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,图片71,samples_test__unknown__unknown__图片71__Target__Series_1,Time,(h),Normalized PCE,,1.0,29,772.6204621606928,5.626950211509097,778.2474123722019,0.6826043213881077,0.9651106861146916,750,0.2961357994779499,0.9746996535994309,0.8322751284503497,-0.14242452514908122,-0.48094328818115784,0.02533018860889047,0.08553571926644601,0.16775471375797169,0.5664790074476038,0.22086202879811578,0.7458133369469944,0.19553184018922531,0.6602776176805484,0.06375897637691996,0.21530316999605928,0.010651661336775864,0.035968840496668764,0.0,0.26666666666666666,0.7766666666666666,0.26666666666666666,-1.2492261386670638,0.007029538014924328,0.6,IFO-Slope,1.0,True,IFO-Slope,high,False
图片74_5d7058438c,True,,lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,图片74,samples_test__unknown__unknown__图片74__Series_3__Series_3,Time,(h),PCE,(%),1.0,30,1968.5651328077367,-24.05514977803205,1944.5099830297047,23.006290341858232,24.299527670026844,750,0.030499774641434718,0.9998249941276257,0.9696752312308999,-0.030149762896725774,-0.9885241202984679,0.00017500587237517795,0.005737939851444936,0.03032476876910095,0.9942620601499128,0.007401112314025737,0.2426612131084778,0.007226106441650559,0.23692327325703286,0.0,0.0,0.022923656455075214,0.751600847041435,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.0209902666828624,-0.02100070468250524,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
图片75_9ce42888b8,True,,lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,图片75,samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1,Storage time,(h),Normalized PCE,,1.0,54,1000.5514869950623,5.411100384789734,1005.962587379852,0.9716301260028736,1.003622288203874,750,0.02683499157906788,0.9992732258038353,0.9734412299440413,-0.02583199585979401,-0.9626235873293049,0.0007253394173016847,0.02702961225698583,0.026557335277095695,0.9896531995862907,0.010289634635556766,0.3834409489281524,0.009566086858355138,0.35647810174149563,0.0002843204998872473,0.010595140268612047,0.01655022950132612,0.6167406258564213,0.04,0.23,0.67,0.26666666666666666,-0.05035160115749482,-0.05170291194159318,0.5166666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
图片75_f438d34951,True,,lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,图片75,samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2,Storage time,(h),Normalized PCE,,1.0,54,1000.5514869950622,-4.028064586861802,996.5234224082004,0.8386100831671337,1.0002546921827162,750,0.14111012504216036,0.9977957374167774,0.8591419989984278,-0.1386537384183496,-0.9825924140944752,0.002178654616246445,0.015439392570841494,0.14083239303459605,0.9980318066653167,0.09925358165864628,0.703376753645365,0.09707492704239984,0.6879373610745235,0.0,0.0,0.041578811375949765,0.2946550530199516,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.6997382258717132,-0.07129920127770983,0.9733333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
图片87_1c26b92a11,True,,lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,图片87,samples_test__unknown__unknown__图片87__Series_2__Series_2,Time,(h),Normalized PCE,,1.0,41,1033.8789097239076,10.904125140323629,1044.7830348642312,0.7380845833696407,0.9809668517879648,750,0.18211563776586726,0.9994123617864208,0.8199219221876194,-0.1794904395988014,-0.9855849931435274,0.0005783205980772754,0.0031755680356278897,0.18006876019687867,0.9887605611791553,0.07832147821070035,0.43006454125258886,0.07774315761262307,0.42688897321696095,0.0,0.0,0.10174728198617833,0.5586960199265665,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.21609056696892442,-0.0801924864211833,0.79,IFO-Slope,1.0,True,IFO-Slope,high,False
图片87_1dae4b0735,True,,lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,图片87,samples_test__unknown__unknown__图片87__Series_1__Series_1,Time,(h),Normalized PCE,,1.0,41,1033.8789097239076,8.319427866013882,1042.1983375899215,0.9809668517879648,1.0038019368529354,750,0.018963531112142995,0.9978608352610784,0.9835145848152035,-0.014346250445874897,-0.7565178848304526,0.0021528238514313403,0.1135244189861251,0.016499074297306238,0.8700423038165777,0.018814382425447862,0.9921349728690756,0.016810707260711655,0.8864755810138749,0.004537787096120516,0.23929019702532173,0.0020733302812837584,0.10933250084189934,0.0,0.25666666666666665,0.4166666666666667,0.26666666666666666,-0.04329551484713174,-0.004679607165714788,0.25333333333333335,IFO-Slope,1.0,True,IFO-Slope,high,False
图片88_42cc027bcd,True,,lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,图片88,samples_test__unknown__unknown__图片88__Series_1__Series_1,Time,(hours),Normalized PCE,,1.0,63,989.9325475330139,2.1691588929524954,992.1017064259664,0.6253562306311766,1.005838275459887,750,0.30248187921892666,0.9986121118348024,0.6992566315924139,-0.29935548024238845,-0.9896641776207843,0.0013878881651985253,0.004588334907143368,0.300743368407587,0.9942525125279277,0.08930944017950615,0.295255505586392,0.08792155201430762,0.29066717067924863,0.0,0.0,0.21143392822808083,0.6989970069415357,0.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,-0.2783343631920348,-0.23929785565638345,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
图片88_becac536eb,True,,lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,图片88,samples_test__unknown__unknown__图片88__Series_2__Series_2,Time,(hours),Normalized PCE,,1.0,63,989.9325475330141,5.362489691446086,995.2950372244602,0.9968857567580348,1.010314534810813,750,0.009439769492215366,0.9998217592151534,0.9905902732976076,-0.009231485917545745,-0.9779355232305847,0.00017737234041392824,0.01878990165598861,0.009408858257959674,0.9967254248865733,0.004980750438377757,0.5276347523618241,0.0048189681444170684,0.5104963790049212,4.595552362418598e-05,0.004868288750279742,0.004458473296752863,0.47230743297594324,0.01,0.04666666666666667,0.5933333333333334,0.26666666666666666,-0.06117685513132496,-0.003572956702959972,0.12333333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
图片88_fe602bba7f,True,,lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,图片88,samples_test__unknown__unknown__图片88__Series_3__Series_3,Time,(hours),Normalized PCE,,1.0,63,989.9325475330141,5.362489691446086,995.2950372244602,0.9565994225997008,1.005838275459887,750,0.04506328406054916,0.9998205010818285,0.954965995312485,-0.04485450576934347,-0.9953669978662637,0.00017862661106915478,0.003963905755939661,0.04503313238041262,0.9993309036222033,0.013844618847966284,0.3072261406728369,0.014015202628226864,0.3110115678518986,0.0005499428293048725,0.012203789421249089,0.031389245970421475,0.6965592194356142,0.01,0.26,0.2733333333333333,0.26666666666666666,-0.1020034832463827,-0.0589228032776507,0.30666666666666664,IFO-Slope,1.0,True,IFO-Slope,high,False
图片89_0951cf1bdf,True,,lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,图片89,samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3,Durations (hours),(hours),Efficiency (%),(%),1.0,49,1002.7522677989435,0.266732141899638,1003.0189999408432,21.46712193041974,22.083677804815338,750,0.028228594579793875,0.9886884964077719,0.9729532014712422,-0.015735294936529698,-0.5574239586051895,0.01130790800267012,0.40058345698741793,0.027043202939199817,0.9580074155926075,0.009557203647574397,0.3385646288751292,0.00020739439756300992,0.007346961499509563,0.01151530240023313,0.4079304184869275,0.027043202939199817,0.9580074155926075,0.15,0.013333333333333334,0.15,0.26666666666666666,0.09683158931131054,-0.04969067097383134,0.44333333333333336,IFO-Hill,1.0,True,IFO-Hill,high,False
图片89_b4f2cac963,True,,lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1.csv,图片89,samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1,Durations (hours),(hours),Efficiency (%),(%),1.0,49,1002.7522677989435,-1.8223350826815192,1000.929932716262,20.423719681442577,20.803138681070635,750,0.011846971870428935,0.9955449186454745,0.9884339885199505,-0.007110930125523995,-0.6002318738743265,0.004451573467191161,0.37575622833229416,0.011562503592715156,0.9759881022066208,0.0023287414360739778,0.19656849543862914,0.004999625860544699,0.42201719690279643,0.00945119932773586,0.7977734252350906,0.011562503592715156,0.9759881022066208,0.7133333333333334,0.09333333333333334,0.7133333333333334,0.26666666666666666,-0.06492678127044149,-0.04441758762894743,0.47,IFO-Valley,1.0,True,IFO-Valley,high,False
图片90_69887e1835,True,,lab-v2/som_references/accepted/samples_test/图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,图片90,samples_test__unknown__unknown__图片90__Series_1__Series_1,Damp heat hour,,Normalized efficiency,,1.0,27,1781.270435697606,-11.632577602266906,1769.637858095339,1.001456167432602,1.082347738593771,750,0.07661255699401215,0.9575888814713619,0.9238897374098981,-0.03369914406146379,-0.4398644998116645,0.04241111195119451,0.5535791209071544,0.0761102560126583,0.993443620718819,0.007280952678106689,0.09503602234129518,0.006393288414946574,0.08344961538676039,0.04880440036614109,0.6370287362939149,0.0761102560126583,0.993443620718819,0.13666666666666666,0.0,0.13666666666666666,0.26666666666666666,0.5109751631157308,-0.025466380209691875,0.7233333333333334,IFO-Bridge,1.0,True,IFO-Bridge,high,False
