curve_id,included,exclusion_reason,source_file,relative_source,validation_file,doi,record_id,legend,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,time_factor_to_hours,time_factor_source,n_original_points,duration_hours,raw_min,raw_max,normalizer,smoothing_applied
C2708e01806,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.10.008/Fig6_D_ff/accepted/10.1016_j.solmat.2015.10.008__Fig6__D__ff__O-PDPP3T__Series_2.csv,x_time_h/10.1016_j.solmat.2015.10.008/Fig6_D_ff/accepted/10.1016_j.solmat.2015.10.008__Fig6__D__ff__O-PDPP3T__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.10.008/Fig6_D_ff/validation_result.json,10.1016/j.solmat.2015.10.008,10.1016_j.solmat.2015.10.008__Fig6__D__ff,O-PDPP3T,time,(hours),Efficiency,(%),1.0,axis_metadata:hour,56,169.1024258120541,4.993597099228186,12.234206603196553,12.234206603196553,False
C491d369ef8,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.10.008/Fig6_D_ff/accepted/10.1016_j.solmat.2015.10.008__Fig6__D__ff__Spiro-OMeTAD__Series_1.csv,x_time_h/10.1016_j.solmat.2015.10.008/Fig6_D_ff/accepted/10.1016_j.solmat.2015.10.008__Fig6__D__ff__Spiro-OMeTAD__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2015.10.008/Fig6_D_ff/validation_result.json,10.1016/j.solmat.2015.10.008,10.1016_j.solmat.2015.10.008__Fig6__D__ff,Spiro-OMeTAD,time,(hours),Efficiency,(%),1.0,axis_metadata:hour,56,169.1024258120541,2.306652166114924,12.31905749582118,12.31905749582118,False
Cb4fc2032c5,False,shorter_than_150h,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2017.12.015/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2017.12.015__Fig8__D__stability_performance_curve_pce__Reference__Series_2.csv,x_time_h/10.1016_j.solmat.2017.12.015/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2017.12.015__Fig8__D__stability_performance_curve_pce__Reference__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2017.12.015/Fig8_D_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2017.12.015,10.1016_j.solmat.2017.12.015__Fig8__D__stability_performance_curve_pce,Reference,Time,(h),PCE,(%),1.0,axis_metadata:hour,70,120.20002815154278,1.701356795434176,11.278624578624685,,False
Ccc05f51311,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.04.007/Fig6_B_stability/accepted/10.1016_j.solmat.2019.04.007__Fig6__B__stability__PCBM__Series_2.csv,x_time_h/10.1016_j.solmat.2019.04.007/Fig6_B_stability/accepted/10.1016_j.solmat.2019.04.007__Fig6__B__stability__PCBM__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.04.007/Fig6_B_stability/validation_result.json,10.1016/j.solmat.2019.04.007,10.1016_j.solmat.2019.04.007__Fig6__B__stability,PCBM,Time,Hours,Normalized PCE,a.u.,1.0,axis_metadata:hour,59,190.96429993074855,0.1783008533919106,1.0015461402707202,1.0015461402707202,False
C79ca664448,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS0__Series_1.csv,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS0__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2019.110130,10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce,PS0,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,58,234.11736193333343,0.5632990914462179,0.9701129624193394,0.9701129624193394,False
Ce164a87bf9,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS1__Series_2.csv,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS1__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2019.110130,10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce,PS1,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,61,246.43932835087725,0.7514211127054649,1.000682790873967,1.000682790873967,False
C71b4012dcb,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__Au_NSs__Series_2.csv,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__Au_NSs__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2019.110297,10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce,Au NSs,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,52,196.5279894636786,0.588543329903189,0.999918544936592,0.999918544936592,False
Cc2a6277a7c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__control_device__Series_3.csv,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__control_device__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2019.110297,10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce,control device,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,55,200.23606473657816,0.5970078405005841,0.999918544936592,0.999918544936592,False
C1bfe8e9f7a,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110335/Fig1_E_schematic_diagram_pce/accepted/10.1016_j.solmat.2019.110335__Fig1__E__schematic_diagram_pce__withoutPC6oBM__Series_1.csv,x_time_h/10.1016_j.solmat.2019.110335/Fig1_E_schematic_diagram_pce/accepted/10.1016_j.solmat.2019.110335__Fig1__E__schematic_diagram_pce__withoutPC6oBM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110335/Fig1_E_schematic_diagram_pce/validation_result.json,10.1016/j.solmat.2019.110335,10.1016_j.solmat.2019.110335__Fig1__E__schematic_diagram_pce,withoutPC6oBM,Time(h),(h),PCE(normalized),(normalized),1.0,axis_metadata:hour,57,199.6225919795208,0.736706210836391,1.002554711562276,1.002554711562276,False
Cf1915c5554,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110335/Fig1_F_schematic_diagram_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110335__Fig1__F__schematic_diagram_stability_performance_curve_pce__with_PC60BM__Series_1.csv,x_time_h/10.1016_j.solmat.2019.110335/Fig1_F_schematic_diagram_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110335__Fig1__F__schematic_diagram_stability_performance_curve_pce__with_PC60BM__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110335/Fig1_F_schematic_diagram_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2019.110335,10.1016_j.solmat.2019.110335__Fig1__F__schematic_diagram_stability_performance_curve_pce,with PC60BM,Time,(h),PCE(normalized),,1.0,axis_metadata:hour,56,197.43580203395547,0.7353456153287266,0.9994850471495692,0.9994850471495692,False
C9fc41cdb1f,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/accepted/10.1016_j.solmat.2019.110351__Fig11__whole__figure__PEDOT_PSS__Series_1.csv,x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/accepted/10.1016_j.solmat.2019.110351__Fig11__whole__figure__PEDOT_PSS__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110351/Fig11_whole_figure/validation_result.json,10.1016/j.solmat.2019.110351,10.1016_j.solmat.2019.110351__Fig11__whole__figure,PEDOT:PSS,Time,h,PCE / Initial PCE,,1.0,axis_metadata:hour,69,597.1839673657098,0.9036316664103492,1.003787432696835,1.003787432696835,False
C1f956fd265,False,not_identified_as_PCE,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110383/Fig3_whole_figure/accepted/10.1016_j.solmat.2019.110383__Fig3__whole__figure__Series_1__Series_1.csv,x_time_h/10.1016_j.solmat.2019.110383/Fig3_whole_figure/accepted/10.1016_j.solmat.2019.110383__Fig3__whole__figure__Series_1__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2019.110383/Fig3_whole_figure/validation_result.json,10.1016/j.solmat.2019.110383,10.1016_j.solmat.2019.110383__Fig3__whole__figure,,Time,hours,E/E0,,1.0,axis_metadata:hour,0,,,,,False
Cf5c8ab2926,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Modified_PSCs_with_GQDs__Series_1.csv,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Modified_PSCs_with_GQDs__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce,Modified PSCs with GQDs,Time,(h),Normilized PCE,,1.0,axis_metadata:hour,73,548.1721777304615,0.8849189245014352,1.009822199297005,1.009822199297005,False
C1bbd5bf36c,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce,Unmodified PSCs,Time,(h),Normilized PCE,,1.0,axis_metadata:hour,70,532.9451727935043,0.5201220584318347,0.9999092409798962,0.9999092409798962,False
C056c0db7ef,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/accepted/10.1016_j.solmat.2020.110460__Fig4__whole__pce__HTM-free__Series_2.csv,x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/accepted/10.1016_j.solmat.2020.110460__Fig4__whole__pce__HTM-free__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110460/Fig4_whole_pce/validation_result.json,10.1016/j.solmat.2020.110460,10.1016_j.solmat.2020.110460__Fig4__whole__pce,HTM-free,Time (h),(h),Normalized PCE,,1.0,axis_metadata:hour,65,746.5780539112903,0.9423175532233564,1.0010781065331322,1.0010705741803263,False
Cc062a2e872,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/accepted/10.1016_j.solmat.2020.110527__Fig8__whole__stability__Control__Series_1.csv,x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/accepted/10.1016_j.solmat.2020.110527__Fig8__whole__stability__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110527/Fig8_whole_stability/validation_result.json,10.1016/j.solmat.2020.110527,10.1016_j.solmat.2020.110527__Fig8__whole__stability,Control,Time,h,Normalized PCE,,1.0,axis_metadata:hour,78,2096.0757008364735,0.741415646618714,1.0025052579210434,1.0025052579210434,False
C61745ccd1b,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__Reference__Series_1.csv,x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__Reference__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110862,10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce,Reference,Time (h),h,Normalized PCE,,1.0,axis_metadata:hour,64,610.0320931354876,0.3261805232979177,0.9877190456161156,0.9877190456161156,False
C572f1bd58e,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__With_IR-P__Series_2.csv,x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce__With_IR-P__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2020.110862/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1016/j.solmat.2020.110862,10.1016_j.solmat.2020.110862__Fig5__D__stability_performance_curve_pce,With IR-P,Time (h),h,Normalized PCE,,1.0,axis_metadata:hour,62,590.6659949407101,0.7686961564702257,1.0078333925784932,1.0078333925784932,False
C64d774e713,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2021.111278/Fig5_A_curve/accepted/10.1016_j.solmat.2021.111278__Fig5__A__curve__Cu_cathode__Series_2.csv,x_time_h/10.1016_j.solmat.2021.111278/Fig5_A_curve/accepted/10.1016_j.solmat.2021.111278__Fig5__A__curve__Cu_cathode__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.solmat.2021.111278/Fig5_A_curve/validation_result.json,10.1016/j.solmat.2021.111278,10.1016_j.solmat.2021.111278__Fig5__A__curve,Cu cathode,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,35,231.38247077818693,0.0079047408275358,0.7880467339817553,0.7880467339817553,False
C9fda6bfe75,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.surfin.2021.101213/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.surfin.2021.101213/Fig5_A_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__A__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.surfin.2021.101213/Fig5_A_stability_performance_curve_pce/validation_result.json,10.1016/j.surfin.2021.101213,10.1016_j.surfin.2021.101213__Fig5__A__stability_performance_curve_pce,Control,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,61,710.9140606415456,0.7134480352016281,0.9989927890813046,0.9989927890813046,False
Cbe843651c0,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.surfin.2021.101213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,x_time_h/10.1016_j.surfin.2021.101213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.surfin.2021.101213/Fig5_B_stability_performance_curve_pce/validation_result.json,10.1016/j.surfin.2021.101213,10.1016_j.surfin.2021.101213__Fig5__B__stability_performance_curve_pce,Control,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,61,481.7986719336014,0.2874578976739431,1.0019249586478598,1.0019249586478598,False
C9afc972422,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.synthmet.2020.116428/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.synthmet.2020.116428__Fig6__A__stability_performance_curve_pce__WithoutPMMA__Series_1.csv,x_time_h/10.1016_j.synthmet.2020.116428/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.synthmet.2020.116428__Fig6__A__stability_performance_curve_pce__WithoutPMMA__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.synthmet.2020.116428/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016/j.synthmet.2020.116428,10.1016_j.synthmet.2020.116428__Fig6__A__stability_performance_curve_pce,WithoutPMMA,Times,(h),PCE,(%),1.0,axis_metadata:hour,121,692.3197024023262,6.657794151471936,10.989530489296202,10.989530489296202,False
Cb2b86bb9ce,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.synthmet.2020.116547/Fig3_B_stability_performance_curve/accepted/10.1016_j.synthmet.2020.116547__Fig3__B__stability_performance_curve__ZnO__Series_3.csv,x_time_h/10.1016_j.synthmet.2020.116547/Fig3_B_stability_performance_curve/accepted/10.1016_j.synthmet.2020.116547__Fig3__B__stability_performance_curve__ZnO__Series_3.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.synthmet.2020.116547/Fig3_B_stability_performance_curve/validation_result.json,10.1016/j.synthmet.2020.116547,10.1016_j.synthmet.2020.116547__Fig3__B__stability_performance_curve,ZnO,"Aging, h",h,"PCE, %",%,1.0,axis_metadata:hour,57,2140.6148349562104,1.3103780264695055,7.19075494708658,7.19075494708658,False
Ca855d05f75,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2020.100224/Fig5_A_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100224__Fig5__A__stability_performance_curve__control__Series_1.csv,x_time_h/10.1016_j.xcrp.2020.100224/Fig5_A_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100224__Fig5__A__stability_performance_curve__control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2020.100224/Fig5_A_stability_performance_curve/validation_result.json,10.1016/j.xcrp.2020.100224,10.1016_j.xcrp.2020.100224__Fig5__A__stability_performance_curve,control,Time,(h),PCE Normalized,,1.0,axis_metadata:hour,52,997.4078453989248,0.462950778727441,0.9921344419660324,0.9921344419660324,False
C8de29303a6,False,shorter_than_150h,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2020.100224/Fig5_B_stability/accepted/10.1016_j.xcrp.2020.100224__Fig5__B__stability__control__Series_1.csv,x_time_h/10.1016_j.xcrp.2020.100224/Fig5_B_stability/accepted/10.1016_j.xcrp.2020.100224__Fig5__B__stability__control__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2020.100224/Fig5_B_stability/validation_result.json,10.1016/j.xcrp.2020.100224,10.1016_j.xcrp.2020.100224__Fig5__B__stability,control,Time,(h),PCE normalized,,1.0,axis_metadata:hour,5,74.49194732806725,0.49334344271726,0.938036753707674,,False
Cbbf8f63991,False,shorter_than_150h,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2020.100224/Fig5_D_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100224__Fig5__D__stability_performance_curve__control__Series_2.csv,x_time_h/10.1016_j.xcrp.2020.100224/Fig5_D_stability_performance_curve/accepted/10.1016_j.xcrp.2020.100224__Fig5__D__stability_performance_curve__control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2020.100224/Fig5_D_stability_performance_curve/validation_result.json,10.1016/j.xcrp.2020.100224,10.1016_j.xcrp.2020.100224__Fig5__D__stability_performance_curve,control,Time (h),h,PCE normalized,,1.0,axis_metadata:hour,9,43.59815832551338,0.1721827522697212,0.9730376622523412,,False
C545e0110ca,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__D__stability_performance_curve_pce__RH_0%__Series_2.csv,x_time_h/10.1016_j.xcrp.2021.100395/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__D__stability_performance_curve_pce__RH_0%__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1016/j.xcrp.2021.100395,10.1016_j.xcrp.2021.100395__Fig6__D__stability_performance_curve_pce,RH 0%,Time,(hour),Norm. PCE,(a.u.),1.0,axis_metadata:hour,35,895.292783539485,0.1524196397408677,0.899617357420057,0.899617357420057,False
C2ce6074520,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__D__stability_performance_curve_pce__RH_40%__Series_1.csv,x_time_h/10.1016_j.xcrp.2021.100395/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__D__stability_performance_curve_pce__RH_40%__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_D_stability_performance_curve_pce/validation_result.json,10.1016/j.xcrp.2021.100395,10.1016_j.xcrp.2021.100395__Fig6__D__stability_performance_curve_pce,RH 40%,Time,(hour),Norm. PCE,(a.u.),1.0,axis_metadata:hour,44,1184.9463311552006,0.7519498242818773,0.9852645266402013,0.9852645266402013,False
Cd79a632219,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__E__stability_performance_curve_pce__RH_0%__Series_2.csv,x_time_h/10.1016_j.xcrp.2021.100395/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__E__stability_performance_curve_pce__RH_0%__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_E_stability_performance_curve_pce/validation_result.json,10.1016/j.xcrp.2021.100395,10.1016_j.xcrp.2021.100395__Fig6__E__stability_performance_curve_pce,RH 0%,Time (hour),hour,Norm. PCE (a.u.),a.u.,1.0,axis_metadata:hour,19,500.61501219892466,0.0306871459238307,0.9979820217484954,0.9979820217484954,False
C33d0208109,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__F__stability_performance_curve_pce__中RH0%__Series_2.csv,x_time_h/10.1016_j.xcrp.2021.100395/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__F__stability_performance_curve_pce__中RH0%__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100395/Fig6_F_stability_performance_curve_pce/validation_result.json,10.1016/j.xcrp.2021.100395,10.1016_j.xcrp.2021.100395__Fig6__F__stability_performance_curve_pce,中RH0%,Time (hour),hour,Norm. PCE (a.u.),a.u.,1.0,axis_metadata:hour,20,155.05585802241524,0.1167043283557267,0.9924415670323116,0.9924415670323116,False
Cfc369d4643,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100450/Fig5_C_stability_performance_curve_pce_image/accepted/10.1016_j.xcrp.2021.100450__Fig5__C__stability_performance_curve_pce_image__Control__Series_2.csv,x_time_h/10.1016_j.xcrp.2021.100450/Fig5_C_stability_performance_curve_pce_image/accepted/10.1016_j.xcrp.2021.100450__Fig5__C__stability_performance_curve_pce_image__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100450/Fig5_C_stability_performance_curve_pce_image/validation_result.json,10.1016/j.xcrp.2021.100450,10.1016_j.xcrp.2021.100450__Fig5__C__stability_performance_curve_pce_image,Control,Time (h),(h),Normalized PCE,,1.0,axis_metadata:hour,33,789.2480000903585,0.6105386228908265,1.0009346963745869,1.0009346963745869,False
C0a536636ff,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100450/Fig5_F_stability_performance_curve_pce_image/accepted/10.1016_j.xcrp.2021.100450__Fig5__F__stability_performance_curve_pce_image__Control__Series_2.csv,x_time_h/10.1016_j.xcrp.2021.100450/Fig5_F_stability_performance_curve_pce_image/accepted/10.1016_j.xcrp.2021.100450__Fig5__F__stability_performance_curve_pce_image__Control__Series_2.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100450/Fig5_F_stability_performance_curve_pce_image/validation_result.json,10.1016/j.xcrp.2021.100450,10.1016_j.xcrp.2021.100450__Fig5__F__stability_performance_curve_pce_image,Control,Time,(h),Normalized PCE,,1.0,axis_metadata:hour,41,197.5209180748783,0.618118115870201,1.0051081396138326,1.0051081396138326,False
Cc857efb0bb,True,,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100475/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100475__Fig4__E__stability_performance_curve_pce__Without_[Bcim][TFSI]__Series_1.csv,x_time_h/10.1016_j.xcrp.2021.100475/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100475__Fig4__E__stability_performance_curve_pce__Without_[Bcim][TFSI]__Series_1.csv,/Users/shunhao/Desktop/ML/lab/data_all/x_time_h/10.1016_j.xcrp.2021.100475/Fig4_E_stability_performance_curve_pce/validation_result.json,10.1016/j.xcrp.2021.100475,10.1016_j.xcrp.2021.100475__Fig4__E__stability_performance_curve_pce,Without [Bcim][TFSI],Time,(h),Normalized PCE,,1.0,axis_metadata:hour,99,987.2756909894676,0.7443029381110513,0.9918871303983036,0.9918871303983036,False
