folder,filepath,num_points,min_time_h,max_time_h,min_time_orig,max_time_orig,initial_y,final_y,mean_y
x_time_h,x_time_h/10.1039_c5nr01820j/Fig5_B_stability_performance_curve/accepted/10.1039_c5nr01820j__Fig5__B__stability_performance_curve__HOOC-Ph-SH_Perovskite__Series_1.csv,37,1.5529691628578275,237.920035073798,1.5529691628578275,237.920035073798,12.65548637527498,9.12150255593454,11.604842537092686
x_time_h,x_time_h/10.1039_c8nr05698f/Fig6_A_stability_performance_curve_pce_conductivity/accepted/10.1039_c8nr05698f__Fig6__A__stability_performance_curve_pce_conductivity__PEDOT_PSS__Series_2.csv,44,-2.8097207527190022,210.5567447585493,-2.8097207527190022,210.5567447585493,8.492068111600013,0.2415319886416771,3.9601946813817492
x_time_h,x_time_h/10.1126_science.aaz5074/Fig4_H_mppt_stability_performance_curve_pce/accepted/10.1126_science.aaz5074__Fig4__H__mppt_stability_performance_curve_pce__Opaque_in_air_(0.06_cm²)__Series_1.csv,27,-0.3378439286307326,254.9591006426059,-0.3378439286307326,254.9591006426059,0.951883568784474,0.8939902394862071,0.9507399968477181
x_time_h,x_time_h/10.1002_aenm.202000694/Fig5_E_stability_performance_curve_pce/accepted/10.1002_aenm.202000694__Fig5__E__stability_performance_curve_pce__MAPbI₃__Series_2.csv,38,-3.225493984776449,1393.4023656002728,-3.225493984776449,1393.4023656002728,0.9939025346515068,0.4155456284383713,0.5825517893410015
x_time_h,x_time_h/10.1039_c9ta00118b/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1039_c9ta00118b__Fig6__B__mppt_stability_performance_curve_pce__C₆₀__Series_2.csv,26,-3.709727263876644,220.60329865492872,-3.709727263876644,220.60329865492872,11.941442530997197,7.66843746241828,9.970560348203046
x_time_h,x_time_h/10.1039_c9ee02391g/Fig5_A_uv_vis_curve_stability_performance_pce/accepted/10.1039_c9ee02391g__Fig5__A__uv_vis_curve_stability_performance_pce__Au-based_PSC__Series_1.csv,27,1.225609410302411,581.8498628130089,1.225609410302411,581.8498628130089,0.994158472666944,0.6577977548424843,0.8667703979687359
x_time_h,x_time_h/10.1002_anie.201905690/Fig1_F_stability_performance_curve_pce/accepted/10.1002_anie.201905690__Fig1__F__stability_performance_curve_pce__BA₂MA₄Pb₅I₁₆__Series_1.csv,40,3.570184248778304,592.0120186231104,3.570184248778304,592.0120186231104,1.011008098427495,0.7584928042670853,0.9014933132427085
x_time_h,x_time_h/10.1002_solr.201800222/Fig7_D_stability_performance_curve_pce/accepted/10.1002_solr.201800222__Fig7__D__stability_performance_curve_pce__PCBM__Series_2.csv,21,-5.884977548361036,208.16386732094725,-5.884977548361036,208.16386732094725,1.0068886816128229,0.1160371790438217,0.678725036853769
x_time_h,x_time_h/10.1002_solr.202100257/Fig8_E_stability_performance_curve_pce/accepted/10.1002_solr.202100257__Fig8__E__stability_performance_curve_pce__PVK__Series_2.csv,56,19.69805751212502,942.6476671515596,19.69805751212502,942.6476671515596,0.9822907984075384,0.835379677721311,0.8781890059082881
x_time_h,x_time_h/10.1021_acsami.8b06619/Fig4_F_stability_performance_curve_ff/accepted/10.1021_acsami.8b06619__Fig4__F__stability_performance_curve_ff__0.0%__Series_1.csv,35,-5.9876598695726955,588.7271959354404,-5.9876598695726955,588.7271959354404,1.0038198621417953,0.6317527906615882,0.8633101509136668
x_time_h,x_time_h/10.1021_acsami.0c04938/Fig6_D_pce/accepted/10.1021_acsami.0c04938__Fig6__D__pce__Pristine_CsPbIBr₂__Series_1.csv,63,2.782651350885033,987.8100618721658,2.782651350885033,987.8100618721658,0.821422808128966,0.4527278177754896,0.5411668730012555
x_time_h,x_time_h/10.1021_acsami.0c04938/Fig6_A_stability_performance_curve_pce_2/accepted/10.1021_acsami.0c04938__Fig6__A__stability_performance_curve_pce_2__Pristine_CsPbIBr₂__Series_1.csv,63,-1.530754372239869,983.9363664711358,-1.530754372239869,983.9363664711358,1.0095563588150085,1.386729652881863,1.379807325560199
x_time_h,x_time_h/10.1021_acsami.0c04938/Fig6_A_stability_performance_curve_pce/accepted/10.1021_acsami.0c04938__Fig6__A__stability_performance_curve_pce__Pristine_CsPbIBr₂__Series_2.csv,67,4.561371188846607,995.534989276846,4.561371188846607,995.534989276846,0.9975950088826496,0.6296842012512569,0.8188257441463345
x_time_h,x_time_h/10.3390_ma13153289/Fig4_A_stability_performance_curve_pce/accepted/10.3390_ma13153289__Fig4__A__stability_performance_curve_pce__ref__Series_2.csv,68,-15.839849050611122,1480.4861391088934,-15.839849050611122,1480.4861391088934,1.002166823001033,0.6385553094194847,0.8297749565295223
x_time_h,x_time_h/10.1002_adma.202303869/Fig4_E_mppt_stability_performance_curve_pce_voc/accepted/10.1002_adma.202303869__Fig4__E__mppt_stability_performance_curve_pce_voc__CsFAMA__Series_1.csv,61,7.239845226955083,1453.7415151324672,7.239845226955083,1453.7415151324672,0.9700028946239436,0.7543511609493675,0.8397301655218914
