id,normalization,raw_sd,raw_IQR,normalized_sd,derivative_rms
C140,robust,1.4513353483710436,2.440884690368332,0.5945939822958355,0.004663406791506231
C141,robust,0.49433886560898854,0.7003002195293,0.705895631364008,0.008873371389990878
C150,robust,0.01143810150131804,0.017398929427593357,0.6574026033566235,0.006005455050502277
C151,robust,0.003353935024013108,0.004349732356898284,0.7710669873041889,0.010742884582994367
C152,robust,0.006562493091683055,0.011309304127935627,0.5802738185696804,0.005226459065010731
C153,robust,0.08792975831335374,0.07693084348469137,1.14297145761636,0.014232410623342188
C154,robust,0.05508935643469397,0.025002524132524684,2.203351795310564,0.03530972061654198
C165,robust,0.020022349054427575,0.026303068792764672,0.7612172257229252,0.01018166580510666
C166,robust,0.022126682891929438,0.03039465727163937,0.7279793515742451,0.011467507010744738
C167,robust,0.029934873265901468,0.026887581432603946,1.1133345459477575,0.04225408831098423
C172,robust,0.11626225401331816,0.20195835846622323,0.5756743860282593,0.005054506464218681
C173,robust,0.0066635687180979265,0.010423657211160009,0.6392735853749707,0.016387001110820608
C174,robust,0.008774910291273447,0.003581317726194966,2.4501903941922807,0.04455510717115842
C175,robust,0.019139164273245454,0.0196972474940732,0.9716669437699014,0.01451519652307778
C176,robust,0.004539727480370417,0.003581317726195188,1.2676137185944263,0.03390135327633008
C177,robust,0.029980634897870655,0.016185260479127384,1.8523418227673183,0.029678039655589482
C178,robust,0.07257656322733026,0.1059398867724689,0.6850730677408188,0.010478704076546472
C179,robust,0.46437995199644816,0.715899235236197,0.6486666406945316,0.004999135748724806
C180,robust,0.12202117798354335,0.2078417134556716,0.5870870479018062,0.004432578268190755
C181,robust,0.1484858355042894,0.2540287608902645,0.5845237168575271,0.004235020570267931
C182,robust,0.03333440489165755,0.033255010708934996,1.0023874351873603,0.012540952579493647
C183,robust,0.0034795274861268125,0.0037885455238027,0.9184335952321577,0.013514860666196754
C186,robust,0.05958588943431608,0.03901678870984138,1.5271858962418003,0.033076251095415024
C191,robust,0.7204115450879832,0.5699926357187692,1.2638962329391035,0.035733800110337055
C192,robust,0.005195176594326939,0.008303667296353012,0.625648452534782,0.011596695411345129
C193,robust,0.050285126916510874,0.09549217390805897,0.5265889848201173,0.004006137070637416
C194,robust,0.06084537115833649,0.10519209474676094,0.5784215183167083,0.004790393537958252
C195,robust,0.001482847436087349,0.0,0.0014828474360873492,9.523032811356886e-05
C197,robust,0.06118681158038416,0.09485474990701093,0.6450579611497315,0.016923983413897725
C198,robust,0.07045622068648263,0.14228212486052172,0.4951867337907022,0.015552067497115107
C199,robust,0.09613662898415604,0.14228212486052172,0.6756760842473936,0.016350121313136443
C202,robust,0.02061392061055846,0.03919700602207099,0.5259054887751173,0.008802811409982573
C216,robust,0.309847133436374,0.16770730693823488,1.8475470096868707,0.06869164581276485
