id,group,source,x_name,x_unit,y_name,y_unit,hour_factor,n_raw,missing_rows,duplicate_timestamps,conflicting_duplicates,was_sorted,n_clean,x_start,x_end,duration_h,median_dt_h,dt_min_h,dt_max_h,y_min,y_max,reasons,eligible
C095,图片193,图片193/accepted/samples_test__unknown__unknown__图片193__Series_1__Series_1.csv,Time,(hr),PCE,(%),1.0,40,0,0,False,True,40,-2.763894833864484,443.4409561379175,446.204850971782,11.44115002491749,11.44115002491742,11.441150024917533,10.25509419331358,15.70206810464778,,True
C096,图片194,图片194/accepted/samples_test__unknown__unknown__图片194__Series_1__Series_1.csv,Time,(hr),PCE,(%),1.0,39,0,0,False,True,39,-0.4524582201495875,100.25153525282084,100.70399347297044,2.6501050913939572,2.6501050913939537,2.650105091393968,18.82754896103546,19.574365746558748,,True
C097,图片196,图片196/accepted/samples_test__unknown__unknown__图片196__Series_1__Series_1.csv,HF Cycle,,Normalized PCE,(a.u.),,30,0,0,False,True,30,-0.3540015494049982,33.34128955299012,,,,,0.6680807324431222,1.141364106882775,cycle_axis_not_hours,False
C098,图片196,图片196/accepted/samples_test__unknown__unknown__图片196__Series_2__Series_2.csv,HF Cycle,,Normalized PCE,(a.u.),,27,0,0,False,True,27,-0.3540015494049982,29.85556978377683,,,,,1.0039592562390047,1.2253337378317457,cycle_axis_not_hours,False
C099,图片197,图片197/accepted/samples_test__unknown__unknown__图片197__0.74M(16_1)__Series_1.csv,Time,(h),PCE,(%),1.0,38,0,0,False,True,38,-6.900447957970613,493.13118991227776,500.03163787024835,13.514368591087788,13.514368591087702,13.51436859108793,21.6202806858646,23.231780977224886,,True
C100,图片197,图片197/accepted/samples_test__unknown__unknown__图片197__1.40M（8_1）__Series_2.csv,Time,(h),PCE,(%),1.0,39,0,0,False,True,39,-6.900447957970613,506.6455585033655,513.5460064613361,13.514368591087788,13.514368591087702,13.51436859108793,20.558155493831684,22.16965578519197,,True
C101,图片200,图片200/accepted/samples_test__unknown__unknown__图片200__Series_1__Series_1.csv,,,,,,37,0,0,False,True,37,-3.5596083717893237,726.3060662112317,,,,,0.7918564701021664,1.062788298220378,time_unit_unknown;pce_axis_unconfirmed,False
C102,图片200,图片200/accepted/samples_test__unknown__unknown__图片200__Series_2__Series_2.csv,,,,,,37,0,0,False,True,37,-3.5596083717893237,726.3060662112317,,,,,0.7422957698366399,1.0132275979548515,time_unit_unknown;pce_axis_unconfirmed,False
C103,图片202,图片202/accepted/samples_test__unknown__unknown__图片202__WBGPSCs_with_YbOx__Series_2.csv,Time,(h),PCE,(%),1.0,35,0,0,False,True,35,0.1150119331678638,490.42998444213384,490.314972508966,14.421028603204888,14.421028603204832,14.421028603204945,10.64729143125671,18.33935196833391,,True
C104,图片202,图片202/accepted/samples_test__unknown__unknown__图片202__WBG_PSCs_withBCP__Series_1.csv,Time,(h),PCE,(%),1.0,35,0,0,False,True,35,0.1150119331678638,490.42998444213384,490.314972508966,14.421028603204888,14.421028603204832,14.421028603204945,14.9206583962996,18.852156004139054,,True
C105,图片203,图片203/accepted/samples_test__unknown__unknown__图片203__0--Control__Series_1.csv,Time,(d),Normalized PCE,(%),24.0,46,0,0,False,True,46,0.3908676218915285,65.87078911965631,1571.5181159463546,34.922624798807874,34.9226247988077,34.922624798808044,0.3813378816781307,0.967976560051057,,True
C106,图片203,图片203/accepted/samples_test__unknown__unknown__图片203__DMPESI__Series_2.csv,Time,(d),Normalized PCE,(%),24.0,46,0,0,False,True,46,0.0998457485681303,65.57976724633292,1571.518115946355,34.922624798807874,34.9226247988077,34.922624798808215,0.94265402717165,1.0059603593701674,,True
C107,图片204,图片204/accepted/samples_test__unknown__unknown__图片204__Series_1__Series_1.csv,Time,(h),Normalized Pmax,,1.0,42,0,0,False,True,42,1.2181884965313827,988.2798442973292,987.0616558007978,24.07467453172677,24.0746745317266,24.07467453172694,0.7795773329979716,1.0155397567817648,pce_axis_unconfirmed,False
C108,图片204,图片204/accepted/samples_test__unknown__unknown__图片204__Series_2__Series_2.csv,Time,(h),Normalized Pmax,,1.0,41,0,0,False,True,41,-3.59674640981396,983.4649093909836,987.0616558007976,24.07467453172677,24.0746745317266,48.14934906345354,0.9232066344315848,1.005280520965078,pce_axis_unconfirmed,False
C109,图片205,图片205/accepted/samples_test__unknown__unknown__图片205__Series_1__Series_1.csv,Time,(h),PCE,(Normalized),1.0,54,0,0,False,True,54,-4.682881746365638,999.1515379238356,1003.8344196702012,18.94027206924909,18.940272069248977,18.940272069249204,0.5793394157995296,1.003249506871324,,True
C110,图片205,图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,Time,(h),PCE,(Normalized),1.0,54,0,0,False,True,54,-4.682881746365638,999.1515379238356,1003.8344196702012,18.94027206924909,18.940272069248977,18.940272069249204,0.7583236764742871,0.996969357373964,,True
C111,图片208,图片208/accepted/samples_test__unknown__unknown__图片208__Series_1__Series_1.csv,,,Norm. PCE,,,43,0,0,False,True,43,87.0,507.0,,,,,-142.0,-68.0,time_unit_unknown;nonpositive_pce_or_uncalibrated_pixels,False
C112,图片208,图片208/accepted/samples_test__unknown__unknown__图片208__Series_2__Series_2.csv,,,Norm. PCE,,,37,0,0,False,True,37,99.0,509.0,,,,,-134.0,-68.0,time_unit_unknown;nonpositive_pce_or_uncalibrated_pixels,False
C113,图片208,图片208/accepted/samples_test__unknown__unknown__图片208__Series_3__Series_3.csv,,,Norm. PCE,,,43,0,0,False,True,43,90.0,510.0,,,,,-86.0,-65.0,time_unit_unknown;nonpositive_pce_or_uncalibrated_pixels,False
C114,图片208,图片208/accepted/samples_test__unknown__unknown__图片208__Series_4__Series_4.csv,,,Norm. PCE,,,43,0,0,False,True,43,90.0,510.0,,,,,-105.0,-66.0,time_unit_unknown;nonpositive_pce_or_uncalibrated_pixels,False
C115,图片210,图片210/accepted/samples_test__unknown__unknown__图片210__Series_1__Series_1.csv,,,,,,40,0,0,False,True,40,22.14280036292807,646.5920919190464,,,,,0.5920218051366792,1.0079674809529668,time_unit_unknown;pce_axis_unconfirmed,False
C116,图片210,图片210/accepted/samples_test__unknown__unknown__图片210__Series_2__Series_2.csv,,,,,,23,0,0,False,True,23,23.743952392559137,375.9973989113951,,,,,0.9621752964594306,1.011783496327428,time_unit_unknown;pce_axis_unconfirmed,False
C117,图片210,图片210/accepted/samples_test__unknown__unknown__图片210__Series_3__Series_3.csv,,,,,,41,0,0,False,True,41,30.14856051108343,670.6093723635125,,,,,0.9201991273403556,1.0155995117018894,time_unit_unknown;pce_axis_unconfirmed,False
C118,图片28,图片28/accepted/samples_test__unknown__unknown__图片28__Series_1__Series_1.csv,Time,(h),PCE,(%),1.0,40,0,0,False,True,40,-2.19198407061873,397.2363532366328,399.4283373072515,10.241752238647479,10.24175223864745,10.241752238647507,10.232502162418148,15.80494256418163,,True
C119,图片28,图片28/accepted/samples_test__unknown__unknown__图片28__Series_2__Series_2.csv,Time,(h),PCE,(%),1.0,41,0,1,True,True,40,-3.216159294483475,396.2121780127681,399.4283373072516,10.241752238647479,10.24175223864745,10.241752238647564,16.777908348616524,18.370034177691807,conflicting_duplicate_timestamps,False
C120,图片31,图片31/accepted/samples_test__unknown__unknown__图片31__Series_1__Series_1.csv,,,,,,50,0,0,False,True,50,3.2006482036469492,1856.988380371974,,,,,17.646101707095692,19.107528430014156,time_unit_unknown;pce_axis_unconfirmed,False
C121,图片31,图片31/accepted/samples_test__unknown__unknown__图片31__Series_2__Series_2.csv,,,,,,50,0,0,False,True,50,-0.5825920660843167,1853.2051401022427,,,,,9.689445104539612,10.338968092503372,time_unit_unknown;pce_axis_unconfirmed,False
C122,图片31,图片31/accepted/samples_test__unknown__unknown__图片31__Series_3__Series_3.csv,,,,,,50,0,0,False,True,50,-0.5825920660843167,1853.2051401022427,,,,,12.125156309403716,12.93706004435842,time_unit_unknown;pce_axis_unconfirmed,False
C123,图片31,图片31/accepted/samples_test__unknown__unknown__图片31__Series_4__Series_4.csv,,,,,,50,0,0,False,True,50,25.90008982203466,1879.6878219903615,,,,,22.030381875851084,22.842285610805785,time_unit_unknown;pce_axis_unconfirmed,False
C124,图片33,图片33/accepted/samples_test__unknown__unknown__图片33__0—AZO__Series_2.csv,Time,(h),PCE,(%),1.0,10,0,0,False,True,10,-10.404833096367838,320.5081505840241,330.91298368039196,36.7681092978213,36.76810929782128,36.76810929782141,2.4619999371478727,9.87565972862176,,True
C125,图片33,图片33/accepted/samples_test__unknown__unknown__图片33__AZO_SnOx__Series_1.csv,Time,(h),PCE,(%),1.0,29,0,0,False,True,29,-10.404833096367838,1019.1022272426294,1029.5070603389972,36.768109297821354,36.768109297821184,36.76810929782141,11.64747779199288,12.253626076830368,,True
C126,图片35,图片35/accepted/samples_test__unknown__unknown__图片35__Series_1__Series_1.csv,Time (h),(h),PCE (relative %),(relative %),1.0,25,0,0,False,True,25,152.87783837402958,10092.634846368906,9939.757007994876,414.156541999786,414.15654199978576,414.1565419997878,101.8945369050835,122.71487143864086,,True
C127,图片37,图片37/accepted/samples_test__unknown__unknown__图片37__Series_1__Series_1.csv,Time,(h),Normalized PCE,,1.0,23,0,0,False,True,23,0.3180359951261664,199.66106891522935,199.34303292010318,9.061046950913777,9.06104695091372,9.061046950913834,0.7113028321342723,0.9981971146446376,,True
C128,图片37,图片37/accepted/samples_test__unknown__unknown__图片37__Series_2__Series_2.csv,Time,(h),Normalized PCE,,1.0,44,0,0,False,True,44,2.1302453853089247,391.7552642746016,389.6250188892927,9.061046950913777,9.061046950913692,9.061046950913862,0.9108814634458308,1.01067077910161,,True
C129,图片39,图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,Time,(h),PCE,(%),1.0,37,0,0,False,True,37,-6.805483297274634,1956.583954529195,1963.3894378264695,54.53859549517972,54.53859549517915,54.53859549518006,23.29997405376305,25.702766797176935,,True
C130,图片39,图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,Time,(h),PCE,(%),1.0,37,0,0,False,True,37,-6.805483297274634,1956.583954529195,1963.3894378264695,54.53859549517972,54.53859549517915,54.53859549518006,18.6946212955531,24.90183588270564,,True
C131,图片4,图片4/accepted/samples_test__unknown__unknown__图片4__Series_1__Series_1.csv,,,,,,32,0,0,False,True,32,-10.390511138820898,1180.767813223611,,,,,0.2119647302674875,0.9996501883790008,time_unit_unknown;pce_axis_unconfirmed,False
C132,图片4,图片4/accepted/samples_test__unknown__unknown__图片4__Series_2__Series_2.csv,,,,,,32,0,0,False,True,32,-10.390511138820898,1180.767813223611,,,,,0.8306035375514158,1.0032469256306515,time_unit_unknown;pce_axis_unconfirmed,False
C133,图片4,图片4/accepted/samples_test__unknown__unknown__图片4__Series_3__Series_3.csv,,,,,,32,0,0,False,True,32,-10.390511138820898,1180.767813223611,,,,,0.8629741728162725,1.0032469256306515,time_unit_unknown;pce_axis_unconfirmed,False
C134,图片42,图片42/accepted/samples_test__unknown__unknown__图片42__Series_1__Series_1.csv,Time,(h),Normalized PCE,,1.0,52,0,0,False,True,52,-1.0737907291064204,275.0539059213095,276.1276966504159,5.414268561772857,5.414268561772786,5.4142685617729285,0.8481866535302959,1.0038375003866022,,True
C135,图片42,图片42/accepted/samples_test__unknown__unknown__图片42__Series_2__Series_2.csv,Time,(h),Normalized PCE,,1.0,52,0,0,False,True,52,-1.0737907291064204,275.0539059213095,276.1276966504159,5.414268561772857,5.414268561772786,5.4142685617729285,0.6622703642297079,1.0038375003866022,,True
C136,图片47,图片47/accepted/samples_test__unknown__unknown__图片47__EtCz3EPA_PTAA_BCP__Series_1.csv,Duration,(hours),Efficiency,(%),1.0,44,0,0,False,True,44,2.1806589452498883,4796.898568183038,4794.717909237788,111.50506765669275,111.50506765669206,111.50506765669343,19.832219885280857,23.31447976156569,,True
C137,图片47,图片47/accepted/samples_test__unknown__unknown__图片47__PTAA_BCP__Series_2.csv,Duration,(hours),Efficiency,(%),1.0,40,0,0,False,True,40,-8.969847820419318,4339.727790790598,4348.697638611017,111.50506765669275,111.50506765669206,111.50506765669343,16.150973730351183,23.115493482920836,,True
C138,图片48,图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,Duration,(hours),Efficiency,(%),1.0,42,0,0,False,True,42,-2.557184399387097,1842.8053340342467,1845.3625184336338,45.00884191301543,45.008841913014976,45.00884191301566,19.863379904002123,23.350358033099734,,True
C139,图片48,图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2.csv,Duration,(hours),Efficiency,(%),1.0,30,0,0,False,True,30,-7.058068590688663,1298.1983468867595,1305.2564154774482,45.00884191301543,45.0088419130152,45.00884191301566,14.483470790537227,21.25817115564117,,True
C140,图片48,图片48/accepted/samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3.csv,Duration,(hours),Efficiency,(%),1.0,17,0,0,False,True,17,-16.059836973291738,704.0816336349558,720.1414706082476,45.00884191301543,45.00884191301542,45.00884191301566,12.789795699261242,22.154822674551983,,True
C141,图片50,图片50/accepted/samples_test__unknown__unknown__图片50__Series_1__Series_1.csv,Time,(h),PCE,(%),1.0,47,0,0,False,True,47,-4.296387949859337,984.5842559799656,988.8806439298249,21.497405302822273,21.497405302822017,21.497405302822585,20.203684097550603,23.16050724667432,,True
C142,图片51,图片51/accepted/samples_test__unknown__unknown__图片51__Series_1__Series_1.csv,,,Normalized PCE,(a.u.),,17,0,0,False,True,17,-5.070617723723217,337.30790675532387,,,,,0.8102874961705441,1.0074797999687704,time_unit_unknown,False
C143,图片51,图片51/accepted/samples_test__unknown__unknown__图片51__Series_2__Series_2.csv,,,Normalized PCE,(a.u.),,48,0,0,False,True,48,-5.070617723723217,1000.6662979334776,,,,,0.9335326860444356,1.0013175404750758,time_unit_unknown,False
C144,图片52,图片52/accepted/samples_test__unknown__unknown__图片52__Series_1__Series_1.csv,,,,,,49,0,0,False,True,49,-6.598419424355768,1187.2350961962052,,,,,0.9765502156980532,1.0338116785234337,time_unit_unknown;pce_axis_unconfirmed,False
C145,图片52,图片52/accepted/samples_test__unknown__unknown__图片52__Series_2__Series_2.csv,,,,,,48,0,0,False,True,48,8.324499520901213,1177.286483566034,,,,,0.8493025205305408,1.0592612175569365,time_unit_unknown;pce_axis_unconfirmed,False
C146,图片55,图片55/accepted/samples_test__unknown__unknown__图片55__Series_1__Series_1.csv,,,,,,44,0,0,False,True,44,-0.7157516392977925,501.69024838317387,,,,,10.48917541506181,18.375812420707177,time_unit_unknown;pce_axis_unconfirmed,False
C147,图片55,图片55/accepted/samples_test__unknown__unknown__图片55__Series_2__Series_2.csv,,,,,,44,0,0,False,True,44,-0.7157516392977925,501.69024838317387,,,,,14.778399049711044,18.929260631629656,time_unit_unknown;pce_axis_unconfirmed,False
C148,图片57,图片57/accepted/samples_test__unknown__unknown__图片57__Series_1__Series_1.csv,,,,,,53,0,0,False,True,53,-1.1484394790660415,236.25980287339044,,,,,17.574339107084292,21.544433530497933,time_unit_unknown;pce_axis_unconfirmed,False
C149,图片57,图片57/accepted/samples_test__unknown__unknown__图片57__Series_2__Series_2.csv,,,,,,53,0,0,False,True,53,-0.2353308546335171,237.17291149782292,,,,,21.60458647630723,22.506880663446697,time_unit_unknown;pce_axis_unconfirmed,False
C150,图片58,图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,Time,(h),Normal. PCE,,1.0,37,0,0,False,True,37,3.6010748762637945,2269.327970491608,2265.7268956153443,62.936858211537356,62.93685821153667,62.93685821153804,0.7785561503842144,1.0047422329429256,,True
C151,图片58,图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,Time,(h),Normal. PCE,,1.0,38,0,0,False,True,38,-2.692610944889964,2325.971142881992,2328.663753826882,62.936858211537356,62.9368582115369,62.93685821153781,0.9455858728891088,1.0047422329429256,,True
C152,图片58,图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,Time,(h),Normal. PCE,,1.0,38,0,0,False,True,38,-2.692610944889964,2325.971142881992,2328.663753826882,62.936858211537356,62.9368582115369,62.93685821153781,0.9142677999194412,1.0047422329429256,,True
C153,图片59,图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,Time (h),(h),PCE (Normalized),(Normalized),1.0,44,0,0,False,True,44,-5.674200642167136,992.5659071283455,998.2401077705126,23.2148862272212,23.214886227221086,23.21488622722137,0.5834166814562982,0.9988432362736316,,True
C154,图片59,图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,Time (h),(h),PCE (Normalized),(Normalized),1.0,44,0,0,False,True,44,-3.352712019445022,994.8873957510676,998.2401077705126,23.2148862272212,23.214886227221086,23.214886227221427,0.7603576214710883,0.9949966940993972,,True
C155,图片6,图片6/accepted/samples_test__unknown__unknown__图片6__Series_1__Series_1.csv,Cycle (numbers),(numbers),Normalized PCE,,,64,0,0,False,True,64,-0.2960563520629762,199.22623331099257,,,,,0.9709921481828312,1.050962316104393,cycle_axis_not_hours,False
C156,图片6,图片6/accepted/samples_test__unknown__unknown__图片6__Series_2__Series_2.csv,Cycle (numbers),(numbers),Normalized PCE,,,63,0,0,False,True,63,0.020645695021237,196.3759148872346,,,,,1.0034124865294105,1.0466396043248491,cycle_axis_not_hours,False
C157,图片6,图片6/accepted/samples_test__unknown__unknown__图片6__Series_3__Series_3.csv,Cycle (numbers),(numbers),Normalized PCE,,,62,0,0,False,True,62,0.020645695021237,193.20889441639247,,,,,1.0055738424191822,1.048800960214621,cycle_axis_not_hours,False
C158,图片6,图片6/accepted/samples_test__unknown__unknown__图片6__Series_4__Series_4.csv,Cycle (numbers),(numbers),Normalized PCE,,,63,0,0,False,True,63,0.3373477421054538,196.69261693431883,,,,,1.0012511306396383,1.1136416369077795,cycle_axis_not_hours,False
C159,图片60,图片60/accepted/samples_test__unknown__unknown__图片60__Series_1__Series_1.csv,,,,,,43,0,0,False,True,43,23.35173480128236,3778.1590376172016,,,,,0.7835244812386686,0.9776259608307594,time_unit_unknown;pce_axis_unconfirmed,False
C160,图片60,图片60/accepted/samples_test__unknown__unknown__图片60__Series_2__Series_2.csv,,,,,,17,0,0,False,True,17,14.41171741362541,1444.8144994387376,,,,,0.7668872115593466,0.9665344477112112,time_unit_unknown;pce_axis_unconfirmed,False
C161,图片60,图片60/accepted/samples_test__unknown__unknown__图片60__Series_3__Series_3.csv,,,,,,52,0,0,False,True,52,5.47170002596846,5011.881437113861,,,,,0.9277141517927932,0.9665344477112112,time_unit_unknown;pce_axis_unconfirmed,False
C162,图片60,图片60/accepted/samples_test__unknown__unknown__图片60__Series_4__Series_4.csv,,,,,,56,0,0,False,True,56,23.35173480128236,4940.361298012605,,,,,0.894439612434149,0.9665344477112112,time_unit_unknown;pce_axis_unconfirmed,False
C163,图片62,图片62/accepted/samples_test__unknown__unknown__图片62__Series_1__Series_1.csv,Time,(h),SPO,(Normalized),1.0,37,0,0,False,True,37,1.7292587487110325,577.4877184403008,575.7584596915898,15.993290546988618,15.993290546988533,15.993290546988703,0.5007069996158638,0.9712298147821794,pce_axis_unconfirmed,False
C164,图片62,图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,Time,(h),SPO,(Normalized),1.0,90,0,0,False,True,90,8.126574967506485,1431.5294336494924,1423.402858681986,15.993290546988646,15.993290546988192,15.993290546988874,0.8704034972465404,0.9796320079101494,pce_axis_unconfirmed,False
C165,图片63,图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,Time,(h),Normalized PCE,,1.0,73,0,0,False,True,73,5.838942964062312,989.7235774582318,983.8846344941695,13.665064367974558,13.665064367974423,13.665064367974765,0.8962579609787125,0.9991321855904148,,True
C166,图片63,图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,Time,(h),Normalized PCE,,1.0,74,0,0,False,True,74,3.105930090467396,1000.6556289526112,997.5496988621438,13.665064367974537,13.665064367974423,13.665064367974708,0.8857367334616064,0.9979631603107364,,True
C167,图片63,图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,Time,(h),Normalized PCE,,1.0,73,0,0,False,True,73,1.739423653669931,985.6240581478394,983.8846344941694,13.665064367974566,13.66506436797431,13.665064367974878,0.8202713177996142,0.9932870591920224,,True
C168,图片64,图片64/accepted/samples_test__unknown__unknown__图片64__Series_1__Series_1.csv,,,,,,100,0,0,False,True,100,0.5091633236281723,2072.970695982691,,,,,0.8759324414880207,1.009805094985761,time_unit_unknown;pce_axis_unconfirmed,False
C169,图片64,图片64/accepted/samples_test__unknown__unknown__图片64__Series_2__Series_2.csv,,,,,,25,0,0,False,True,25,8.882745273765835,511.29766228202345,,,,,0.5189386988273799,0.9503061378756544,time_unit_unknown;pce_axis_unconfirmed,False
C170,图片65,图片65/accepted/samples_test__unknown__unknown__图片65__Series_1__Series_1.csv,Time,h,,,1.0,105,0,0,False,True,105,0.8125036289670504,800.9486243707541,800.1361207417871,7.693616545594097,7.693616545594068,7.693616545594182,0.8097037726410656,1.0083475032151594,pce_axis_unconfirmed,False
C171,图片65,图片65/accepted/samples_test__unknown__unknown__图片65__Series_2__Series_2.csv,Time,h,,,1.0,28,0,0,False,True,28,3.1205885926452765,210.84823532368617,207.7276467310409,7.693616545594107,7.693616545594082,7.693616545594125,0.4353367419437348,0.9854270727643024,pce_axis_unconfirmed,False
C172,图片68,图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,Time,h,Normalized PCE,,1.0,37,0,0,False,True,37,5.639248415592533,586.8746224428235,581.2353740272309,16.145427056311974,16.145427056311917,16.14542705631203,0.5191227177887644,0.98297546368538,,True
C173,图片68,图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,Time,h,Normalized PCE,,1.0,61,0,0,False,True,61,12.097419238117324,980.8230426168356,968.7256233787182,16.145427056311974,16.14542705631186,16.14542705631203,0.9204335204184206,0.99861094950212,,True
C174,图片70,图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,Time,(h),PCE,(Nor.),1.0,36,0,0,False,True,36,53.29948624300275,860.3692918626009,807.0698056195981,23.05913730341706,23.059137303416946,23.059137303417174,0.903809857518638,1.0112493893044914,,True
C175,图片70,图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,Time,(h),PCE,(Nor.),1.0,38,0,0,False,True,38,-2.04244328519826,851.1456369412342,853.1880802264325,23.05913730341706,23.05913730341703,23.059137303417174,0.6495362989587852,1.0112493893044914,,True
C176,图片70,图片70/accepted/samples_test__unknown__unknown__图片70__Series_3__Series_3.csv,Time,(h),PCE,(Nor.),1.0,38,0,0,False,True,38,-4.348357015539989,848.8397232108925,853.1880802264325,23.05913730341706,23.05913730341703,23.059137303417174,0.9396230347805892,1.0184120247568815,,True
C177,图片71,图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,Time,(h),Normalized PCE,,1.0,49,0,0,False,True,49,2.339203564016799,791.3983989621712,789.0591953981544,16.43873323746152,16.43873323746149,16.438733237461634,0.7826586588954395,1.0004239817055147,,True
C178,图片71,图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,Time,(h),Normalized PCE,,1.0,29,0,0,False,True,29,5.626950211509097,778.2474123722019,772.6204621606928,16.43873323746155,16.43873323746149,263.0197317993849,0.6826043213881077,0.9651106861146916,,True
C179,图片74,图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,Time,(h),PCE,(%),1.0,31,0,0,False,True,31,-37.631461038775115,1998.815228072677,2036.446689111452,67.88155630371512,67.88155630371466,67.88155630371534,17.83334102918378,23.468160816204165,,True
C180,图片74,图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,Time,(h),PCE,(%),1.0,26,0,0,False,True,26,3.0974727434539773,1971.6626055511908,1968.565132807737,67.88155630371512,67.88155630371466,203.64466891114535,23.006290341858232,24.66902404950359,,True
C181,图片74,图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,Time,(h),PCE,(%),1.0,30,0,0,False,True,30,-24.05514977803205,1944.5099830297047,1968.5651328077367,67.88155630371512,67.88155630371466,67.88155630371534,23.006290341858232,24.299527670026844,,True
C182,图片75,图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,Storage time,(h),Normalized PCE,,1.0,54,0,0,False,True,54,-4.028064586861802,996.5234224082004,1000.5514869950622,18.878329943303044,18.878329943302788,18.878329943303356,0.8386100831671337,1.0002546921827162,,True
C183,图片75,图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,Storage time,(h),Normalized PCE,,1.0,54,0,0,False,True,54,5.411100384789734,1005.962587379852,1000.5514869950623,18.878329943303015,18.8783299433029,18.878329943303243,0.9716301260028736,1.003622288203874,,True
C184,图片77,图片77/accepted/samples_test__unknown__unknown__图片77__Series_1__Series_1.csv,Time,(h),Non-encapsulated devices PCE,(%),1.0,72,0,0,False,True,72,-0.2855846658024745,98.58733212402387,98.87291678982635,1.3925762928144536,1.3925762928144465,1.392576292814482,1.0673790937677872,16.674275260422974,,True
C185,图片77,图片77/accepted/samples_test__unknown__unknown__图片77__Series_2__Series_2.csv,Time,(h),Non-encapsulated devices PCE,(%),1.0,73,0,1,True,True,72,-0.0070694072395838,98.86584738258676,98.87291678982635,1.3925762928144536,1.3925762928144394,1.3925762928144962,15.24681524518012,18.57755528074678,conflicting_duplicate_timestamps,False
C186,图片78,图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,Time,(h),Normalized PCE,,1.0,55,0,0,False,True,55,0.3258670518147255,519.9437192530697,519.617852201255,9.447597312750077,9.44759731275002,18.895194625500153,0.5264683329164559,0.8608979504293814,,True
C187,图片78,图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,Time,(h),Normalized PCE,,1.0,57,0,1,True,True,56,-3.4531718732853065,516.1646803279697,519.617852201255,9.447597312750077,9.44759731275002,9.44759731275019,0.73269993038276,1.003030537872375,conflicting_duplicate_timestamps,False
C188,图片8,图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA_PTAA_BCP__Series_3.csv,Cycles,,Efficiency,%,,51,0,0,False,True,51,1.2083421336224092,196.62461083833983,,,,,21.040901287086335,21.970985651032738,cycle_axis_not_hours,False
C189,图片8,图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA__Series_2.csv,Cycles,,Efficiency,%,,52,0,0,False,True,52,-0.7458205534247639,198.57877352538705,,,,,21.505943469059535,22.110498305624695,cycle_axis_not_hours,False
C190,图片8,图片8/accepted/samples_test__unknown__unknown__图片8__PTAA_BCP__Series_1.csv,Cycles,,Efficiency,%,,52,0,0,False,True,52,-0.35498801601533,198.9696060627965,,,,,20.4828506687185,21.087405505283655,cycle_axis_not_hours,False
C191,图片85,图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,Time,(h),PCE,(%),1.0,72,0,0,False,True,72,4.4395924347561575,496.3872337849885,491.94764135023235,6.928840019017343,6.9288400190172865,6.928840019017457,20.124754365947553,23.924705270739352,,True
C192,图片87,图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,Time,(h),Normalized PCE,,1.0,41,0,0,False,True,41,8.319427866013882,1042.1983375899215,1033.8789097239076,25.846972743097695,25.84697274309758,25.84697274309781,0.9809668517879648,1.0038019368529354,,True
