curve_id,source_file,doi,record,series_name,x_name,x_unit,y_name,y_unit,time_factor_to_hours,duration_hours,n_unique_points,n_observed_in_window,first_value,source_sha256,confidence_level,status,review_reason,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,prior_features_verified,strict_class,key_effect_fraction_of_start,rate_contrast,template_correlation,plot_id,raw_cluster_id,class_label,suggested_shape_name,pce_norm_0h,pce_norm_200h,selection_or_exclusion_reasons
10.1016_j.dyepig.2019.01.002_Fig4_A_stability_performance_curve_pce_08e87038e5,lab/data_all/x_time_h/10.1016_j.dyepig.2019.01.002/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2019.01.002__Fig4__A__stability_performance_curve_pce__P3HT__Series_1.csv,10.1016/j.dyepig.2019.01.002,Fig4_A_stability_performance_curve_pce,10.1016_j.dyepig.2019.01.002__Fig4__A__stability_performance_curve_pce__P3HT__Series_1,Time,hrs,Normalized PCE,,1.0,504.33919413576785,113,112,1.0038615862244489,1aa11940db9df720a6f8548b70b07a414c1060fc3954d552eed4ed45e10237a6,high,clear_match,,500,0.2547675280551008,0.9875827278314698,0.7485434767067982,-0.2390392511246716,-0.9382642008952274,0.013591264170777,0.053347709869201,0.2526305152954486,0.9916119107644285,0.2201787414049147,0.8642339276349801,0.2065874772341377,0.8108862177657791,0.0015516267841152,0.0060903632262729,0.0340034006746491,0.1334683463557212,0.0,0.4,0.6866666666666666,0.4,-1.288730483153237,-0.1081670947829728,0.56,True,IFO-Slope,0.2091849841154691,11.914256232350082,0.9773087428502424,S495,2.0,class_02,no_initial_change_moderate_loss,1.0,0.781445783975159,included
10.1016_j.dyepig.2019.01.002_Fig4_A_stability_performance_curve_pce_55a831f7e1,lab/data_all/x_time_h/10.1016_j.dyepig.2019.01.002/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.dyepig.2019.01.002__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,10.1016/j.dyepig.2019.01.002,Fig4_A_stability_performance_curve_pce,10.1016_j.dyepig.2019.01.002__Fig4__A__stability_performance_curve_pce__Spiro-OMeTAD__Series_2,Time,hrs,Normalized PCE,,1.0,504.3391941357678,113,112,1.0008652503972657,c5426467f3094b3154f51072a6af5ee8e73e16d752af17f310a2444da5135a4a,high,clear_match,,500,0.4831330656949358,0.9885490415142648,0.5180386163110985,-0.4705104252031664,-0.9738733665980548,0.0125070363423159,0.0258873532581048,0.4830174615454824,0.9997607198561598,0.3889770403483832,0.8051136797869151,0.3764700040060672,0.7792263265288103,0.0,0.0,0.0940404211970992,0.1946470400692447,0.0,0.4,0.4,0.4,-2.25705661061112,-0.0746032477854253,0.8066666666666666,True,IFO-Slope,0.3808308826331857,30.25413340050408,0.9885593224313148,S496,1.0,class_03,initial_drop_rapid_loss,1.0,0.6122024758272477,included
10.1016_j.dyepig.2020.108301_Fig6_C_stability_performance_curve_3da0ccac0d,lab/data_all/x_time_h/10.1016_j.dyepig.2020.108301/Fig6_C_stability_performance_curve/accepted/10.1016_j.dyepig.2020.108301__Fig6__C__stability_performance_curve__Spiro-OMeTAD__Series_3.csv,10.1016/j.dyepig.2020.108301,Fig6_C_stability_performance_curve,10.1016_j.dyepig.2020.108301__Fig6__C__stability_performance_curve__Spiro-OMeTAD__Series_3,Time,/ h,Normalized PCE,,1.0,991.951010018406,57,29,0.994018133277921,aa191cda9134fa1f0f0909b0fc0d667ca70de128a8c1181ccb7c7dbc44de6d0a,high,clear_match,,500,0.4440001844369721,0.9933949736390638,0.5584299139425524,-0.4349650596965114,-0.9796506284070176,0.0065807784108664,0.014821566840589,0.4415458381073779,0.9944721952476068,0.2412680944422145,0.5433963833779976,0.234687316031348,0.5285748165374086,0.0,0.0,0.2002777436651633,0.4510758118696091,0.0,0.4,0.4,0.4,-1.0274206205535106,-0.322037122455085,1.0,True,IFO-Slope,0.2362477385723298,3.1903794591159484,0.9114243867690476,S497,2.0,class_02,no_initial_change_moderate_loss,1.0,0.7586024869861967,included
10.1016_j.electacta.2019.134924_Fig6_A_stability_performance_curve_31aac6a070,lab/data_all/x_time_h/10.1016_j.electacta.2019.134924/Fig6_A_stability_performance_curve/accepted/10.1016_j.electacta.2019.134924__Fig6__A__stability_performance_curve__TiO_SnO-PSCs__Series_2.csv,10.1016/j.electacta.2019.134924,Fig6_A_stability_performance_curve,10.1016_j.electacta.2019.134924__Fig6__A__stability_performance_curve__TiO_SnO-PSCs__Series_2,Time(h),(h),Normalized PCE,,1.0,1386.9068467090876,52,19,1.003574510020184,a3d3324b09bc1590389ae09f3ed85c2126583b7dc18639917e16415db306fe3d,high,clear_match,,500,0.0928692473069979,0.9995375307695704,0.9078417186073144,-0.0916958121622562,-0.9873646532219352,0.0004568618095307,0.0049194089839072,0.0921526739717869,0.9922840622058424,0.0594541573569666,0.6401920881347193,0.0589972955474359,0.635272679150812,0.0,0.0,0.0326985166148202,0.3520919740711232,0.0,0.4,0.4,0.4,-0.2051991034323988,-0.0648910464101522,1.0,True,IFO-Slope,0.0590245926053545,3.162209808351856,0.9522545961935917,S498,,,,,,unique_points_4_to_9_main_qc
10.1016_j.electacta.2021.137812_Fig7_A_stability_performance_curve_pce_28545e36fe,lab/data_all/x_time_h/10.1016_j.electacta.2021.137812/Fig7_A_stability_performance_curve_pce/accepted/10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1.csv,10.1016/j.electacta.2021.137812,Fig7_A_stability_performance_curve_pce,10.1016_j.electacta.2021.137812__Fig7__A__stability_performance_curve_pce__SnO2-PSCs__Series_1,Time,(h),Normalized PCE,,1.0,1304.7987178867634,58,22,1.0023132816848412,46f0e705ea21fa51f52c749f11da96a2058fbed71d6ae4aa6994f484e621ef26,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.095162302828648,0.9987774655620728,0.9060602316092532,-0.0927172339528196,-0.9743063292590652,0.0012225344379269,0.0128468353706015,0.0939397683907465,0.9871531646296668,0.0508218740062589,0.5340546886278095,0.0495993395683319,0.521207853257208,0.0,0.0,0.0431178943844876,0.4530984760018573,0.0,0.4,0.4,0.4,-0.1468757862963481,-0.0994245630304047,0.9466666666666668,True,IFO-Slope,0.0496600506904902,1.47725855482445,0.9093675185467908,S499,,,,,,unique_points_4_to_9_main_qc
10.1016_j.electacta.2022.140172_Fig6_D_stability_performance_curve_pce_16d9de9450,lab/data_all/x_time_h/10.1016_j.electacta.2022.140172/Fig6_D_stability_performance_curve_pce/accepted/10.1016_j.electacta.2022.140172__Fig6__D__stability_performance_curve_pce__Control__Series_2.csv,10.1016/j.electacta.2022.140172,Fig6_D_stability_performance_curve_pce,10.1016_j.electacta.2022.140172__Fig6__D__stability_performance_curve_pce__Control__Series_2,Time,(h),Normalized PCE,,1.0,856.9424881565598,60,35,0.9993257333370223,4acd367abcebd404f6c0de41b1e8e091f1f169aa7133504a6d7d949a605dde68,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0673926461701466,0.9989592484628456,0.9333517253174852,-0.0656075231453605,-0.9735116051048188,0.0010460784257076,0.0155221449988275,0.0666536015710682,0.9890337501036464,0.0332128471203726,0.4928259833650094,0.0321667686946649,0.4773038383661819,0.0,0.0,0.0334407544506956,0.496207766738637,0.0,0.4,0.4,0.4,-0.0827591705850034,-0.0768747376814266,1.0,True,IFO-Slope,0.0322002811868069,1.0765457298594274,0.8671895314843788,S500,0.0,class_01,no_initial_change_stable,1.0,0.9668982802556804,included
10.1016_j.isci.2021.102276_Fig4_G_jv_curve_stability_performance_pce_869d75ac10,lab/data_all/x_time_h/10.1016_j.isci.2021.102276/Fig4_G_jv_curve_stability_performance_pce/accepted/10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1.csv,10.1016/j.isci.2021.102276,Fig4_G_jv_curve_stability_performance_pce,10.1016_j.isci.2021.102276__Fig4__G__jv_curve_stability_performance_pce__Pristine__Series_1,Aging Time,hrs,Normalized PCE,,1.0,978.5461409494868,36,18,0.9995083628739532,fbe307d5f6ea19d86abdc914040358959480ac4913f4415797b8be6c98135e5d,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0965182262421954,0.9999999999999868,0.9045298193812124,-0.0954701806187742,-0.9891414744735226,1.2126485520180807e-05,0.0001256393325106,0.0954823071042944,0.9892671138060332,0.0433817380766198,0.4494667977813955,0.0433696115910996,0.4493411584488848,0.0,0.0,0.0521005690276745,0.5398003160246377,0.1066666666666666,0.4,0.4,0.4,-2.77996147797586e-13,-0.0530254893290903,0.8633333333333333,True,IFO-Slope,0.0433696115911002,5.2426889655325535e-12,0.8220971266025529,S501,,,,,,unique_points_4_to_9_main_qc
10.1016_j.jcis.2021.04.055_Fig8_A_stability_performance_curve_pce_a95a7ddeff,lab/data_all/x_time_h/10.1016_j.jcis.2021.04.055/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.jcis.2021.04.055__Fig8__A__stability_performance_curve_pce__w_o_C₆₀-tBu-I__Series_1.csv,10.1016/j.jcis.2021.04.055,Fig8_A_stability_performance_curve_pce,10.1016_j.jcis.2021.04.055__Fig8__A__stability_performance_curve_pce__w_o_C₆₀-tBu-I__Series_1,Time,(h),Normalized PCE,,1.0,501.45353327004887,55,54,1.0162707496033645,9764465e0df938cd83e5627bf9345a720b311f4e809e201026a5ac890f578e19,high,clear_match,,500,0.5516680421661997,0.9891273730802538,0.4503364402957008,-0.538790932784553,-0.9766578659675792,0.0109984797008207,0.0199367715005454,0.5497894124853737,0.9965946374681244,0.2671387277166984,0.4842381782126473,0.2561402480158776,0.4643014067121018,0.0,0.0,0.2826506847686753,0.5123564592554771,0.0,0.4,0.4,0.4,-0.9759045282547996,-0.2298794105027054,1.0,True,IFO-Slope,0.2589557775741542,4.245288980516652,0.8537029329110872,S502,2.0,class_02,no_initial_change_moderate_loss,1.0,0.7328210948059755,included
10.1016_j.jechem.2019.10.006_Fig4_D_stability_performance_curve_pce_77fecaa8b5,lab/data_all/x_time_h/10.1016_j.jechem.2019.10.006/Fig4_D_stability_performance_curve_pce/accepted/10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2.csv,10.1016/j.jechem.2019.10.006,Fig4_D_stability_performance_curve_pce,10.1016_j.jechem.2019.10.006__Fig4__D__stability_performance_curve_pce__MAPbl₃__Series_2,Time,(h),Normalized PCE,,1.0,986.833592386402,38,19,0.979716917929887,0cb42c0af19de9ce31a27580bd878238af4d3f95741da7f681a60529c9298776,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1195627096679008,0.99409527445863,0.8812144959601649,-0.1128807784984652,-0.9441135853478444,0.0058865841663542,0.0492342820157296,0.1187673626648194,0.993347867363574,0.0751726979623607,0.6287302970228887,0.0692861137960064,0.5794960150071591,0.0,0.0,0.0435946647024587,0.3646175703406852,0.0366666666666666,0.4,0.4,0.4,-0.1083572303378464,-0.072560514484323,0.9633333333333334,True,IFO-Slope,0.0696976593453164,1.49333602590783,0.934849878861912,S503,,,,,,unique_points_4_to_9_main_qc
10.1016_j.jechem.2020.06.019_Fig6_B_mppt_stability_performance_curve_15b69a1672,lab/data_all/x_time_h/10.1016_j.jechem.2020.06.019/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__DIP-KCI__Series_3.csv,10.1016/j.jechem.2020.06.019,Fig6_B_mppt_stability_performance_curve,10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__DIP-KCI__Series_3,Time,h,Normalized PCE,a.u.,1.0,970.9411898382824,67,34,1.001007927595844,a7be4e451ecf0bf70f122bc6900797498dccc64fd0478286e561a31bb2ec0c70,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0498267606192635,0.9998326777783156,0.9507154536945968,-0.0491172240837188,-0.9857599304725762,0.0001556474505861,0.0031237722190189,0.049272871534305,0.988883702691595,0.0167924463722154,0.3370166184498721,0.0166367989216292,0.3338928462308532,0.0,0.0,0.0324804251620896,0.6518670842417229,0.0,0.4,0.4,0.4,-0.0603869770537423,-0.0473388203354665,0.9666666666666668,True,IFO-Slope,0.0166395830936404,1.2756333306535748,0.8052546855346518,S504,0.0,class_01,no_initial_change_stable,1.0,0.9833569978964876,included
10.1016_j.jechem.2020.06.019_Fig6_B_mppt_stability_performance_curve_70ff9f07cc,lab/data_all/x_time_h/10.1016_j.jechem.2020.06.019/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__Pristine__Series_1.csv,10.1016/j.jechem.2020.06.019,Fig6_B_mppt_stability_performance_curve,10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__Pristine__Series_1,Time,h,Normalized PCE,a.u.,1.0,985.6524199873472,68,34,1.001007927595844,a155f9a5db863eeb39686c23670f75ca57830492ee2836b91075320423d0d916,high,clear_match,,500,0.121186135319683,0.9990690277883912,0.8793599857546317,-0.1197090420337595,-0.9878113673480304,0.0009231888146695,0.0076179408827111,0.1206322308484291,0.9954293082307416,0.0716655260687509,0.5913673695402603,0.0707423372540814,0.5837494286575492,0.0,0.0,0.0489667047796781,0.4040619386904812,0.0,0.4,0.4,0.4,-0.198461093422258,-0.0908065508206171,1.0,True,IFO-Slope,0.0708082577744218,2.1855371845838065,0.925015352672292,S505,0.0,class_01,no_initial_change_stable,1.0,0.9283168010122752,included
10.1016_j.jechem.2020.06.019_Fig6_B_mppt_stability_performance_curve_924947162e,lab/data_all/x_time_h/10.1016_j.jechem.2020.06.019/Fig6_B_mppt_stability_performance_curve/accepted/10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__SIP-KCI__Series_2.csv,10.1016/j.jechem.2020.06.019,Fig6_B_mppt_stability_performance_curve,10.1016_j.jechem.2020.06.019__Fig6__B__mppt_stability_performance_curve__SIP-KCI__Series_2,Time,h,Normalized PCE,a.u.,1.0,985.6524199873472,68,34,1.001007927595844,3e03315e591eac856794140156b1657dd76e7902fceb37b59389b6250791da98,high,clear_match,,500,0.0811037651544336,0.9986930319969326,0.9189890742925833,-0.0797039577043494,-0.982740536799756,0.0013069680030671,0.0161147636065787,0.0810109257074166,0.9988553004063347,0.0455241467346844,0.5613074392785546,0.0442171787316172,0.5451926756719759,0.0,0.0,0.0354867789727322,0.4375478611277802,0.0,0.4,0.4,0.4,-0.181559752741937,-0.0585493506259099,0.9833333333333332,True,IFO-Slope,0.0442750447985032,3.100969537680766,0.9087747248925828,S506,0.0,class_01,no_initial_change_stable,1.0,0.9544392907168872,included
10.1016_j.jechem.2020.08.055_Fig4_A_stability_performance_curve_79be156525,lab/data_all/x_time_h/10.1016_j.jechem.2020.08.055/Fig4_A_stability_performance_curve/accepted/10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1.csv,10.1016/j.jechem.2020.08.055,Fig4_A_stability_performance_curve,10.1016_j.jechem.2020.08.055__Fig4__A__stability_performance_curve__FA-0__Series_1,Time,(h),Norm. PCE,,1.0,5200.465132560066,56,7,0.967531666257919,3b850bd5f089d626436c99e17601a6d2d651a57aab521273131ba4611e50e020,high,boundary_candidate,500h内不足8个原始采样点,500,0.0300722555805708,0.9990079887808015,0.9715618242165928,-0.0274461645642088,-0.9126739592470547,0.0009922138604282,0.0329943278704142,0.0284383784246371,0.9456682871174692,0.0245596804667624,0.8166890042870645,0.0235674666063342,0.7836946764166502,0.0,0.0,0.0038786979578746,0.1289792828304046,0.0,0.4,0.4,0.4,-0.1075007605480081,-0.011246844852269,0.7833333333333333,True,IFO-Slope,0.0235908690130658,9.558303858554591,0.977977372938074,S507,,,,,,unique_points_lt_4
10.1016_j.jechem.2020.08.055_Fig4_B_stability_979a622a9e,lab/data_all/x_time_h/10.1016_j.jechem.2020.08.055/Fig4_B_stability/accepted/10.1016_j.jechem.2020.08.055__Fig4__B__stability__FA-0__Series_1.csv,10.1016/j.jechem.2020.08.055,Fig4_B_stability,10.1016_j.jechem.2020.08.055__Fig4__B__stability__FA-0__Series_1,Time (h),h,Norm. PCE,,1.0,775.4641163219128,78,50,0.9987938647950042,aa5f64e3d75f7a30b45fc284a5edfa15aa5bbe77bf0d472c4bd8f1f6dec9d443,high,clear_match,,500,0.0580108028346392,0.9984989053898404,0.9446265481435722,-0.0538723572462682,-0.928660777197522,0.0015010946101593,0.0258761219774572,0.0553734518564276,0.9545368991749792,0.0177445485394037,0.3058835194883427,0.0236738942089091,0.4080945798387247,0.0111736697494322,0.1926136030436084,0.0413721327867913,0.7131798004024056,0.0,0.2033333333333333,0.3733333333333333,0.4,-0.1364959812004794,-0.0422343464641899,0.5966666666666667,True,IFO-Slope,0.0237094843881338,3.2318715128269577,0.7481749515734631,S508,0.0,class_01,no_initial_change_stable,1.0,0.9825910112673818,included
10.1016_j.jechem.2021.02.017_Fig4_F_stability_performance_curve_voc_06e36f6135,lab/data_all/x_time_h/10.1016_j.jechem.2021.02.017/Fig4_F_stability_performance_curve_voc/accepted/10.1016_j.jechem.2021.02.017__Fig4__F__stability_performance_curve_voc__Control__Series_1.csv,10.1016/j.jechem.2021.02.017,Fig4_F_stability_performance_curve_voc,10.1016_j.jechem.2021.02.017__Fig4__F__stability_performance_curve_voc__Control__Series_1,Time,(h),Normalized PCE,(%),1.0,996.196518368969,46,23,100.44543836557366,1aa8e9eb71aea01b6e5eb96de5f347b260866ce83daa27230f5fda266731b996,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0778021517513581,0.9993058890335,0.9227103166429934,-0.0765955723905067,-0.9844916967758494,0.0006941109664998,0.0089214880421058,0.0772896833570065,0.9934131848179552,0.0355934462508632,0.45748665621246,0.0348993352843634,0.4485651681703541,0.0,0.0,0.0416962371061433,0.5359265286054952,0.0,0.4,0.4,0.4,-0.0238673659534667,-0.0731555768770709,0.92,True,IFO-Slope,0.0349235761215387,0.3262549073131223,0.853656301770419,S509,0.0,class_01,no_initial_change_stable,1.0,0.9644179716150668,included
10.1016_j.jechem.2021.05.042_Fig6_E_stability_performance_curve_pce_e7c297c15b,lab/data_all/x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1.csv,10.1016/j.jechem.2021.05.042,Fig6_E_stability_performance_curve_pce,10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__Control__Series_1,Time,h,Normalized PCE,,1.0,2394.977058292577,60,13,0.9911511786556876,856c4eb4d06660c82e123aaf27b9ecfaeaf18efc4ce423ee2d9db63b8ac012fe,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.359682435448647,0.9982595441826893,0.6419828277412836,-0.3562767164414055,-0.9905313168740272,0.0017373403058977,0.0048302061337266,0.3580140567473033,0.9953615230077538,0.1654752478387039,0.4600592954512769,0.1637379075328061,0.4552290893175503,0.0,0.0,0.1925388089085994,0.5353022275564768,0.0,0.4,0.4,0.4,-0.2858357686248846,-0.2706710167523831,1.0,True,IFO-Slope,0.1640233829838955,1.0560265079521778,0.8508783229478307,S510,,,,,,unique_points_4_to_9_main_qc
10.1016_j.jechem.2021.05.042_Fig6_E_stability_performance_curve_pce_25f4a754de,lab/data_all/x_time_h/10.1016_j.jechem.2021.05.042/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3.csv,10.1016/j.jechem.2021.05.042,Fig6_E_stability_performance_curve_pce,10.1016_j.jechem.2021.05.042__Fig6__E__stability_performance_curve_pce__PEAI__Series_3,Time,h,Normalized PCE,,1.0,2354.384226796093,59,13,1.0092614261857924,56ad9774eab89374bb4a0890a35f31b104e0d10ca84bbbcdbed32f291c7bb364,high,clear_match,,500,0.0581049139068825,0.99856876424984,0.942246671026916,-0.056322093222924,-0.9693172132254492,0.0014325955634811,0.0246553254648484,0.0577546887864052,0.9939725386902974,0.0355853498557551,0.6124327094397437,0.0341527542922739,0.5877773839748952,0.0,0.0,0.02216933893065,0.3815398292505538,0.0,0.4,0.4,0.4,-0.1222323664651956,-0.0135840780528708,0.88,True,IFO-Slope,0.0342017049951794,8.998208490075854,0.8937838548100543,S511,,,,,,unique_points_4_to_9_main_qc
10.1016_j.jechem.2021.06.023_Fig6_F_sem_image_stability_performance_curve_pce_63159c94e1,lab/data_all/x_time_h/10.1016_j.jechem.2021.06.023/Fig6_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2.csv,10.1016/j.jechem.2021.06.023,Fig6_F_sem_image_stability_performance_curve_pce,10.1016_j.jechem.2021.06.023__Fig6__F__sem_image_stability_performance_curve_pce__AA__Series_2,Time,(h),Normalized PCE,,1.0,1222.774445246634,51,21,1.0014089499372418,0364186d37d34a9132e9ad670ef320785598dc449de3e5a54f79ccf33ab982aa,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.0709704194477197,0.9997600602659018,0.92975174573788,-0.0700083145280218,-0.9864435785051732,0.0002399397340981,0.0033808414261232,0.07024825426212,0.9898244199312964,0.0145936489792887,0.2056300229427149,0.0143537092451905,0.2022491815165917,0.0,0.0,0.0556546052828312,0.7841943969885814,0.0,0.4,0.4,0.4,-0.0288063560403623,-0.1080290903914324,0.97,True,IFO-Slope,0.0143571540969269,0.2666536942594389,0.7054731838831441,S512,,,,,,unique_points_4_to_9_main_qc
10.1016_j.jechem.2021.08.021_Fig5_H_voc_8a92788ca1,lab/data_all/x_time_h/10.1016_j.jechem.2021.08.021/Fig5_H_voc/accepted/10.1016_j.jechem.2021.08.021__Fig5__H__voc__w_o_GABr__Series_1.csv,10.1016/j.jechem.2021.08.021,Fig5_H_voc,10.1016_j.jechem.2021.08.021__Fig5__H__voc__w_o_GABr__Series_1,Time,(hour),Normalized PCE,(%),1.0,903.8456138890822,51,28,0.9831711205390632,00a459097465b6aa0a51c2c29eed08b9bb206895e361908cccd7b4f81ced8ce9,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1090827171768084,0.9999054157373718,0.8919533607831501,-0.1079520549542216,-0.9896348179450456,9.453276026127888e-05,0.0008666153787501,0.1080465877144829,0.9905014333237956,0.0300434913209012,0.2754193523819614,0.0299489585606399,0.2745527370032112,0.0,0.0,0.0780030963935817,0.7150820809418342,0.0166666666666666,0.4,0.4,0.4,-0.0659937334569921,-0.1580860822535804,0.8366666666666667,True,IFO-Slope,0.029951791528756,0.4174544179742138,0.7692889549115304,S513,0.0,class_01,no_initial_change_stable,0.9997232098957536,0.9701940770694812,included
10.1016_j.jmat.2021.02.004_Fig6_B_stability_performance_curve_67306edc07,lab/data_all/x_time_h/10.1016_j.jmat.2021.02.004/Fig6_B_stability_performance_curve/accepted/10.1016_j.jmat.2021.02.004__Fig6__B__stability_performance_curve__o-Control__Series_1.csv,10.1016/j.jmat.2021.02.004,Fig6_B_stability_performance_curve,10.1016_j.jmat.2021.02.004__Fig6__B__stability_performance_curve__o-Control__Series_1,Time,(h),Normalized PCE,,1.0,959.8021765682048,52,27,1.0031536013392834,fa668a6bf17f1f9fd80fd600d01487fea70f9fef70f567d6ccf75659c828f79e,high,boundary_candidate,早期下降速度不足末段1.5倍,500,0.1477131047607982,0.9994475965371656,0.853482609786183,-0.1459649867509828,-0.9881654507726564,0.0005524034628344,0.0037397051786909,0.1465173902138172,0.9919051559513472,0.0396694968745886,0.2685577352045246,0.0391170934117541,0.2648180300258336,0.0,0.0,0.1068478933392286,0.7233474207468227,0.0,0.4,0.4,0.4,-0.0662884155388083,-0.1922628133304019,1.0,True,IFO-Slope,0.0391387137727731,0.3447802223974134,0.7516963795907833,S514,0.0,class_01,no_initial_change_stable,1.0,0.960667264159936,included
10.1016_j.jmrt.2021.04.070_Fig4_F_sem_image_stability_performance_curve_pce_39ed206ab9,lab/data_all/x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DBP__Series_1.csv,10.1016/j.jmrt.2021.04.070,Fig4_F_sem_image_stability_performance_curve_pce,10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DBP__Series_1,Time,(H),Normalized PCE,(%),1.0,1005.154901050619,39,19,1.0117889657433718,83bd50143a33f7bed93ff1554ff0907095e853bc9ac0724e03278c18aa403669,high,clear_match,,500,0.2738633037647652,0.9969223673131772,0.7261316700824065,-0.2707906972307706,-0.9887805102335516,0.0030652006849184,0.0111924476290963,0.2738558979156891,0.999972957862648,0.2016802328029731,0.7364266407017651,0.1986150321180546,0.7252341930726687,0.0,0.0,0.072175665112716,0.2635463171608828,0.0,0.4,0.4,0.4,-0.6203786845953189,-0.0105861326865824,0.68,True,IFO-Slope,0.1992281832870752,58.6029575636837,0.9466033066032328,S515,,,,,,unique_points_4_to_9_main_qc
10.1016_j.jmrt.2021.04.070_Fig4_F_sem_image_stability_performance_curve_pce_78cc941b51,lab/data_all/x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DEP__Series_2.csv,10.1016/j.jmrt.2021.04.070,Fig4_F_sem_image_stability_performance_curve_pce,10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DEP__Series_2,Time,(H),Normalized PCE,(%),1.0,978.7034562861288,38,19,0.9803559493737242,78cf291d2c74fccc73296dfa153780a4874fc2509be53ec5248992edc934cab2,high,boundary_candidate,末段斜率非负,500,0.1038896677075084,0.9973313260174268,0.9184783499497452,-0.0788529760676817,-0.7590069138509987,0.0026650814652275,0.0256529982628385,0.0815180575329093,0.7846599121138373,0.0953474974073951,0.9177765172551812,0.1012245862422808,0.9743470017371614,0.0253480142312295,0.243989751729638,0.0029764040566304,0.0286496638434752,0.0,0.3433333333333333,0.5233333333333333,0.4,-0.4691429583504277,3.073138444743776e-14,0.4066666666666667,True,IFO-Slope,0.1014954444943525,469142958350.42773,0.8462127100686588,S516,,,,,,unique_points_4_to_9_main_qc
10.1016_j.joule.2017.11.006_Fig3_A_pce_c08a775fb2,lab/data_all/x_time_h/10.1016_j.joule.2017.11.006/Fig3_A_pce/accepted/10.1016_j.joule.2017.11.006__Fig3__A__pce__PCBM__Series_2.csv,10.1016/j.joule.2017.11.006,Fig3_A_pce,10.1016_j.joule.2017.11.006__Fig3__A__pce__PCBM__Series_2,Time (hours),hours,PCE (%),%,1.0,886.602724525965,36,20,16.919177277222648,65a6ecfb812689b73cc6e21db2bc94c92f27f648b422702696e84bd5231a5e7d,high,clear_match,,500,0.8281836477784792,0.9959227790335836,0.1737376711530598,-0.8221851078805239,-0.9927569930726768,0.0040353527490875,0.0048725337187131,0.8262204606296114,0.99762952679139,0.5315964963577435,0.6418823865741597,0.527561143608656,0.6370098528554465,0.0,0.0,0.2946239642718679,0.3557471402172303,0.0,0.4,0.4,0.4,-1.1422409227509511,-0.2196993579124915,1.0,True,IFO-Slope,0.5297209329026362,5.199109062512223,0.92017688244867,S517,,,,,,unique_points_4_to_9_main_qc
