sample_index,cluster_neuron_id,cluster_x,cluster_y,cluster_coord,PCE_before,PCE_after,PCE_delta
1277,0,0,0,"(0, 0)",6.255012465,5.05605318,19.16797596
1278,0,0,0,"(0, 0)",5.288480542,4.185340961,20.85929167
1279,1,0,1,"(0, 1)",3.714886532,3.174706805,14.54094823
1280,1,0,1,"(0, 1)",5.588691903,5.111409796,8.540139913
1281,0,0,0,"(0, 0)",4.806517232,3.911694022,18.61687303
1282,0,0,0,"(0, 0)",5.429484288,3.626777883,33.20216635
1283,1,0,1,"(0, 1)",6.48472367,5.409584104,16.5795741
1284,0,0,0,"(0, 0)",7.260868618,6.179771861,14.88935848
1285,1,0,1,"(0, 1)",6.10565886,5.796537012,5.062874551
1286,0,0,0,"(0, 0)",6.258636099,5.078837033,18.85073755
1287,1,0,1,"(0, 1)",6.719583791,5.778247703,14.00884514
1288,0,0,0,"(0, 0)",6.063346136,5.003429216,17.48072592
1289,0,0,0,"(0, 0)",4.956037269,3.969365302,19.90848563
1290,0,0,0,"(0, 0)",6.666745643,4.815787844,27.76403807
1291,0,0,0,"(0, 0)",5.649919626,3.574373427,36.73585354
1292,0,0,0,"(0, 0)",6.7956262,4.62812035,31.89560147
1293,0,0,0,"(0, 0)",5.454260651,4.416715242,19.02265908
1294,0,0,0,"(0, 0)",7.321469712,5.382716602,26.48038148
1295,0,0,0,"(0, 0)",9.155085573,5.906097369,35.48834337
1296,0,0,0,"(0, 0)",9.928111676,5.812178949,41.45735727
1297,1,0,1,"(0, 1)",7.21951573,5.965486536,17.36999047
1298,0,0,0,"(0, 0)",7.307057717,4.887442187,33.11340383
1299,0,0,0,"(0, 0)",10.14179341,5.968981216,41.14471696
1300,0,0,0,"(0, 0)",8.462993836,6.193365165,26.81827159
1301,1,0,1,"(0, 1)",9.364720723,7.525307578,19.64194341
1302,0,0,0,"(0, 0)",9.198626838,7.018023563,23.70574775
1303,1,0,1,"(0, 1)",9.018157042,7.967741814,11.6477815
1304,1,0,1,"(0, 1)",23.84375389,18.88968101,20.77723544
1305,0,0,0,"(0, 0)",24.29707595,18.39414407,24.29482418
1306,0,0,0,"(0, 0)",23.57104688,17.44115117,26.00603928
1307,0,0,0,"(0, 0)",23.07843508,16.98795472,26.39035245
1308,1,0,1,"(0, 1)",22.19984328,17.63337026,20.56984349
1309,0,0,0,"(0, 0)",22.99891828,17.12579363,25.53652555
1310,1,0,1,"(0, 1)",24.96691132,19.18334283,23.16493383
1311,0,0,0,"(0, 0)",23.95101917,18.17390462,24.12053742
1312,0,0,0,"(0, 0)",23.26297625,17.03639019,26.76607668
1313,0,0,0,"(0, 0)",23.34782114,17.55732333,24.8010201
1314,0,0,0,"(0, 0)",24.63998046,17.97857556,27.03494393
1315,0,0,0,"(0, 0)",23.50175878,17.22786007,26.69544339
1316,0,0,0,"(0, 0)",24.69079461,18.23325377,26.1536372
1317,0,0,0,"(0, 0)",24.1748463,16.73734514,30.76545377
1318,0,0,0,"(0, 0)",24.34980847,17.33307162,28.8163944
1319,0,0,0,"(0, 0)",24.30050038,16.97103097,30.16180448
1320,0,0,0,"(0, 0)",22.488198,15.32451276,31.85531024
1321,0,0,0,"(0, 0)",23.57149591,15.92595571,32.43553243
1322,0,0,0,"(0, 0)",24.19431966,15.62305941,35.4267463
1323,0,0,0,"(0, 0)",23.33222614,15.87206979,31.97361582
1324,0,0,0,"(0, 0)",23.29634458,15.8118001,32.12754884
1325,3,1,1,"(1, 1)",13.36208185,5.11680478,61.70653018
1326,3,1,1,"(1, 1)",10.08746337,4.740762136,53.00342653
1327,1,0,1,"(0, 1)",14.19789147,13.01356682,8.341553018
1328,2,1,0,"(1, 0)",8.838962304,0.088865472,98.99461646
1329,0,0,0,"(0, 0)",23.49911316,13.36374259,43.13086415
1330,2,1,0,"(1, 0)",14.12491475,3.638704752,74.23910291
1331,2,1,0,"(1, 0)",15.80089572,3.240444688,79.49201903
1332,0,0,0,"(0, 0)",13.09206002,8.400412242,35.83582546
1333,0,0,0,"(0, 0)",21.62551338,12.05835113,44.24016244
1334,0,0,0,"(0, 0)",23.84254643,15.5669733,34.70926711
1335,0,0,0,"(0, 0)",23.29052828,16.0874231,30.92718675
1336,0,0,0,"(0, 0)",23.31039952,15.37849666,34.0273141
1337,0,0,0,"(0, 0)",22.60276627,15.2133054,32.69272789
1338,0,0,0,"(0, 0)",22.78354306,14.30028396,37.2341522
1339,0,0,0,"(0, 0)",22.12782885,14.3463538,35.16601248
1340,0,0,0,"(0, 0)",23.69551881,15.02173759,36.6051543
1341,0,0,0,"(0, 0)",23.02256058,14.96729669,34.98856639
1342,0,0,0,"(0, 0)",23.77528335,14.92362107,37.23052276
1343,0,0,0,"(0, 0)",23.93471023,14.24525302,40.48286825
1344,0,0,0,"(0, 0)",23.30095648,14.66422709,37.06598652
1345,1,0,1,"(0, 1)",20.51333858,14.8813353,27.45532256
1346,0,0,0,"(0, 0)",22.5039989,12.50357685,44.43842223
1347,3,1,1,"(1, 1)",21.79450607,11.87179823,45.5284823
1348,0,0,0,"(0, 0)",22.56541638,12.68038445,43.80611357
1349,3,1,1,"(1, 1)",22.38822541,12.31960692,44.9728297
1350,0,0,0,"(0, 0)",21.57083066,12.86216546,40.37241466
1351,0,0,0,"(0, 0)",23.00281105,14.06544507,38.85336432
1352,0,0,0,"(0, 0)",22.2838725,13.38436745,39.93697708
1353,0,0,0,"(0, 0)",21.81732439,14.36332923,34.16548712
1354,3,1,1,"(1, 1)",25.17552585,11.3378824,54.964665
1355,3,1,1,"(1, 1)",25.2998749,11.08514343,56.18498717
1356,0,0,0,"(0, 0)",24.01945172,11.64158352,51.5326842
1357,0,0,0,"(0, 0)",22.97259428,10.32695284,55.04664073
1358,0,0,0,"(0, 0)",25.89322264,13.7784589,46.78739261
1359,0,0,0,"(0, 0)",24.57088662,12.55809912,48.89032978
1360,0,0,0,"(0, 0)",24.51367129,13.31235491,45.69416081
1361,0,0,0,"(0, 0)",26.13492397,12.34515057,52.76377852
1362,0,0,0,"(0, 0)",23.16686299,13.41042903,42.11374651
1363,0,0,0,"(0, 0)",25.85749885,13.33149523,48.44244097
1364,3,1,1,"(1, 1)",22.73330264,11.81885026,48.01085243
1365,3,1,1,"(1, 1)",23.04688806,11.71394724,49.17341027
1366,3,1,1,"(1, 1)",23.98262986,12.35708662,48.47484748
1367,3,1,1,"(1, 1)",23.2364744,11.71899695,49.56637248
1368,3,1,1,"(1, 1)",23.84893148,12.2007583,48.84148875
1369,3,1,1,"(1, 1)",22.32373785,10.96731187,50.87152544
1370,3,1,1,"(1, 1)",22.95681686,10.95236892,52.29143055
1371,3,1,1,"(1, 1)",23.36141249,10.88986544,53.38524394
1372,3,1,1,"(1, 1)",23.07759566,10.66222356,53.79837779
1373,3,1,1,"(1, 1)",22.91267801,10.98430345,52.06015009
1374,3,1,1,"(1, 1)",23.25044257,11.21002012,51.78577746
1375,1,0,1,"(0, 1)",19.41573217,17.21397281,11.34007898
1376,1,0,1,"(0, 1)",19.07500231,16.49562647,13.52228327
1377,1,0,1,"(0, 1)",19.03433828,16.69609979,12.2843172
1378,1,0,1,"(0, 1)",18.99356135,16.799023,11.55411726
1379,1,0,1,"(0, 1)",18.82507664,17.93202308,4.743957117
1380,1,0,1,"(0, 1)",19.36745089,18.40000498,4.995215487
1381,1,0,1,"(0, 1)",18.42739351,17.4794046,5.144454732
1382,1,0,1,"(0, 1)",19.04503587,18.10417852,4.940171073
1383,1,0,1,"(0, 1)",19.1273995,18.35083396,4.059964012
1384,1,0,1,"(0, 1)",18.58193992,16.36108307,11.95169538
1385,1,0,1,"(0, 1)",18.88041753,18.07478828,4.267009715
1386,1,0,1,"(0, 1)",18.69335098,16.8379977,9.925204302
1387,1,0,1,"(0, 1)",18.0984449,17.87862601,1.214573356
1388,1,0,1,"(0, 1)",18.39596612,17.79811121,3.249923935
1389,1,0,1,"(0, 1)",15.83176666,14.27181201,9.853320142
1390,1,0,1,"(0, 1)",11.96722163,11.75477107,1.775270575
1391,1,0,1,"(0, 1)",15.83780704,13.71836831,13.38214768
1392,1,0,1,"(0, 1)",19.02949256,17.29802599,9.098858333
1393,1,0,1,"(0, 1)",18.82175673,16.97723814,9.799927892
1394,1,0,1,"(0, 1)",19.788056,17.83130623,9.8885397
1395,1,0,1,"(0, 1)",17.99200143,15.67930561,12.85402203
1396,1,0,1,"(0, 1)",19.43328568,18.08904193,6.917223212
1397,1,0,1,"(0, 1)",19.37832749,17.94045869,7.419983986
1398,1,0,1,"(0, 1)",19.74998018,18.96506877,3.974238956
1399,1,0,1,"(0, 1)",20.25810139,19.2722697,4.866357788
1400,1,0,1,"(0, 1)",19.6547759,18.42026107,6.280991632
1401,1,0,1,"(0, 1)",19.39821459,18.17382543,6.311865222
1402,1,0,1,"(0, 1)",15.05416504,13.96068537,7.263635474
1403,1,0,1,"(0, 1)",19.55492112,14.10023053,27.89420914
1404,1,0,1,"(0, 1)",20.14958686,13.79889502,31.51772733
1405,1,0,1,"(0, 1)",19.97829808,14.28501103,28.49735763
1406,0,0,0,"(0, 0)",19.69456757,13.01783473,33.90139347
1407,1,0,1,"(0, 1)",19.35297176,13.94126919,27.96316057
1408,1,0,1,"(0, 1)",14.91108574,14.52163778,2.611801445
1409,1,0,1,"(0, 1)",14.63225753,14.46248869,1.160236866
1410,1,0,1,"(0, 1)",15.05320165,14.88142561,1.141126284
1411,1,0,1,"(0, 1)",15.20110493,14.99092136,1.382686164
1412,0,0,0,"(0, 0)",15.41424393,11.61363442,24.65647701
1413,0,0,0,"(0, 0)",15.2258079,11.50706648,24.423935
1414,1,0,1,"(0, 1)",15.41655848,12.59592956,18.29609978
1415,1,0,1,"(0, 1)",15.25428724,12.20165679,20.01162294
1416,0,0,0,"(0, 0)",15.40658736,10.79194324,29.95240938
1417,1,0,1,"(0, 1)",13.70599383,10.55447408,22.99373392
1418,0,0,0,"(0, 0)",15.38946387,10.73857309,30.22126578
1419,0,0,0,"(0, 0)",15.40587767,10.72188327,30.40394384
1420,0,0,0,"(0, 0)",15.79300286,10.2865457,34.8664355
1421,0,0,0,"(0, 0)",14.97220835,10.44976022,30.20561848
1422,0,0,0,"(0, 0)",15.07384952,10.50890093,30.28389384
1423,0,0,0,"(0, 0)",15.09903397,10.60436924,29.76789598
1424,0,0,0,"(0, 0)",14.9275047,10.52178946,29.51407704
1425,1,0,1,"(0, 1)",18.41222612,17.91955709,2.67577108
1426,1,0,1,"(0, 1)",19.1729927,18.08162118,5.692233565
1427,1,0,1,"(0, 1)",18.59313323,18.62043773,-0.146852585
1428,1,0,1,"(0, 1)",17.75786547,17.54115147,1.220383157
1429,1,0,1,"(0, 1)",18.05507484,18.00403721,0.282677475
1430,1,0,1,"(0, 1)",18.82688968,18.77622937,0.269084863
1431,1,0,1,"(0, 1)",18.17477724,17.93049859,1.344053098
1432,1,0,1,"(0, 1)",18.48200625,18.1627963,1.727139071
1433,1,0,1,"(0, 1)",18.63990237,18.54975742,0.483612768
1434,1,0,1,"(0, 1)",18.17136094,18.15001486,0.11747101
1435,1,0,1,"(0, 1)",17.05969791,17.07139235,-0.068550061
1436,1,0,1,"(0, 1)",17.45426201,17.19346611,1.494167404
1437,1,0,1,"(0, 1)",17.03994664,17.0378953,0.01203843
1438,1,0,1,"(0, 1)",18.24197419,17.50802138,4.023428578
1439,1,0,1,"(0, 1)",18.34889286,17.52916242,4.467465421
1440,1,0,1,"(0, 1)",18.53333918,18.13990466,2.122847429
1441,3,1,1,"(1, 1)",28.98172701,17.41600518,39.90694491
1442,1,0,1,"(0, 1)",20.13900386,17.50233431,13.09235333
1443,1,0,1,"(0, 1)",20.71237397,17.40543406,15.96601104
1444,1,0,1,"(0, 1)",20.11666142,17.0995973,14.99783712
1445,1,0,1,"(0, 1)",19.18094495,17.29238209,9.846036593
1446,1,0,1,"(0, 1)",18.59931641,16.50453861,11.26266014
1447,1,0,1,"(0, 1)",17.11944496,16.74606242,2.181043484
1448,1,0,1,"(0, 1)",16.96158316,16.61680629,2.03269273
1449,1,0,1,"(0, 1)",16.56416907,15.70277769,5.20032956
1450,1,0,1,"(0, 1)",16.82880637,16.60008183,1.359125181
1451,1,0,1,"(0, 1)",16.69066596,16.55615109,0.805928712
1452,1,0,1,"(0, 1)",14.58938561,14.23132277,2.454269492
1453,1,0,1,"(0, 1)",15.21561392,15.22941926,-0.09073144
1454,1,0,1,"(0, 1)",15.32555218,14.76347035,3.667612236
1455,1,0,1,"(0, 1)",18.40199282,18.16830853,1.269885791
1456,1,0,1,"(0, 1)",17.69897513,17.48280496,1.221371139
1457,1,0,1,"(0, 1)",17.84945967,17.65500526,1.089413387
1458,1,0,1,"(0, 1)",17.84241808,17.7721489,0.393832185
1459,1,0,1,"(0, 1)",18.39851794,18.25054106,0.804286995
1460,1,0,1,"(0, 1)",18.79813066,18.69329398,0.557697353
1461,1,0,1,"(0, 1)",17.95084119,17.82612661,0.694756163
1462,1,0,1,"(0, 1)",18.52140643,18.45786038,0.34309517
1463,1,0,1,"(0, 1)",18.05044622,17.93172567,0.657715311
1464,1,0,1,"(0, 1)",18.19915233,18.10431761,0.521094198
1465,1,0,1,"(0, 1)",18.42945899,18.30209857,0.691069781
1466,1,0,1,"(0, 1)",18.12283721,17.98212708,0.776424395
1467,1,0,1,"(0, 1)",18.37687176,18.08534712,1.586367088
1468,1,0,1,"(0, 1)",20.10038496,19.88286162,1.082184971
1469,1,0,1,"(0, 1)",20.0054437,19.50905229,2.481281692
1470,1,0,1,"(0, 1)",18.49075901,18.3588027,0.713633835
1471,1,0,1,"(0, 1)",19.61984543,19.53653292,0.424633866
1472,1,0,1,"(0, 1)",19.90525,19.5048422,2.011568796
1473,1,0,1,"(0, 1)",19.73886955,19.64716729,0.464577106
1474,1,0,1,"(0, 1)",20.25925657,20.17742207,0.403936332
1475,1,0,1,"(0, 1)",17.83258978,17.07396854,4.254128269
1476,1,0,1,"(0, 1)",18.43275413,18.18071901,1.367322139
1477,0,0,0,"(0, 0)",15.49012093,10.49919426,32.22006267
1478,0,0,0,"(0, 0)",16.23482031,10.64560135,34.42735337
1479,0,0,0,"(0, 0)",16.36696235,9.500685586,41.95205326
1480,0,0,0,"(0, 0)",15.03920222,10.41450308,30.75096054
1481,0,0,0,"(0, 0)",15.86209194,10.78365793,32.016168
1482,0,0,0,"(0, 0)",15.22418006,10.85844984,28.67629129
1483,0,0,0,"(0, 0)",17.31715836,10.8660471,37.25271278
1484,0,0,0,"(0, 0)",13.70674721,6.504364886,52.54625488
1485,0,0,0,"(0, 0)",13.48926057,5.387333531,60.06205452
1486,0,0,0,"(0, 0)",12.88823202,6.698377404,48.02718172
1487,1,0,1,"(0, 1)",14.24893084,8.982032388,36.96346421
1488,1,0,1,"(0, 1)",13.62013085,12.91320982,5.190266082
1489,1,0,1,"(0, 1)",13.2618524,12.96040363,2.273051759
1490,1,0,1,"(0, 1)",13.88894113,13.35707747,3.829403971
1491,1,0,1,"(0, 1)",13.84487692,13.57416301,1.95533633
1492,1,0,1,"(0, 1)",14.15959014,13.6419437,3.655801007
1493,1,0,1,"(0, 1)",10.24925119,9.898818089,3.419109284
1494,1,0,1,"(0, 1)",10.21722148,9.858893799,3.507095187
1495,1,0,1,"(0, 1)",10.44763775,9.929159068,4.962640291
1496,1,0,1,"(0, 1)",9.888372284,9.655899576,2.350970425
1497,1,0,1,"(0, 1)",10.46970282,10.1139722,3.3977146
1498,1,0,1,"(0, 1)",9.821122606,9.6807573,1.429218552
1499,1,0,1,"(0, 1)",13.73818891,13.48265275,1.860042589
1500,1,0,1,"(0, 1)",13.06630856,12.11004364,7.318554505
1501,1,0,1,"(0, 1)",13.99686825,13.6873714,2.211186418
1502,1,0,1,"(0, 1)",13.56192401,12.38070349,8.709829988
1503,1,0,1,"(0, 1)",14.00127684,13.61419796,2.76459706
1504,1,0,1,"(0, 1)",13.59670965,12.44154122,8.495941026
1505,1,0,1,"(0, 1)",11.43023353,9.614853866,15.88226225
1506,1,0,1,"(0, 1)",9.853605547,6.694937209,32.05596492
1507,1,0,1,"(0, 1)",11.67680616,8.540964279,26.85530475
1508,0,0,0,"(0, 0)",9.930515142,5.05684454,49.07772187
1509,1,0,1,"(0, 1)",11.06027317,7.719207303,30.20780603
1510,1,0,1,"(0, 1)",15.83722462,9.531891209,39.81337362
1511,1,0,1,"(0, 1)",15.95584489,9.114309448,42.87792649
1512,0,0,0,"(0, 0)",15.77413472,6.546038061,58.50144444
1513,0,0,0,"(0, 0)",15.57770022,6.104233226,60.8142849
1514,0,0,0,"(0, 0)",14.73898054,7.342589761,50.18251268
1515,0,0,0,"(0, 0)",13.9105711,7.62391488,45.19337253
1516,0,0,0,"(0, 0)",14.8134861,7.853262879,46.98572081
1517,0,0,0,"(0, 0)",15.36488316,8.101846148,47.2703693
1518,1,0,1,"(0, 1)",14.7223774,9.482714664,35.58978685
1519,1,0,1,"(0, 1)",15.24070835,9.721242975,36.21528113
1520,1,0,1,"(0, 1)",16.33019451,9.987719345,38.83894438
1521,1,0,1,"(0, 1)",16.17530491,10.54172654,34.8282669
1522,0,0,0,"(0, 0)",16.12723915,8.699075845,46.05973309
1523,1,0,1,"(0, 1)",15.94663733,10.42223004,34.64308603
1524,0,0,0,"(0, 0)",15.0029455,8.210889561,45.27148312
1525,1,0,1,"(0, 1)",15.40827529,9.1040253,40.91470248
1526,1,0,1,"(0, 1)",9.770048686,7.798253376,20.18204181
1527,1,0,1,"(0, 1)",10.86891461,7.281344856,33.00761746
1528,0,0,0,"(0, 0)",16.52874743,9.4216857,42.998187
1529,1,0,1,"(0, 1)",11.93483769,8.783228396,26.40680482
1530,3,1,1,"(1, 1)",13.96812072,4.764788823,65.88811824
1531,3,1,1,"(1, 1)",11.58982754,6.047823326,47.81783158
1532,3,1,1,"(1, 1)",13.9853636,4.94556787,64.63754528
1533,3,1,1,"(1, 1)",14.68717586,5.320375284,63.77536883
1534,3,1,1,"(1, 1)",13.40505427,5.279205262,60.61780016
1535,0,0,0,"(0, 0)",14.4000898,6.387643279,55.64164273
1536,0,0,0,"(0, 0)",14.33090102,7.28244684,49.18360799
1537,0,0,0,"(0, 0)",14.22620674,7.01402962,50.69641721
1538,1,0,1,"(0, 1)",12.56403098,7.431334075,40.85231017
1539,0,0,0,"(0, 0)",14.5430458,6.336093318,56.43214355
1540,1,0,1,"(0, 1)",5.195259002,3.803911311,26.78110352
1541,1,0,1,"(0, 1)",14.65892593,10.67733999,27.16151209
1542,1,0,1,"(0, 1)",7.449686635,5.474755549,26.51025719
1543,1,0,1,"(0, 1)",15.02225133,10.66522496,29.0038176
1544,1,0,1,"(0, 1)",10.86776765,7.670752493,29.41740436
1545,1,0,1,"(0, 1)",15.53956551,10.71566008,31.04273044
1546,0,0,0,"(0, 0)",15.01888626,7.784752226,48.16691402
1547,0,0,0,"(0, 0)",14.69682869,8.765897831,40.35517448
1548,0,0,0,"(0, 0)",15.02222445,7.630406174,49.20588359
1549,0,0,0,"(0, 0)",14.96693484,8.260045595,44.81137466
1550,0,0,0,"(0, 0)",15.18576723,7.87621576,48.13422569
1551,0,0,0,"(0, 0)",15.07000092,8.148603297,45.92831586
1552,1,0,1,"(0, 1)",17.68457669,16.79406201,5.035544271
1553,1,0,1,"(0, 1)",19.25796892,18.3662332,4.630476478
1554,1,0,1,"(0, 1)",19.24880778,16.82115988,12.61193905
1555,1,0,1,"(0, 1)",19.6169339,18.67111548,4.821438558
1556,1,0,1,"(0, 1)",18.8585495,17.80215128,5.601693958
1557,1,0,1,"(0, 1)",18.82176655,17.95993032,4.578933784
1558,1,0,1,"(0, 1)",19.67523196,19.00449402,3.409047208
1559,1,0,1,"(0, 1)",19.6258679,19.05553479,2.906027429
1560,1,0,1,"(0, 1)",19.89389,19.5115268,1.922013233
1561,1,0,1,"(0, 1)",20.08892241,19.45659461,3.147644187
1562,1,0,1,"(0, 1)",18.70151342,16.54227837,11.54577704
1563,1,0,1,"(0, 1)",18.48219504,16.1804807,12.45368497
1564,1,0,1,"(0, 1)",18.91160357,16.43704269,13.08488134
1565,1,0,1,"(0, 1)",14.8106693,14.4333531,2.547597235
1566,1,0,1,"(0, 1)",15.28330418,14.83368023,2.941928902
1567,1,0,1,"(0, 1)",15.09998416,14.64317507,3.025228919
1568,1,0,1,"(0, 1)",14.87026654,14.49657059,2.513041342
1569,1,0,1,"(0, 1)",19.17196396,16.71834539,12.79795108
1570,1,0,1,"(0, 1)",19.94195999,19.01208401,4.662911685
1571,1,0,1,"(0, 1)",17.50502604,16.69612135,4.620985368
1572,1,0,1,"(0, 1)",20.72820532,19.41707338,6.325351948
1573,1,0,1,"(0, 1)",20.31276701,18.99638087,6.480585054
1574,1,0,1,"(0, 1)",19.74314836,17.16741223,13.04622792
1575,1,0,1,"(0, 1)",20.50556934,17.46509725,14.82754289
1576,1,0,1,"(0, 1)",15.03498055,14.57157532,3.082180401
1577,1,0,1,"(0, 1)",19.67606325,15.00161671,23.75702131
1578,1,0,1,"(0, 1)",20.59287378,16.71303703,18.84067657
1579,1,0,1,"(0, 1)",20.77874376,16.17199618,22.17048166
1580,1,0,1,"(0, 1)",21.22171487,16.81387676,20.77041434
1581,1,0,1,"(0, 1)",21.20387855,17.08788714,19.41150249
1582,1,0,1,"(0, 1)",20.69480217,16.87108054,18.47672472
1583,1,0,1,"(0, 1)",18.02350658,17.8537709,0.941746135
1584,1,0,1,"(0, 1)",18.24885086,17.84965752,2.187498485
1585,1,0,1,"(0, 1)",19.19989318,18.05576111,5.959054373
1586,1,0,1,"(0, 1)",19.83286036,18.90576919,4.674520746
1587,1,0,1,"(0, 1)",19.22040927,18.58886385,3.285806292
1588,1,0,1,"(0, 1)",19.3901568,18.56782406,4.240980382
1589,1,0,1,"(0, 1)",14.94388752,14.91505631,0.192929817
1590,1,0,1,"(0, 1)",13.76514973,12.65200755,8.086669612
1591,1,0,1,"(0, 1)",12.53051804,11.53039153,7.981525641
1592,1,0,1,"(0, 1)",14.03782823,12.32735158,12.18476687
1593,1,0,1,"(0, 1)",15.51420958,13.63926349,12.0853472
1594,0,0,0,"(0, 0)",13.7073758,13.20947307,3.632370903
1595,1,0,1,"(0, 1)",15.7601346,13.6872063,13.15298605
1596,1,0,1,"(0, 1)",15.19454624,13.26095538,12.72555848
1597,1,0,1,"(0, 1)",3.982655893,3.568693707,10.39412386
1598,1,0,1,"(0, 1)",3.635188663,3.43287246,5.565493892
1599,1,0,1,"(0, 1)",4.311689383,4.278450693,0.770897123
1600,1,0,1,"(0, 1)",3.92596197,3.677657311,6.324683249
1601,1,0,1,"(0, 1)",4.778949696,4.732074167,0.980875123
1602,1,0,1,"(0, 1)",2.517231429,1.919888968,23.73013677
1603,1,0,1,"(0, 1)",2.384033326,1.97974106,16.95833113
1604,0,0,0,"(0, 0)",2.855309653,2.012755472,29.50832951
1605,1,0,1,"(0, 1)",3.023931869,2.321852566,23.21743127
1606,0,0,0,"(0, 0)",2.064498391,1.055150397,48.89071356
1607,1,0,1,"(0, 1)",3.580918305,2.766987267,22.72967348
1608,1,0,1,"(0, 1)",4.396218528,4.234031795,3.68923273
1609,1,0,1,"(0, 1)",4.078827352,3.845490605,5.720682099
1610,1,0,1,"(0, 1)",4.191520287,3.942788054,5.934177012
1611,1,0,1,"(0, 1)",4.020543173,3.820055931,4.986571064
1612,1,0,1,"(0, 1)",3.118666964,2.991185844,4.08767979
1613,1,0,1,"(0, 1)",3.501180498,3.304221578,5.625500314
1614,1,0,1,"(0, 1)",2.939931193,2.780924001,5.408534465
1615,1,0,1,"(0, 1)",3.340227917,3.060730305,8.367621006
1616,1,0,1,"(0, 1)",3.50525574,3.143297638,10.32615389
1617,1,0,1,"(0, 1)",4.090358363,3.800465183,7.087231837
1618,1,0,1,"(0, 1)",3.88578676,3.808794431,1.981383263
1619,1,0,1,"(0, 1)",3.435089574,3.377500867,1.676483434
1620,1,0,1,"(0, 1)",3.398972092,3.26156666,4.0425584
1621,1,0,1,"(0, 1)",3.129273,3.030056572,3.170590347
1622,1,0,1,"(0, 1)",4.447101322,3.345457692,24.77217294
1623,1,0,1,"(0, 1)",4.632638277,3.62449016,21.76185701
1624,1,0,1,"(0, 1)",4.558019969,3.426588242,24.8228778
1625,3,1,1,"(1, 1)",4.225275392,2.037846241,51.77009656
1626,0,0,0,"(0, 0)",4.185407181,2.791997468,33.29209447
1627,3,1,1,"(1, 1)",2.832509958,0.530733945,81.26276862
1628,3,1,1,"(1, 1)",3.099076076,0.750982667,75.76753044
1629,2,1,0,"(1, 0)",3.738041844,0.544852865,85.42411006
1630,3,1,1,"(1, 1)",2.904640582,0.783754303,73.0171675
1631,3,1,1,"(1, 1)",3.370937357,1.228701555,63.55015165
1632,0,0,0,"(0, 0)",5.434961561,3.062323433,43.65510412
1633,1,0,1,"(0, 1)",8.054687597,6.269950024,22.1577504
1634,1,0,1,"(0, 1)",7.992137576,6.525894055,18.34607459
1635,1,0,1,"(0, 1)",8.057853786,6.324649625,21.50950125
1636,1,0,1,"(0, 1)",7.326116467,5.513334573,24.74410422
1637,1,0,1,"(0, 1)",7.490535598,6.624946059,11.55577632
1638,1,0,1,"(0, 1)",6.093858014,5.550504499,8.916412454
1639,1,0,1,"(0, 1)",7.821588238,6.342787164,18.90665974
1640,1,0,1,"(0, 1)",7.571113212,6.333971692,16.34028558
1641,1,0,1,"(0, 1)",10.08621685,8.63762277,14.36211519
1642,1,0,1,"(0, 1)",9.851195866,8.799573945,10.67506864
1643,1,0,1,"(0, 1)",9.652703266,7.765645257,19.54952884
1644,1,0,1,"(0, 1)",9.746903618,8.16226511,16.25786577
1645,1,0,1,"(0, 1)",10.23389125,8.449764003,17.43351775
1646,1,0,1,"(0, 1)",9.880243114,8.918521738,9.733782507
1647,1,0,1,"(0, 1)",10.06728744,9.014581959,10.45669442
1648,1,0,1,"(0, 1)",9.95852136,8.707173923,12.56559475
1649,1,0,1,"(0, 1)",10.8602706,8.559330832,21.18676273
1650,1,0,1,"(0, 1)",10.05824829,7.874109275,21.71490452
1651,0,0,0,"(0, 0)",8.575840936,6.719169064,21.65002693
1652,0,0,0,"(0, 0)",6.714136595,4.658167518,30.62149612
1653,1,0,1,"(0, 1)",8.046746508,6.691833093,16.83802781
1654,0,0,0,"(0, 0)",7.580836025,5.421098453,28.48943791
1655,0,0,0,"(0, 0)",6.234238469,3.97132863,36.29809559
1656,0,0,0,"(0, 0)",4.912178217,3.089251838,37.11034694
1657,3,1,1,"(1, 1)",4.990896447,3.086888899,38.14961035
1658,3,1,1,"(1, 1)",5.685483499,2.899738772,48.99749911
1659,1,0,1,"(0, 1)",3.832211061,2.737162145,28.57485924
1660,0,0,0,"(0, 0)",5.06490842,3.546724002,29.97456799
1661,0,0,0,"(0, 0)",6.616001952,4.669721233,29.41777727
1662,0,0,0,"(0, 0)",8.103719983,5.388343261,33.50778072
1663,1,0,1,"(0, 1)",8.297372066,6.942862524,16.32456073
1664,1,0,1,"(0, 1)",7.952562028,6.957946482,12.50685682
1665,1,0,1,"(0, 1)",7.623942069,4.335125591,43.13800457
1666,1,0,1,"(0, 1)",3.454512399,3.241297314,6.172074687
1667,1,0,1,"(0, 1)",4.735117875,4.322904432,8.705452615
1668,1,0,1,"(0, 1)",3.567275485,3.490578453,2.150017078
1669,1,0,1,"(0, 1)",5.200455718,3.83383478,26.27886886
1670,1,0,1,"(0, 1)",4.85697497,3.734770818,23.10500175
1671,1,0,1,"(0, 1)",5.129711413,4.151338045,19.07267854
1672,1,0,1,"(0, 1)",6.693278941,4.955187033,25.96771961
1673,1,0,1,"(0, 1)",5.597938156,4.407297747,21.26926694
1674,1,0,1,"(0, 1)",5.368177172,4.936402639,8.04322434
