cluster_i,cluster_j,pearson_correlation,centroid_rmse
12,12,1.0,0.0
12,13,-0.31183784664783054,0.30058259886172517
12,14,-0.3715339260096671,0.2550559374628155
12,15,-0.6090439676679317,0.328947945815138
13,0,-0.6410461441671633,0.45091401204314513
13,1,0.9337628956089759,0.40930107473302213
13,2,0.9441164815461403,0.38077333825287063
13,3,0.8515271814135343,0.35419542432449447
13,4,0.915937822627377,0.43348461929202275
13,5,0.9802015709496615,0.34818340703291817
13,6,0.9494787742176379,0.3105707883440206
13,7,0.9102149329151501,0.2521528251400619
13,8,0.996313669128511,0.2711069302913943
13,9,0.9987181947610501,0.18599614264338862
13,10,0.9512808513638596,0.10458290572588966
13,11,0.9917377993202432,0.19054267431725747
13,12,-0.31183784664783054,0.30058259886172517
13,13,1.0,0.0
13,14,0.9963520765665841,0.10878427576855593
13,15,0.9089437114576812,0.1745109150800441
14,0,-0.5775428924799099,0.34391809703665593
14,1,0.9597923140437424,0.30161479447511674
14,2,0.9679815614990187,0.2728112847703929
14,3,0.8916433515092002,0.24559467303435487
14,4,0.9457935541308521,0.3259748156811436
14,5,0.9925739273645631,0.24033796508353875
14,6,0.9721311322604995,0.20197007429777
14,7,0.9413013815170739,0.14520501136569766
14,8,0.9992895162455536,0.16348433304675788
14,9,0.9967600689268208,0.2928745804375935
14,10,0.972848550677283,0.14442559397615404
14,11,0.9988180277946617,0.08202956527166345
14,12,-0.37153392600966706,0.2550559374628155
14,13,0.996352076566584,0.10878427576855593
14,14,1.0,0.0
14,15,0.9399963109096572,0.09620576648831204
15,0,-0.2796144384482508,0.3318256988665647
15,1,0.9973453957827544,0.2876633511400987
15,2,0.9945320958409425,0.2585499488219073
15,3,0.9912917216315597,0.22303467045571015
15,4,0.9988277108863616,0.3119962804803731
15,5,0.9714455400340724,0.22972602554995492
15,6,0.993614734070103,0.186276081639434
15,7,0.9997346128557291,0.11073342070485143
15,8,0.9373743709907792,0.16504029387007146
15,9,0.9153076069458135,0.33647500632106303
15,10,0.9911011938237015,0.14508792729281114
15,11,0.9536034209820292,0.10140249932593813
15,12,-0.6090439676679316,0.328947945815138
15,13,0.9089437114576812,0.1745109150800441
15,14,0.9399963109096572,0.09620576648831204
15,15,1.0,0.0
