quantization_error,qe_per_sqrt_dimension,topographic_error,silhouette,occupied_nodes,empty_nodes,min_cluster_size,min_cluster_fraction,median_within_rmse,minimum_center_rmse,center_overlap_ratio,cluster_sizes,setting,source,k,layout,sigma,learning_rate,random_order,seed,iterations
5.597437580919604,0.2500750684591579,0.018302828618968387,0.3707193720571054,3,0,48,0.03993344425956739,0.20107665939044056,0.44994488614453754,2.2376783437038283,48;861;293,paper_lr_sensitivity,paper,3,1x3,0.5,0.3,False,0,10000
5.597437580919604,0.2500750684591579,0.018302828618968387,0.3707193720571054,3,0,48,0.03993344425956739,0.20107665939044056,0.44994488614453754,2.2376783437038283,48;861;293,paper_lr_sensitivity,paper,3,1x3,0.5,0.3,False,11,10000
5.597437580919604,0.2500750684591579,0.018302828618968387,0.3707193720571054,3,0,48,0.03993344425956739,0.20107665939044056,0.44994488614453754,2.2376783437038283,48;861;293,paper_lr_sensitivity,paper,3,1x3,0.5,0.3,False,23,10000
5.597437580919604,0.2500750684591579,0.018302828618968387,0.3707193720571054,3,0,48,0.03993344425956739,0.20107665939044056,0.44994488614453754,2.2376783437038283,48;861;293,paper_lr_sensitivity,paper,3,1x3,0.5,0.3,False,42,10000
5.597437580919604,0.2500750684591579,0.018302828618968387,0.3707193720571054,3,0,48,0.03993344425956739,0.20107665939044056,0.44994488614453754,2.2376783437038283,48;861;293,paper_lr_sensitivity,paper,3,1x3,0.5,0.3,False,77,10000
5.07891284491862,0.22690909171022036,0.0,0.344874828562729,4,0,40,0.033277870216306155,0.17848817670342754,0.36087139873139784,2.021822427650168,754;191;217;40,paper_lr_sensitivity,paper,4,2x2,0.5,0.3,False,0,10000
5.07891284491862,0.22690909171022036,0.0,0.344874828562729,4,0,40,0.033277870216306155,0.17848817670342754,0.36087139873139784,2.021822427650168,754;217;191;40,paper_lr_sensitivity,paper,4,2x2,0.5,0.3,False,11,10000
5.07891284491862,0.22690909171022036,0.0,0.344874828562729,4,0,40,0.033277870216306155,0.17848817670342754,0.36087139873139784,2.021822427650168,40;191;217;754,paper_lr_sensitivity,paper,4,2x2,0.5,0.3,False,23,10000
5.07891284491862,0.22690909171022036,0.0,0.344874828562729,4,0,40,0.033277870216306155,0.17848817670342754,0.36087139873139784,2.021822427650168,191;754;40;217,paper_lr_sensitivity,paper,4,2x2,0.5,0.3,False,42,10000
5.07891284491862,0.22690909171022036,0.0,0.344874828562729,4,0,40,0.033277870216306155,0.17848817670342754,0.36087139873139784,2.021822427650168,754;191;217;40,paper_lr_sensitivity,paper,4,2x2,0.5,0.3,False,77,10000
