sample,curve_id,csv_path,window_hours,included,reason,duration_hours,first_global_max_time_hours,raw_points,x_name,x_unit,y_name,y_unit,mapping_count,normalized_min_before_smoothing,normalized_max_before_smoothing,smoothed_min,smoothed_max
图片71,图片71_ce6043959c,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,150,True,included,772.6204621606928,0.0,29,Time,(h),Normalized PCE,,2,0.8041472933602575,1.0,0.8040330846432903,1.00002984220832
图片74,图片74_def37f6468,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,150,True,included,2036.446689111452,0.0,31,Time,(h),PCE,(%),0,0.9846085267367403,1.0,0.984609674812015,0.9999996412264759
图片74,图片74_86e6e04cc6,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,150,True,included,1968.565132807737,0.0,26,Time,(h),PCE,(%),0,0.9935675884064132,1.0,0.9935673608672481,0.9999997724608356
图片74,图片74_b8f09915be,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,150,True,included,1968.5651328077367,0.0,30,Time,(h),PCE,(%),0,0.9955303618518326,1.0,0.9955301308521812,1.0
图片75,图片75_de69b4039b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,150,True,included,1000.5514869950623,0.0,54,Storage time,(h),Normalized PCE,,2,0.9102322816877582,1.0,0.9102370374530541,0.9999743920330234
图片75,图片75_dbebd4e570,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,150,True,included,1000.5514869950623,18.878329943303072,54,Storage time,(h),Normalized PCE,,2,0.9906207714838319,1.0,0.9906065559252564,0.9999999999999603
图片78,图片78_9902d223c6,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,150,True,included,519.617852201255,0.0,55,Time,(h),Normalized PCE,,0,0.7648224121377979,1.0,0.7650392168609023,0.9997572075411159
图片78,图片78_98bed66678,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,150,True,included,519.617852201255,0.0,57,Time,(h),Normalized PCE,,0,0.7898501920685689,1.0,0.7898436825938926,1.0011258556012668
图片85,图片85_079475eacb,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,150,True,included,491.9476413502323,0.0,72,Time,(h),PCE,(%),1,0.8885705142711817,1.0,0.8886103020129636,0.9999999999999998
图片87,图片87_cc38dadd38,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,150,True,included,1033.8789097239076,0.0,41,Time,(h),Normalized PCE,,0,0.9839212144074191,1.0,0.9839212144074182,1.0000136591125088
图片87,图片87_866a403675,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,150,True,included,1033.8789097239076,0.0,41,Time,(h),Normalized PCE,,0,0.9470722135452058,1.0,0.947072213545205,0.9999906823844973
图片88,图片88_39cf652f1d,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,150,True,included,989.932547533014,0.0,63,Time,(hours),Normalized PCE,,0,0.9313996364023334,1.0,0.9313947833666176,1.0000000000000004
图片88,图片88_e93d200ab7,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,150,True,included,989.9325475330141,0.0,63,Time,(hours),Normalized PCE,,0,0.9950183811172297,1.0,0.9949919614477112,0.9999999999999603
图片88,图片88_2e8315436b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,150,True,included,989.9325475330141,0.0,65,Time,(hours),Normalized PCE,,0,0.9905484721555422,1.0,0.9905741507026495,0.9999999999999599
图片89,图片89_83194fd20f,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,150,True,included,1002.7522677989435,104.45336122905661,49,Durations (hours),(hours),Efficiency (%),(%),3,0.9884751086145968,1.0,0.9884751086145576,0.9999999999999604
图片90,图片90_7ad9a3867b,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,150,True,included,1781.270435697606,68.5104013729848,27,Damp heat hour,,Normalized efficiency,,0,0.9511998035290774,1.0,0.9511955930564152,0.9999999999999603
图片98,图片98_3f64109ac7,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片98/accepted/samples_test__unknown__unknown__图片98__Series_1__Series_1.csv,150,True,included,414.1410227028837,0.0,33,Time,(hours),PCE,(%),0,0.9103833436369886,1.0,0.9103833436369522,1.000047809551871
