time_fraction,IFO-Bridge,IFO-Hill,IFO-Slope,IFO-Valley
0.42000000000000004,0.9247513645224171,-0.1190519336398851,-0.8797149098770218,-0.46824035970126504
0.42333333333333334,0.9232897250198541,-0.12770976657543986,-0.8809681815699794,-0.46637054960004976
0.4266666666666667,0.9218191321926213,-0.1362443134398449,-0.8822163970779976,-0.46454934320084446
0.43000000000000005,0.9203395833333333,-0.1446553864580952,-0.8834595312730871,-0.4627777777777776
0.43333333333333335,0.9188510757346039,-0.1529427978551858,-0.8846975590272589,-0.4610568906049778
0.4366666666666667,0.9173536066890476,-0.16110635985611263,-0.8859304552125237,-0.4593877189565727
0.44,0.9158471734892787,-0.16914588468587036,-0.8871581947008924,-0.45777130010669104
0.44333333333333336,0.9143317734279112,-0.17706118456945452,-0.8883807523643759,-0.4562086713294608
0.4466666666666667,0.9128074037975596,-0.18485207173186063,-0.8895981030749848,-0.45470086989901043
0.45,0.911274061890838,-0.19251835839808362,-0.8908102217047301,-0.4532489330894682
0.45333333333333337,0.9097317450003609,-0.20005985679311908,-0.8920170831256227,-0.451853898174962
0.4566666666666667,0.9081804504187422,-0.20747637914196213,-0.8932186622096733,-0.4505168024296206
0.46,0.9066201754385964,-0.21476773766960797,-0.8944149338288927,-0.449238683127572
0.4633333333333334,0.9050509173525376,-0.22193374460105222,-0.8956058728552917,-0.4480205775429444
0.4666666666666667,0.90347267345318,-0.22897421216128971,-0.8967914541608812,-0.4468635229498666
0.47000000000000003,0.9018854410331384,-0.23588895257531634,-0.8979716526176722,-0.445768556622466
0.4733333333333334,0.9002892173850262,-0.24267777806812701,-0.8991464430976752,-0.4447367158348717
0.4766666666666667,0.8986839998014583,-0.24934050086471696,-0.9003158004729014,-0.4437690378612112
0.48000000000000004,0.8970697855750486,-0.2558769331900818,-0.9014796996153611,-0.4428665599756133
0.48333333333333334,0.8954465719984118,-0.2622868872692165,-0.9026381153970657,-0.4420303194522063
0.4866666666666667,0.8938143563641615,-0.2685701753271164,-0.9037910226900256,-0.44126135356511814
0.49000000000000005,0.8921731359649122,-0.274726609588777,-0.9049383963662521,-0.4405606995884774
0.49333333333333335,0.8905229080932783,-0.28075600227919356,-0.9060802112977553,-0.43992939479641197
0.4966666666666667,0.8888636700418742,-0.2866581656233611,-0.9072164423565466,-0.4393684764630505
0.5,0.8871954191033139,-0.2924329118462752,-0.9083470644146369,-0.4388789818625208
0.5033333333333334,0.8855181525702114,-0.29808005317293124,-0.9094720523440367,-0.4384619482689518
0.5066666666666667,0.8838318677351814,-0.30359940182832407,-0.9105913810167569,-0.4381184129564711
0.51,0.882136561890838,-0.30899077003744924,-0.9117050253048082,-0.4378494131992075
0.5133333333333334,0.8804322323297956,-0.31425397002530236,-0.912812960080202,-0.43765598627128877
0.5166666666666667,0.8787188763446682,-0.3193888140168781,-0.9139151602149483,-0.43753916944684346
0.52,0.87699649122807,-0.32439511423717227,-0.9150116005810587,-0.43749999999999994
0.5233333333333333,0.8752650742726158,-0.3292726829111797,-0.9161022560505435,-0.4375094929622307
0.5266666666666667,0.873524622770919,-0.33402133226389635,-0.9171871014954138,-0.4375380941374263
0.53,0.8717751340155945,-0.338640874520317,-0.9182661117876803,-0.43758598695834205
0.5333333333333333,0.8700166052992563,-0.34313112190543676,-0.9193392617993538,-0.43765335485773366
0.5366666666666667,0.8682490339145187,-0.3474918866442517,-0.9204065264024452,-0.4377403812683565
0.54,0.866472417153996,-0.3517229809617564,-0.9214678804689653,-0.43784724962296573
0.5433333333333333,0.8646867523103025,-0.35582421708294637,-0.9225232988709251,-0.437974143354317
0.5466666666666667,0.8628920366760521,-0.35979540723281717,-0.9235727564803352,-0.43812124589516566
0.55,0.8610882675438596,-0.36363636363636365,-0.9246162281692064,-0.43828874067826706
0.5533333333333333,0.8592754422063388,-0.3674070382215094,-0.9256536888095498,-0.43847681113637665
0.5566666666666668,0.8574535579561043,-0.3711673317817882,-0.926685113273376,-0.43868564070224975
0.56,0.8556226120857698,-0.3749169798406102,-0.9277104764326959,-0.438915412808642
0.5633333333333334,0.8537826018879503,-0.3786557179213862,-0.9287297531595202,-0.43916631088830854
0.5666666666666667,0.8519335246552594,-0.3823832815475268,-0.9297429183258599,-0.439438518374005
0.5700000000000001,0.8500753776803117,-0.38609940624244254,-0.9307499468037258,-0.43973221869848655
0.5733333333333334,0.8482081582557215,-0.3898038275295439,-0.9317508134651287,-0.4400475952945089
0.5766666666666667,0.8463318636741027,-0.3934962809322415,-0.9327454931820794,-0.4403848315948272
0.5800000000000001,0.8444464912280701,-0.39717650197394605,-0.9337339608265889,-0.4407441110321969
0.5833333333333334,0.8425520382102375,-0.40084422617806786,-0.9347161912706677,-0.4411256170393736
0.5866666666666667,0.8406485019132193,-0.4044991890680176,-0.935692159386327,-0.4415295330491126
0.5900000000000001,0.8387358796296295,-0.40814112616720594,-0.9366618400455773,-0.44195604249416903
0.5933333333333334,0.8368141686520828,-0.41176977299904327,-0.9376252081204295,-0.44240532880729877
0.5966666666666667,0.8348833662731932,-0.41538486508694017,-0.9385822384828946,-0.442877575421257
0.6000000000000001,0.8329434697855748,-0.4189861379543074,-0.9395329060049834,-0.44337296576879903
0.6033333333333334,0.8309944764818424,-0.4225733271245553,-0.9404771855587064,-0.4438916832826806
0.6066666666666667,0.8290363836546097,-0.4261461681210945,-0.9414150520160749,-0.44443391139565663
0.61,0.8270691885964911,-0.42970439646733566,-0.9423464802490994,-0.44499983354048284
0.6133333333333334,0.8250928886001009,-0.4332477476866894,-0.9432714451297909,-0.44558963314991484
0.6166666666666667,0.8231074809580535,-0.436775957302566,-0.9441899215301602,-0.4462034936567076
0.62,0.821112962962963,-0.4402887608383762,-0.9451018843222181,-0.44684159849361665
0.6233333333333334,0.8191093319074434,-0.44378589381753064,-0.9460073083779754,-0.4475041310933976
0.6266666666666667,0.8170965850841094,-0.44726709176343965,-0.9469061685694429,-0.4481912748888057
0.63,0.8150747197855749,-0.45073209019951405,-0.9477984397686314,-0.4489032133125964
0.6333333333333334,0.8130437333044545,-0.4541806246491644,-0.948684096847552,-0.4496401297975251
0.6366666666666667,0.8110036229333621,-0.4576124306358011,-0.9495631146782152,-0.45040220777634726
0.64,0.8089543859649121,-0.4610272436828346,-0.9504354681326319,-0.45118963068181805
0.6433333333333334,0.806896019691719,-0.46442479931367586,-0.9513011320828132,-0.4520025819466933
0.6466666666666667,0.8048285214063965,-0.4678048330517352,-0.9521600814007696,-0.4528412450037281
0.65,0.8027518884015593,-0.4711670804204232,-0.953012290958512,-0.4537058032856779
0.6533333333333333,0.8006661179698216,-0.4745112769431504,-0.9538577356280513,-0.45459644022529816
0.6566666666666667,0.7985712074037973,-0.47783715814332745,-0.9546963902813983,-0.4555133392553444
0.66,0.7964671539961014,-0.48114445954436474,-0.955528229790564,-0.4564566838085718
0.6633333333333333,0.7943539550393472,-0.48443291666967314,-0.9563532290275587,-0.45742665731773585
0.6666666666666667,0.7922316078261497,-0.48770226504266306,-0.9571713628643937,-0.45842344321559203
0.67,0.7901001096491228,-0.4909522401867448,-0.95798260617308,-0.45944722493489587
0.6733333333333333,0.7879594578008807,-0.4941825776253294,-0.9587869338256277,-0.4604981859084024
0.6766666666666667,0.785809649574038,-0.4973930128818273,-0.9595843206940485,-0.4615765095688673
0.68,0.7836506822612085,-0.5005832814796487,-0.9603747416503525,-0.462682379349046
0.6833333333333333,0.7814825531550068,-0.5037531189422045,-0.9611581715665509,-0.4638159786816938
0.6866666666666668,0.779305259548047,-0.5069022607929053,-0.9619345853146546,-0.46497749099956603
0.6900000000000001,0.7771187987329434,-0.5100304425551615,-0.9627039577666742,-0.4661670997354185
0.6933333333333334,0.7749231680023101,-0.5131373997523837,-0.9634662637946204,-0.46738498832200603
0.6966666666666667,0.772718364648762,-0.5162228679079824,-0.9642214782705044,-0.4686313401920844
0.7000000000000001,0.7705043859649123,-0.5192865825453685,-0.9649695760663369,-0.46990633877840915
0.7033333333333334,0.7682812292433757,-0.5223282791879521,-0.9657105320541287,-0.4712101675137352
0.7066666666666667,0.7660488917767668,-0.525347693359144,-0.9664443211058906,-0.4725430098308184
0.7100000000000001,0.7638073708576997,-0.5283445605823549,-0.9671709180936334,-0.473905049162414
0.7133333333333334,0.7615566637787885,-0.5313186163809951,-0.967890297889368,-0.47529646894127736
0.7166666666666667,0.7592967678326473,-0.5342695962784753,-0.9686024353651052,-0.47671745260016396
0.7200000000000001,0.7570276803118907,-0.5371972357982061,-0.9693073053928559,-0.47816818357182933
0.7233333333333334,0.7547493985091328,-0.5401012704635979,-0.9700048828446308,-0.4796488452890288
0.7266666666666667,0.7524619197169878,-0.5429814357980614,-0.9706951425924407,-0.48115962118451744
0.7300000000000001,0.75016524122807,-0.5458374673250073,-0.9713780595082967,-0.48270069469105115
0.7333333333333334,0.7478593603349938,-0.5486691005678458,-0.9720536084642093,-0.48427224924138507
0.7366666666666667,0.7455442743303732,-0.5514760710499877,-0.9727217643321896,-0.4858744682682746
0.7400000000000001,0.7432199805068224,-0.5542581142948437,-0.9733825019842481,-0.48750753520447526
0.7433333333333334,0.7408864761569559,-0.557014965825824,-0.974035796292396,-0.4891716334827424
0.7466666666666667,0.738543758573388,-0.5597463611663395,-0.9746816221286438,-0.49086694653583157
0.75,0.7361918250487328,-0.5624520358398005,-0.9753199543650026,-0.4925936577964979
0.7533333333333334,0.7338306728756044,-0.5651317253696178,-0.9759507678734831,-0.49435195069749704
0.7566666666666667,0.7314602993466175,-0.5677851652792019,-0.9765740375260963,-0.49614200867158437
0.76,0.7290807017543859,-0.5704120910919631,-0.9771897381948527,-0.49796401515151506
0.7633333333333334,0.7266918773915241,-0.5730122383313125,-0.9777978447517632,-0.49981815357004494
0.7666666666666667,0.7242938235506461,-0.5755853425206603,-0.9783983320688389,-0.5017046073599291
0.77,0.7218865375243665,-0.578131139183417,-0.9789911750180904,-0.5036235599539227
0.7733333333333334,0.7194700166052992,-0.5806493638429934,-0.9795763484715286,-0.505575194784782
0.7766666666666667,0.7170442580860588,-0.5831397520227998,-0.9801538273011642,-0.5075596952852616
0.78,0.7146092592592591,-0.585602039246247,-0.9807235863790082,-0.5095772448881172
0.7833333333333334,0.7121650174175148,-0.5880359610367456,-0.9812856005770714,-0.5116280270261043
0.7866666666666667,0.7097115298534401,-0.5904412529177059,-0.9818398447673645,-0.5137122251319781
0.79,0.707248793859649,-0.5928176504125385,-0.9823862938218985,-0.5158300226384943
0.7933333333333333,0.7047768067287561,-0.5951648890446543,-0.9829249226126842,-0.517981602978408
0.7966666666666667,0.7022955657533752,-0.5974827043374635,-0.9834557060117323,-0.5201671495844747
0.8,0.6998050682261207,-0.5997708318143768,-0.9839786188910536,-0.5223868458894501
0.8033333333333333,0.6973053114396072,-0.6020290069988049,-0.9844936361226593,-0.524640875326089
0.8066666666666668,0.6947962926864485,-0.6042569654141583,-0.9850007325785597,-0.5269294213271476
0.81,0.6922780092592592,-0.6064544425838474,-0.985499883130766,-0.5292526673253806
0.8133333333333334,0.6897504584506532,-0.6086211740312828,-0.9859910626512889,-0.5316107967535436
0.8166666666666668,0.687213637553245,-0.6107568952798752,-0.9864742460121393,-0.5340039930443924
0.8200000000000001,0.6846675438596491,-0.6128613418530351,-0.986949408085328,-0.5364324396306817
0.8233333333333334,0.6821121746624793,-0.6149342492741731,-0.9874165237428657,-0.5388963199451676
0.8266666666666668,0.6795475272543499,-0.6169753530666997,-0.9878755678567633,-0.5413958174206053
0.8300000000000001,0.6769735989278751,-0.6189843887540255,-0.9883265152990317,-0.5439311154897498
0.8333333333333334,0.6743903869756697,-0.6209610918595609,-0.9887693409416817,-0.5465023975853572
0.8366666666666667,0.6717978886903473,-0.6229051979067168,-0.9892040196567241,-0.5491098471401823
0.8400000000000001,0.6691961013645223,-0.6248164424189037,-0.9896305263161698,-0.5517536475869808
0.8433333333333334,0.6665850222908093,-0.6266945609195318,-0.9900488357920295,-0.5544339823585083
0.8466666666666667,0.663964648761822,-0.628539288932012,-0.9904589229563141,-0.5571510348875197
0.8500000000000001,0.6613349780701755,-0.6303503619797549,-0.9908607626810345,-0.5599049886067708
0.8533333333333334,0.658696007508483,-0.6321275155861709,-0.9912543298382013,-0.5626960269490169
0.8566666666666667,0.6560477343693596,-0.6338704852746705,-0.9916395992998256,-0.5655243333470134
0.8600000000000001,0.653390155945419,-0.6355790065686646,-0.9920165459379181,-0.5683900912335157
0.8633333333333334,0.6507232695292756,-0.6372528149915634,-0.9923851446244896,-0.5712934840412792
0.8666666666666667,0.6480470724135441,-0.6388916460667776,-0.9927453702315508,-0.5742346952030593
0.8700000000000001,0.645361561890838,-0.6404952353177178,-0.9930971976311131,-0.5772139081516117
0.8733333333333334,0.6426667352537723,-0.6420633182677946,-0.9934406016951866,-0.5802313063196912
0.8766666666666667,0.6399625897949606,-0.6435956304404185,-0.9937755572957825,-0.5832870731400538
0.88,0.6372491228070176,-0.645091907359,-0.9941020393049117,-0.5863813920454545
0.8833333333333334,0.6345263315825572,-0.6465518845469498,-0.9944200225945848,-0.5895144464686491
0.8866666666666667,0.631794213414194,-0.6479752975276784,-0.9947294820368128,-0.5926864198423926
0.89,0.6290527655945418,-0.6493618818245962,-0.9950303925036063,-0.5958974955994406
0.8933333333333334,0.6263019854162154,-0.6507113729611141,-0.9953227288669764,-0.5991478571725486
0.8966666666666667,0.6235418701718288,-0.6520235064606426,-0.9956064659989339,-0.6024376879944717
0.9,0.620772417153996,-0.6532980178465919,-0.9958815787714894,-0.6057671714979658
0.9033333333333334,0.6179936236553317,-0.6545346426423729,-0.996148042056654,-0.6091364911157859
0.9066666666666667,0.6152054869684499,-0.6557331163713963,-0.9964058307264382,-0.6125458302806875
0.91,0.6124080043859649,-0.6568931745570723,-0.9966549196528532,-0.615995372425426
0.9133333333333334,0.6096011732004909,-0.6580145527228116,-0.9968952837079096,-0.619485300982757
0.9166666666666667,0.6067849907046421,-0.6590969863920249,-0.9971268977636183,-0.6230157993854358
0.92,0.603959454191033,-0.6601402110881226,-0.9973497366919901,-0.6265870510662177
0.9233333333333333,0.6011245609522778,-0.6611439623345152,-0.9975637753650358,-0.6301992394578582
0.9266666666666667,0.5982803082809904,-0.6621079756546135,-0.9977689886547664,-0.6338525479931126
0.93,0.5954266934697855,-0.663031986571828,-0.9979653514331925,-0.6375471601047367
0.9333333333333333,0.5925637138112773,-0.6639157306095691,-0.9981528385723251,-0.6412832592254852
0.9366666666666668,0.5896913665980795,-0.6647589432912475,-0.9983314249441748,-0.6450610287881143
0.9400000000000001,0.5868096491228071,-0.6655613601402739,-0.9985010854207527,-0.6488806522253788
0.9433333333333334,0.5839185586780737,-0.6663227166800585,-0.9986617948740695,-0.6527423129700344
0.9466666666666668,0.581018092556494,-0.6670427484340122,-0.9988135281761361,-0.6566461944548365
0.9500000000000001,0.5781082480506822,-0.6677211909255454,-0.9989562601989631,-0.6605924801125403
0.9533333333333334,0.5751890224532525,-0.6683577796780688,-0.9990899658145617,-0.6645813533759015
0.9566666666666668,0.5722604130568189,-0.6689522502149926,-0.9992146198949422,-0.6686129976776753
0.9600000000000001,0.569322417153996,-0.6695043380597279,-0.999330197312116,-0.6726875964506174
0.9633333333333334,0.5663750320373979,-0.6700137787356849,-0.9994366729380937,-0.6768053331274827
0.9666666666666667,0.563418254999639,-0.6704803077662743,-0.9995340216448859,-0.6809663911410271
0.9700000000000001,0.5604520833333334,-0.6709036606749067,-0.9996222183045038,-0.6851709539240058
0.9733333333333334,0.557476514331095,-0.6712835729849924,-0.999701237788958,-0.6894192049091741
0.9766666666666667,0.554491545285539,-0.6716197802199424,-0.9997710549702594,-0.6937113275292874
0.9800000000000001,0.5514971734892787,-0.6719120179031668,-0.9998316447204189,-0.6980475052171017
0.9833333333333334,0.5484933962349289,-0.6721600215580765,-0.999882981911447,-0.7024279214053716
0.9866666666666667,0.5454802108151036,-0.672363526708082,-0.999925041415355,-0.7068527595268528
0.9900000000000001,0.542457614522417,-0.6725222688765937,-0.9999577981041534,-0.711322203014301
0.9933333333333334,0.5394256046494837,-0.6726359835870224,-0.9999812268498532,-0.7158364353004715
0.9966666666666667,0.5363841784889178,-0.6727044063627785,-0.9999953025244651,-0.720395639818119
1.0,0.5333333333333333,-0.6727272727272726,-1.0,-0.7250000000000001
