curve_id,window_hours,amplitude,start_value,end_value,end_minus_start,end_minus_start_ratio,gain_abs,gain_ratio,peak_drop_abs,peak_drop_ratio,early_peak_drop_abs,early_peak_drop_ratio,early_drop_abs,early_drop_ratio,recovery_abs,recovery_ratio,post_recovery_drop_abs,post_recovery_drop_ratio,t_peak_fraction,t_early_min_fraction,t_recovery_fraction,early_boundary_fraction,early_slope,late_slope,fraction_negative_steps,final_class,rule_ensemble_stability,strict_topology_match,strict_class,confidence_level,review_recommended
10.1016_j.ceramint.2020.07.260_Fig7_A_stability_performance_curve_pce_11dd60f2c3,500,0.5123394912667815,0.9984628223251883,0.4897476768885985,-0.5087151454365899,-0.9929258901724906,0.0015371776748123178,0.0030003107334388374,0.5102523231114022,0.9959262009059293,0.20849691799811387,0.4069507066156393,0.20695974032330156,0.40395039588220044,0.0,0.0,0.3017554051132883,0.58897549429029,0.0,0.4,0.4,0.4,-0.26704099579689816,-0.3359918329450671,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.ceramint.2020.07.260_Fig7_A_stability_performance_curve_pce_4fcd5bcf6a,500,0.4161792800960199,0.9986849436029579,0.5852523291180203,-0.4134326144849376,-0.9934002826607596,0.0013173121718059733,0.003165251695139763,0.4147499266567436,0.9965655343558993,0.16898097145947655,0.4060292752212211,0.16766365928767057,0.40286402352608136,0.0,0.0,0.24576895519726705,0.5905362591346782,0.0,0.4,0.4,0.4,-0.19644239090419427,-0.27499464864380346,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.ceramint.2020.07.260_Fig7_B_stability_performance_curve_pce_b3fb8f69c9,500,0.18460849482070818,0.9981229718986747,0.8161091914297011,-0.18201378046897365,-0.9859447727242752,0.0018214834141403458,0.009866736717123289,0.183835263883114,0.9958115094413984,0.1358256399634581,0.735749674441428,0.13400415654931774,0.7258829377243047,0.0,0.0,0.04800962391965591,0.26006183499997043,0.0,0.4,0.4,0.4,-0.5876492144317803,-0.08342008426078713,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.ceramint.2020.07.260_Fig7_B_stability_performance_curve_pce_eef7dbe1e1,500,0.4003745680715567,0.998933343343919,0.6003265089074155,-0.3986068344365036,-0.9955848003943718,0.00106513706163458,0.002660351447308247,0.39967197149813816,0.9982451518416801,0.2517535982264052,0.6287951790719402,0.2506884611647706,0.6261348276246319,0.0,0.0,0.14791837327173296,0.36944997276973984,0.03,0.4,0.4,0.4,-0.0810502874319795,-0.1436392748800198,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.dyepig.2019.01.002_Fig4_A_stability_performance_curve_pce_08e87038e5,500,0.2547675280551005,0.9875827278314698,0.7485434767067985,-0.23903925112467128,-0.9382642008952273,0.013591264170777717,0.05334770986920371,0.252630515295449,0.991611910764431,0.22017874140491622,0.8642339276349869,0.2065874772341385,0.8108862177657832,0.0015516267841155784,0.006090363226274254,0.034003400674648354,0.1334683463557184,0.0,0.4,0.6866666666666666,0.4,-1.2887304831532345,-0.10816709478297197,0.56,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.dyepig.2019.01.002_Fig4_A_stability_performance_curve_pce_55a831f7e1,500,0.4831330656949375,0.9885490415142654,0.5180386163110987,-0.47051042520316666,-0.973873366598052,0.012507036342316868,0.025887353258106593,0.48301746154548353,0.9997607198561587,0.3889770403483849,0.8051136797869157,0.376470004006068,0.7792263265288092,0.0,0.0,0.09404042119709866,0.19464704006924288,0.0,0.4,0.4,0.4,-2.2570566106111314,-0.07460324778542454,0.8066666666666666,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.dyepig.2020.108301_Fig6_C_stability_performance_curve_3da0ccac0d,500,0.44400018443697264,0.993394973639064,0.5584299139425525,-0.43496505969651156,-0.9796506284070167,0.0065807784108671274,0.014821566840590562,0.4415458381073787,0.9944721952476072,0.24126809444221575,0.5433963833779997,0.23468731603134863,0.5285748165374091,0.0,0.0,0.20027774366516293,0.45107581186960755,0.0,0.4,0.4,0.4,-1.0274206205535241,-0.3220371224550846,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.dyepig.2021.109339_Fig7_whole_stability_06574250be,500,0.4839610956992817,0.9907344554428601,0.5166265782421624,-0.4741078772006977,-0.9796404740254029,0.009132468331650379,0.018870253028200036,0.48324034553234807,0.9985107270536029,0.3155748761931517,0.6520666206385318,0.30644240786150134,0.6331963676103318,0.0,0.0,0.16766546933919635,0.34644410641507106,0.0,0.4,0.4,0.4,-1.4238842591538814,-0.14913337510450667,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.dyepig.2021.109718_Fig6_A_stability_performance_curve_pce_0515a20071,500,0.2080417306704163,0.9980990030891888,0.7941928624613007,-0.20390614062788803,-0.9801213437842432,0.001903186819245617,0.009148101263686764,0.20580932744713365,0.9892694450479299,0.09900286804005887,0.47587985218648804,0.09709968122081325,0.4667317509228013,0.0,0.0,0.10680645940707478,0.5133895928614419,0.0,0.4,0.4,0.4,-0.14447334497114553,-0.19125079678172777,0.96,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.dyepig.2021.109718_Fig6_A_stability_performance_curve_pce_9da46242f7,500,0.12102476384678706,0.991263867073604,0.8811675712288617,-0.11009629584474234,-0.909700563300584,0.008727796995223192,0.0721157944689094,0.11882409283996553,0.9818163577694934,0.04040283223224339,0.3338393808674719,0.032934853619537297,0.27213317814221577,0.0015962210792106468,0.013189210443173468,0.07875766330441569,0.6507565956015416,0.11,0.31666666666666665,0.35,0.4,0.09614323904685712,-0.18729338546264945,0.7833333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.electacta.2016.11.132_Fig6_A_stability_performance_curve_pce_223d2f282f,500,0.7629011863761597,0.9952996886082941,0.24207726402790966,-0.7532224245803845,-0.9873132170081553,0.00468583534552669,0.006142126174668537,0.7579082599259112,0.9934553431828238,0.2567845294993637,0.3365895008226561,0.252098694153837,0.33044737464798757,0.0,0.0,0.5011237304265475,0.6568658423601678,0.0,0.4,0.4,0.4,-0.8857579921782462,-0.8167470267952791,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.electacta.2016.11.132_Fig6_A_stability_performance_curve_pce_668bafbba6,500,0.3410351620990777,0.8892401641220505,0.6652987403960976,-0.22394142372595294,-0.656652007222919,0.11064365543426857,0.3244347437761398,0.3345850791602215,0.9810867509990588,0.048178616108020655,0.14127169706337725,0.003875374623670047,0.01136356321681625,0.11451903005793862,0.33579830699295604,0.3345850791602215,0.9810867509990588,0.15,0.0,0.15,0.4,0.8403082950603838,-0.5707706571485893,0.82,IFO-Bridge,1.0,True,IFO-Bridge,high,False
10.1016_j.electacta.2017.03.192_Fig6_E_eqe_plot_stability_performance_curve_972021bc89,500,0.3466486820916893,0.9820131580057881,0.6581311447649492,-0.323882013240839,-0.9343235095732212,0.01796339921504575,0.051820186093465066,0.34184541245588473,0.9861436956666862,0.1602631315901748,0.4623214795542908,0.14229973237512905,0.41050129346082576,0.0,0.0,0.18158228086570993,0.5238222161123954,0.06333333333333334,0.4,0.4,0.4,0.16957098624054437,-0.38906578487620996,0.9366666666666666,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.electacta.2017.03.192_Fig6_E_eqe_plot_stability_performance_curve_bdd4637439,500,0.5870941235044308,0.9907537271508337,0.41449964764557506,-0.5762540795052586,-0.981536105429796,0.009212294087669992,0.015691340994320933,0.5854663735929286,0.9972274464241169,0.34909607381012075,0.5946168762963033,0.33988377972245076,0.5789255353019824,0.0,0.0,0.23637029978280782,0.4026105701278135,0.06666666666666667,0.4,0.4,0.4,0.02410549241381897,-0.1168446817855754,0.9133333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.electacta.2018.02.103_Fig5_A_stability_performance_curve_pce_2e2f3dc11f,500,0.04209014791248067,0.99964913181132,0.9582607202761739,-0.04138841153514605,-0.9833277759252887,0.0003508681886809084,0.008336112037678731,0.04173927972382696,0.9916638879629676,0.016841673056051443,0.4001333777935599,0.016490804867370534,0.39179726575588114,0.0,0.0,0.024897606667775518,0.5915305101694076,0.0,0.4,0.4,0.4,-0.04210418264030895,-0.022245385436875063,0.8933333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.electacta.2018.06.112_Fig7_A_pce_45f6e08eee,500,0.1718935698702705,0.99937786883062,0.8298975681756834,-0.16948030065493658,-0.9859606777777945,0.0006235552289431956,0.0036275657630113678,0.17010385588387977,0.9895882435408059,0.018758775055991328,0.10913017322374963,0.018135219827048132,0.10550260746073825,0.0,0.0,0.15134508082788845,0.8804580703170563,0.043333333333333335,0.4,0.4,0.4,-0.003763555589052387,-0.30057027383754564,0.8733333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.electacta.2018.07.044_Fig4_H_stability_performance_curve_pce_57ee7b413f,500,0.07166490595077368,0.9437818559980372,0.9294854533902942,-0.014296402607743008,-0.1994895886357982,0.056214444959135856,0.7844068754900665,0.07051084756687886,0.9838964641258646,0.002211135260715258,0.030853808169846442,0.0035190494306890363,0.049104221710780674,0.05973349438982489,0.8335110972008472,0.07051084756687886,0.9838964641258646,0.36666666666666664,0.0,0.36666666666666664,0.4,0.3541791283751264,-0.10119714748775084,0.6666666666666666,IFO-Bridge,1.0,True,IFO-Bridge,high,False
10.1016_j.electacta.2018.07.044_Fig4_H_stability_performance_curve_pce_c80b739546,500,0.08749332719634617,0.9173542512451259,0.9405707462171852,0.023216494972059243,0.26535160698550725,0.08267395694860158,0.9449172822410866,0.059457461976542336,0.6795656752555794,0.0076619927015467715,0.08757230919281746,0.004819370247744592,0.05508271775891333,0.08749332719634617,1.0,0.059457461976542336,0.6795656752555794,0.24666666666666667,0.0,0.24666666666666667,0.4,0.5567580428058797,-0.12419813171306304,0.61,IFO-Bridge,1.0,True,IFO-Bridge,high,False
10.1016_j.electacta.2018.09.097_Fig8_A_stability_performance_curve_pce_254786b684,500,0.1639124406929202,0.9973600741694982,0.8388970668308527,-0.1584630073386455,-0.9667539978586256,0.002637266138947214,0.01608948123643628,0.1611002734775927,0.9828434790950619,0.035503847214162776,0.21660251695401833,0.03286658107521556,0.20051303571758206,0.0,0.0,0.12559642626342993,0.7662409621410435,0.05333333333333334,0.4,0.4,0.4,0.03018249532626707,-0.2273958162070576,0.93,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.electacta.2018.09.195_Fig6_D_stability_performance_curve_c95ce3e74b,500,0.4124803529786555,0.9998206411721381,0.5918568143923036,-0.40796382677983445,-0.9890503240549381,0.00021861350894980536,0.0005299973862297337,0.40818244028878425,0.9895803214411678,0.18928845831670238,0.45890296822573134,0.18906984480775257,0.45837297083950157,0.0,0.0,0.21889398197208187,0.5306773532154365,0.006666666666666667,0.4,0.4,0.4,-0.3632317702155803,-0.33158903966165443,0.9933333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.electacta.2019.06.102_Fig6_A_stability_performance_curve_pce_e5bec88805,500,0.128392665497862,0.9997574820249117,0.8728708908115405,-0.1268865912133712,-0.9882697794406654,0.00023041500247233948,0.0017946118773908965,0.12711700621584354,0.9900643913180563,0.039007407223943136,0.303813360932153,0.038776992221470796,0.3020187490547621,0.0,0.0,0.0881095989919004,0.6862510303859033,0.0,0.4,0.4,0.4,-0.08906109599529079,-0.15307911384367565,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.electacta.2019.134924_Fig6_A_stability_performance_curve_31aac6a070,500,0.09286924730699775,0.9995375307695706,0.9078417186073146,-0.09169581216225609,-0.9873646532219365,0.000456861809531639,0.004919408983916834,0.09215267397178772,0.9922840622058533,0.05945415735696835,0.6401920881347387,0.05899729554743671,0.6352726791508219,0.0,0.0,0.03269851661481937,0.35209197407111453,0.0,0.4,0.4,0.4,-0.20519910343240988,-0.06489104641015209,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.electacta.2021.137812_Fig7_A_stability_performance_curve_pce_28545e36fe,500,0.09516230282864835,0.9987774655620733,0.9060602316092535,-0.09271723395281972,-0.974306329259063,0.001222534437927414,0.012846835370606156,0.09393976839074714,0.9871531646296692,0.050821874006260925,0.5340546886278286,0.04959933956833351,0.5212078532572224,0.0,0.0,0.04311789438448621,0.4530984760018406,0.0,0.4,0.4,0.4,-0.14687578629635292,-0.09942456303040381,0.9466666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.electacta.2022.140172_Fig6_D_stability_performance_curve_pce_16d9de9450,500,0.06739264617014695,0.9989592484628461,0.9333517253174852,-0.06560752314536089,-0.9735116051048189,0.0010460784257083633,0.015522144998837376,0.06665360157106925,0.9890337501036564,0.0332128471203742,0.4928259833650301,0.03216676869466584,0.4773038383661927,0.0,0.0,0.033440754450695054,0.49620776673862627,0.0,0.4,0.4,0.4,-0.08275917058501342,-0.07687473768142533,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.isci.2021.102276_Fig4_G_jv_curve_stability_performance_pce_869d75ac10,500,0.09651822624219353,0.9999999999999867,0.9045298193812128,-0.09547018061877388,-0.9891414744735385,1.2126485519736718e-05,0.0001256393325060459,0.09548230710429362,0.9892671138060445,0.04338173807662005,0.4494667977814066,0.04336961159110031,0.4493411584489005,0.0,0.0,0.05210056902767357,0.539800316024638,0.10666666666666667,0.4,0.4,0.4,-2.852015443332693e-13,-0.05302548932908909,0.87,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jallcom.2019.06.161_Fig7_D_photovoltaic_parameter_3aa5f2ca1f,500,0.06485811736129876,0.9356341580765065,0.9996625335310391,0.06402837545453255,0.987206814805554,0.06436078076490304,0.9923319298087969,0.00033240531037048715,0.005125115003242993,0.032363498903373644,0.4989891816176142,0.0004973365963957255,0.0076680701912030715,0.06485811736129876,1.0,0.00033240531037048715,0.005125115003242993,1.0,0.0,1.0,0.4,0.08511218106669696,0.04887672065274033,0.0,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jallcom.2019.152091_Fig5_A_chart_b536d6e8cb,500,0.13927140567782048,0.9986240575919189,0.8614529227397368,-0.13717113485218202,-0.9849195833457942,0.0013497739767919237,0.009691680573070287,0.13852090882897394,0.9946112639188645,0.11329592702562052,0.8134902241721492,0.1119461530488286,0.803798543599079,0.0,0.0,0.02522498180335342,0.1811210397467152,0.0,0.4,0.4,0.4,-0.3435953712863696,-0.011949495710659362,0.8133333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jallcom.2020.155283_Fig5_F_stability_performance_curve_jsc_6799b8abc3,500,0.0954039775391109,0.9641694532299508,0.990390893274301,0.02622144004435012,0.27484640285150197,0.0358290202778897,0.37555059235556065,0.009607580233539581,0.10070418950405867,0.08010095324654987,0.8395976280308906,0.04444788587717163,0.4658913288908757,0.08027690615506133,0.8414419212464364,0.009607580233539581,0.10070418950405867,0.9633333333333334,0.36666666666666664,0.9633333333333334,0.4,-0.3679366878075087,0.3723911875544889,0.5533333333333333,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jallcom.2020.155283_Fig5_G_stability_performance_curve_jsc_67b0d96b4b,500,0.21058039666387773,0.9148191461832763,0.8251326122972301,-0.0896865338860462,-0.42590162857942193,0.08516089982581643,0.4044103875525876,0.17484743371186262,0.8303120161320096,0.19597266733642404,0.9306311054643414,0.12395304447848343,0.5886257526446474,0.10528102935475958,0.49995645854350856,0.07101451876232234,0.3372323344782831,0.13666666666666666,0.37,0.7966666666666666,0.4,0.05722039397899842,-0.19048418732181788,0.46,IFO-Valley,1.0,True,IFO-Valley,high,False
10.1016_j.jallcom.2020.155460_Fig7_B_stability_performance_curve_pce_a5ac42339a,500,0.3840229690225516,0.9967200987422579,0.6174561849312799,-0.379263913810978,-0.9876073683204764,0.0032004208770721743,0.008333930871942794,0.3824643346880502,0.9959412991924191,0.24650921579181406,0.6419126866792645,0.2433087949147419,0.6335787558073217,0.0,0.0,0.13595511889623613,0.35402861251315465,0.0,0.4,0.4,0.4,-0.6189446397977119,-0.08840954810800143,0.9833333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jallcom.2020.158079_Fig7_D_pce_7700b2a7bf,500,0.3318169940733471,0.9959339472330511,0.6715318269545137,-0.3244021202785373,-0.9776537250133406,0.00408654821997656,0.01231566885653012,0.3284886684985139,0.9899693938698707,0.11133410128485577,0.3355286295561032,0.10724755306487921,0.3232129606995731,0.0,0.0,0.2171545672136581,0.6544407643137674,0.0,0.4,0.4,0.4,-0.22484406421376957,-0.28503637856203434,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jallcom.2020.158079_Fig7_D_pce_c059fb856d,500,0.8017573313422008,0.9933067624226909,0.20045372743697323,-0.7928530349857177,-0.9888940256504088,0.006693237577309774,0.008348208760504629,0.7995462725630275,0.9972422344109134,0.37919569193543634,0.4729556900971954,0.37250245435812657,0.4646074813366908,0.0,0.0,0.4203505806275911,0.524286544313718,0.0,0.4,0.4,0.4,-0.8046048871228462,-0.5762900439663448,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jallcom.2021.161061_Fig6_whole_stability_bf17e73b17,500,0.06613848649009202,0.9950534920485913,0.9338720875832268,-0.061181404465364464,-0.9250499627706152,0.0049450132868587016,0.07476756045210525,0.06612641775222317,0.9998175232227206,0.04500342827835735,0.6804423667163771,0.04005841499149865,0.605674806264272,0.0,0.0,0.021122989473865816,0.3193751565063434,0.08666666666666667,0.4,0.4,0.4,0.061583367937024805,-0.07342877717070127,0.7566666666666667,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jallcom.2021.161448_Fig5_whole_figure_7e1c68954c,500,0.08333628651548675,0.9999035924479925,0.9174325330058622,-0.08247105944213029,-0.9896176430516175,9.638963697744529e-05,0.0011566346546955004,0.08256744907910774,0.990774277706313,0.015855865142577863,0.1902636391127327,0.015759475505600418,0.18910700445803721,0.0,0.0,0.06671158393652987,0.8005106385935803,0.03666666666666667,0.4,0.4,0.4,-0.0012680401725738027,-0.11316747566526313,0.9633333333333334,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jcis.2021.04.055_Fig8_A_stability_performance_curve_pce_a95a7ddeff,500,0.5516680421661995,0.9891273730802533,0.4503364402957011,-0.5387909327845523,-0.9766578659675781,0.010998479700821684,0.019936771500547068,0.5497894124853739,0.9965946374681252,0.26713872771669933,0.48423817821264914,0.25614024801587765,0.46430140671210207,0.0,0.0,0.2826506847686746,0.512356459255476,0.0,0.4,0.4,0.4,-0.9759045282547957,-0.22987941050270475,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jcis.2021.07.058_Fig4_B_stability_performance_curve_pce_2bfd43a3cb,500,0.23984362510232626,0.9437725763131567,0.7622974624826352,-0.1814751138305215,-0.756639305101803,0.056211628338304176,0.23436782326118608,0.23768674216882568,0.9910071283629891,0.11357344280471393,0.473531213332267,0.057361814466409755,0.23916339007108092,0.0,0.0,0.12411329936411175,0.5174759150307221,0.1,0.4,0.4,0.4,0.6749831850869992,-0.23614916990128046,0.89,IFO-Hill,1.0,True,IFO-Hill,high,False
10.1016_j.jcis.2021.07.058_Fig4_B_stability_performance_curve_pce_a30990f650,500,0.1945336940872191,0.926154622111806,0.8061258900512037,-0.12002873206060227,-0.6170074167552045,0.07347379289924483,0.37769186075448136,0.1935025249598471,0.9946992775096859,0.11583794348912524,0.5954646778937398,0.04236415058988041,0.21777281713925847,0.0,0.0,0.07766458147072186,0.3992345996159461,0.11,0.4,0.4,0.4,0.8217796330167497,-0.11393921074000173,0.8566666666666667,IFO-Hill,1.0,True,IFO-Hill,high,False
10.1016_j.jcis.2021.07.122_Fig5_E_pce_501ecf7769,500,0.2799558605758302,0.9958871753781766,0.7220412127388194,-0.27384596263935723,-0.9781754955088071,0.00410868361431338,0.014676183616454357,0.2779546462536706,0.9928516791252614,0.2692240028045222,0.9616658935118054,0.2651153191902088,0.946989709895351,0.0,0.0,0.008730643449148423,0.031185785613456012,0.0,0.4,0.4,0.4,-0.6242404228685128,0.007573972271576793,0.7433333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2018.01.020_Fig3_D_stability_performance_curve_jsc_157406b4f5,500,0.13833662679316372,0.8626233202838526,0.9993742653462894,0.1367509450624368,0.9885375134012933,0.13737682819871722,0.9930618620917976,0.0006258831362804251,0.004524348690504248,0.07770833902032015,0.5617336552271659,0.0009597985944465037,0.006938137908202449,0.13833662679316372,1.0,0.0006258831362804251,0.004524348690504248,1.0,0.0,1.0,0.4,0.12278017900413814,0.10491338400557229,0.0,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jechem.2019.10.006_Fig4_D_stability_performance_curve_pce_77fecaa8b5,500,0.11956270966789884,0.9940952744586299,0.8812144959601653,-0.11288077849846456,-0.9441135853478545,0.005886584166353792,0.049234282015726764,0.11876736266481835,0.9933478673635813,0.07517269796236059,0.6287302970228983,0.0692861137960068,0.5794960150071715,0.0,0.0,0.043594664702457764,0.364617570340683,0.03666666666666667,0.4,0.4,0.4,-0.10835723033785434,-0.07256051448432232,0.9633333333333334,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.03.082_Fig4_D_ff_f093ee4867,500,0.0209347204049537,0.9809198619887961,0.9804037615938993,-0.0005161003948968013,-0.024652843931685778,0.019080112492067536,0.9114099506938094,0.019596212886964337,0.9360627946254951,0.002989777692859019,0.1428143120627281,0.0018546079128861637,0.08859004930619065,0.0209347204049537,1.0,0.019596212886964337,0.9360627946254951,0.20666666666666667,0.0,0.20666666666666667,0.4,0.18567330623664388,-0.025702454517637776,0.7933333333333333,IFO-Bridge,1.0,True,IFO-Bridge,high,False
10.1016_j.jechem.2020.05.061_Fig6_A_stability_performance_curve_pce_9d44852411,500,0.39209105124665,0.9996837920948868,0.6123301038316379,-0.3873536882632489,-0.9879176967483989,0.00036054759826942284,0.0009195506939601528,0.3877142358615183,0.988837247442359,0.18185006786737612,0.4637955069088811,0.1814895202691067,0.46287595621492095,0.0,0.0,0.2058641679941422,0.525041740533478,0.006666666666666667,0.4,0.4,0.4,-0.14977120215602338,-0.30021391580234164,0.97,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.06.019_Fig6_B_mppt_stability_performance_curve_15b69a1672,500,0.04982676061926272,0.9998326777783154,0.9507154536945972,-0.049117224083718214,-0.9857599304725781,0.00015564745058693763,0.00312377221903455,0.04927287153430515,0.9888837026916126,0.01679244637221644,0.33701661844989744,0.016636798921629503,0.3338928462308629,0.0,0.0,0.03248042516208871,0.6518670842417152,0.0,0.4,0.4,0.4,-0.06038697705374565,-0.047338820335464944,0.9666666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.06.019_Fig6_B_mppt_stability_performance_curve_70ff9f07cc,500,0.12118613531968259,0.9990690277883917,0.8793599857546325,-0.1197090420337592,-0.9878113673480313,0.0009231888146705725,0.007617940882719375,0.12063223084842978,0.9954293082307507,0.0716655260687531,0.5913673695402799,0.07074233725408252,0.5837494286575605,0.0,0.0,0.048966704779676684,0.4040619386904708,0.0,0.4,0.4,0.4,-0.19846109342226909,-0.09080655082061566,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.06.019_Fig6_B_mppt_stability_performance_curve_924947162e,500,0.08110376515443352,0.998693031996933,0.9189890742925835,-0.07970395770434957,-0.9827405367997588,0.0013069680030680653,0.016114763606589727,0.08101092570741764,0.9988553004063486,0.04552414673468619,0.5613074392785774,0.04421717873161812,0.5451926756719876,0.0,0.0,0.03548677897273145,0.4375478611277712,0.0,0.4,0.4,0.4,-0.1815597527419441,-0.058549350625909186,0.9833333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.06.061_Fig2_C_eqe_spectrum_jsc_2_a2c6cdb2d5,500,0.34874971553731104,0.9845625858750492,0.6523306656205463,-0.3322319202545029,-0.952637107510297,0.015413635179046814,0.044196839430533624,0.3476455554335497,0.9968339469408306,0.2387348634524833,0.6845449696917164,0.22332122827343648,0.6403481302611828,0.0,0.0,0.1089106919810664,0.31228897724911425,0.0,0.4,0.4,0.4,-1.5073894876774332,-0.20737349258038698,1.0,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.06.062_Fig5_A_stability_performance_curve_pce_ede42c87e7,500,0.38958903679966583,0.9975921790503769,0.6170248662877035,-0.3805673127626734,-0.9768429725048152,0.0023049561026021737,0.005916378247028102,0.3828722688652756,0.9827593507518433,0.047510774413648704,0.1219510045866092,0.04520581831104653,0.11603462633958109,0.0,0.0,0.3353614944516269,0.8608083461652342,0.06333333333333334,0.4,0.4,0.4,0.009683887044326302,-0.8170202057959592,0.9566666666666667,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jechem.2020.08.055_Fig4_A_stability_performance_curve_79be156525,500,0.03007225558057247,0.9990079887808022,0.9715618242165932,-0.027446164564209008,-0.912673959247008,0.0009922138604286923,0.032994327870427206,0.0284383784246377,0.9456682871174352,0.024559680466764044,0.8166890042870709,0.023567466606335352,0.7836946764166438,0.0,0.0,0.003878697957873656,0.12897928283036422,0.0,0.4,0.4,0.4,-0.10750076054801334,-0.011246844852268076,0.7833333333333333,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.08.055_Fig4_B_stability_979a622a9e,500,0.058010802834641106,0.9984989053898407,0.9446265481435727,-0.05387235724626793,-0.928660777197486,0.0015010946101602363,0.025876121977471734,0.05537345185642817,0.9545368991749577,0.017744548539405214,0.3058835194883576,0.023673894208909974,0.4080945798387249,0.011173669749432125,0.19261360304360028,0.04137213278679008,0.7131798004023614,0.0,0.20333333333333334,0.37333333333333335,0.4,-0.13649598120048903,-0.04223434646418923,0.5966666666666667,IFO-Slope,1.0,True,IFO-Slope,high,False
10.1016_j.jechem.2020.12.022_Fig3_F_stability_performance_curve_pce_6c5eb7c1d1,500,0.07758122719836968,0.9985088505334841,0.932084196904324,-0.06642465362916017,-0.8561949330772642,0.0014979593792471269,0.019308271257645244,0.0679226130084073,0.8755032043349096,0.017488050464607885,0.2254160071468344,0.020859638906280953,0.2688748252582334,0.005204656898988191,0.06708655027691497,0.05076967162186741,0.6544066580959459,0.0,0.19666666666666666,0.30333333333333334,0.4,-0.12465906343427512,0.028599243423696748,0.62,IFO-Slope,1.0,False,unresolved_other_shape,unresolved_other_shape,True
10.1016_j.jechem.2021.02.017_Fig4_F_stability_performance_curve_voc_06e36f6135,500,0.07780215175135685,0.9993058890334999,0.9227103166429939,-0.07659557239050607,-0.9844916967758577,0.0006941109665007383,0.008921488042117462,0.07728968335700681,0.9934131848179751,0.03559344625086447,0.4574866562124836,0.03489933528436373,0.4485651681703661,0.0,0.0,0.04169623710614234,0.5359265286054915,0.0,0.4,0.4,0.4,-0.02386736595347338,-0.07315557687706932,0.92,IFO-Slope,1.0,True,IFO-Slope,high,False
