sample_id,source_path,figure_id,x_axis,y_axis,unit,hours_factor,original_n,clean_n,start,end,duration_native,duration_analysis,median_interval,missing_fraction,non_finite_values,parse_errors,exact_duplicate_records,duplicate_timestamps,conflicting_timestamps,negative_output_count,minimum_output,maximum_output,qc_flags,sha256
S0107,/Users/shunhao/Desktop/ML/method1/samples_test/图片204/accepted/samples_test__unknown__unknown__图片204__Series_1__Series_1.csv,图片204,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized Pmax"", ""unit"": null}",hours,1.0,42,42,1.2181884965313827,988.2798442973292,987.0616558007978,987.0616558007978,24.07467453172677,0.0,0,0,0,0,0,0,0.7795773329979716,1.0155397567817648,,401c50ba8a1973737ba0ab94184489bfa70b16b8c31cc91b850f8158612e7385
S0108,/Users/shunhao/Desktop/ML/method1/samples_test/图片204/accepted/samples_test__unknown__unknown__图片204__Series_2__Series_2.csv,图片204,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized Pmax"", ""unit"": null}",hours,1.0,41,41,-3.59674640981396,983.4649093909836,987.0616558007976,987.0616558007976,24.07467453172677,0.0,0,0,0,0,0,0,0.9232066344315848,1.005280520965078,negative_start_retained_shifted,470077a19c959a8ed12350d384eb32def6427dd36acf23d911900db1385bcd9d
S0109,/Users/shunhao/Desktop/ML/method1/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_1__Series_1.csv,图片205,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(Normalized)""}",hours,1.0,54,54,-4.682881746365638,999.1515379238356,1003.8344196702012,1003.8344196702012,18.94027206924909,0.0,0,0,0,0,0,0,0.5793394157995296,1.003249506871324,negative_start_retained_shifted,25b2533c1549d37d4a41c9cc4514a5ad3e10d754825768cf5c6008399268d681
S0110,/Users/shunhao/Desktop/ML/method1/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,图片205,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(Normalized)""}",hours,1.0,54,54,-4.682881746365638,999.1515379238356,1003.8344196702012,1003.8344196702012,18.94027206924909,0.0,0,0,0,0,0,0,0.7583236764742871,0.996969357373964,negative_start_retained_shifted,5a5d1fee8499c9436e6ec4094e7186182285534930e11d3d5056d613cb24c181
S0111,/Users/shunhao/Desktop/ML/method1/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_1__Series_1.csv,图片208,"{""name"": null, ""unit"": null}","{""name"": ""Norm. PCE"", ""unit"": null}",unknown,,43,43,87.0,507.0,420.0,420.0,10.0,0.0,0,0,0,0,0,43,-142.0,-68.0,negative_output,6077c33792d0e01fd22b1e37a75f2b83063ad1d94feaa91f831f489352fb98f0
S0112,/Users/shunhao/Desktop/ML/method1/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_2__Series_2.csv,图片208,"{""name"": null, ""unit"": null}","{""name"": ""Norm. PCE"", ""unit"": null}",unknown,,37,37,99.0,509.0,410.0,410.0,10.0,0.0,0,0,0,0,0,37,-134.0,-68.0,negative_output,c4ce57e811c6c8e0962221b4498e51612614a95f1a72160043bcabb4c65c3064
S0113,/Users/shunhao/Desktop/ML/method1/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_3__Series_3.csv,图片208,"{""name"": null, ""unit"": null}","{""name"": ""Norm. PCE"", ""unit"": null}",unknown,,43,43,90.0,510.0,420.0,420.0,10.0,0.0,0,0,0,0,0,43,-86.0,-65.0,negative_output,d6a8069e41a3ce467cfc1b1ceac0f2e44a90fc48f54b5d30da254d6fb5c413b7
S0114,/Users/shunhao/Desktop/ML/method1/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_4__Series_4.csv,图片208,"{""name"": null, ""unit"": null}","{""name"": ""Norm. PCE"", ""unit"": null}",unknown,,43,43,90.0,510.0,420.0,420.0,10.0,0.0,0,0,0,0,0,43,-105.0,-66.0,negative_output,3c2f878038ea3fb1618aaced7ec3c463c7a14f50e21eab1d60d3be3ae22887b1
S0115,/Users/shunhao/Desktop/ML/method1/samples_test/图片210/accepted/samples_test__unknown__unknown__图片210__Series_1__Series_1.csv,图片210,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,40,40,22.14280036292807,646.5920919190464,624.4492915561184,624.4492915561184,16.01152029631072,0.0,0,0,0,0,0,0,0.5920218051366792,1.0079674809529668,,c845327bef74e11eea76cb65f605b526ca13b2534bd1450bb09160666f75cf05
S0116,/Users/shunhao/Desktop/ML/method1/samples_test/图片210/accepted/samples_test__unknown__unknown__图片210__Series_2__Series_2.csv,图片210,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,23,23,23.743952392559137,375.9973989113951,352.253446518836,352.253446518836,16.01152029631072,0.0,0,0,0,0,0,0,0.9621752964594306,1.011783496327428,,5d664d80c23da66bdd5793007d2e514d9e77013303770af1070054c94e1db1b6
S0117,/Users/shunhao/Desktop/ML/method1/samples_test/图片210/accepted/samples_test__unknown__unknown__图片210__Series_3__Series_3.csv,图片210,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,41,41,30.14856051108343,670.6093723635125,640.4608118524291,640.4608118524291,16.01152029631072,0.0,0,0,0,0,0,0,0.9201991273403556,1.0155995117018894,,1be1d61bb6c57532bc5fbc08a99223e8697ddc3de48640cec4d64e05835cfe2a
S0118,/Users/shunhao/Desktop/ML/method1/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_1__Series_1.csv,图片28,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,40,40,-2.19198407061873,397.2363532366328,399.4283373072515,399.4283373072515,10.241752238647479,0.0,0,0,0,0,0,0,10.232502162418148,15.80494256418163,negative_start_retained_shifted,0601484465e3980f9dc8763040b724809ceeee18af9cf12c846d4be986ec2d90
S0119,/Users/shunhao/Desktop/ML/method1/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_2__Series_2.csv,图片28,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,41,40,-3.216159294483475,396.2121780127681,399.4283373072516,399.4283373072516,10.241752238647479,0.0,0,0,0,1,1,0,15.67226541175869,18.370034177691807,negative_start_retained_shifted,9caa0ced341b98a0bc0b3f3991b2cab1cda63082f2350d0d388d1582b7a1bfee
S0120,/Users/shunhao/Desktop/ML/method1/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_1__Series_1.csv,图片31,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,50,50,3.2006482036469492,1856.988380371974,1853.787732168327,1853.787732168327,37.83240269731277,0.0,0,0,0,0,0,0,17.646101707095692,19.107528430014156,,f60e9f06a8804c2d4d23a753413db50fe45a4e267fa6e479a4443a3cbe7134c2
S0121,/Users/shunhao/Desktop/ML/method1/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_2__Series_2.csv,图片31,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,50,50,-0.5825920660843167,1853.2051401022427,1853.787732168327,1853.787732168327,37.83240269731277,0.0,0,0,0,0,0,0,9.689445104539612,10.338968092503372,negative_start_retained_shifted,78df0ce3287b1f3816fc8a3d83014b9b8caa21fefc8239d7828b3e436f74ba2c
S0122,/Users/shunhao/Desktop/ML/method1/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_3__Series_3.csv,图片31,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,50,50,-0.5825920660843167,1853.2051401022427,1853.787732168327,1853.787732168327,37.83240269731277,0.0,0,0,0,0,0,0,12.125156309403716,12.93706004435842,negative_start_retained_shifted,b347dd1cfd2c9f83e08a1f30630dc3c176561757eca72bbc3b1a9e9fcae7acea
S0123,/Users/shunhao/Desktop/ML/method1/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_4__Series_4.csv,图片31,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,50,50,25.90008982203466,1879.6878219903615,1853.7877321683268,1853.7877321683268,37.83240269731277,0.0,0,0,0,0,0,0,22.030381875851084,22.842285610805785,,e27168cc275dd78da2e51bad0e9496d362c80f162f87b080781ebca08435bbe6
S0124,/Users/shunhao/Desktop/ML/method1/samples_test/图片33/accepted/samples_test__unknown__unknown__图片33__0—AZO__Series_2.csv,图片33,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,10,10,-10.404833096367838,320.5081505840241,330.91298368039196,330.91298368039196,36.7681092978213,0.0,0,0,0,0,0,0,2.4619999371478727,9.87565972862176,negative_start_retained_shifted,1e508aea0eda8e2b6ebade635322e274c3e8cd5fc5794fe2ca2625ecdb465c2e
S0125,/Users/shunhao/Desktop/ML/method1/samples_test/图片33/accepted/samples_test__unknown__unknown__图片33__AZO_SnOx__Series_1.csv,图片33,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,29,29,-10.404833096367838,1019.1022272426294,1029.5070603389972,1029.5070603389972,36.768109297821354,0.0,0,0,0,0,0,0,11.64747779199288,12.253626076830368,negative_start_retained_shifted,a73a3977406056d216a07dc5182ee07990e756db9e3959c87eb03b752a6e5e16
S0126,/Users/shunhao/Desktop/ML/method1/samples_test/图片35/accepted/samples_test__unknown__unknown__图片35__Series_1__Series_1.csv,图片35,"{""name"": ""Time (h)"", ""unit"": ""(h)""}","{""name"": ""PCE (relative %)"", ""unit"": ""(relative %)""}",hours,1.0,25,25,152.87783837402958,10092.634846368906,9939.757007994876,9939.757007994876,414.156541999786,0.0,0,0,0,0,0,0,101.8945369050835,122.71487143864086,absolute_efficiency_gt100,17c7a4d3386fd0f73e93e9c72701504b116921905776981c358dbd13c1a08465
S0127,/Users/shunhao/Desktop/ML/method1/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_1__Series_1.csv,图片37,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,23,23,0.3180359951261664,199.66106891522935,199.34303292010318,199.34303292010318,9.061046950913777,0.0,0,0,0,0,0,0,0.7113028321342723,0.9981971146446376,,4473fc913f327f7c10335a6ac15d96c696be6876b3c3ed16297c4c02c2b5675e
S0128,/Users/shunhao/Desktop/ML/method1/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_2__Series_2.csv,图片37,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,44,44,2.1302453853089247,391.7552642746016,389.6250188892927,389.6250188892927,9.061046950913791,0.0,0,0,0,0,0,0,0.9108814634458308,1.01067077910161,,582d14fd3ce7cfc03743f1fa4758c8250a3238f39e2d8dd871d3ee9cca84efaf
S0129,/Users/shunhao/Desktop/ML/method1/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,图片39,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,37,37,-6.805483297274634,1956.583954529195,1963.3894378264695,1963.3894378264695,54.53859549517972,0.0,0,0,0,0,0,0,23.29997405376305,25.702766797176935,negative_start_retained_shifted,0d9f4cd71b65e485c87bec60ae00635814bdfd782ac22dd6e04037a9139cce9e
S0130,/Users/shunhao/Desktop/ML/method1/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,图片39,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,37,37,-6.805483297274634,1956.583954529195,1963.3894378264695,1963.3894378264695,54.53859549517972,0.0,0,0,0,0,0,0,18.6946212955531,24.90183588270564,negative_start_retained_shifted,7b1973fbb54a3e7b634656056449691af9d6b22a25490545b80358f711a9508a
S0131,/Users/shunhao/Desktop/ML/method1/samples_test/图片4/accepted/samples_test__unknown__unknown__图片4__Series_1__Series_1.csv,图片4,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,32,32,-10.390511138820898,1180.767813223611,1191.1583243624318,1191.1583243624318,38.42446207620742,0.0,0,0,0,0,0,0,0.2119647302674875,0.9996501883790008,negative_start_retained_shifted,896c3c4e602c6faa93d639e8dd812678474c11025760c1d6100ac7f3154531ac
S0132,/Users/shunhao/Desktop/ML/method1/samples_test/图片4/accepted/samples_test__unknown__unknown__图片4__Series_2__Series_2.csv,图片4,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,32,32,-10.390511138820898,1180.767813223611,1191.1583243624318,1191.1583243624318,38.42446207620742,0.0,0,0,0,0,0,0,0.8306035375514158,1.0032469256306515,negative_start_retained_shifted,a06c1a4feaf638185883e052bcb26ff032c97f67afe797a0ff890d6d91299432
S0133,/Users/shunhao/Desktop/ML/method1/samples_test/图片4/accepted/samples_test__unknown__unknown__图片4__Series_3__Series_3.csv,图片4,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,32,32,-10.390511138820898,1180.767813223611,1191.1583243624318,1191.1583243624318,38.42446207620742,0.0,0,0,0,0,0,0,0.8629741728162725,1.0032469256306515,negative_start_retained_shifted,47b54274acd2644b4b3bb16f9f79890ee2a2a391ae72c269e228f096953ce70c
S0134,/Users/shunhao/Desktop/ML/method1/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_1__Series_1.csv,图片42,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,52,52,-1.0737907291064204,275.0539059213095,276.1276966504159,276.1276966504159,5.4142685617728645,0.0,0,0,0,0,0,0,0.8481866535302959,1.0038375003866022,negative_start_retained_shifted,489f7b53f0f4ec22f6c9a04480b90f90d927d260c126daca4413eceb5ab7519a
S0135,/Users/shunhao/Desktop/ML/method1/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_2__Series_2.csv,图片42,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normalized PCE"", ""unit"": null}",hours,1.0,52,52,-1.0737907291064204,275.0539059213095,276.1276966504159,276.1276966504159,5.4142685617728645,0.0,0,0,0,0,0,0,0.6622703642297079,1.0038375003866022,negative_start_retained_shifted,dfda4d57d786e767197eccb59f99c67339342e18c86854b0ac8e0259d905e9fe
S0136,/Users/shunhao/Desktop/ML/method1/samples_test/图片47/accepted/samples_test__unknown__unknown__图片47__EtCz3EPA_PTAA_BCP__Series_1.csv,图片47,"{""name"": ""Duration"", ""unit"": ""(hours)""}","{""name"": ""Efficiency"", ""unit"": ""(%)""}",hours,1.0,44,44,2.1806589452498883,4796.898568183038,4794.717909237788,4794.717909237788,111.50506765669275,0.0,0,0,0,0,0,0,19.832219885280857,23.31447976156569,,586afdf8f94c3e3f64f0df3e0300ae860fe1ba3ea551018eb1887dc4821a162e
S0137,/Users/shunhao/Desktop/ML/method1/samples_test/图片47/accepted/samples_test__unknown__unknown__图片47__PTAA_BCP__Series_2.csv,图片47,"{""name"": ""Duration"", ""unit"": ""(hours)""}","{""name"": ""Efficiency"", ""unit"": ""(%)""}",hours,1.0,40,40,-8.969847820419318,4339.727790790598,4348.697638611017,4348.697638611017,111.50506765669273,0.0,0,0,0,0,0,0,16.150973730351183,23.115493482920836,negative_start_retained_shifted,7daaa86913c26e55bb32ca7c50706f2e3e6a82f02c65eae1a4fade1e4427ee91
S0138,/Users/shunhao/Desktop/ML/method1/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,图片48,"{""name"": ""Duration"", ""unit"": ""(hours)""}","{""name"": ""Efficiency"", ""unit"": ""(%)""}",hours,1.0,42,42,-2.557184399387097,1842.8053340342467,1845.3625184336338,1845.3625184336338,45.00884191301543,0.0,0,0,0,0,0,0,19.863379904002123,23.350358033099734,negative_start_retained_shifted,643df732762fd1143140f8b47b59b9c7ccf42cb939a22284ff2622f9ccec480b
S0139,/Users/shunhao/Desktop/ML/method1/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2.csv,图片48,"{""name"": ""Duration"", ""unit"": ""(hours)""}","{""name"": ""Efficiency"", ""unit"": ""(%)""}",hours,1.0,30,30,-7.058068590688663,1298.1983468867595,1305.2564154774482,1305.2564154774482,45.00884191301543,0.0,0,0,0,0,0,0,14.483470790537227,21.25817115564117,negative_start_retained_shifted,202b25acb31c2a4ebeb3b8eff5218db531e12dda0bfd2a2eee4bf6d47cbf9a3d
S0140,/Users/shunhao/Desktop/ML/method1/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3.csv,图片48,"{""name"": ""Duration"", ""unit"": ""(hours)""}","{""name"": ""Efficiency"", ""unit"": ""(%)""}",hours,1.0,17,17,-16.059836973291738,704.0816336349558,720.1414706082476,720.1414706082476,45.00884191301543,0.0,0,0,0,0,0,0,12.789795699261242,22.154822674551983,negative_start_retained_shifted,bfdc2b2868f41b3ce7543b65bc7c542bed7d80d869c6fb65cdc2118b6231e6cf
S0141,/Users/shunhao/Desktop/ML/method1/samples_test/图片50/accepted/samples_test__unknown__unknown__图片50__Series_1__Series_1.csv,图片50,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""PCE"", ""unit"": ""(%)""}",hours,1.0,47,47,-4.296387949859337,984.5842559799656,988.8806439298249,988.8806439298249,21.49740530282226,0.0,0,0,0,0,0,0,20.203684097550603,23.16050724667432,negative_start_retained_shifted,d4183297ec18832dd6a09ea0c1a6ce16f5359da2bd6928e9d7ba78d804746611
S0142,/Users/shunhao/Desktop/ML/method1/samples_test/图片51/accepted/samples_test__unknown__unknown__图片51__Series_1__Series_1.csv,图片51,"{""name"": null, ""unit"": null}","{""name"": ""Normalized PCE"", ""unit"": ""(a.u.)""}",unknown,,17,17,-5.070617723723217,337.30790675532387,342.3785244790471,342.3785244790471,21.398657779940436,0.0,0,0,0,0,0,0,0.8102874961705441,1.0074797999687704,negative_start_retained_shifted,29363f0609b99bc0ac37d8eb2aed2ab75a124c0f832a3ad69e7b4934a61f4fc9
S0143,/Users/shunhao/Desktop/ML/method1/samples_test/图片51/accepted/samples_test__unknown__unknown__图片51__Series_2__Series_2.csv,图片51,"{""name"": null, ""unit"": null}","{""name"": ""Normalized PCE"", ""unit"": ""(a.u.)""}",unknown,,48,48,-5.070617723723217,1000.6662979334776,1005.7369156572008,1005.7369156572008,21.398657779940436,0.0,0,0,0,0,0,0,0.9335326860444356,1.0013175404750758,negative_start_retained_shifted,50d43a2d755d7cd9aeb74418634d2e8f1e375ef4d633b1f1ab7b3982d25ed544
S0144,/Users/shunhao/Desktop/ML/method1/samples_test/图片52/accepted/samples_test__unknown__unknown__图片52__Series_1__Series_1.csv,图片52,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,49,49,-6.598419424355768,1187.2350961962052,1193.833515620561,1193.833515620561,24.871531575428357,0.0,0,0,0,0,0,0,0.9765502156980532,1.0338116785234337,negative_start_retained_shifted,cd37d29e88ad381a4cde7d0f84dcc68119255d7c930a1856f0685aee9acd9e8c
S0145,/Users/shunhao/Desktop/ML/method1/samples_test/图片52/accepted/samples_test__unknown__unknown__图片52__Series_2__Series_2.csv,图片52,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,48,48,8.324499520901213,1177.286483566034,1168.9619840451328,1168.9619840451328,24.871531575428378,0.0,0,0,0,0,0,0,0.8493025205305408,1.0592612175569365,,5f25d7fc3efcccc8d86c253c4e82a3c1a5903970334091b2260e2376bc16b834
S0146,/Users/shunhao/Desktop/ML/method1/samples_test/图片55/accepted/samples_test__unknown__unknown__图片55__Series_1__Series_1.csv,图片55,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,44,44,-0.7157516392977925,501.69024838317387,502.40600002247163,502.40600002247163,11.683860465638872,0.0,0,0,0,0,0,0,10.48917541506181,18.375812420707177,negative_start_retained_shifted,f56ff1bf5fb11c1f6180e809f2697ce0d1172a1fb93a0f496153c3b1b49ed31c
S0147,/Users/shunhao/Desktop/ML/method1/samples_test/图片55/accepted/samples_test__unknown__unknown__图片55__Series_2__Series_2.csv,图片55,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,44,44,-0.7157516392977925,501.69024838317387,502.40600002247163,502.40600002247163,11.683860465638872,0.0,0,0,0,0,0,0,14.778399049711044,18.929260631629656,negative_start_retained_shifted,f5ff756ffc8a20758a92b5e5f67fda0050dcc8cae50eb7be55a7d8090a6f14e5
S0148,/Users/shunhao/Desktop/ML/method1/samples_test/图片57/accepted/samples_test__unknown__unknown__图片57__Series_1__Series_1.csv,图片57,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,53,53,-1.1484394790660415,236.25980287339044,237.40824235245648,237.40824235245648,4.565543122162623,0.0,0,0,0,0,0,0,17.574339107084292,21.544433530497933,negative_start_retained_shifted,1cb176bffd0d40f4abd5eee1d3b840181720039f9ddb1038f7e7399d11de80ba
S0149,/Users/shunhao/Desktop/ML/method1/samples_test/图片57/accepted/samples_test__unknown__unknown__图片57__Series_2__Series_2.csv,图片57,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,53,53,-0.2353308546335171,237.17291149782292,237.40824235245645,237.40824235245645,4.565543122162631,0.0,0,0,0,0,0,0,21.60458647630723,22.506880663446697,negative_start_retained_shifted,333ed9b09000f1e7ada9bbb6595865929eef8fd0af8293a221ae95b1f7b8528e
S0150,/Users/shunhao/Desktop/ML/method1/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,图片58,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normal. PCE"", ""unit"": null}",hours,1.0,37,37,3.6010748762637945,2269.327970491608,2265.7268956153443,2265.7268956153443,62.936858211537356,0.0,0,0,0,0,0,0,0.7785561503842144,1.0047422329429256,,ddaa8dce48725efc35e0dbcfb0ff97c9724ae0ecf981c86833060b055f9bd515
S0151,/Users/shunhao/Desktop/ML/method1/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,图片58,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normal. PCE"", ""unit"": null}",hours,1.0,38,38,-2.692610944889964,2325.971142881992,2328.663753826882,2328.663753826882,62.936858211537356,0.0,0,0,0,0,0,0,0.9455858728891088,1.0047422329429256,negative_start_retained_shifted,01b330977599bbfcd7b12793c40f4717a2c665ebf6ba7a886a9d7f0328122b32
S0152,/Users/shunhao/Desktop/ML/method1/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,图片58,"{""name"": ""Time"", ""unit"": ""(h)""}","{""name"": ""Normal. PCE"", ""unit"": null}",hours,1.0,38,38,-2.692610944889964,2325.971142881992,2328.663753826882,2328.663753826882,62.936858211537356,0.0,0,0,0,0,0,0,0.9142677999194412,1.0047422329429256,negative_start_retained_shifted,fcdec58b8f720fc46249865822cd548a9939c342faa8c207ffb6ef585f2b43b1
S0153,/Users/shunhao/Desktop/ML/method1/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,图片59,"{""name"": ""Time (h)"", ""unit"": ""(h)""}","{""name"": ""PCE (Normalized)"", ""unit"": ""(Normalized)""}",hours,1.0,44,44,-5.674200642167136,992.5659071283455,998.2401077705126,998.2401077705126,23.2148862272212,0.0,0,0,0,0,0,0,0.5834166814562982,0.9988432362736316,negative_start_retained_shifted,cc50afeff30ba98e5c0765979bf2c0d768681690935014ba5b574d45c7530c49
S0154,/Users/shunhao/Desktop/ML/method1/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,图片59,"{""name"": ""Time (h)"", ""unit"": ""(h)""}","{""name"": ""PCE (Normalized)"", ""unit"": ""(Normalized)""}",hours,1.0,44,44,-3.352712019445022,994.8873957510676,998.2401077705126,998.2401077705126,23.2148862272212,0.0,0,0,0,0,0,0,0.7603576214710883,0.9949966940993972,negative_start_retained_shifted,4310970ad6068d7fbdf9c3522f5f1a78bbe1b2ba6006530e7cad162b5a9b952b
S0155,/Users/shunhao/Desktop/ML/method1/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_1__Series_1.csv,图片6,"{""name"": ""Cycle (numbers)"", ""unit"": ""(numbers)""}","{""name"": ""Normalized PCE"", ""unit"": null}",cycles,,64,64,-0.2960563520629762,199.22623331099257,199.52228966305555,199.52228966305555,3.1670204708421466,0.0,0,0,0,0,0,0,0.9709921481828312,1.050962316104393,negative_start_retained_shifted,a31403f423c43f3b0d5c7dde3e14ccc61255fe91e92c05c570b38e97253a9104
S0156,/Users/shunhao/Desktop/ML/method1/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_2__Series_2.csv,图片6,"{""name"": ""Cycle (numbers)"", ""unit"": ""(numbers)""}","{""name"": ""Normalized PCE"", ""unit"": null}",cycles,,63,63,0.020645695021237,196.3759148872346,196.35526919221334,196.35526919221334,3.1670204708421466,0.0,0,0,0,0,0,0,1.0034124865294105,1.0466396043248491,,5f026593c6edd10b7ab04cab956742337424c0feeb05b3c7a850c8b95a311588
S0157,/Users/shunhao/Desktop/ML/method1/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_3__Series_3.csv,图片6,"{""name"": ""Cycle (numbers)"", ""unit"": ""(numbers)""}","{""name"": ""Normalized PCE"", ""unit"": null}",cycles,,62,62,0.020645695021237,193.20889441639247,193.18824872137122,193.18824872137122,3.1670204708421466,0.0,0,0,0,0,0,0,1.0055738424191822,1.048800960214621,,fd582fe52d682f5b3882c8e9833df130b192a273d35eec2a6e7ef980ae6825b0
S0158,/Users/shunhao/Desktop/ML/method1/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_4__Series_4.csv,图片6,"{""name"": ""Cycle (numbers)"", ""unit"": ""(numbers)""}","{""name"": ""Normalized PCE"", ""unit"": null}",cycles,,63,63,0.3373477421054538,196.69261693431883,196.35526919221337,196.35526919221337,3.1670204708421466,0.0,0,0,0,0,0,0,1.0012511306396383,1.1136416369077795,,360665d5ba8c8698f60ab34f27aec6adff5b1355edaf48579373d3750dd28198
S0159,/Users/shunhao/Desktop/ML/method1/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_1__Series_1.csv,图片60,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,43,43,23.35173480128236,3778.1590376172016,3754.8073028159192,3754.8073028159192,89.40017387656962,0.0,0,0,0,0,0,0,0.7835244812386686,0.9776259608307594,,cb94e26f8165d814adb2d6df8ffc29538f0add1e52f1b532aaa7f35513496c6c
S0160,/Users/shunhao/Desktop/ML/method1/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_2__Series_2.csv,图片60,"{""name"": null, ""unit"": null}","{""name"": null, ""unit"": null}",unknown,,17,17,14.41171741362541,1444.8144994387376,1430.4027820251122,1430.4027820251122,89.40017387656951,0.0,0,0,0,0,0,0,0.7668872115593466,0.9665344477112112,,b1e41dbcbb7bfe56965b2256388561c73cd325c5a6cd3046efd094b5d46a53f1
