candidate,id,medoid,cluster,path_length,path_length_ratio,max_index_warp,mean_index_warp,max_time_warp_fraction,mean_time_warp_fraction,boundary_fraction,turn_collapse_fraction,turns
M001486,C088,C085,2,15,1.0,0.12857142857142856,0.05238095238095238,0.13360559120817506,0.05719959197321264,0.0,0.0,0
M001486,C089,C085,2,15,1.0,0.1285714285714286,0.05238095238095238,0.20443412483720122,0.07648376113854186,0.0,0.0,0
M001486,C090,C085,2,15,1.0,0.1285714285714286,0.058095238095238096,0.20443412483720122,0.08440298359084389,0.0,0.0,0
M001486,C096,C085,2,11,1.0,0.1,0.04545454545454544,0.1550842347789898,0.05587638789100105,0.0,0.0,1
M001486,C134,C085,2,7,1.1666666666666667,0.20000000000000007,0.1142857142857143,0.2834043646479757,0.1407121591008276,0.5714285714285714,0.0,0
M001486,C135,C085,2,7,1.1666666666666667,0.20000000000000007,0.14285714285714285,0.2834043646479757,0.16543295853620285,0.7142857142857143,0.0,0
M001486,C184,C085,2,20,1.0,0.12631578947368416,0.05210526315789473,0.14535065438220804,0.05777844973712004,0.05,0.0,1
M001486,C205,C085,2,19,1.0,0.12222222222222223,0.050877192982456146,0.1961096401746815,0.0789425899145837,0.0,0.3333333333333333,3
M001486,C206,C085,2,19,1.0,0.12222222222222223,0.05087719298245613,0.1422717821799817,0.0562698351203394,0.0,0.0,0
M001486,C207,C085,2,19,1.0,0.12222222222222223,0.050877192982456146,0.1961096401746815,0.08602480109560429,0.0,0.4,5
M001486,C208,C085,2,18,1.0,0.12941176470588234,0.052941176470588235,0.18654643434559967,0.09502097016236999,0.05555555555555555,0.0,2
M001486,C209,C085,2,18,1.0,0.12941176470588234,0.05228758169934641,0.17754587548028428,0.07092236347743408,0.05555555555555555,0.0,3
M001486,C211,C085,2,17,1.0,0.125,0.051470588235294115,0.134864941573268,0.06980825854983072,0.0,0.0,4
M001486,C212,C085,2,19,1.0,0.12222222222222223,0.050877192982456146,0.2032294416449272,0.08756164943318046,0.0,0.3333333333333333,3
M001486,C214,C085,2,19,1.0,0.12222222222222223,0.05087719298245613,0.15057821722860176,0.06101672190950422,0.0,0.0,0
