segment_index,start_time,end_time,duration,ordinary_slope,theil_sen_slope,start_value,end_value,amplitude_change,normalized_amplitude_change,local_variance,raw_point_count,stability,physical_slope,sample_id,cluster
0,0.0,56.35332293642645,0.19047619047619047,-0.6619964973730244,-0.6640396964389933,0.5078809106830128,0.37945125510799904,-0.12842965557501373,-0.11827956989247224,0.001995659032657415,5,1.0,-0.0022375711734061443,S0056,1
1,70.44165367053307,225.4132917457058,0.5238095238095237,-1.2696410419702913,-1.2667834208990127,0.3210741389375371,-0.3327495621716293,-0.6538237011091664,-0.6021505376344093,0.04357836386630325,12,0.91,-0.004291430857050677,S0056,1
2,239.5016224798124,295.8549454162389,0.19047619047619058,-1.0542907180385281,-1.052247518972562,-0.37945125510799826,-0.5779334500875661,-0.19848219497956787,-0.1827956989247309,0.00504912640502949,5,0.91,-0.003563539276165367,S0056,1
0,0.0,126.79497660695951,0.42857142857142855,-1.550905574116399,-1.6247582205028728,0.6769825918762084,0.058027079303675004,-0.6189555125725333,-0.5714285714285714,0.04532921294927919,10,0.91,-0.005242114753006502,S0057,1
1,140.8833073410661,295.8549454162389,0.523809523809524,-0.7782932734576798,-0.8123791102514492,0.019342359767891667,-0.406189555125725,-0.4255319148936167,-0.3928571428571429,0.016711000702111335,12,0.91,-0.002630658319274324,S0057,1
0,0.0,42.924683490367286,0.14999999999999997,-3.081081081081082,-3.1531531531531587,0.8378378378378378,0.3783783783783785,-0.4594594594594593,-0.3695652173913043,0.030816289262235216,4,1.0,-0.010766815840724274,S0058,1
1,57.23291132048972,286.1645566024486,0.8,-0.8744038155802862,-0.8783783783783787,0.2972972972972977,-0.4054054054054051,-0.7027027027027029,-0.5652173913043481,0.04632987986583799,17,1.0,-0.003055597890814422,S0058,1
0,0.0,28.61645566024484,0.09999999999999992,-18.750000000000025,-18.750000000000018,1.1666666666666672,-0.7083333333333331,-1.8750000000000004,-1.0,0.6786265432098769,3,0.99,-0.0655217411359866,S0059,-1
1,42.92468349036727,114.46582264097941,0.24999999999999992,4.023809523809525,4.16666666666666,-0.6666666666666664,0.2916666666666668,0.9583333333333333,0.511111111111111,0.1194540895061728,6,0.99,0.014061173653310126,S0059,-1
2,128.77405047110184,286.1645566024486,0.55,-1.3141025641025657,-1.4583333333333335,0.3333333333333336,-0.3333333333333336,-0.6666666666666672,-0.35555555555555574,0.05308400848765441,12,0.99,-0.004592122028334103,S0059,-1
0,0.0,100.157594810857,0.35,-1.7787114845938305,-1.7647058823529358,0.7058823529411743,0.11764705882352981,-0.5882352941176445,-0.5555555555555536,0.04190095155709311,8,0.99,-0.006215694583955373,S0060,1
1,114.46582264097944,286.1645566024486,0.6000000000000001,-0.6851971557853936,-0.7058823529411693,0.0588235294117626,-0.3529411764705895,-0.4117647058823521,-0.3888888888888884,0.01695296984091245,13,0.99,-0.0023944165689858553,S0060,1
0,0.0,78.74322556492032,0.2666666666666666,-2.2079999999999993,-2.19,0.8319999999999995,0.23999999999999996,-0.5919999999999995,-0.5068493150684931,0.04386815999999995,5,0.98,-0.007477468642868332,S0063,1
1,98.42903195615038,295.2870958684513,0.6666666666666667,-0.7265454545454539,-0.7199999999999989,0.14400000000000013,-0.33599999999999974,-0.47999999999999987,-0.4109589041095892,0.023750876033057814,11,0.98,-0.0024604714012600327,S0063,1
0,0.0,118.11483834738047,0.39999999999999997,-1.7647058823529418,-1.7647058823529391,0.8529411764705901,0.14705882352941443,-0.7058823529411756,-0.5999999999999969,0.05606948661817671,7,0.84,-0.005976237726077636,S0064,1
1,137.8006447386106,295.2870958684512,0.5333333333333332,-0.6764705882352935,-0.705882352941171,0.02941176470588137,-0.32352941176470873,-0.3529411764705901,-0.3000000000000004,0.014609765474817312,9,0.84,-0.0022908911283297576,S0064,1
0,0.0,39.371612782460176,0.13333333333333336,-3.461538461538415,-3.461538461538415,0.8461538461538376,0.3846153846153822,-0.4615384615384554,-0.3749999999999984,0.036817882971727785,3,0.77,-0.011722620154998276,S0065,1
1,59.05741917369025,137.8006447386106,0.2666666666666667,-0.9230769230769267,-0.9615384615384653,0.3846153846153822,0.07692307692307326,-0.30769230769230893,-0.2500000000000033,0.009467455621301852,5,0.76,-0.003126032041332928,S0065,1
2,157.48645112984067,295.2870958684513,0.4666666666666667,-0.521978021978024,-0.4615384615384635,-0.07692307692307326,-0.3846153846153822,-0.30769230769230893,-0.2500000000000033,0.008505917159763381,8,0.76,-0.0017676966900394531,S0065,1
0,0.0,78.50814334424666,0.2631578947368421,-1.928730041239294,-1.968911917098446,0.7623982235381199,0.2590673575129535,-0.5033308660251664,-0.4358974358974358,0.030511099264622855,6,0.98,-0.006465068661000642,S0066,1
1,94.20977201309597,298.33094470813734,0.6842105263157896,-0.8271284599930046,-0.8438193930421892,0.18504811250925246,-0.39230199851961495,-0.5773501110288675,-0.5,0.03092754145534476,14,0.98,-0.0027725198296214277,S0066,1
