variant_id,k,seed,inertia,silhouette,min_cluster_fraction
w0150_coverage_z_level_d1,2,53,925.2229910430485,0.6090712302379576,0.08939149165320409
w0150_coverage_z_level_d1,2,71,925.2229910430485,0.6090712302379576,0.08939149165320409
w0150_coverage_z_level_d1,3,11,737.9262400977127,0.239257341260696,0.08185245018847603
w0150_coverage_z_level_d1,3,23,737.9262400977127,0.239257341260696,0.08185245018847603
w0150_coverage_z_level_d1,3,37,737.9252000310491,0.23921543394694691,0.08185245018847603
w0150_coverage_z_level_d1,3,53,737.9262400977127,0.239257341260696,0.08185245018847603
w0150_coverage_z_level_d1,3,71,737.9262400977127,0.239257341260696,0.08185245018847603
w0150_coverage_z_level_d1,4,11,635.1089824211529,0.2813222926006175,0.07000538502961766
w0150_coverage_z_level_d1,4,23,635.1177016730167,0.2825872159883575,0.07000538502961766
w0150_coverage_z_level_d1,4,37,635.1177016730167,0.2825872159883575,0.07000538502961766
w0150_coverage_z_level_d1,4,53,635.1177016730167,0.2825872159883575,0.07000538502961766
w0150_coverage_z_level_d1,4,71,635.1177016730167,0.2825872159883575,0.07000538502961766
w0150_coverage_z_level_d1,5,11,586.743222955543,0.1949920821525862,0.06892837910608508
w0150_coverage_z_level_d1,5,23,587.0920105977386,0.194313162044416,0.06623586429725363
w0150_coverage_z_level_d1,5,37,587.8212552583875,0.20075901013097727,0.06354334948842219
w0150_coverage_z_level_d1,5,53,586.7730315940288,0.19227366070441412,0.06946688206785137
w0150_coverage_z_level_d1,5,71,587.40696248418,0.19628224773341146,0.06408185245018848
w0150_coverage_z_level_d1,6,11,554.3563856622649,0.1961464166452507,0.04092622509423802
w0150_coverage_z_level_d1,6,23,549.6691809919099,0.18189143231253696,0.031771674744211095
w0150_coverage_z_level_d1,6,37,554.3380635603127,0.1965820405568526,0.043080236941303175
w0150_coverage_z_level_d1,6,53,550.1117138475266,0.1845445127621513,0.031771674744211095
w0150_coverage_z_level_d1,6,71,550.1020524843859,0.18408164564594054,0.031771674744211095
w0150_coverage_z_level_d1,7,11,522.5339728382132,0.1797760337763412,0.03823371028540657
w0150_coverage_z_level_d1,7,23,521.4489973320326,0.18578142961376465,0.031771674744211095
w0150_coverage_z_level_d1,7,37,520.3285994012324,0.1842578134285062,0.03231017770597738
w0150_coverage_z_level_d1,7,53,523.6009208848768,0.19345703566109557,0.030694668820678513
w0150_coverage_z_level_d1,7,71,518.6742493003212,0.1813497098275635,0.031771674744211095
w0150_coverage_z_level_d1,8,11,500.62600376383034,0.17829359810340065,0.021540118470651588
w0150_coverage_z_level_d1,8,23,500.782559454862,0.17668619809373795,0.022617124394184167
w0150_coverage_z_level_d1,8,37,499.87290147546173,0.16996933369554607,0.022617124394184167
w0150_coverage_z_level_d1,8,53,497.806731658345,0.1722324845698511,0.027463651050080775
w0150_coverage_z_level_d1,8,71,502.58808402149583,0.18189280448089407,0.008077544426494346
w0150_coverage_z_level_d1,9,11,479.11947907167325,0.15260434589924404,0.031771674744211095
w0150_coverage_z_level_d1,9,23,481.2958499274589,0.17597526301688904,0.011308562197092083
w0150_coverage_z_level_d1,9,37,482.0478496305191,0.15916048251829537,0.026386645126548196
w0150_coverage_z_level_d1,9,53,478.2796468248828,0.16591114180730016,0.023155627355950458
w0150_coverage_z_level_d1,9,71,478.67412831644606,0.18112851525738463,0.009693053311793215
w0150_coverage_z_level_d1,10,11,463.6672033771289,0.16112108605715014,0.011308562197092083
w0150_coverage_z_level_d1,10,23,465.3205207432909,0.1709126697682054,0.008616047388260635
w0150_coverage_z_level_d1,10,37,462.50759998616326,0.16215093862795504,0.017770597738287562
w0150_coverage_z_level_d1,10,53,461.4035167936084,0.18090364976905168,0.009154550350026925
w0150_coverage_z_level_d1,10,71,464.69522343262565,0.14261169498937643,0.010231556273559504
w0150_coverage_z_level_d1_d2,2,11,2771.1190344086017,0.3697806155122332,0.09100700053850296
w0150_coverage_z_level_d1_d2,2,23,2771.146475259614,0.36840048689710486,0.09208400646203554
w0150_coverage_z_level_d1_d2,2,37,2771.0980142931585,0.37244472239298326,0.0888529886914378
w0150_coverage_z_level_d1_d2,2,53,2771.146475259614,0.36840048689710486,0.09208400646203554
w0150_coverage_z_level_d1_d2,2,71,2771.0980142931585,0.37244472239298326,0.0888529886914378
