kept_index,curve_id,som_cluster_id,som_coord,doi,figure_label,series_id,legend_hint,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute
934,953,0,"(0,0)",10.1007/s40820-021-00675-7,Fig5_C,Series_2,SnO₂_K_based_5×5_cm²_module,0.9887067401702418,4.0412068367004395,Q1,n/a
935,954,0,"(0,0)",10.1007/s40820-021-00688-2,Fig7_A,Series_2,w_o,0.9998702231534359,1.7781198024749756,Q2,n/a
936,955,0,"(0,0)",10.1007/s40820-021-00688-2,Fig7_D,Series_2,w_o,1.0004922333084714,9.383130073547363,Q2,n/a
937,956,0,"(0,0)",10.1007/s40820-022-00916-3,Fig5_F,Series_2,o—with_TBP,0.9989489202507108,4.575687408447266,Q2,n/a
938,957,0,"(0,0)",10.1007/s40820-023-01130-5,Fig5_A,Series_2,Control,0.9869323311583236,1.1309266090393066,Q1,n/a
939,958,0,"(0,0)",10.1007/s40820-023-01130-5,Fig5_B,Series_1,Control,0.9693630229952249,3.2031893730163574,Q1,n/a
940,959,0,"(0,0)",10.1007/s40820-023-01130-5,Fig5_C,Series_1,Control,0.9999318739250604,8.37734317779541,Q2,n/a
941,960,0,"(0,0)",10.1007/s40820-024-01400-w,Fig5_I,Series_1,Control,0.9912946013699775,1.6172945499420166,Q1,n/a
942,961,0,"(0,0)",10.1007/s40820-024-01401-9,Fig5_K,Series_1,3D(initial_PCE_-19.5%),0.9776902441804862,10.63345718383789,Q1,n/a
943,962,2,"(1,0)",10.1007/s40820-024-01538-7,Fig5_D,Series_2,Control,1.0113785220953582,18.864805221557617,Q4,n/a
944,963,0,"(0,0)",10.1007/s40820-025-01677-5,Fig4_G,Series_2,Control,0.9286580552758723,8.207350730895996,Q1,n/a
945,964,0,"(0,0)",10.1007/s40820-025-01817-x,Fig5_E,Series_1,Perovskite,1.009039632769395,1.9734501838684082,Q4,n/a
946,965,0,"(0,0)",10.1007/s40820-025-01817-x,Fig5_F,Series_1,Perovskite,0.977035850430984,2.539926767349243,Q1,n/a
947,966,2,"(1,0)",10.1007/s40843-020-1383-3,Fig7_B,Series_2,EACI-0%,99.61668143334931,20.414846420288086,Q5,Q5
948,967,0,"(0,0)",10.1007/s40843-020-1581-4,Fig4_D,Series_1,Sn-target,1.0137990445174143,1.2658178806304932,Q4,n/a
949,968,2,"(1,0)",10.1007/s40843-020-1581-4,Fig4_D,Series_2,Sn-control-1,1.003967127543519,25.487131118774414,Q3,n/a
950,969,2,"(1,0)",10.1007/s40843-020-1581-4,Fig4_D,Series_3,Sn-control-2,1.0015091483000451,26.8651065826416,Q3,n/a
951,970,0,"(0,0)",10.1007/s42114-024-01208-7,Fig5_A,Series_1,o-Control,1.0076330433082255,2.5166869163513184,Q4,n/a
952,971,0,"(0,0)",10.1007/s42114-024-01208-7,Fig5_A,Series_2,101Guanine,1.0003613739602342,4.905807971954346,Q2,n/a
953,972,0,"(0,0)",10.1016/j.apsusc.2019.04.069,Fig7_E,Series_1,"MAPbI,_with_TBP",104.4342395029247,11.370712280273438,Q5,Q5
954,973,2,"(1,0)",10.1016/j.apsusc.2019.04.069,Fig7_E,Series_2,"MAPbI,_without_TBP",102.0772601043107,15.144676208496094,Q5,Q5
955,974,2,"(1,0)",10.1016/j.apsusc.2021.150153,Fig7,Series_3,MAPbI3(spin-coating),1.004833156347375,33.536563873291016,Q3,n/a
956,975,0,"(0,0)",10.1016/j.apsusc.2023.157901,Fig5_A,Series_1,Pristine,1.0011330152928812,4.80351448059082,Q3,n/a
957,976,1,"(0,1)",10.1016/j.cclet.2021.08.039,Fig5_E,Series_1,Pristine,1.0098536544177366,44.876922607421875,Q4,n/a
958,977,1,"(0,1)",10.1016/j.cej.2016.12.050,Fig11,Series_2,Au,7.250545367494743,47.62776565551758,Q5,Q1
959,978,0,"(0,0)",10.1016/j.cej.2019.04.099,Fig5_B,Series_1,W_O_ILPF₆,10.10737945639206,3.4820199012756348,Q5,Q1
960,979,2,"(1,0)",10.1016/j.cej.2020.126152,Fig5_C,Series_1,Pristine,1.0037835644909754,25.872028350830078,Q3,n/a
961,980,2,"(1,0)",10.1016/j.cej.2020.126152,Fig5_C,Series_2,Pristine,1.0047056187906191,25.772964477539062,Q3,n/a
962,981,0,"(0,0)",10.1016/j.cej.2020.126548,Fig7_A,Series_1,Pristine,1.013878088132026,8.030438423156738,Q4,n/a
963,982,0,"(0,0)",10.1016/j.cej.2020.126548,Fig7_A,Series_2,UV-360,1.010489270839361,13.45180892944336,Q4,n/a
964,983,0,"(0,0)",10.1016/j.cej.2020.126548,Fig7_E,Series_1,Pristine,1.0036660210356618,1.3733506202697754,Q3,n/a
965,984,0,"(0,0)",10.1016/j.cej.2020.126548,Fig7_E,Series_2,UV-360,1.007110161558514,0.6822466850280762,Q4,n/a
966,985,0,"(0,0)",10.1016/j.cej.2020.126548,Fig7_F,Series_1,Pristine,1.0086469734230474,0.3347456455230713,Q4,n/a
967,986,0,"(0,0)",10.1016/j.cej.2020.126548,Fig7_F,Series_2,UV-360,1.012032698356565,0.3593564033508301,Q4,n/a
968,987,0,"(0,0)",10.1016/j.cej.2020.126712,Fig5_B,Series_2,F0,1.009718080632318,2.4266839027404785,Q4,n/a
969,988,0,"(0,0)",10.1016/j.cej.2020.126855,Fig5,Series_1,Pristine,20.497342840811058,0.8208632469177246,Q5,Q4
970,989,0,"(0,0)",10.1016/j.cej.2020.127204,Fig6_A,Series_1,Pristine,1.0060628316356608,3.8573920726776123,Q4,n/a
971,990,2,"(1,0)",10.1016/j.cej.2020.127328,Fig2_F,Series_1,PSCs_with_pristine_HTM,0.9981038468266179,21.82682228088379,Q2,n/a
972,991,0,"(0,0)",10.1016/j.cej.2020.127579,Fig6_A,Series_2,control,1.0006381176401706,7.5944366455078125,Q2,n/a
973,992,0,"(0,0)",10.1016/j.cej.2020.127579,Fig6_B,Series_1,control,0.981690180686871,12.198162078857422,Q1,n/a
974,993,0,"(0,0)",10.1016/j.cej.2020.127997,Fig5_F,Series_1,SnO₂,1.00177940252734,0.9473681449890137,Q3,n/a
975,994,0,"(0,0)",10.1016/j.cej.2021.128680,Fig7,Series_2,SnO₂,0.8602125693463512,8.909357070922852,Q1,n/a
976,995,2,"(1,0)",10.1016/j.cej.2021.129678,Fig6_D,Series_1,10.0_0.0,1.0460524667298452,17.912763595581055,Q4,n/a
977,996,0,"(0,0)",10.1016/j.cej.2021.130324,Fig6_A,Series_2,Pure_CsPbIBr₂,1.0006642908679093,1.8419504165649414,Q2,n/a
978,997,0,"(0,0)",10.1016/j.cej.2021.130572,Fig5_A,Series_2,O-_w_o_HEMA,1.0172165152626826,0.2819836139678955,Q4,n/a
979,998,0,"(0,0)",10.1016/j.cej.2021.130572,Fig5_B,Series_1,w_o_HEMA,1.00623644250776,17.0534610748291,Q4,n/a
980,999,0,"(0,0)",10.1016/j.cej.2021.130685,Fig5_E,Series_2,Control,0.9969642673485819,6.930476188659668,Q2,n/a
981,1001,0,"(0,0)",10.1016/j.cej.2021.131185,Fig7_A,Series_1,3D,0.9943698316560531,9.80820083618164,Q1,n/a
982,1002,2,"(1,0)",10.1016/j.cej.2021.131185,Fig7_B,Series_3,3D,0.9966854975316654,23.51182746887207,Q2,n/a
983,1003,2,"(1,0)",10.1016/j.cej.2021.131499,Fig5_B,Series_1,planar-M_CcO,0.9992570227366361,15.8768892288208,Q2,n/a
984,1004,0,"(0,0)",10.1016/j.cej.2021.131499,Fig5_C,Series_1,planar-M_cco,1.006297377531082,9.542715072631836,Q4,n/a
985,1005,2,"(1,0)",10.1016/j.cej.2021.131609,Fig8,Series_1,doped_spiro-OMeTAD_with_TABC-coated,0.8815730274096529,21.218914031982422,Q1,n/a
986,1006,0,"(0,0)",10.1016/j.cej.2022.137851,Fig5_E,Series_2,Pristine,1.0021271484343721,4.150671005249023,Q3,n/a
987,1007,2,"(1,0)",10.1016/j.cej.2022.139047,Fig5_H,Series_2,Pristine,99.43325142492499,14.59857177734375,Q5,Q5
988,1008,0,"(0,0)",10.1016/j.cej.2022.139961,Fig5_F,Series_1,w_0,1.0012495344563797,12.153071403503418,Q3,n/a
989,1009,0,"(0,0)",10.1016/j.cej.2023.144561,Fig5_C,Series_1,PEACI,1.0041470260223477,0.17715096473693848,Q3,n/a
990,1010,0,"(0,0)",10.1016/j.cej.2023.144561,Fig5_C,Series_2,Control,1.0059256353042392,0.9157180786132812,Q4,n/a
991,1011,0,"(0,0)",10.1016/j.cej.2023.144561,Fig5_C,Series_3,PEACVPPF,1.0059256353042392,0.0,Q4,n/a
992,1012,2,"(1,0)",10.1016/j.dyepig.2019.01.002,Fig4_A,Series_1,P3HT,1.0038615862244487,20.803159713745117,Q3,n/a
993,1013,1,"(0,1)",10.1016/j.dyepig.2019.01.002,Fig4_A,Series_2,Spiro-OMeTAD,1.0008652503972657,38.411678314208984,Q2,n/a
994,1014,2,"(1,0)",10.1016/j.dyepig.2020.108301,Fig6_C,Series_3,Spiro-OMeTAD,0.994018133277921,23.859703063964844,Q1,n/a
995,1015,2,"(1,0)",10.1016/j.electacta.2018.07.029,Fig7_A,Series_1,PEDOT_PSS,0.9967649382675815,37.66712951660156,Q2,n/a
996,1016,0,"(0,0)",10.1016/j.electacta.2018.07.044,Fig4_H,Series_1,None-doped_TiO₂,1.095350192898711,0.7164895534515381,Q5,n/a
997,1017,0,"(0,0)",10.1016/j.electacta.2018.07.044,Fig4_H,Series_2,Mg(0.04)-TiO₂,1.0713461701745488,0.19800662994384766,Q5,n/a
998,1018,0,"(0,0)",10.1016/j.electacta.2019.134924,Fig6_A,Series_2,TiO_SnO-PSCs,1.003574510020184,5.146670341491699,Q3,n/a
999,1019,0,"(0,0)",10.1016/j.electacta.2019.135173,Fig9_C,Series_2,Pulse-constant_Potential,0.04030982906014649,5.441570281982422,Q1,n/a
1000,1020,0,"(0,0)",10.1016/j.electacta.2021.137812,Fig7_A,Series_1,SnO2-PSCs,1.0023132816848412,4.922497272491455,Q3,n/a
1001,1021,0,"(0,0)",10.1016/j.electacta.2022.140172,Fig6_D,Series_2,Control,0.9993257333370223,2.840566635131836,Q2,n/a
1002,1022,0,"(0,0)",10.1016/j.isci.2021.102276,Fig4_G,Series_1,Pristine,0.9995083628739532,4.237550735473633,Q2,n/a
1003,1023,0,"(0,0)",10.1016/j.jallcom.2019.05.148,Fig9_A,Series_2,TBAO,1.0056279428083075,5.374276638031006,Q4,n/a
1004,1024,0,"(0,0)",10.1016/j.jallcom.2020.155283,Fig5_F,Series_1,w_o_BiBr₃,1.0355662224540743,0.6662189960479736,Q4,n/a
1005,1025,2,"(1,0)",10.1016/j.jallcom.2020.155283,Fig5_G,Series_1,o—w_o_BiBr₃,1.0904323369452515,20.87489891052246,Q5,n/a
1006,1026,0,"(0,0)",10.1016/j.jallcom.2021.161448,Fig5,Series_2,Solution_process,0.9951035586116473,1.0933279991149902,Q1,n/a
1007,1027,3,"(1,1)",10.1016/j.jallcom.2023.170856,Fig7,Series_2,0—0nmMgF2,0.9796723409955327,64.35435485839844,Q1,n/a
1008,1028,2,"(1,0)",10.1016/j.jcis.2021.04.055,Fig8_A,Series_1,w_o_C₆₀-tBu-I,1.0162707496033643,24.329191207885742,Q4,n/a
1009,1029,2,"(1,0)",10.1016/j.jcis.2021.07.058,Fig4_B,Series_1,(SnS₂_SnS)_PVK_CuSCN_C,1.1177308591997919,17.389415740966797,Q5,n/a
1010,1030,0,"(0,0)",10.1016/j.jcis.2021.07.058,Fig4_B,Series_2,SnO₂_PVK_CuSCN_C,1.1087682738669449,11.36171817779541,Q5,n/a
1011,1031,0,"(0,0)",10.1016/j.jcis.2021.07.058,Fig4_B,Series_3,SnO₂_PVK_C,1.0759054609798389,10.878807067871094,Q5,n/a
1012,1032,0,"(0,0)",10.1016/j.jcis.2021.07.058,Fig4_B,Series_4,(SnS₂_SnS)_PVK+DTA_CuSCN_C,1.05200523342558,15.821313858032227,Q4,n/a
1013,1033,0,"(0,0)",10.1016/j.jechem.2018.01.020,Fig3_D,Series_2,Dyesol_TiO2,19.338471824310872,0.0,Q5,Q4
1014,1034,0,"(0,0)",10.1016/j.jechem.2019.08.015,Fig5_D,Series_1,IDT2,15.912252710967191,6.816667556762695,Q5,Q2
1015,1035,0,"(0,0)",10.1016/j.jechem.2019.08.015,Fig5_D,Series_2,IDT1,19.523435633575442,13.755816459655762,Q5,Q4
1016,1036,0,"(0,0)",10.1016/j.jechem.2019.08.015,Fig5_D,Series_3,Spiro-OMeTAD,19.239834880491024,13.950628280639648,Q5,Q4
1017,1037,1,"(0,1)",10.1016/j.jechem.2019.09.014,Fig7_D,Series_1,Pristine,0.9911926652451306,47.66545104980469,Q1,n/a
1018,1038,0,"(0,0)",10.1016/j.jechem.2019.10.006,Fig4_D,Series_2,MAPbl₃,0.9864268333457701,7.340699195861816,Q1,n/a
1019,1039,2,"(1,0)",10.1016/j.jechem.2020.05.047,Fig5_C,Series_1,W_OTBUP,0.979886539023097,13.903463363647461,Q1,n/a
1020,1040,0,"(0,0)",10.1016/j.jechem.2020.06.019,Fig6_A,Series_1,Pristine,1.0032840440515807,8.991092681884766,Q3,n/a
1021,1041,0,"(0,0)",10.1016/j.jechem.2020.06.019,Fig6_A,Series_2,SIP-KCI,0.999369101777933,3.0709803104400635,Q2,n/a
1022,1042,0,"(0,0)",10.1016/j.jechem.2020.06.019,Fig6_A,Series_3,DIP-KCI,1.000347837346345,0.3997981548309326,Q2,n/a
1023,1043,0,"(0,0)",10.1016/j.jechem.2020.06.019,Fig6_B,Series_1,Pristine,1.001007927595844,7.0267558097839355,Q3,n/a
1024,1044,0,"(0,0)",10.1016/j.jechem.2020.06.019,Fig6_B,Series_2,SIP-KCI,1.001007927595844,4.4944167137146,Q3,n/a
1025,1045,0,"(0,0)",10.1016/j.jechem.2020.06.019,Fig6_B,Series_3,DIP-KCI,1.001007927595844,1.464325189590454,Q3,n/a
1026,1046,2,"(1,0)",10.1016/j.jechem.2020.06.061,Fig2_D,Series_1,w_o,1.0039930309140048,28.996402740478516,Q3,n/a
1027,1048,0,"(0,0)",10.1016/j.jechem.2020.08.055,Fig4_B,Series_1,FA-0,0.9987938647950042,1.430344581604004,Q2,n/a
1028,1049,0,"(0,0)",10.1016/j.jechem.2020.12.022,Fig3_F,Series_1,PMP,1.0015514547657478,0.9986698627471924,Q3,n/a
1029,1050,0,"(0,0)",10.1016/j.jechem.2021.02.017,Fig4_F,Series_1,Control,100.44543836557366,3.297698497772217,Q5,Q5
1030,1051,2,"(1,0)",10.1016/j.jechem.2021.04.023,Fig3_F,Series_2,o—Control,98.33512264753587,45.737117767333984,Q5,Q5
1031,1052,0,"(0,0)",10.1016/j.jechem.2021.04.063,Fig6_C,Series_1,Control,0.9979977364631777,14.039677619934082,Q2,n/a
1032,1053,0,"(0,0)",10.1016/j.jechem.2021.04.063,Fig6_C,Series_2,F-T,1.0004194279529608,7.039183616638184,Q2,n/a
1033,1054,0,"(0,0)",10.1016/j.jechem.2021.04.063,Fig6_C,Series_3,F₂-T,1.0004194279529608,5.650532245635986,Q2,n/a
1034,1055,0,"(0,0)",10.1016/j.jechem.2021.04.063,Fig6_C,Series_4,F₃-T,1.0010248508254065,4.003566741943359,Q3,n/a
1035,1056,0,"(0,0)",10.1016/j.jechem.2021.04.063,Fig6_C,Series_5,F₅-T,1.0004194279529608,4.547494888305664,Q2,n/a
1036,1057,0,"(0,0)",10.1016/j.jechem.2021.05.042,Fig6_E,Series_1,Control,0.9911511786556877,14.91128158569336,Q1,n/a
1037,1058,0,"(0,0)",10.1016/j.jechem.2021.05.042,Fig6_E,Series_3,PEAI,1.0092614261857924,2.5385499000549316,Q4,n/a
1038,1059,0,"(0,0)",10.1016/j.jechem.2021.06.023,Fig6_F,Series_1,CT,1.0028192030428127,3.1048238277435303,Q3,n/a
1039,1060,0,"(0,0)",10.1016/j.jechem.2021.06.023,Fig6_F,Series_2,AA,1.0014089499372418,1.4085233211517334,Q3,n/a
1040,1061,0,"(0,0)",10.1016/j.jechem.2021.07.011,Fig6_D,Series_2,SnO₂,0.994396900997123,0.0,Q1,n/a
1041,1062,0,"(0,0)",10.1016/j.jechem.2021.08.021,Fig5_H,Series_1,w_o_GABr,0.9831711205390632,1.253753900527954,Q1,n/a
1042,1063,0,"(0,0)",10.1016/j.jmat.2021.02.004,Fig6_A,Series_1,o-Control,1.00511556007218,12.222200393676758,Q4,n/a
1043,1064,0,"(0,0)",10.1016/j.jmat.2021.02.004,Fig6_B,Series_1,o-Control,1.0031536013392834,3.2473385334014893,Q3,n/a
1044,1065,2,"(1,0)",10.1016/j.jmrt.2021.04.070,Fig4_F,Series_1,DBP,1.0117889657433718,19.15923309326172,Q4,n/a
1045,1066,0,"(0,0)",10.1016/j.jmrt.2021.04.070,Fig4_F,Series_2,DEP,0.9803559493737242,10.191726684570312,Q1,n/a
1046,1067,1,"(0,1)",10.1016/j.joule.2017.11.006,Fig3_A,Series_2,PCBM,16.919177277222648,51.921142578125,Q5,Q3
1047,1068,0,"(0,0)",10.1016/j.joule.2018.10.011,Fig4_E,Series_1,GTA,1.0027527385805066,11.498409271240234,Q3,n/a
1048,1069,0,"(0,0)",10.1016/j.joule.2018.10.011,Fig4_E,Series_2,GTA-ATS-Tol,0.9987806139120925,14.368545532226562,Q2,n/a
1049,1070,0,"(0,0)",10.1016/j.joule.2018.10.011,Fig4_E,Series_3,GTA-ATS-IPA,1.0901394812856176,1.9111931324005127,Q5,n/a
1050,1073,0,"(0,0)",10.1016/j.joule.2018.11.026,Fig6_D,Series_1,(PA)₂(MA)₃Pb₄I₁₃,0.9951982257516652,7.3705854415893555,Q1,n/a
1051,1074,2,"(1,0)",10.1016/j.joule.2019.07.030,Fig5_A,Series_2,w_o_DBL,14.753250368659664,18.787586212158203,Q5,Q2
1052,1075,0,"(0,0)",10.1016/j.joule.2019.07.030,Fig5_B,Series_1,w_o_DBL,14.621310144523132,11.957139015197754,Q5,Q2
1053,1076,0,"(0,0)",10.1016/j.joule.2021.06.001,Fig4_E,Series_1,Control,0.9766482002301523,4.271322250366211,Q1,n/a
1054,1077,2,"(1,0)",10.1016/j.joule.2021.06.001,Fig4_F,Series_1,Control,0.9401029786204445,14.513254165649414,Q1,n/a
1055,1078,0,"(0,0)",10.1016/j.jpcs.2020.109792,Fig5_B,Series_2,ACN_0%,1.0010706394362694,12.44024658203125,Q3,n/a
1056,1079,0,"(0,0)",10.1016/j.jphotochem.2018.02.018,Fig8_A,Series_1,PEDOT_PSS,1.062484483126916,9.22514820098877,Q5,n/a
1057,1080,2,"(1,0)",10.1016/j.jpowsour.2019.04.039,Fig8_B,Series_1,NYES-30,0.9889950061963101,23.096668243408203,Q1,n/a
1058,1081,1,"(0,1)",10.1016/j.jpowsour.2019.04.039,Fig8_B,Series_2,pristine,0.977317608393742,41.51340866088867,Q1,n/a
1059,1082,2,"(1,0)",10.1016/j.jpowsour.2019.227386,Fig8_D,Series_1,FABr-0,98.77582599194386,21.95660400390625,Q5,Q5
1060,1083,0,"(0,0)",10.1016/j.jpowsour.2019.227386,Fig8_D,Series_3,Trad-Mixed-PSC,99.87948267933015,10.828518867492676,Q5,Q5
1061,1084,0,"(0,0)",10.1016/j.jpowsour.2019.227504,Fig7,Series_2,TiO2,1.006311405576227,5.096048355102539,Q4,n/a
1062,1085,2,"(1,0)",10.1016/j.jpowsour.2020.228965,Fig6_D,Series_2,Control,12.411384596772725,33.186607360839844,Q5,Q1
1063,1086,0,"(0,0)",10.1016/j.jpowsour.2021.229621,Fig4_E,Series_1,Control,0.965882740414303,8.415830612182617,Q1,n/a
1064,1087,2,"(1,0)",10.1016/j.jpowsour.2021.229621,Fig4_E,Series_2,TEAH_treated,1.0043105948484206,15.879684448242188,Q3,n/a
1065,1088,0,"(0,0)",10.1016/j.jpowsour.2021.229970,Fig6_C,Series_1,LPT-CuSCN,1.0575638435602677,5.198466777801514,Q4,n/a
1066,1089,0,"(0,0)",10.1016/j.jpowsour.2021.229970,Fig6_C,Series_2,Without-CuSCN,1.009175344430824,6.522828102111816,Q4,n/a
1067,1090,0,"(0,0)",10.1016/j.jpowsour.2021.230120,Fig5,Series_1,Dopant-free,0.996240881101509,7.7188310623168945,Q2,n/a
1068,1091,0,"(0,0)",10.1016/j.jpowsour.2021.230213,Fig5_A,Series_1,Control,0.9961344007616438,4.614651203155518,Q2,n/a
1069,1092,2,"(1,0)",10.1016/j.jpowsour.2021.230213,Fig5_B,Series_2,Control,1.003942852957608,17.5633487701416,Q3,n/a
1070,1093,2,"(1,0)",10.1016/j.jpowsour.2021.230213,Fig5_C,Series_1,Control,1.0373020523807885,19.983911514282227,Q4,n/a
1071,1094,0,"(0,0)",10.1016/j.jpowsour.2021.230534,Fig4_A,Series_1,Y6_treated',19.94413273893462,8.087539672851562,Q5,Q4
1072,1095,2,"(1,0)",10.1016/j.jpowsour.2021.230534,Fig4_A,Series_2,Control,17.055800053259183,24.687171936035156,Q5,Q3
1073,1096,0,"(0,0)",10.1016/j.jpowsour.2021.230549,Fig7_F,Series_2,Control,0.9944743387611079,-0.034427642822265625,Q1,n/a
1074,1097,0,"(0,0)",10.1016/j.materresbull.2020.111182,Fig8_A,Series_2,Control_PSCs,0.9940982056244958,1.4903247356414795,Q1,n/a
1075,1098,2,"(1,0)",10.1016/j.materresbull.2020.111182,Fig8_B,Series_2,Control_PSCs,0.9921781205366782,26.31831169128418,Q1,n/a
1076,1099,1,"(0,1)",10.1016/j.mtchem.2021.100557,Fig6_B,Series_1,CsPbI₂Br,1.0010401993513622,79.65353393554688,Q3,n/a
1077,1100,0,"(0,0)",10.1016/j.mtener.2020.100590,Fig9_G,Series_1,Au,0.9993548142457551,4.034477233886719,Q2,n/a
1078,1101,2,"(1,0)",10.1016/j.mtener.2021.100724,Fig6_A,Series_1,SnO2,1.0028067970378423,22.163127899169922,Q3,n/a
1079,1102,0,"(0,0)",10.1016/j.mtener.2021.100724,Fig6_C,Series_1,→SnO2,1.0071007977562134,8.985024452209473,Q4,n/a
1080,1103,0,"(0,0)",10.1016/j.mtener.2021.100837,Fig5_C,Series_1,w_o_CsPbI₂Br,1.0057235601538188,4.327374458312988,Q4,n/a
1081,1104,0,"(0,0)",10.1016/j.mtener.2021.100855,Fig3_C,Series_1,Control,21.110567184822575,3.4617841243743896,Q5,Q4
1082,1105,0,"(0,0)",10.1016/j.nanoen.2015.10.006,Fig3_D,Series_1,'Partial'_Encapsulation,1.0082030319249342,6.9454851150512695,Q4,n/a
1083,1106,3,"(1,1)",10.1016/j.nanoen.2015.10.006,Fig3_D,Series_3,No_Encapsulation,1.0050630290504543,98.99864196777344,Q4,n/a
1084,1107,0,"(0,0)",10.1016/j.nanoen.2016.11.039,Fig5_A,Series_1,CuPc,10.773219447178212,3.601217269897461,Q5,Q1
1085,1108,0,"(0,0)",10.1016/j.nanoen.2016.11.039,Fig5_A,Series_2,CuMe2Pc,14.596506035662443,0.2274930477142334,Q5,Q2
1086,1109,0,"(0,0)",10.1016/j.nanoen.2017.02.034,Fig5_B,Series_1,RM-derived_PSC,1.0019469165381758,8.260851860046387,Q3,n/a
1087,1110,1,"(0,1)",10.1016/j.nanoen.2017.08.008,Fig5_A,Series_2,PCBM,0.9934724466506867,45.439537048339844,Q1,n/a
1088,1111,1,"(0,1)",10.1016/j.nanoen.2018.03.046,Fig4_G,Series_1,Control,1.0036856393659923,57.66529846191406,Q3,n/a
1089,1112,0,"(0,0)",10.1016/j.nanoen.2018.09.037,Fig6_B,Series_2,without_DRCN5T,1.0174983778465778,13.518267631530762,Q4,n/a
1090,1113,1,"(0,1)",10.1016/j.nanoen.2018.11.021,Fig4_F,Series_1,Before,1.013886424843054,58.18613052368164,Q4,n/a
1091,1114,0,"(0,0)",10.1016/j.nanoen.2019.02.002,Fig2_D,Series_1,RT_5%_degradation,0.9850575012263165,0.742560625076294,Q1,n/a
1092,1115,0,"(0,0)",10.1016/j.nanoen.2019.02.002,Fig2_D,Series_2,Hot_3%_degradation,1.0098424725191892,1.729416847229004,Q4,n/a
1093,1116,0,"(0,0)",10.1016/j.nanoen.2019.02.009,Fig6_A,Series_1,MAPbI₃,1.004623414990504,16.123825073242188,Q3,n/a
1094,1117,0,"(0,0)",10.1016/j.nanoen.2019.02.064,Fig5_C,Series_1,PABA·HI,1.0010774705155183,3.809291124343872,Q3,n/a
1095,1118,2,"(1,0)",10.1016/j.nanoen.2019.02.064,Fig5_C,Series_2,Pristine,1.0010774705155183,35.6205940246582,Q3,n/a
1096,1119,0,"(0,0)",10.1016/j.nanoen.2019.02.070,Fig6_A,Series_2,MAPbI,1.0040067771091146,12.883252143859863,Q3,n/a
1097,1120,2,"(1,0)",10.1016/j.nanoen.2019.03.029,Fig4_B,Series_1,0%,1.0051703357404573,23.604488372802734,Q4,n/a
1098,1121,2,"(1,0)",10.1016/j.nanoen.2019.03.044,Fig3_F,Series_1,C-SnO2,1.0009364673775096,19.788854598999023,Q2,n/a
1099,1122,0,"(0,0)",10.1016/j.nanoen.2019.03.044,Fig3_F,Series_2,G-SnO2,1.0029987758740362,9.275060653686523,Q3,n/a
1100,1123,0,"(0,0)",10.1016/j.nanoen.2019.03.091,Fig7_B,Series_1,Control_device,0.9467704389250914,11.502379417419434,Q1,n/a
1101,1124,0,"(0,0)",10.1016/j.nanoen.2019.03.091,Fig7_B,Series_2,QDs-10_modified,0.9959769023305121,1.5497982501983643,Q2,n/a
1102,1125,0,"(0,0)",10.1016/j.nanoen.2019.05.072,Fig7_B,Series_2,GO,0.9973588307611886,6.351953506469727,Q2,n/a
1103,1126,2,"(1,0)",10.1016/j.nanoen.2019.103962,Fig5_A,Series_2,FAMA,0.9867225209173434,22.70660400390625,Q1,n/a
1104,1127,0,"(0,0)",10.1016/j.nanoen.2019.103962,Fig5_B,Series_1,FAMA,0.9975953974611758,8.155054092407227,Q2,n/a
1105,1128,2,"(1,0)",10.1016/j.nanoen.2019.103962,Fig5_C,Series_1,FAMA,0.9810092760202803,26.932615280151367,Q1,n/a
1106,1129,0,"(0,0)",10.1016/j.nanoen.2019.103962,Fig6_A,Series_1,FAMAhalfPSCs,1.0013995114442287,2.0772337913513184,Q3,n/a
1107,1130,0,"(0,0)",10.1016/j.nanoen.2019.103962,Fig6_A,Series_2,FAMA_PCBMhalfPSCs,0.972136859421481,3.6062002182006836,Q1,n/a
1108,1131,0,"(0,0)",10.1016/j.nanoen.2019.103962,Fig6_A,Series_3,FAMAfullPSCs,1.0013995114442287,8.718835830688477,Q3,n/a
1109,1132,0,"(0,0)",10.1016/j.nanoen.2019.104018,Fig3_D,Series_2,PATCVD-Gr_device,14.284855540768204,2.501457929611206,Q5,Q2
1110,1133,0,"(0,0)",10.1016/j.nanoen.2019.104244,Fig5_A,Series_1,PHJ,1.0072306816319934,6.706613540649414,Q4,n/a
1111,1134,3,"(1,1)",10.1016/j.nanoen.2019.104249,Fig16_C,Series_2,CsPbl₂Br,0.919785647193487,58.585693359375,Q1,n/a
1112,1135,0,"(0,0)",10.1016/j.nanoen.2019.104313,Fig5_C,Series_1,CH₃NH₃PbI₃,1.005481082594216,11.098694801330566,Q4,n/a
1113,1136,3,"(1,1)",10.1016/j.nanoen.2019.104313,Fig5_C,Series_2,CH₃NH₃PbI₃_PbSO₄(PbO)₄,0.9938287289006537,75.06669616699219,Q1,n/a
1114,1137,3,"(1,1)",10.1016/j.nanoen.2019.104375,Fig4_D,Series_2,PSC_W_O_encapsulation,0.9904272715339058,88.24859619140625,Q1,n/a
1115,1138,0,"(0,0)",10.1016/j.nanoen.2020.104673,Fig6_D,Series_2,t-BP+FK209,1.0009988047551517,4.634886741638184,Q3,n/a
