curve_id,kept_index,doi,doi_dir,top_dir,figure_folder,figure_label,series_id,legend_hint,csv_path,abs_max_pce,delta_pce_rel_pct,max_pce_bin,max_pce_bin_absolute,max_pce_source
1015,995,10.1016/j.electacta.2018.07.029,10.1016_j.electacta.2018.07.029,x_time_h,Fig7_A_stability_performance_curve_pce_spectrum,Fig7_A,Series_1,PEDOT_PSS,x_time_h/10.1016_j.electacta.2018.07.029/Fig7_A_stability_performance_curve_pce_spectrum/accepted/10.1016_j.electacta.2018.07.029__Fig7__A__stability_performance_curve_pce_spectrum__PEDOT_PSS__Series_1.csv,0.9967649382675815,37.66712951660156,Q2,n/a,pre-normalised
1025,1005,10.1016/j.jallcom.2020.155283,10.1016_j.jallcom.2020.155283,x_time_h,Fig5_G_stability_performance_curve_jsc,Fig5_G,Series_1,o—w_o_BiBr₃,x_time_h/10.1016_j.jallcom.2020.155283/Fig5_G_stability_performance_curve_jsc/accepted/10.1016_j.jallcom.2020.155283__Fig5__G__stability_performance_curve_jsc__o—w_o_BiBr₃__Series_1.csv,1.0904323369452515,20.87489891052246,Q5,n/a,pre-normalised
1028,1008,10.1016/j.jcis.2021.04.055,10.1016_j.jcis.2021.04.055,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Series_1,w_o_C₆₀-tBu-I,x_time_h/10.1016_j.jcis.2021.04.055/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.jcis.2021.04.055__Fig8__A__stability_performance_curve_pce__w_o_C₆₀-tBu-I__Series_1.csv,1.0162707496033643,24.329191207885742,Q4,n/a,pre-normalised
1029,1009,10.1016/j.jcis.2021.07.058,10.1016_j.jcis.2021.07.058,x_time_h,Fig4_B_stability_performance_curve_pce,Fig4_B,Series_1,(SnS₂_SnS)_PVK_CuSCN_C,x_time_h/10.1016_j.jcis.2021.07.058/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.jcis.2021.07.058__Fig4__B__stability_performance_curve_pce__(SnS₂_SnS)_PVK_CuSCN_C__Series_1.csv,1.1177308591997919,17.389415740966797,Q5,n/a,pre-normalised
1039,1019,10.1016/j.jechem.2020.05.047,10.1016_j.jechem.2020.05.047,x_time_h,Fig5_C_stability_performance_curve,Fig5_C,Series_1,W_OTBUP,x_time_h/10.1016_j.jechem.2020.05.047/Fig5_C_stability_performance_curve/accepted/10.1016_j.jechem.2020.05.047__Fig5__C__stability_performance_curve__W_OTBUP__Series_1.csv,0.979886539023097,13.903463363647461,Q1,n/a,pre-normalised
1046,1026,10.1016/j.jechem.2020.06.061,10.1016_j.jechem.2020.06.061,x_time_h,Fig2_D_stability_performance_curve_pce_jsc_2,Fig2_D,Series_1,w_o,x_time_h/10.1016_j.jechem.2020.06.061/Fig2_D_stability_performance_curve_pce_jsc_2/accepted/10.1016_j.jechem.2020.06.061__Fig2__D__stability_performance_curve_pce_jsc_2__w_o__Series_1.csv,1.0039930309140048,28.996402740478516,Q3,n/a,pre-normalised
1051,1030,10.1016/j.jechem.2021.04.023,10.1016_j.jechem.2021.04.023,x_time_h,Fig3_F_stability_performance_curve_pce,Fig3_F,Series_2,o—Control,x_time_h/10.1016_j.jechem.2021.04.023/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.jechem.2021.04.023__Fig3__F__stability_performance_curve_pce__o—Control__Series_2.csv,98.33512264753587,45.737117767333984,Q5,Q5,absolute
1065,1044,10.1016/j.jmrt.2021.04.070,10.1016_j.jmrt.2021.04.070,x_time_h,Fig4_F_sem_image_stability_performance_curve_pce,Fig4_F,Series_1,DBP,x_time_h/10.1016_j.jmrt.2021.04.070/Fig4_F_sem_image_stability_performance_curve_pce/accepted/10.1016_j.jmrt.2021.04.070__Fig4__F__sem_image_stability_performance_curve_pce__DBP__Series_1.csv,1.0117889657433718,19.15923309326172,Q4,n/a,pre-normalised
1074,1051,10.1016/j.joule.2019.07.030,10.1016_j.joule.2019.07.030,x_time_h,Fig5_A_stability_performance_curve_ff_pce,Fig5_A,Series_2,w_o_DBL,x_time_h/10.1016_j.joule.2019.07.030/Fig5_A_stability_performance_curve_ff_pce/accepted/10.1016_j.joule.2019.07.030__Fig5__A__stability_performance_curve_ff_pce__w_o_DBL__Series_2.csv,14.753250368659664,18.787586212158203,Q5,Q2,absolute
1077,1054,10.1016/j.joule.2021.06.001,10.1016_j.joule.2021.06.001,x_time_h,Fig4_F_stability_performance_curve_pce,Fig4_F,Series_1,Control,x_time_h/10.1016_j.joule.2021.06.001/Fig4_F_stability_performance_curve_pce/accepted/10.1016_j.joule.2021.06.001__Fig4__F__stability_performance_curve_pce__Control__Series_1.csv,0.9401029786204445,14.513254165649414,Q1,n/a,pre-normalised
1080,1057,10.1016/j.jpowsour.2019.04.039,10.1016_j.jpowsour.2019.04.039,x_time_h,Fig8_B_stability_performance_curve_pce_pattern,Fig8_B,Series_1,NYES-30,x_time_h/10.1016_j.jpowsour.2019.04.039/Fig8_B_stability_performance_curve_pce_pattern/accepted/10.1016_j.jpowsour.2019.04.039__Fig8__B__stability_performance_curve_pce_pattern__NYES-30__Series_1.csv,0.9889950061963101,23.096668243408203,Q1,n/a,pre-normalised
1082,1059,10.1016/j.jpowsour.2019.227386,10.1016_j.jpowsour.2019.227386,x_time_h,Fig8_D_stability_performance_curve_pce,Fig8_D,Series_1,FABr-0,x_time_h/10.1016_j.jpowsour.2019.227386/Fig8_D_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2019.227386__Fig8__D__stability_performance_curve_pce__FABr-0__Series_1.csv,98.77582599194386,21.95660400390625,Q5,Q5,absolute
1085,1062,10.1016/j.jpowsour.2020.228965,10.1016_j.jpowsour.2020.228965,x_time_h,Fig6_D_stability_performance_curve,Fig6_D,Series_2,Control,x_time_h/10.1016_j.jpowsour.2020.228965/Fig6_D_stability_performance_curve/accepted/10.1016_j.jpowsour.2020.228965__Fig6__D__stability_performance_curve__Control__Series_2.csv,12.411384596772725,33.186607360839844,Q5,Q1,absolute
1087,1064,10.1016/j.jpowsour.2021.229621,10.1016_j.jpowsour.2021.229621,x_time_h,Fig4_E_stability_performance_curve_pce,Fig4_E,Series_2,TEAH_treated,x_time_h/10.1016_j.jpowsour.2021.229621/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.229621__Fig4__E__stability_performance_curve_pce__TEAH_treated__Series_2.csv,1.0043105948484206,15.879684448242188,Q3,n/a,pre-normalised
1092,1069,10.1016/j.jpowsour.2021.230213,10.1016_j.jpowsour.2021.230213,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_2,Control,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__B__stability_performance_curve_pce__Control__Series_2.csv,1.003942852957608,17.5633487701416,Q3,n/a,pre-normalised
1093,1070,10.1016/j.jpowsour.2021.230213,10.1016_j.jpowsour.2021.230213,x_time_h,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_1,Control,x_time_h/10.1016_j.jpowsour.2021.230213/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230213__Fig5__C__stability_performance_curve_pce__Control__Series_1.csv,1.0373020523807885,19.983911514282227,Q4,n/a,pre-normalised
1095,1072,10.1016/j.jpowsour.2021.230534,10.1016_j.jpowsour.2021.230534,x_time_h,Fig4_A_stability_performance_curve_pce,Fig4_A,Series_2,Control,x_time_h/10.1016_j.jpowsour.2021.230534/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.jpowsour.2021.230534__Fig4__A__stability_performance_curve_pce__Control__Series_2.csv,17.055800053259183,24.687171936035156,Q5,Q3,absolute
1098,1075,10.1016/j.materresbull.2020.111182,10.1016_j.materresbull.2020.111182,x_time_h,Fig8_B_stability_performance_curve_pce,Fig8_B,Series_2,Control_PSCs,x_time_h/10.1016_j.materresbull.2020.111182/Fig8_B_stability_performance_curve_pce/accepted/10.1016_j.materresbull.2020.111182__Fig8__B__stability_performance_curve_pce__Control_PSCs__Series_2.csv,0.9921781205366782,26.31831169128418,Q1,n/a,pre-normalised
1101,1078,10.1016/j.mtener.2021.100724,10.1016_j.mtener.2021.100724,x_time_h,Fig6_A_stability_performance_curve,Fig6_A,Series_1,SnO2,x_time_h/10.1016_j.mtener.2021.100724/Fig6_A_stability_performance_curve/accepted/10.1016_j.mtener.2021.100724__Fig6__A__stability_performance_curve__SnO2__Series_1.csv,1.0028067970378423,22.163127899169922,Q3,n/a,pre-normalised
1118,1095,10.1016/j.nanoen.2019.02.064,10.1016_j.nanoen.2019.02.064,x_time_h,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_2,Pristine,x_time_h/10.1016_j.nanoen.2019.02.064/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.02.064__Fig5__C__stability_performance_curve_pce__Pristine__Series_2.csv,1.0010774705155183,35.6205940246582,Q3,n/a,pre-normalised
1120,1097,10.1016/j.nanoen.2019.03.029,10.1016_j.nanoen.2019.03.029,x_time_h,Fig4_B_stability_performance_curve_pce,Fig4_B,Series_1,0%,x_time_h/10.1016_j.nanoen.2019.03.029/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2019.03.029__Fig4__B__stability_performance_curve_pce__0%__Series_1.csv,1.0051703357404573,23.604488372802734,Q4,n/a,pre-normalised
1121,1098,10.1016/j.nanoen.2019.03.044,10.1016_j.nanoen.2019.03.044,x_time_h,Fig3_F_stability_performance_curve,Fig3_F,Series_1,C-SnO2,x_time_h/10.1016_j.nanoen.2019.03.044/Fig3_F_stability_performance_curve/accepted/10.1016_j.nanoen.2019.03.044__Fig3__F__stability_performance_curve__C-SnO2__Series_1.csv,1.0009364673775096,19.788854598999023,Q2,n/a,pre-normalised
1126,1103,10.1016/j.nanoen.2019.103962,10.1016_j.nanoen.2019.103962,x_time_h,Fig5_A_stability_performance_curve,Fig5_A,Series_2,FAMA,x_time_h/10.1016_j.nanoen.2019.103962/Fig5_A_stability_performance_curve/accepted/10.1016_j.nanoen.2019.103962__Fig5__A__stability_performance_curve__FAMA__Series_2.csv,0.9867225209173434,22.70660400390625,Q1,n/a,pre-normalised
1128,1105,10.1016/j.nanoen.2019.103962,10.1016_j.nanoen.2019.103962,x_time_h,Fig5_C_stability_performance_curve,Fig5_C,Series_1,FAMA,x_time_h/10.1016_j.nanoen.2019.103962/Fig5_C_stability_performance_curve/accepted/10.1016_j.nanoen.2019.103962__Fig5__C__stability_performance_curve__FAMA__Series_1.csv,0.9810092760202803,26.932615280151367,Q1,n/a,pre-normalised
1141,1118,10.1016/j.nanoen.2020.104929,10.1016_j.nanoen.2020.104929,x_time_h,Fig5_C_stability_performance_curve_pce,Fig5_C,Series_2,MAPbI₃,x_time_h/10.1016_j.nanoen.2020.104929/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104929__Fig5__C__stability_performance_curve_pce__MAPbI₃__Series_2.csv,0.9998001317170921,17.523611068725586,Q2,n/a,pre-normalised
1142,1119,10.1016/j.nanoen.2020.104940,10.1016_j.nanoen.2020.104940,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_1,O-Control,x_time_h/10.1016_j.nanoen.2020.104940/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104940__Fig5__B__stability_performance_curve_pce__O-Control__Series_1.csv,99.7768492291406,28.856056213378906,Q5,Q5,absolute
1143,1120,10.1016/j.nanoen.2020.104940,10.1016_j.nanoen.2020.104940,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_2,4-ePy,x_time_h/10.1016_j.nanoen.2020.104940/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.104940__Fig5__B__stability_performance_curve_pce__4-ePy__Series_2.csv,99.52893587231672,15.628063201904297,Q5,Q5,absolute
1149,1126,10.1016/j.nanoen.2020.105181,10.1016_j.nanoen.2020.105181,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_3,S6,x_time_h/10.1016_j.nanoen.2020.105181/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2020.105181__Fig6__A__stability_performance_curve_pce__S6__Series_3.csv,0.9991456841160228,27.803075790405273,Q2,n/a,pre-normalised
1153,1130,10.1016/j.nanoen.2020.105564,10.1016_j.nanoen.2020.105564,x_time_h,Fig6_B_stability_performance_curve,Fig6_B,Series_1,Control,x_time_h/10.1016_j.nanoen.2020.105564/Fig6_B_stability_performance_curve/accepted/10.1016_j.nanoen.2020.105564__Fig6__B__stability_performance_curve__Control__Series_1.csv,1.0087234577700361,32.37308120727539,Q4,n/a,pre-normalised
1162,1138,10.1016/j.nanoen.2021.106445,10.1016_j.nanoen.2021.106445,x_time_h,Fig5_D_stability_performance_curve_pce,Fig5_D,Series_1,Control,x_time_h/10.1016_j.nanoen.2021.106445/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2021.106445__Fig5__D__stability_performance_curve_pce__Control__Series_1.csv,1.0002388098003938,16.0224552154541,Q2,n/a,pre-normalised
1163,1139,10.1016/j.nanoen.2022.107416,10.1016_j.nanoen.2022.107416,x_time_h,Fig3_F_stability_performance_curve_pce,Fig3_F,Series_1,Control,x_time_h/10.1016_j.nanoen.2022.107416/Fig3_F_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__F__stability_performance_curve_pce__Control__Series_1.csv,1.0057582082266456,15.316736221313477,Q4,n/a,pre-normalised
1164,1140,10.1016/j.nanoen.2022.107416,10.1016_j.nanoen.2022.107416,x_time_h,Fig3_G_stability_performance_curve_pce,Fig3_G,Series_1,Control,x_time_h/10.1016_j.nanoen.2022.107416/Fig3_G_stability_performance_curve_pce/accepted/10.1016_j.nanoen.2022.107416__Fig3__G__stability_performance_curve_pce__Control__Series_1.csv,1.0081514844548551,20.332218170166016,Q4,n/a,pre-normalised
1179,1155,10.1016/j.orgel.2019.105396,10.1016_j.orgel.2019.105396,x_time_h,Fig4_A_stability_performance_curve_pce,Fig4_A,Series_1,in_air,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105396__Fig4__A__stability_performance_curve_pce__in_air__Series_1.csv,17.77903207865444,26.265913009643555,Q5,Q3,absolute
1180,1156,10.1016/j.orgel.2019.105490,10.1016_j.orgel.2019.105490,x_time_h,Fig9_F_stability_performance_curve_pce,Fig9_F,Series_1,WO,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce__WO__Series_1.csv,11.758017669453965,13.570255279541016,Q5,Q1,absolute
1183,1159,10.1016/j.orgel.2020.105627,10.1016_j.orgel.2020.105627,x_time_h,Fig6_whole_stability_performance_curve_pce,Fig6,Series_1,w_o_NH₄F,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.csv,99.47979158547149,26.19856071472168,Q5,Q5,absolute
1186,1162,10.1016/j.orgel.2020.106052,10.1016_j.orgel.2020.106052,x_time_h,Fig4_F_stability_performance_curve,Fig4_F,Series_2,Control,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.csv,1.002814120632072,16.08892059326172,Q3,n/a,pre-normalised
1192,1168,10.1016/j.scib.2021.02.029,10.1016_j.scib.2021.02.029,x_time_h,Fig4_C_stability_performance_curve,Fig4_C,Series_2,C60,x_time_h/10.1016_j.scib.2021.02.029/Fig4_C_stability_performance_curve/accepted/10.1016_j.scib.2021.02.029__Fig4__C__stability_performance_curve__C60__Series_2.csv,18.612947635626952,25.619857788085938,Q5,Q3,absolute
1193,1169,10.1016/j.solener.2016.10.003,10.1016_j.solener.2016.10.003,x_time_h,Fig7_F_stability_performance_curve_pce,Fig7_F,Series_1,Sprayed_TiO₂,x_time_h/10.1016_j.solener.2016.10.003/Fig7_F_stability_performance_curve_pce/accepted/10.1016_j.solener.2016.10.003__Fig7__F__stability_performance_curve_pce__Sprayed_TiO₂__Series_1.csv,1.0011492740072463,22.40910530090332,Q3,n/a,pre-normalised
1196,1172,10.1016/j.solener.2019.10.080,10.1016_j.solener.2019.10.080,x_time_h,Fig6_A_stability_performance_curve_pce,Fig6_A,Series_2,(a)_Spiro_-_0.04mmol,x_time_h/10.1016_j.solener.2019.10.080/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__A__stability_performance_curve_pce__(a)_Spiro_-_0.04mmol__Series_2.csv,13.102645578699345,35.442779541015625,Q5,Q2,absolute
1197,1173,10.1016/j.solener.2019.10.080,10.1016_j.solener.2019.10.080,x_time_h,Fig6_B_stability_performance_curve_pce,Fig6_B,Series_1,(a)_Spiro_-0.06mmol,x_time_h/10.1016_j.solener.2019.10.080/Fig6_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.10.080__Fig6__B__stability_performance_curve_pce__(a)_Spiro_-0.06mmol__Series_1.csv,14.642117243404705,33.16057205200195,Q5,Q2,absolute
1198,1174,10.1016/j.solener.2019.11.030,10.1016_j.solener.2019.11.030,x_time_h,Fig6_E_stability_performance_curve_pce,Fig6_E,Series_1,CH₃NH₃PbI₃_(w_o_BL),x_time_h/10.1016_j.solener.2019.11.030/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.solener.2019.11.030__Fig6__E__stability_performance_curve_pce__CH₃NH₃PbI₃_(w_o_BL)__Series_1.csv,0.8519667408089521,30.072277069091797,Q1,n/a,pre-normalised
1206,1182,10.1016/j.solener.2020.07.050,10.1016_j.solener.2020.07.050,x_time_h,Fig4_B_stability_performance_curve_pce,Fig4_B,Series_1,PCBM_Ag,x_time_h/10.1016_j.solener.2020.07.050/Fig4_B_stability_performance_curve_pce/accepted/10.1016_j.solener.2020.07.050__Fig4__B__stability_performance_curve_pce__PCBM_Ag__Series_1.csv,0.9981293326149685,27.74722671508789,Q2,n/a,pre-normalised
1214,1190,10.1016/j.solmat.2019.110130,10.1016_j.solmat.2019.110130,x_time_h,Fig8_A_stability_performance_curve_pce,Fig8_A,Series_2,PS1,x_time_h/10.1016_j.solmat.2019.110130/Fig8_A_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110130__Fig8__A__stability_performance_curve_pce__PS1__Series_2.csv,1.000682790873967,23.02610206604004,Q2,n/a,pre-normalised
1215,1191,10.1016/j.solmat.2019.110297,10.1016_j.solmat.2019.110297,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_2,Au_NSs,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__Au_NSs__Series_2.csv,0.999918544936592,37.28264617919922,Q2,n/a,pre-normalised
1216,1192,10.1016/j.solmat.2019.110297,10.1016_j.solmat.2019.110297,x_time_h,Fig6_F_stability_performance_curve_pce,Fig6_F,Series_3,control_device,x_time_h/10.1016_j.solmat.2019.110297/Fig6_F_stability_performance_curve_pce/accepted/10.1016_j.solmat.2019.110297__Fig6__F__stability_performance_curve_pce__control_device__Series_3.csv,0.999918544936592,38.74617385864258,Q2,n/a,pre-normalised
1219,1195,10.1016/j.solmat.2020.110407,10.1016_j.solmat.2020.110407,x_time_h,Fig12_whole_sem_image_stability_performance_curve_pce,Fig12,Series_2,Unmodified_PSCs,x_time_h/10.1016_j.solmat.2020.110407/Fig12_whole_sem_image_stability_performance_curve_pce/accepted/10.1016_j.solmat.2020.110407__Fig12__whole__sem_image_stability_performance_curve_pce__Unmodified_PSCs__Series_2.csv,0.9999092409798962,24.191587448120117,Q2,n/a,pre-normalised
1226,1202,10.1016/j.surfin.2021.101213,10.1016_j.surfin.2021.101213,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_1,Control,x_time_h/10.1016_j.surfin.2021.101213/Fig5_B_stability_performance_curve_pce/accepted/10.1016_j.surfin.2021.101213__Fig5__B__stability_performance_curve_pce__Control__Series_1.csv,1.0019249586478598,21.239917755126953,Q3,n/a,pre-normalised
1232,1208,10.1016/j.xcrp.2021.100395,10.1016_j.xcrp.2021.100395,x_time_h,Fig6_E_stability_performance_curve_pce,Fig6_E,Series_2,RH_0%,x_time_h/10.1016_j.xcrp.2021.100395/Fig6_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100395__Fig6__E__stability_performance_curve_pce__RH_0%__Series_2.csv,0.9979820217484954,19.531970977783203,Q2,n/a,pre-normalised
1234,1209,10.1016/j.xcrp.2021.100475,10.1016_j.xcrp.2021.100475,x_time_h,Fig4_E_stability_performance_curve_pce,Fig4_E,Series_1,Without_[Bcim][TFSI],x_time_h/10.1016_j.xcrp.2021.100475/Fig4_E_stability_performance_curve_pce/accepted/10.1016_j.xcrp.2021.100475__Fig4__E__stability_performance_curve_pce__Without_[Bcim][TFSI]__Series_1.csv,0.9918871303983035,24.586427688598633,Q1,n/a,pre-normalised
1238,1213,10.1021/acs.chemmater.1c00662,10.1021_acs.chemmater.1c00662,x_time_h,Fig4_B_stability_performance_curve_pce,Fig4_B,Series_1,PCBM_PDINO,x_time_h/10.1021_acs.chemmater.1c00662/Fig4_B_stability_performance_curve_pce/accepted/10.1021_acs.chemmater.1c00662__Fig4__B__stability_performance_curve_pce__PCBM_PDINO__Series_1.csv,0.999814316990327,45.037193298339844,Q2,n/a,pre-normalised
1240,1215,10.1021/acs.chemmater.1c01436,10.1021_acs.chemmater.1c01436,x_time_h,Fig6_C_stability_performance_curve_pce_pattern,Fig6_C,Series_1,Pristine,x_time_h/10.1021_acs.chemmater.1c01436/Fig6_C_stability_performance_curve_pce_pattern/accepted/10.1021_acs.chemmater.1c01436__Fig6__C__stability_performance_curve_pce_pattern__Pristine__Series_1.csv,0.9961062915769099,17.113101959228516,Q2,n/a,pre-normalised
1248,1223,10.1021/acs.energyfuels.2c03191,10.1021_acs.energyfuels.2c03191,x_time_h,Fig6_D_schematic_diagram_stability_performance_curve,Fig6_D,Series_2,Control_PSC,x_time_h/10.1021_acs.energyfuels.2c03191/Fig6_D_schematic_diagram_stability_performance_curve/accepted/10.1021_acs.energyfuels.2c03191__Fig6__D__schematic_diagram_stability_performance_curve__Control_PSC__Series_2.csv,0.9934945773815351,25.681793212890625,Q1,n/a,pre-normalised
1249,1224,10.1021/acs.jpcc.0c02289,10.1021_acs.jpcc.0c02289,x_time_h,Fig5_E_pce,Fig5_E,Series_1,Control,x_time_h/10.1021_acs.jpcc.0c02289/Fig5_E_pce/accepted/10.1021_acs.jpcc.0c02289__Fig5__E__pce__Control__Series_1.csv,1.0290650621237256,17.91570281982422,Q4,n/a,pre-normalised
1256,1231,10.1021/acs.jpcc.1c04343,10.1021_acs.jpcc.1c04343,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_3,PEAI-2D_3D,x_time_h/10.1021_acs.jpcc.1c04343/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.1c04343__Fig5__A__stability_performance_curve_pce__PEAI-2D_3D__Series_3.csv,1.006951080438018,22.124963760375977,Q4,n/a,pre-normalised
1258,1233,10.1021/acs.jpcc.1c04343,10.1021_acs.jpcc.1c04343,x_time_h,Fig5_B_stability_performance_curve_pce,Fig5_B,Series_3,Control,x_time_h/10.1021_acs.jpcc.1c04343/Fig5_B_stability_performance_curve_pce/accepted/10.1021_acs.jpcc.1c04343__Fig5__B__stability_performance_curve_pce__Control__Series_3.csv,0.9996590738789467,22.833675384521484,Q2,n/a,pre-normalised
1259,1234,10.1021/acs.jpclett.1c01074,10.1021_acs.jpclett.1c01074,x_time_h,Fig4_C_stability_performance_curve_pce,Fig4_C,Series_1,Control,x_time_h/10.1021_acs.jpclett.1c01074/Fig4_C_stability_performance_curve_pce/accepted/10.1021_acs.jpclett.1c01074__Fig4__C__stability_performance_curve_pce__Control__Series_1.csv,1.0048962368373116,26.791370391845703,Q4,n/a,pre-normalised
1267,1242,10.1021/acs.nanolett.8b04190,10.1021_acs.nanolett.8b04190,x_time_h,Fig5_A_stability_performance_curve_pce,Fig5_A,Series_2,bare_CNT,x_time_h/10.1021_acs.nanolett.8b04190/Fig5_A_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.8b04190__Fig5__A__stability_performance_curve_pce__bare_CNT__Series_2.csv,1.00099388198393,14.978754043579102,Q2,n/a,pre-normalised
1268,1243,10.1021/acs.nanolett.9b04661,10.1021_acs.nanolett.9b04661,x_time_h,Fig4_H_stability_performance_curve_pce,Fig4_H,Series_2,3D,x_time_h/10.1021_acs.nanolett.9b04661/Fig4_H_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b04661__Fig4__H__stability_performance_curve_pce__3D__Series_2.csv,0.8901542646175402,29.93144416809082,Q1,n/a,pre-normalised
1269,1244,10.1021/acs.nanolett.9b04661,10.1021_acs.nanolett.9b04661,x_time_h,Fig4_H_stability_performance_curve_pce,Fig4_H,Series_3,3D_2D,x_time_h/10.1021_acs.nanolett.9b04661/Fig4_H_stability_performance_curve_pce/accepted/10.1021_acs.nanolett.9b04661__Fig4__H__stability_performance_curve_pce__3D_2D__Series_3.csv,0.9953712666418028,18.943845748901367,Q1,n/a,pre-normalised
1283,1258,10.1021/acsaem.0c03036,10.1021_acsaem.0c03036,x_time_h,Fig7_whole_stability,Fig7,Series_1,TiO₂_NRs,x_time_h/10.1021_acsaem.0c03036/Fig7_whole_stability/accepted/10.1021_acsaem.0c03036__Fig7__whole__stability__TiO₂_NRs__Series_1.csv,1.0026128355492512,29.947364807128906,Q3,n/a,pre-normalised
1286,1261,10.1021/acsaem.1c00232,10.1021_acsaem.1c00232,x_time_h,Fig5_whole_pce,Fig5,Series_1,CuSCN-Au,x_time_h/10.1021_acsaem.1c00232/Fig5_whole_pce/accepted/10.1021_acsaem.1c00232__Fig5__whole__pce__CuSCN-Au__Series_1.csv,1.0005082065221171,22.223270416259766,Q2,n/a,pre-normalised
1288,1263,10.1021/acsaem.1c00826,10.1021_acsaem.1c00826,x_time_h,Fig4_C_stability_performance_curve,Fig4_C,Series_1,Reference,x_time_h/10.1021_acsaem.1c00826/Fig4_C_stability_performance_curve/accepted/10.1021_acsaem.1c00826__Fig4__C__stability_performance_curve__Reference__Series_1.csv,0.8814762382969131,27.546375274658203,Q1,n/a,pre-normalised
1290,1265,10.1021/acsaem.2c00923,10.1021_acsaem.2c00923,x_time_h,Fig4_E_stability_performance_curve,Fig4_E,Series_1,Control,x_time_h/10.1021_acsaem.2c00923/Fig4_E_stability_performance_curve/accepted/10.1021_acsaem.2c00923__Fig4__E__stability_performance_curve__Control__Series_1.csv,0.7289384665217327,33.12477493286133,Q1,n/a,pre-normalised
1292,1267,10.1021/acsaem.9b00164,10.1021_acsaem.9b00164,x_time_h,Fig2_B_stability_performance_curve,Fig2_B,Series_2,PEDOT_PSS,x_time_h/10.1021_acsaem.9b00164/Fig2_B_stability_performance_curve/accepted/10.1021_acsaem.9b00164__Fig2__B__stability_performance_curve__PEDOT_PSS__Series_2.csv,13.57046329318336,16.948307037353516,Q5,Q2,absolute
1296,1271,10.1021/acsaem.9b01598,10.1021_acsaem.9b01598,x_time_h,Fig6_D_stability_performance_curve,Fig6_D,Series_3,Spiro-OMeTAD,x_time_h/10.1021_acsaem.9b01598/Fig6_D_stability_performance_curve/accepted/10.1021_acsaem.9b01598__Fig6__D__stability_performance_curve__Spiro-OMeTAD__Series_3.csv,11.686872689955134,25.78209686279297,Q5,Q1,absolute
