time_h,normalised_pce
108.8333,0.41237
109.0,0.411741
109.1667,0.411113
109.3333,0.410486
109.5,0.40986
109.6667,0.409234
109.8333,0.408609
110.0,0.407984
110.1667,0.40736
110.3333,0.406736
110.5,0.406112
110.6667,0.405487
110.8333,0.404863
111.0,0.404238
111.1667,0.403613
111.3333,0.402988
111.5,0.402362
111.6667,0.401736
111.8333,0.40111
112.0,0.400482
112.1667,0.399855
112.3333,0.399226
112.5,0.398597
112.6667,0.397968
112.8333,0.397337
113.0,0.396706
113.1667,0.396075
113.3333,0.395443
113.5,0.39481
113.6667,0.394177
113.8333,0.393544
114.0,0.392911
114.1667,0.392277
114.3333,0.391643
114.5,0.391008
114.6667,0.390372
114.8333,0.389737
115.0,0.389101
115.1667,0.388466
115.3333,0.387831
115.5,0.387196
115.6667,0.386563
115.8333,0.38593
116.0,0.385298
116.1667,0.384668
116.3333,0.384039
116.5,0.383412
116.6667,0.382786
116.8333,0.382163
117.0,0.381542
117.1667,0.380923
117.3333,0.380307
117.5,0.379693
117.6667,0.379082
117.8333,0.378473
118.0,0.377867
118.1667,0.377264
118.3333,0.376664
118.5,0.376067
118.6667,0.375473
118.8333,0.374882
119.0,0.374294
119.1667,0.37371
119.3333,0.373129
119.5,0.372551
119.6667,0.371977
119.8333,0.371406
120.0,0.370839
120.1667,0.370275
120.3333,0.369714
120.5,0.369157
120.6667,0.368603
120.8333,0.368053
121.0,0.367506
121.1667,0.366962
121.3333,0.366422
121.5,0.365885
121.6667,0.365351
121.8333,0.36482
122.0,0.364292
122.1667,0.363768
122.3333,0.363246
122.5,0.362727
122.6667,0.36221
122.8333,0.361697
123.0,0.361185
123.1667,0.360676
123.3333,0.360169
123.5,0.359663
123.6667,0.35916
123.8333,0.358658
124.0,0.358157
124.1667,0.357658
124.3333,0.35716
124.5,0.356663
124.6667,0.356167
124.8333,0.355672
125.0,0.355177
125.1667,0.354682
125.3333,0.354188
125.5,0.353694
125.6667,0.3532
125.8333,0.352706
126.0,0.352212
126.1667,0.351718
126.3333,0.351224
126.5,0.350731
126.6667,0.350237
126.8333,0.349744
127.0,0.349251
127.1667,0.348758
127.3333,0.348265
127.5,0.347772
127.6667,0.347278
127.8333,0.346785
128.0,0.346292
128.1667,0.345798
128.3333,0.345304
128.5,0.34481
128.6667,0.344315
128.8333,0.34382
129.0,0.343324
129.1667,0.342828
129.3333,0.342331
129.5,0.341833
129.6667,0.341334
129.8333,0.340835
130.0,0.340334
130.1667,0.339833
130.3333,0.339331
130.5,0.338828
130.6667,0.338323
130.8333,0.337819
131.0,0.337313
131.1667,0.336806
131.3333,0.336299
131.5,0.335791
131.6667,0.335282
131.8333,0.334772
132.0,0.334262
132.1667,0.333751
132.3333,0.333239
132.5,0.332727
132.6667,0.332214
132.8333,0.331701
133.0,0.331187
133.1667,0.330673
133.3333,0.330158
133.5,0.329643
133.6667,0.329128
133.8333,0.328613
134.0,0.328097
134.1667,0.327582
134.3333,0.327066
134.5,0.32655
134.6667,0.326034
134.8333,0.325518
135.0,0.325003
135.1667,0.324487
135.3333,0.323972
135.5,0.323457
135.6667,0.322942
135.8333,0.322427
136.0,0.321913
136.1667,0.321399
136.3333,0.320886
136.5,0.320374
136.6667,0.319862
136.8333,0.319351
137.0,0.318841
137.1667,0.318331
137.3333,0.317823
137.5,0.317315
137.6667,0.316808
137.8333,0.316301
138.0,0.315796
138.1667,0.315291
138.3333,0.314788
138.5,0.314285
138.6667,0.313782
138.8333,0.313281
139.0,0.312781
139.1667,0.312282
139.3333,0.311783
139.5,0.311286
139.6667,0.31079
139.8333,0.310295
140.0,0.3098
140.1667,0.309307
140.3333,0.308815
140.5,0.308324
140.6667,0.307834
140.8333,0.307346
141.0,0.306858
141.1667,0.306372
141.3333,0.305888
141.5,0.305405
141.6667,0.304924
141.8333,0.304444
142.0,0.303966
142.1667,0.30349
142.3333,0.303016
142.5,0.302543
142.6667,0.302073
142.8333,0.301605
143.0,0.301139
143.1667,0.300675
143.3333,0.300213
143.5,0.299753
143.6667,0.299296
143.8333,0.298841
144.0,0.298388
144.1667,0.297938
144.3333,0.297491
144.5,0.297045
144.6667,0.296603
144.8333,0.296163
145.0,0.295726
145.1667,0.295291
145.3333,0.294859
145.5,0.294429
145.6667,0.294003
145.8333,0.293578
146.0,0.293156
146.1667,0.292736
146.3333,0.292319
146.5,0.291904
146.6667,0.291492
146.8333,0.291081
147.0,0.290673
147.1667,0.290267
147.3333,0.289863
147.5,0.289461
147.6667,0.289061
147.8333,0.288663
148.0,0.288266
148.1667,0.287871
148.3333,0.287478
148.5,0.287086
148.6667,0.286695
148.8333,0.286306
149.0,0.285918
149.1667,0.285531
149.3333,0.285145
149.5,0.28476
149.6667,0.284376
149.8333,0.283993
150.0,0.283611
150.1667,0.283229
150.3333,0.282849
150.5,0.28247
150.6667,0.282091
150.8333,0.281713
151.0,0.281336
151.1667,0.28096
151.3333,0.280584
151.5,0.280209
151.6667,0.279834
151.8333,0.27946
152.0,0.279087
152.1667,0.278715
152.3333,0.278343
152.5,0.277972
152.6667,0.277601
152.8333,0.277231
153.0,0.276861
153.1667,0.276492
153.3333,0.276123
153.5,0.275755
153.6667,0.275387
153.8333,0.27502
154.0,0.274652
154.1667,0.274286
154.3333,0.273919
154.5,0.273553
154.6667,0.273187
154.8333,0.272821
155.0,0.272456
155.1667,0.272091
155.3333,0.271726
155.5,0.271362
155.6667,0.270998
155.8333,0.270634
156.0,0.270271
156.1667,0.269907
156.3333,0.269544
156.5,0.269181
156.6667,0.268817
156.8333,0.268454
157.0,0.268091
157.1667,0.267728
157.3333,0.267365
157.5,0.267002
157.6667,0.26664
157.8333,0.266279
158.0,0.265918
158.1667,0.265557
158.3333,0.265198
158.5,0.264839
158.6667,0.264482
158.8333,0.264125
159.0,0.26377
159.1667,0.263415
159.3333,0.263062
159.5,0.262711
159.6667,0.26236
159.8333,0.262012
160.0,0.261664
160.1667,0.261318
160.3333,0.260974
160.5,0.260631
160.6667,0.26029
160.8333,0.259951
161.0,0.259614
161.1667,0.259278
161.3333,0.258944
161.5,0.258612
161.6667,0.258281
161.8333,0.257953
162.0,0.257626
162.1667,0.2573
162.3333,0.256977
162.5,0.256655
162.6667,0.256335
162.8333,0.256017
163.0,0.2557
163.1667,0.255384
163.3333,0.255071
163.5,0.254758
163.6667,0.254446
163.8333,0.254135
164.0,0.253825
164.1667,0.253517
164.3333,0.25321
164.5,0.252904
164.6667,0.252599
164.8333,0.252295
165.0,0.251992
165.1667,0.251691
165.3333,0.251391
165.5,0.251092
165.6667,0.250794
165.8333,0.250498
166.0,0.250203
166.1667,0.249909
166.3333,0.249616
166.5,0.249325
166.6667,0.249035
166.8333,0.248746
167.0,0.248458
167.1667,0.248171
167.3333,0.247886
167.5,0.247601
167.6667,0.247318
167.8333,0.247036
168.0,0.246755
168.1667,0.246475
168.3333,0.246197
168.5,0.245921
168.6667,0.245645
168.8333,0.245372
169.0,0.245099
169.1667,0.244829
169.3333,0.244559
169.5,0.244291
169.6667,0.244025
169.8333,0.243759
170.0,0.243495
170.1667,0.243232
170.3333,0.242971
170.5,0.24271
170.6667,0.24245
170.8333,0.242192
171.0,0.241934
171.1667,0.241677
171.3333,0.24142
171.5,0.241165
171.6667,0.240909
171.8333,0.240655
172.0,0.2404
172.1667,0.240146
172.3333,0.239892
172.5,0.239638
172.6667,0.239384
172.8333,0.23913
173.0,0.238877
173.1667,0.238622
173.3333,0.238368
173.5,0.238114
173.6667,0.237859
173.8333,0.237603
174.0,0.237347
174.1667,0.23709
174.3333,0.236833
174.5,0.236575
174.6667,0.236316
174.8333,0.236056
175.0,0.235795
175.1667,0.235533
175.3333,0.235271
175.5,0.235008
175.6667,0.234746
175.8333,0.234482
176.0,0.234219
176.1667,0.233955
176.3333,0.23369
176.5,0.233425
176.6667,0.23316
176.8333,0.232895
177.0,0.232629
177.1667,0.232363
177.3333,0.232097
177.5,0.23183
177.6667,0.231564
177.8333,0.231297
178.0,0.23103
178.1667,0.230763
178.3333,0.230495
178.5,0.230228
178.6667,0.229961
178.8333,0.229694
179.0,0.229427
179.1667,0.22916
179.3333,0.228893
179.5,0.228626
179.6667,0.228359
179.8333,0.228092
180.0,0.227826
180.1667,0.227559
180.3333,0.227293
180.5,0.227027
180.6667,0.226761
180.8333,0.226495
181.0,0.226229
181.1667,0.225964
181.3333,0.225699
181.5,0.225434
181.6667,0.225169
181.8333,0.224904
182.0,0.22464
182.1667,0.224375
182.3333,0.224111
182.5,0.223847
182.6667,0.223582
182.8333,0.223317
183.0,0.223053
183.1667,0.222788
183.3333,0.222523
183.5,0.222258
183.6667,0.221993
183.8333,0.221728
184.0,0.221462
184.1667,0.221196
184.3333,0.22093
184.5,0.220664
184.6667,0.220399
184.8333,0.220133
185.0,0.219868
185.1667,0.219604
185.3333,0.21934
185.5,0.219076
185.6667,0.218813
185.8333,0.218552
186.0,0.21829
186.1667,0.21803
186.3333,0.217771
186.5,0.217513
186.6667,0.217257
186.8333,0.217001
187.0,0.216747
187.1667,0.216494
187.3333,0.216243
187.5,0.215993
187.6667,0.215745
187.8333,0.215498
188.0,0.215252
188.1667,0.215008
188.3333,0.214766
188.5,0.214526
188.6667,0.214288
188.8333,0.214051
189.0,0.213816
189.1667,0.213584
189.3333,0.213353
189.5,0.213125
189.6667,0.212898
189.8333,0.212674
190.0,0.212451
190.1667,0.212229
190.3333,0.212009
190.5,0.21179
190.6667,0.211573
190.8333,0.211357
191.0,0.211142
191.1667,0.210929
191.3333,0.210717
191.5,0.210508
191.6667,0.2103
191.8333,0.210095
192.0,0.209891
192.1667,0.20969
192.3333,0.20949
192.5,0.209293
192.6667,0.209098
192.8333,0.208905
193.0,0.208715
193.1667,0.208527
193.3333,0.208341
193.5,0.208158
193.6667,0.207977
193.8333,0.207798
194.0,0.207621
194.1667,0.207446
194.3333,0.207288
194.5,0.207132
194.6667,0.206979
194.8333,0.20683
195.0,0.206683
195.1667,0.20654
195.3333,0.206399
195.5,0.206262
195.6667,0.206127
195.8333,0.205996
196.0,0.205867
196.1667,0.205742
196.3333,0.20562
196.5,0.2055
196.6667,0.205384
196.8333,0.205271
197.0,0.205161
197.1667,0.205054
197.3333,0.20495
197.5,0.204849
197.6667,0.204751
197.8333,0.204656
198.0,0.204564
198.1667,0.204475
198.3333,0.204389
198.5,0.204306
198.6667,0.204226
198.8333,0.20415
199.0,0.204076
199.1667,0.204005
199.3333,0.203938
199.5,0.203873
199.6667,0.203811
199.8333,0.203753
200.0,0.203697
