k,sigma,seed,qe_elastic,occupied,silhouette_elastic,method,assigned_l2_centroid_error,silhouette_l2
16,0.3,47,0.8203314879244598,16,0.04440513571749611,msm_0.01,0.12415158776499788,-0.14475390169920402
16,0.3,71,0.8027335718341898,16,0.03730037230872946,msm_0.01,0.1221060084649026,-0.17644988356764946
16,0.3,101,0.8466230279392081,16,0.12795298127021112,msm_0.01,0.1474300882783059,-0.14922997874015334
1,0.5,11,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.5,29,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.5,47,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.5,71,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.5,101,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
2,0.5,11,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.5,29,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.5,47,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.5,71,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.5,101,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
3,0.5,11,1.0345440570236282,3,0.002004391312877584,msm_0.01,0.17306770640850536,0.01800332921761829
3,0.5,29,1.0345440570236282,3,0.002004391312877584,msm_0.01,0.17306770640850536,0.01800332921761829
3,0.5,47,1.0345440570236282,3,0.002004391312877584,msm_0.01,0.17306770640850536,0.01800332921761829
3,0.5,71,1.0406352377959718,3,-0.0430766955177391,msm_0.01,0.18931203840157182,-0.09133399328622983
3,0.5,101,1.0345440570236282,3,0.002004391312877584,msm_0.01,0.17306770640850536,0.01800332921761829
4,0.5,11,1.03424768520728,4,-0.03186174948128759,msm_0.01,0.17405326465855855,-0.034245173008954265
4,0.5,29,1.0206251437128275,4,-0.00483636448596086,msm_0.01,0.1750519245250486,-0.018075728230511224
4,0.5,47,1.0141093097975062,4,-0.022282762650688976,msm_0.01,0.15899247937627586,0.02832581139752694
4,0.5,71,1.0190299358001378,4,-0.02211514324535072,msm_0.01,0.1626163930723683,-0.02801874847917316
4,0.5,101,1.0361293196950057,4,-0.02861967098249134,msm_0.01,0.1799450942624019,-0.043338342021678015
5,0.5,11,1.0153205343841338,5,-0.005155337622648788,msm_0.01,0.17077574668552195,-0.04028844151799235
5,0.5,29,1.0046351690659034,5,-0.005010139167391746,msm_0.01,0.16370012026236555,-0.03141476111875601
5,0.5,47,1.0117464249628025,5,-0.050364551052186055,msm_0.01,0.1596293309057797,-0.08479536341946349
5,0.5,71,0.9529906643226649,5,0.0033686364400061855,msm_0.01,0.1588860532174419,-0.011640655338645358
5,0.5,101,0.997022426480236,5,-0.03098493980205907,msm_0.01,0.15457070370785894,-0.029153463680158438
6,0.5,11,1.0031730483186954,6,-0.04007695622669217,msm_0.01,0.1699920581290239,-0.11096935526873791
6,0.5,29,0.9957831772846341,6,-0.05248849795625623,msm_0.01,0.16345379644368468,-0.10284112886471738
6,0.5,47,0.9896529134516197,6,-0.04650091743185214,msm_0.01,0.15986971871722933,-0.07597390950239188
6,0.5,71,0.9477423421782042,6,-0.010567960991378826,msm_0.01,0.16161499282455744,-0.04994500392813632
6,0.5,101,0.9841849486917547,6,-0.021827089626026336,msm_0.01,0.1614009964147443,-0.06874406103381393
7,0.5,11,0.9474212372570467,7,0.002025149288433637,msm_0.01,0.16025812733519593,-0.04438157934530978
7,0.5,29,0.9310977877961011,7,0.024291541677950404,msm_0.01,0.14959107915672865,-0.02597186994820626
7,0.5,47,0.9690440113758731,7,-0.02213708705970554,msm_0.01,0.15323666188613777,-0.08073267918555244
7,0.5,71,0.9544235355839332,7,-0.020349794183268766,msm_0.01,0.16310862990775,-0.06481590460068754
7,0.5,101,0.9899403983046902,7,-0.004610170482681563,msm_0.01,0.16306371537949224,-0.03935925963715111
8,0.5,11,0.9394809337702145,8,0.021691933965755996,msm_0.01,0.15896186192309608,-0.033256505321586534
8,0.5,29,0.9634355255504883,8,-0.03709680700510729,msm_0.01,0.14473091944081656,-0.07239119569000867
8,0.5,47,0.9609091763897885,8,-0.023481153681152205,msm_0.01,0.14278847399139954,-0.061235900463303426
8,0.5,71,0.9729911958625024,8,-0.05924561258826102,msm_0.01,0.15582285407183474,-0.1241610088066149
8,0.5,101,0.9729476181448622,8,-0.040130582770317565,msm_0.01,0.15949455837088305,-0.11542504502939609
9,0.5,11,0.966489726951327,9,-0.04715470824139878,msm_0.01,0.15274984573915923,-0.12761273637765638
9,0.5,29,0.9620810484009975,9,-0.04091536292602391,msm_0.01,0.14261299124581328,-0.09847789532759424
9,0.5,47,0.9603979601191689,9,-0.027390248282945406,msm_0.01,0.14815867860881204,-0.09261522969305173
9,0.5,71,0.9086983509639038,9,-0.02560001055084568,msm_0.01,0.1379211983661099,-0.09565803933833361
9,0.5,101,0.9667536966402849,9,-0.03672464109862015,msm_0.01,0.154158440300083,-0.12284268230872183
10,0.5,11,0.9068793105121729,10,-0.00536445755335188,msm_0.01,0.13964146750681297,-0.07215605827288547
10,0.5,29,0.9484273784602355,10,-0.03854619487717455,msm_0.01,0.1446207909903951,-0.1155711708758271
10,0.5,47,0.9475902148575501,10,-0.024438119193340834,msm_0.01,0.14793327114608718,-0.09296521956544256
10,0.5,71,0.89547081751873,10,0.0021403078579097295,msm_0.01,0.13140662634074768,-0.057959620717685026
10,0.5,101,0.9634735577158565,10,-0.049708597337264945,msm_0.01,0.15617370553231436,-0.12740420872089017
11,0.5,11,0.8918503098870669,11,-0.028987356131624804,msm_0.01,0.13745513178166707,-0.1052411533763842
11,0.5,29,0.9461342681150926,11,-0.03503262278325662,msm_0.01,0.14219305948725386,-0.11556557232615781
11,0.5,47,0.9368132711015137,11,-0.03174245670517713,msm_0.01,0.13668500296556324,-0.09184247297742876
11,0.5,71,0.8989088856556912,11,-0.028436684819595867,msm_0.01,0.13747986831260686,-0.1262976108714367
11,0.5,101,0.9025304274672794,11,0.00670264900755305,msm_0.01,0.14685898632800168,-0.06004206836717763
12,0.5,11,0.883028382453937,12,-0.027134198241828215,msm_0.01,0.13504096139350868,-0.12361264987056625
12,0.5,29,0.9378236330918115,12,-0.040821376137659876,msm_0.01,0.13866082630404225,-0.12064095826171115
12,0.5,47,0.9447606724422504,12,-0.055355527139928216,msm_0.01,0.14275517079029493,-0.11818431295175845
12,0.5,71,0.8817883854981904,12,-0.040447607030804626,msm_0.01,0.1304500759487116,-0.12255660183014062
12,0.5,101,0.8957229452681206,12,-0.009944908342590209,msm_0.01,0.14155383315809528,-0.13319479807547843
13,0.5,11,0.8726981380206185,13,-0.03220941735350389,msm_0.01,0.13590870892722906,-0.1499326027389116
13,0.5,29,0.8863276603989698,13,-0.014877703772303177,msm_0.01,0.1307765845654914,-0.13515730863532974
13,0.5,47,0.926628626133478,13,-0.048176505959108856,msm_0.01,0.13844611164736875,-0.13650395030192633
13,0.5,71,0.8736305726072646,13,-0.02137901838539442,msm_0.01,0.13114743896194717,-0.1275898453518536
13,0.5,101,0.8796331557356137,13,0.01591821712586448,msm_0.01,0.13325648395607936,-0.061999731895721985
14,0.5,11,0.8714514015955476,14,-0.015547391679688669,msm_0.01,0.12643355397051462,-0.08945937010513783
14,0.5,29,0.8644067408433506,14,0.005022165928653815,msm_0.01,0.12943952432670408,-0.08622566896263553
14,0.5,47,0.8736964533331966,14,-0.013077638291244855,msm_0.01,0.1265730699687372,-0.0979006283845312
14,0.5,71,0.871882410358187,14,-0.05226978312790243,msm_0.01,0.12560560176397095,-0.13732837986243987
14,0.5,101,0.8746427323038054,14,-0.044478252841497985,msm_0.01,0.13978473145846249,-0.14551698586957298
15,0.5,11,0.8536613791683286,15,-0.02786538079204464,msm_0.01,0.12555069248840214,-0.11419046693849609
15,0.5,29,0.9250422640053796,15,-0.05690748148215829,msm_0.01,0.13670777086700303,-0.13046500761437843
15,0.5,47,0.8573406668543117,15,-0.012701790194149203,msm_0.01,0.12436339223300823,-0.09293109741036512
15,0.5,71,0.8659260136383171,15,-0.02597063082289981,msm_0.01,0.1260380307990462,-0.1110762669533032
15,0.5,101,0.8809515942935284,15,-0.038266135493159666,msm_0.01,0.1377729798838045,-0.16436386187705512
16,0.5,11,0.8514831467868392,16,-0.036023532175649964,msm_0.01,0.1252801323272279,-0.13220173257406273
16,0.5,29,0.8603443652295446,16,-0.021146815607697718,msm_0.01,0.12474911731174905,-0.11539427965418361
16,0.5,47,0.8669704185591074,16,-0.027238196525367908,msm_0.01,0.12799560516766662,-0.1350879089611664
16,0.5,71,0.8531334348689236,16,-0.07647202773297224,msm_0.01,0.12569160918478195,-0.2052634222816206
16,0.5,101,0.8594106176952727,16,-0.03610768442183723,msm_0.01,0.13230469137661158,-0.1350651491553767
1,0.8,11,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.8,29,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.8,47,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.8,71,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
1,0.8,101,1.1190193033373128,1,,msm_0.01,0.1945852055076173,
2,0.8,11,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.8,29,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.8,47,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.8,71,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
2,0.8,101,1.0559103662850422,2,0.24222186896393533,msm_0.01,0.17534726774561213,0.23376616062434882
3,0.8,11,1.0432379641574738,3,-1.3738726896278276e-05,msm_0.01,0.17411011199769316,0.030765647139735546
3,0.8,29,1.0874325915525527,3,-0.027313641619919383,msm_0.01,0.19046943457933044,-0.02436950211363459
3,0.8,47,1.0345440570236282,3,0.002004391312877584,msm_0.01,0.17306770640850536,0.01800332921761829
3,0.8,71,1.0371175772454588,3,-0.02035297004887902,msm_0.01,0.18289133893398696,-0.02656227912530366
3,0.8,101,1.0874325915525527,3,-0.027313641619919383,msm_0.01,0.19046943457933044,-0.02436950211363459
4,0.8,11,1.02497248216274,4,-0.01888586686449675,msm_0.01,0.17313959652495406,-0.028910351300678518
4,0.8,29,1.02497248216274,4,-0.01888586686449675,msm_0.01,0.17313959652495406,-0.028910351300678518
4,0.8,47,1.0376357715937974,4,-0.042375310337134084,msm_0.01,0.1835051012188102,-0.08379611835098005
4,0.8,71,1.0376357715937974,4,-0.042375310337134084,msm_0.01,0.1835051012188102,-0.08379611835098005
4,0.8,101,1.0376357715937974,4,-0.042375310337134084,msm_0.01,0.1835051012188102,-0.08379611835098005
5,0.8,11,1.0132017990545648,5,-0.029843540338618045,msm_0.01,0.16970952861762362,-0.07104294194328481
5,0.8,29,0.9958076965356261,5,-0.0391183610548455,msm_0.01,0.1640605215992785,-0.046473864286085353
5,0.8,47,1.0199996760475065,5,-0.035969146073113516,msm_0.01,0.16685326177688672,-0.0755727866256589
5,0.8,71,1.0117464249628025,5,-0.050364551052186055,msm_0.01,0.1596293309057797,-0.08479536341946349
5,0.8,101,1.013652135791241,5,-0.023795215165154184,msm_0.01,0.16540525076533558,-0.05772496757794085
6,0.8,11,1.0101987349399555,6,-0.051208472045937446,msm_0.01,0.16552340340594723,-0.11048818209906362
6,0.8,29,1.0101987349399555,6,-0.051208472045937446,msm_0.01,0.16552340340594723,-0.11048818209906362
6,0.8,47,0.9831290684920204,6,-0.05554511282077626,msm_0.01,0.15395028062325064,-0.07744442175900168
6,0.8,71,0.9923724570020168,6,-0.03991898781419248,msm_0.01,0.16203550551959253,-0.07763755171906045
6,0.8,101,1.0101987349399555,6,-0.051208472045937446,msm_0.01,0.16552340340594723,-0.11048818209906362
7,0.8,11,0.9987008177132688,7,-0.04407445505152838,msm_0.01,0.16517133901678374,-0.11244443520559508
7,0.8,29,0.9255417820821923,7,-0.018506666773251173,msm_0.01,0.14514789024785643,-0.058510934859743555
7,0.8,47,0.9743308880184343,7,-0.03206646708260156,msm_0.01,0.1452936581578979,-0.06457379265901508
7,0.8,71,0.9790856385470547,7,-0.064545773333001,msm_0.01,0.15160351339220848,-0.09985766067524075
7,0.8,101,0.9825296867859207,7,-0.02462510948623236,msm_0.01,0.1497897073836656,-0.06951261864239006
8,0.8,11,0.992926845569322,8,-0.03637781145569483,msm_0.01,0.1656524949128044,-0.11983905006321022
8,0.8,29,0.9718631792245442,8,-0.060746161895895004,msm_0.01,0.1506977388898007,-0.09063075477108196
8,0.8,47,0.9776916959999669,8,-0.08334333656647458,msm_0.01,0.15742550687811835,-0.13037764205823074
8,0.8,71,0.9674802836203861,8,-0.06720928015117343,msm_0.01,0.14851070889384238,-0.138408409160594
8,0.8,101,0.9711495082227188,8,-0.05107195851289315,msm_0.01,0.15429774056286102,-0.11661524968048778
9,0.8,11,0.9727971630365133,9,-0.07661090771557706,msm_0.01,0.15110560368255205,-0.1537149827584447
9,0.8,29,0.9616735027499469,9,-0.07850847041861442,msm_0.01,0.14746665646678966,-0.13419142311393906
9,0.8,47,0.9652231216374219,9,-0.05174843734564927,msm_0.01,0.155423928734914,-0.12810553006786574
9,0.8,71,0.9657755054402706,9,-0.07627742788724387,msm_0.01,0.14881414341949184,-0.14718479598551046
9,0.8,101,0.9639725608705473,9,-0.04037005533143436,msm_0.01,0.15707814859576738,-0.12508581096951032
10,0.8,11,0.9618893583873375,10,-0.05626588203570316,msm_0.01,0.15310223111938553,-0.12918323987971803
10,0.8,29,0.9506267074804653,10,-0.07376269276792444,msm_0.01,0.1411362623453454,-0.12347442326798737
10,0.8,47,0.9682414563229056,10,-0.05426187120979736,msm_0.01,0.1498123333168624,-0.12714400929816436
10,0.8,71,0.9629815078722758,10,-0.06120348713031753,msm_0.01,0.1503819282313974,-0.13716744162621972
10,0.8,101,0.963111060761388,10,-0.06952970652740113,msm_0.01,0.14825339073282143,-0.14658725387160476
11,0.8,11,0.941667583738183,11,-0.040800916575907044,msm_0.01,0.139153392771027,-0.1296572486553232
11,0.8,29,0.9402809402962071,11,-0.04360492808020901,msm_0.01,0.1410959439119022,-0.12853541509531805
11,0.8,47,0.9348743379476079,11,-0.04742157822114591,msm_0.01,0.1357712520129251,-0.11542783611566777
11,0.8,71,0.9425014472807597,11,-0.04252692269211668,msm_0.01,0.1385209255854107,-0.12550218971539395
11,0.8,101,0.9054827254273384,11,-0.007029408886970885,msm_0.01,0.13832375966657667,-0.0827925986267508
12,0.8,11,0.9462218243494616,12,-0.06947466908744275,msm_0.01,0.14253108873537074,-0.1308197342238221
12,0.8,29,0.9318927968041051,12,-0.10384561541013203,msm_0.01,0.13912971919627592,-0.16732803578015562
12,0.8,47,0.9397374381962142,12,-0.0720794149900242,msm_0.01,0.1399364666293196,-0.1595607604488455
12,0.8,71,0.9502455036693591,12,-0.10610545299194261,msm_0.01,0.1443065830200398,-0.16242052780103688
12,0.8,101,0.9456529970597781,12,-0.047854591882390586,msm_0.01,0.14564750370957932,-0.16100776679141104
13,0.8,11,0.9328332103650789,13,-0.04335493985761884,msm_0.01,0.13572290051609126,-0.1499279383706664
13,0.8,29,0.9324720586808403,13,-0.044840420204740994,msm_0.01,0.13835698215719977,-0.12589289692799505
13,0.8,47,0.9325607195195211,13,-0.05094703868902183,msm_0.01,0.1375905201174748,-0.1442753058158439
13,0.8,71,0.932716114066843,13,-0.05454468944361956,msm_0.01,0.1353067793214132,-0.14695170003344205
13,0.8,101,0.8853274222654837,13,0.0012223876569333336,msm_0.01,0.13324547898059344,-0.10251033927242771
14,0.8,11,0.9212413379756276,14,-0.06156768569984877,msm_0.01,0.13679388656627392,-0.15376049211591677
14,0.8,29,0.8680631393898502,14,-0.0644824340002633,msm_0.01,0.1282365651536122,-0.12303664517466453
14,0.8,47,0.9353297519162511,14,-0.06078440711476658,msm_0.01,0.1410986688149048,-0.1415237676360872
14,0.8,71,0.9295060900539873,14,-0.08430371868187433,msm_0.01,0.13257857518990449,-0.16316812507479903
14,0.8,101,0.9319504397102238,14,-0.06972581306089264,msm_0.01,0.14389064649446143,-0.1567740703735248
15,0.8,11,0.9250246234395033,15,-0.08806073003159187,msm_0.01,0.13708782602066244,-0.16307838224352403
15,0.8,29,0.9193843938318594,15,-0.07754889939845253,msm_0.01,0.13707934258506616,-0.17599201165928183
15,0.8,47,0.9154632630795682,15,-0.07523128885556624,msm_0.01,0.13406393509466283,-0.1509256109497216
15,0.8,71,0.9278837098182569,15,-0.08285089573673209,msm_0.01,0.14226469187630428,-0.18566629895002032
15,0.8,101,0.8647588310599794,15,-0.02947632311896843,msm_0.01,0.12892099515407576,-0.1386057759460402
16,0.8,11,0.9292066867365456,16,-0.10375921034485719,msm_0.01,0.13631473578563538,-0.1873372204320306
16,0.8,29,0.9172345110369139,16,-0.08692306024726089,msm_0.01,0.13280680296937436,-0.16067438324383562
16,0.8,47,0.9140652202838185,16,-0.0934297483624434,msm_0.01,0.1355501527939178,-0.16925458993389236
16,0.8,71,0.9277488918369162,16,-0.11959850972969917,msm_0.01,0.13930148774208084,-0.2250772612595366
16,0.8,101,0.8694494527733239,16,-0.045354884443735095,msm_0.01,0.13113314173960403,-0.14887617011548385
1,0.3,11,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.3,29,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.3,47,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.3,71,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.3,101,3.605590676075076,1,,msm_0.1,0.1945852055076173,
2,0.3,11,3.270047005308736,2,0.1957923673450003,msm_0.1,0.17105139345090817,0.24673153016175098
2,0.3,29,3.2520866630894747,2,0.1843408657551573,msm_0.1,0.15876364609713495,0.26631345397236866
2,0.3,47,3.270047005308736,2,0.1957923673450003,msm_0.1,0.17105139345090817,0.24673153016175098
2,0.3,71,3.3319828959324456,2,0.3591896343309218,msm_0.1,0.1637076528421373,0.4722538755008396
2,0.3,101,3.3319828959324456,2,0.3591896343309218,msm_0.1,0.1637076528421373,0.4722538755008396
3,0.3,11,3.135013141567337,3,0.12288082531414997,msm_0.1,0.14878131191926866,0.1886966767379909
3,0.3,29,3.0809216725243678,3,0.1952278876661263,msm_0.1,0.14028827734858193,0.2447198741767274
3,0.3,47,3.1577284696503662,3,0.07574155497236636,msm_0.1,0.16402020193650485,0.05266666415942431
3,0.3,71,3.091095212337053,3,0.1775495958257913,msm_0.1,0.1518314576379781,0.126772486067524
3,0.3,101,3.090249695192639,3,0.15713071673710327,msm_0.1,0.139808175279049,0.24314771187909356
4,0.3,11,3.1239483776884365,4,0.11628751372921085,msm_0.1,0.15260053457352474,0.01657041573855228
4,0.3,29,2.9663595279668913,4,0.12274039536935445,msm_0.1,0.13717177097232167,0.10334694132331315
4,0.3,47,3.092337973934121,4,0.13848676093201728,msm_0.1,0.14774145160550364,0.10153807499298509
4,0.3,71,3.059570378423735,4,0.176619985813921,msm_0.1,0.14983020817102272,0.1194731562465319
4,0.3,101,3.0479796932342476,4,0.15248744472428355,msm_0.1,0.13901207836720364,0.21157258726858574
5,0.3,11,3.0867470139625177,5,0.12153944964853018,msm_0.1,0.15135206589914368,-0.03879070282940154
5,0.3,29,2.856565071595184,5,0.11580230046062777,msm_0.1,0.1325430337990262,0.08060171064132081
5,0.3,47,2.906235846709508,5,0.150016089535129,msm_0.1,0.12801740929452993,0.13554380161041862
5,0.3,71,2.9046807493039433,5,0.12943668753397788,msm_0.1,0.13069537730512906,0.08989475963722876
5,0.3,101,2.891265710530201,5,0.1453441707444451,msm_0.1,0.13581761023173025,0.05532724039492996
6,0.3,11,2.895196426676772,6,0.1363424675341986,msm_0.1,0.13138219530217032,0.05149060362893967
6,0.3,29,2.762509152499928,6,0.08639085358404361,msm_0.1,0.12815025901754515,0.01528732199143546
6,0.3,47,2.7940238835073443,6,0.116973751601011,msm_0.1,0.1266630737831341,0.09743226882319472
6,0.3,71,2.8701138261925068,6,0.09615764983532843,msm_0.1,0.12656856120374427,0.0504218437838953
6,0.3,101,2.8552332001119476,6,0.14425749228656495,msm_0.1,0.1328354852719834,0.06496575488173098
7,0.3,11,2.8613332590500034,7,0.13438436133698212,msm_0.1,0.13048723310082688,0.048662700130470894
7,0.3,29,2.64627518290548,7,0.10042963829354773,msm_0.1,0.11735257696307634,-0.013823275148172803
7,0.3,47,2.7663865730165065,7,0.11839368535480632,msm_0.1,0.1257465754547849,0.06622560670053144
7,0.3,71,2.8375178348654195,7,0.11587897528542745,msm_0.1,0.12926851594368216,0.04263799822886704
7,0.3,101,2.8502911721794786,7,0.12081776438626889,msm_0.1,0.12793344560587921,0.021667925253132672
8,0.3,11,2.8190632570916114,8,0.13433262018681486,msm_0.1,0.12975297248704806,0.03384037221781017
8,0.3,29,2.627001053510726,8,0.08802678531703202,msm_0.1,0.11280735207407978,-0.006391016966797069
8,0.3,47,2.7556929389397733,8,0.1307820963134258,msm_0.1,0.12965043943725318,-0.04625068299163596
8,0.3,71,2.8040067047893227,8,0.1195702032922474,msm_0.1,0.12844611033470568,0.03222924535836722
8,0.3,101,2.7522333750781276,8,0.13280908613050096,msm_0.1,0.12881114850402564,-0.07771050781088107
9,0.3,11,2.790925183787289,9,0.13204018381053204,msm_0.1,0.12869502809381006,0.040460317268483356
9,0.3,29,2.608802791423435,9,0.08790246048634591,msm_0.1,0.11222467775687127,-0.035129276063709476
9,0.3,47,2.7735680584617963,9,0.14725084828490348,msm_0.1,0.12431300131922927,-0.04061653123877914
9,0.3,71,2.77387878065819,9,0.12046800190840765,msm_0.1,0.12738577309751845,0.03056541139111746
9,0.3,101,2.7234744345388955,9,0.12867535545625602,msm_0.1,0.12499633917639026,-0.06380103209796219
10,0.3,11,2.7684481195671062,10,0.12882442474371922,msm_0.1,0.12799618697730283,0.031391853163607236
10,0.3,29,2.5894537800565045,10,0.05746994423937444,msm_0.1,0.11144277633657432,-0.03840257176976866
10,0.3,47,2.6875695938021726,10,0.1327495757354978,msm_0.1,0.11629378411655991,0.07635854562062602
10,0.3,71,2.7421853066000543,10,0.11426040396397823,msm_0.1,0.13048622925282646,-0.009167580150745301
10,0.3,101,2.6958371240480576,10,0.1269053212663466,msm_0.1,0.1241491666885343,-0.0676150097022901
11,0.3,11,2.6581329432025744,11,0.11286546192897526,msm_0.1,0.11476952713084776,0.038370278067918116
11,0.3,29,2.5687024412005326,11,0.03578472424787198,msm_0.1,0.11084336890716721,-0.03734212012331609
11,0.3,47,2.6394792295158642,11,0.13982671278101702,msm_0.1,0.11492030437686439,-0.08680241001855366
11,0.3,71,2.711552197390792,11,0.11613863591980884,msm_0.1,0.1288693355354819,-0.018056296765262093
11,0.3,101,2.6621028339787474,11,0.12456056814898553,msm_0.1,0.12293291564036371,-0.07490676082746153
12,0.3,11,2.622100432784321,12,0.11799349100251347,msm_0.1,0.11238635077858929,0.04915163636424594
12,0.3,29,2.526432439242141,12,0.03823844068826678,msm_0.1,0.11018645573275739,-0.0610366059299336
12,0.3,47,2.604382595930085,12,0.13433635347490144,msm_0.1,0.11395950991264245,-0.14887762709214775
12,0.3,71,2.6175785216474763,12,0.12201853386940932,msm_0.1,0.11989599855100547,0.019291442552746882
12,0.3,101,2.636738213889357,12,0.1255824505697919,msm_0.1,0.12208480622852659,-0.08194515702314058
13,0.3,11,2.5709098200264333,13,0.10275218317503844,msm_0.1,0.11166455307252224,-0.006290722093726795
13,0.3,29,2.501946346978272,13,0.04687802160331973,msm_0.1,0.10572811119444413,-0.04384781721222682
13,0.3,47,2.598394500682774,13,0.12618281235947043,msm_0.1,0.11282774872400947,-0.13188797379846187
13,0.3,71,2.5764437269727765,13,0.12716556021585684,msm_0.1,0.11944850917913301,-0.01312113335604309
13,0.3,101,2.5946131361215783,13,0.11720652753752489,msm_0.1,0.12135877781522017,-0.16532464540624556
14,0.3,11,2.5264085262132134,14,0.11136839862253617,msm_0.1,0.11060295042099046,-0.033555281618507904
14,0.3,29,2.453705409444889,14,0.055815618336118346,msm_0.1,0.10603637286128517,-0.059776099181747866
14,0.3,47,2.575997066264084,14,0.12467216254468223,msm_0.1,0.1117954802243062,-0.13121659749819276
14,0.3,71,2.4562462477920923,14,0.1277414790415599,msm_0.1,0.11560685754237839,-0.013784447956421678
14,0.3,101,2.5745464656560246,14,0.11499068620947063,msm_0.1,0.12093362389654308,-0.18292669504029516
15,0.3,11,2.4961747296529215,15,0.07320246110466304,msm_0.1,0.10968509098768799,-0.058602895273351246
15,0.3,29,2.426945456953442,15,0.09181624107229872,msm_0.1,0.10380107992867632,-0.08611221456635625
15,0.3,47,2.5542335596381918,15,0.12246686798195235,msm_0.1,0.11097444464897255,-0.13562698130201517
15,0.3,71,2.434132614587803,15,0.12969178475528054,msm_0.1,0.11357090128291877,-0.010660059705079035
15,0.3,101,2.5448273008530253,15,0.11743820250009969,msm_0.1,0.11988825922508389,-0.18197694637858713
16,0.3,11,2.467189691877524,16,0.0809831178263778,msm_0.1,0.1074896828148782,-0.04616182342262079
16,0.3,29,2.3993081464626043,16,0.09402147976447801,msm_0.1,0.1028992085361559,-0.08745814638333238
16,0.3,47,2.493879023785396,16,0.13327770096632227,msm_0.1,0.10746851768825143,-0.12368571707310197
16,0.3,71,2.414159513588625,16,0.13296518722507242,msm_0.1,0.10284550179976995,0.04774531308765964
16,0.3,101,2.4333606181590297,16,0.10902200482598606,msm_0.1,0.1083660052434319,-0.15036632936070962
1,0.5,11,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.5,29,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.5,47,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.5,71,3.605590676075076,1,,msm_0.1,0.1945852055076173,
1,0.5,101,3.605590676075076,1,,msm_0.1,0.1945852055076173,
2,0.5,11,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
2,0.5,29,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
2,0.5,47,3.2810372217841994,2,0.1742202600756812,msm_0.1,0.17606583745183052,0.19407912804248656
2,0.5,71,3.379226082316329,2,0.1037422011625111,msm_0.1,0.18180872963090577,0.10022155462633775
2,0.5,101,3.2590500503291175,2,0.1854051450648962,msm_0.1,0.15923779986630882,0.2724677843901659
3,0.5,11,3.135013141567337,3,0.12288082531414997,msm_0.1,0.14878131191926866,0.1886966767379909
3,0.5,29,3.135318061057127,3,0.1227746853652115,msm_0.1,0.15335892916083202,0.13027214539104573
3,0.5,47,3.1179409593737164,3,0.13378164019102048,msm_0.1,0.1602370117941165,0.09702106977100484
3,0.5,71,3.107766112305021,3,0.1325902776656685,msm_0.1,0.15744433815262,0.12976994204135464
3,0.5,101,3.153618854327571,3,0.10267582524933604,msm_0.1,0.15649817486481216,0.10953863540794741
4,0.5,11,3.086593851173052,4,0.06746278940896598,msm_0.1,0.15287631071626562,0.034099779642704484
4,0.5,29,2.9385810775293377,4,0.08892122881611113,msm_0.1,0.13905344532767472,0.0977533758369199
4,0.5,47,3.0418860606338844,4,0.031156323651503108,msm_0.1,0.13850178901054538,0.06320278829852978
4,0.5,71,2.9582513362320864,4,0.10215526948518829,msm_0.1,0.1457166949463532,0.04567085894649956
4,0.5,101,3.0375496444700048,4,0.054854564388692816,msm_0.1,0.15489496116580886,0.11375787556640246
5,0.5,11,2.871257445153655,5,0.07674598672419196,msm_0.1,0.13403717351113034,0.057313314210827124
