id_a,id_b,cluster,DTW
C151,C053,1,0.5756762589734259
C151,C056,1,0.6782275544238279
C151,C057,1,0.6242451746403271
C151,C061,1,0.8884756502726726
C151,C062,1,0.8201804051336583
C151,C063,1,0.640556741701907
C151,C064,1,0.6129894376079761
C151,C065,1,0.6131986896113398
C151,C086,1,0.6517064209966085
C151,C087,1,0.8740047935607447
C151,C091,1,0.5924158451326077
C151,C092,1,0.6718670780427319
C151,C093,1,0.5598542659699494
C151,C095,1,0.5708615311330022
C151,C099,1,0.9031849238431547
C151,C100,1,0.8745012330491503
C151,C103,1,0.7428202932583211
C151,C104,1,0.822080522469979
C151,C105,1,0.6104546219705597
C151,C106,1,0.47203705161185966
C151,C109,1,0.5661451152003629
C151,C110,1,0.5373588505041644
C151,C118,1,0.6402744504147256
C151,C129,1,0.8734656836286895
C151,C130,1,0.6143931517874841
C151,C139,1,0.963559160940988
C151,C140,1,0.6663234561483306
C151,C141,1,0.7913576574343053
C151,C150,1,0.8201488891357612
C152,C005,1,0.3235766623735909
C152,C006,1,0.34703065856168014
C152,C007,1,0.3705364153339997
C152,C008,1,0.4299684573415955
C152,C009,1,0.311746626471412
C152,C010,1,0.2948571091461582
C152,C014,1,0.3366578417823747
C152,C015,1,0.3865181509966278
C152,C016,1,1.048416762902659
C152,C017,1,0.5774885963299917
C152,C018,1,0.368570784344958
C152,C019,1,0.2995570805437872
C152,C025,1,0.21936422158213267
C152,C028,1,0.3604195885404512
C152,C030,1,0.3012034329982681
C152,C031,1,0.46282921063214644
C152,C034,1,0.18985850179522937
C152,C035,1,0.2333594908017598
C152,C036,1,0.35412871520182343
C152,C037,1,0.21539985864203573
C152,C038,1,0.25027244233449186
C152,C045,1,0.2548499656423853
C152,C046,1,0.21471341048504375
C152,C047,1,0.5854315979242818
C152,C050,1,0.18400021570766095
C152,C051,1,0.4891165664850016
C152,C052,1,0.25598998494295333
C152,C053,1,0.3204537122631375
C152,C056,1,0.24778679098686848
C152,C057,1,0.3283378907160199
C152,C061,1,0.3466827730240452
C152,C062,1,0.3045832022069739
C152,C063,1,0.29246496915400155
C152,C064,1,0.28735821226727665
C152,C065,1,0.25188032115744
C152,C086,1,0.2893696195628774
C152,C087,1,0.44341760380914275
C152,C091,1,0.2950848814693152
C152,C092,1,0.2236136074384739
C152,C093,1,0.3049957670712904
C152,C095,1,0.3093203058463941
C152,C099,1,0.7176437912400763
C152,C100,1,0.7714517085263652
C152,C103,1,0.3446829595026745
C152,C104,1,0.3365043319524459
C152,C105,1,0.2516569719516951
C152,C106,1,0.3026867243354602
C152,C109,1,0.3756259332822543
C152,C110,1,0.4489597363788327
C152,C118,1,0.32969251118349413
C152,C129,1,0.30824747869050767
C152,C130,1,0.20919797711170984
C152,C139,1,0.4052881230375593
C152,C140,1,0.21525066291848877
C152,C141,1,0.2619585490155934
C152,C150,1,0.27860904131708897
C152,C151,1,0.6536781012580237
C153,C005,1,0.3116940845158528
C153,C006,1,0.19695128774800763
C153,C007,1,0.49769606453026716
C153,C008,1,0.5772040026523966
C153,C009,1,0.18413173862825097
C153,C010,1,0.1670627791159427
C153,C014,1,0.42369018632297656
C153,C015,1,0.10298295869360492
C153,C016,1,0.8943387075150595
C153,C017,1,0.6481066887331429
C153,C018,1,0.23364063876643004
C153,C019,1,0.19087440113520424
C153,C025,1,0.38548273432439717
C153,C028,1,0.4245407360447325
C153,C030,1,0.1979647798845974
C153,C031,1,0.5231784839378942
C153,C034,1,0.31055386865778123
C153,C035,1,0.31820059912942444
C153,C036,1,0.4304032411860855
C153,C037,1,0.311135161316634
C153,C038,1,0.2691352659015858
C153,C045,1,0.2667391859661628
C153,C046,1,0.4159287256334885
C153,C047,1,0.6806225000821939
C153,C050,1,0.2989488035088045
C153,C051,1,0.8101492433813572
C153,C052,1,0.29383640194948385
C153,C053,1,0.2692722949819196
C153,C056,1,0.2867718971227494
C153,C057,1,0.16313709926131495
C153,C061,1,0.43925284955313393
C153,C062,1,0.3228028749976439
C153,C063,1,0.17471598174982975
C153,C064,1,0.17472261305860098
C153,C065,1,0.2205919517646094
C153,C086,1,0.190287356543403
C153,C087,1,0.5425338451608993
C153,C091,1,0.23283599170055488
C153,C092,1,0.24910922672192395
C153,C093,1,0.1368184126683401
C153,C095,1,0.16066682538762883
C153,C099,1,0.8374898578280262
C153,C100,1,0.9012314710860062
C153,C103,1,0.28290920053427415
C153,C104,1,0.5433432554834281
C153,C105,1,0.20130304610504077
C153,C106,1,0.24295351629956444
C153,C109,1,0.10382016278455435
C153,C110,1,0.15035293356098475
C153,C118,1,0.34230886349278977
C153,C129,1,0.373083775814287
C153,C130,1,0.2960226777473558
C153,C139,1,0.5307761747810834
C153,C140,1,0.27852596661305085
C153,C141,1,0.3813467591039387
C153,C150,1,0.4737004511311767
C153,C151,1,0.5592548829386955
C153,C152,1,0.3584697660765934
C154,C005,1,0.5018420940490173
C154,C006,1,0.351511417066068
C154,C007,1,0.6979685712173088
C154,C008,1,0.5960090934250092
C154,C009,1,0.2355865053547694
C154,C010,1,0.2343909782830078
C154,C014,1,0.5891250147890039
C154,C015,1,0.17847967771747747
C154,C016,1,0.9860917611999479
C154,C017,1,0.841071175833404
C154,C018,1,0.24561249762784623
C154,C019,1,0.24097558447651524
C154,C025,1,0.5862601889299818
C154,C028,1,0.6347158386350976
C154,C030,1,0.32381804906713363
C154,C031,1,0.6336642684135679
C154,C034,1,0.3612890324694531
C154,C035,1,0.3736130543647278
C154,C036,1,0.4380325255565432
C154,C037,1,0.4659123767769518
C154,C038,1,0.438477303646126
C154,C045,1,0.45107417734419947
C154,C046,1,0.5806752298433543
C154,C047,1,0.8015475331986542
C154,C050,1,0.4449237403077226
C154,C051,1,0.9305518827904258
C154,C052,1,0.44509952986609713
C154,C053,1,0.33279356166484636
C154,C056,1,0.4725664910078671
C154,C057,1,0.30912808153957433
C154,C061,1,0.6294873015407949
C154,C062,1,0.4726977921627816
C154,C063,1,0.33045092262211667
C154,C064,1,0.3054345720820404
C154,C065,1,0.39563002299801797
C154,C086,1,0.33116123626991817
C154,C087,1,0.6454958924359037
C154,C091,1,0.33644373909915787
C154,C092,1,0.38776956040091887
C154,C093,1,0.17415641143810656
C154,C095,1,0.2747852983995272
C154,C099,1,1.0013520404400404
C154,C100,1,1.0203207148286286
C154,C103,1,0.43892587104431474
C154,C104,1,0.7275023494399646
C154,C105,1,0.3099134765638886
C154,C106,1,0.28931611570021837
C154,C109,1,0.15803828324648836
C154,C110,1,0.13235273054660537
C154,C118,1,0.4630517360089688
C154,C129,1,0.40981704667040336
C154,C130,1,0.3379365613496886
C154,C139,1,0.7107354197007908
C154,C140,1,0.3851907994894479
C154,C141,1,0.5656960221720935
C154,C150,1,0.6121792473789776
C154,C151,1,0.5088909449220722
C154,C152,1,0.4464365943079933
C154,C153,1,0.162278938025954
C165,C005,1,0.19905745990896026
C165,C006,1,0.10557655666954685
C165,C007,1,0.31360341446361084
C165,C008,1,0.47597184663964875
C165,C009,1,0.19178464532482287
C165,C010,1,0.19751668483173027
C165,C014,1,0.23793789315029856
C165,C015,1,0.12181916705530084
C165,C016,1,0.8215321596541362
C165,C017,1,0.43930417877485806
C165,C018,1,0.22576308286543462
C165,C019,1,0.19730438121938992
C165,C025,1,0.22184887385944058
C165,C028,1,0.23330585782236216
C165,C030,1,0.12192132538206717
C165,C031,1,0.3682983911918136
C165,C034,1,0.2892815279199206
C165,C035,1,0.2536197432657922
C165,C036,1,0.46416120219806567
C165,C037,1,0.19607653118477877
C165,C038,1,0.13122577711129754
C165,C045,1,0.1285101980670069
C165,C046,1,0.25538392998504295
C165,C047,1,0.5002934239936138
C165,C050,1,0.21957646049291957
C165,C051,1,0.580533151293033
C165,C052,1,0.2069380882486524
C165,C053,1,0.22904001484190722
C165,C056,1,0.1412217597283794
C165,C057,1,0.05695739632503712
C165,C061,1,0.2751556802006064
C165,C062,1,0.17930842349394704
C165,C063,1,0.07257509264159934
C165,C064,1,0.0852901356450539
C165,C065,1,0.1414688807500377
C165,C086,1,0.1253060794207709
C165,C087,1,0.35226694175145123
C165,C091,1,0.20089201112653707
C165,C092,1,0.1313743157104572
C165,C093,1,0.1472300807826724
C165,C095,1,0.10325253067492692
C165,C099,1,0.7435155646762538
C165,C100,1,0.8178053383023097
C165,C103,1,0.16925665763281453
C165,C104,1,0.38664521593429924
C165,C105,1,0.1255976016077167
C165,C106,1,0.22633918428471264
C165,C109,1,0.14564891984288292
C165,C110,1,0.2787885452568629
C165,C118,1,0.26934791909786077
C165,C129,1,0.28315428127798714
C165,C130,1,0.24247010376253145
C165,C139,1,0.35686242051549405
C165,C140,1,0.19118563005590591
C165,C141,1,0.22576479780771533
C165,C150,1,0.3329843276390433
C165,C151,1,0.6091799047539488
C165,C152,1,0.3042611282675508
C165,C153,1,0.14223992393712337
C165,C154,1,0.27618198824266277
C166,C005,1,0.2323550161342926
C166,C006,1,0.12381517432822596
C166,C007,1,0.3599412114335994
C166,C008,1,0.498336937166026
C166,C009,1,0.21180493142579365
C166,C010,1,0.18376435267333596
C166,C014,1,0.286489738669996
C166,C015,1,0.10210045384913125
C166,C016,1,0.7979524923911695
C166,C017,1,0.47868382687174166
C166,C018,1,0.2682065729150398
C166,C019,1,0.19939147267949492
C166,C025,1,0.24928705852609892
C166,C028,1,0.2738659121457803
C166,C030,1,0.14517858794070448
C166,C031,1,0.4024710460717413
C166,C034,1,0.30184428588922163
C166,C035,1,0.25700944759908606
C166,C036,1,0.44567211207322366
C166,C037,1,0.2149887529993678
C166,C038,1,0.16261106390218208
C166,C045,1,0.1633023717385158
C166,C046,1,0.2864489815204388
C166,C047,1,0.5183375906263552
C166,C050,1,0.23448649436386623
C166,C051,1,0.6246117105803213
C166,C052,1,0.2568431467460414
C166,C053,1,0.23209159114774572
C166,C056,1,0.1770007983054429
C166,C057,1,0.07929708841354953
C166,C061,1,0.3050553287110372
C166,C062,1,0.20678463471057443
C166,C063,1,0.09215245521424231
C166,C064,1,0.09484361480164608
C166,C065,1,0.15021655887180219
C166,C086,1,0.13938121664195405
C166,C087,1,0.39940140292181964
C166,C091,1,0.22532639297826199
C166,C092,1,0.165022675001294
C166,C093,1,0.1560391378291046
C166,C095,1,0.09336077119619353
C166,C099,1,0.7496424496923516
C166,C100,1,0.8302129143003087
C166,C103,1,0.16992246446219333
C166,C104,1,0.4062792312961924
C166,C105,1,0.1419380696699926
C166,C106,1,0.21828686472456846
C166,C109,1,0.11426674485982709
C166,C110,1,0.23829680451839874
C166,C118,1,0.28243749541799046
C166,C129,1,0.3346188011921013
C166,C130,1,0.2595670571021211
C166,C139,1,0.3626789228194995
C166,C140,1,0.21269364805943305
C166,C141,1,0.2649066174871538
C166,C150,1,0.35741291733574526
C166,C151,1,0.5541364434961288
C166,C152,1,0.32255487185407905
C166,C153,1,0.11982095668277873
C166,C154,1,0.24632351437813277
C166,C165,1,0.0602929275867661
C167,C005,1,0.28064783731101484
C167,C006,1,0.2631718034223376
C167,C007,1,0.40662984822919024
C167,C008,1,0.4764414989293809
C167,C009,1,0.19655661722287573
C167,C010,1,0.1966901244779545
C167,C014,1,0.3449088273349165
C167,C015,1,0.21672597986324563
C167,C016,1,0.7514044458749741
C167,C017,1,0.5584785636891321
C167,C018,1,0.22205506161749608
C167,C019,1,0.20594485662870785
C167,C025,1,0.3321704255279487
C167,C028,1,0.370419052754751
C167,C030,1,0.24081720072767182
C167,C031,1,0.4507502491776584
C167,C034,1,0.2358771111952001
C167,C035,1,0.24519938001970581
C167,C036,1,0.2849615148448142
C167,C037,1,0.2810728067516039
C167,C038,1,0.2553002986105603
C167,C045,1,0.2642118440845964
C167,C046,1,0.38971727812359463
C167,C047,1,0.49989194372610835
C167,C050,1,0.2925764156848749
C167,C051,1,0.6443664653769544
C167,C052,1,0.3009304707150093
C167,C053,1,0.2948005895484633
C167,C056,1,0.28771084354812115
C167,C057,1,0.23961492470575704
C167,C061,1,0.35092840140112397
C167,C062,1,0.2798010392998967
C167,C063,1,0.20077234665663332
C167,C064,1,0.20638658805670818
C167,C065,1,0.21746898249570032
C167,C086,1,0.2389065483092767
C167,C087,1,0.4416203732036098
C167,C091,1,0.26760977273492315
C167,C092,1,0.22909310707987815
C167,C093,1,0.1754457500126894
C167,C095,1,0.12901686721556985
C167,C099,1,0.6987082976416072
C167,C100,1,0.767480855081984
C167,C103,1,0.22505403239824273
C167,C104,1,0.46268107024233596
C167,C105,1,0.19176759002322283
C167,C106,1,0.17808583254254096
C167,C109,1,0.19713014284329688
C167,C110,1,0.2476925693507132
C167,C118,1,0.33897253231593355
C167,C129,1,0.3764500675907222
C167,C130,1,0.22934140498464378
C167,C139,1,0.4091682185003008
C167,C140,1,0.2426040995094742
C167,C141,1,0.3466306364989328
C167,C150,1,0.36812089310233054
C167,C151,1,0.4912045665829876
C167,C152,1,0.30727476868743275
C167,C153,1,0.17806313257698178
C167,C154,1,0.2226612014778179
C167,C165,1,0.20311871197123177
C167,C166,1,0.17187807523195098
C172,C005,1,0.2692519728873481
C172,C006,1,0.25011309403010235
C172,C007,1,0.07368484816599312
C172,C008,1,0.3795885066150338
C172,C009,1,0.5145115481908575
C172,C010,1,0.514614291516794
C172,C014,1,0.09316586604996452
C172,C015,1,0.42213759719051314
C172,C016,1,0.8988798987992712
C172,C017,1,0.14535877980007134
C172,C018,1,0.5699840868439406
C172,C019,1,0.5510680825293968
C172,C025,1,0.10934295659184347
C172,C028,1,0.0780796521931667
C172,C030,1,0.2878442665134495
C172,C031,1,0.26238194086760164
C172,C034,1,0.5298265027167971
C172,C035,1,0.4566334220196697
C172,C036,1,0.6732706555640394
C172,C037,1,0.1370238925374314
C172,C038,1,0.14570184447060022
C172,C045,1,0.1469462930052879
C172,C046,1,0.18234967022083448
C172,C047,1,0.2838188825656563
C172,C050,1,0.24554784908709543
C172,C051,1,0.43617297479577455
C172,C052,1,0.3162851060519347
C172,C053,1,0.5068505513755992
C172,C056,1,0.12181169914930748
C172,C057,1,0.25752194017000785
C172,C061,1,0.08124338090606144
C172,C062,1,0.13818925778703137
C172,C063,1,0.22096494092138722
C172,C064,1,0.23535044322637183
C172,C065,1,0.235245734258861
C172,C086,1,0.267470538813007
C172,C087,1,0.23084328665955733
C172,C091,1,0.3702483627020907
C172,C092,1,0.20773282794588135
C172,C093,1,0.4568235781719814
C172,C095,1,0.2634808917138638
C172,C099,1,0.582768837319101
C172,C100,1,0.6878744672851086
C172,C103,1,0.23220280985131464
C172,C104,1,0.1738395336011389
C172,C105,1,0.2555450758297568
C172,C106,1,0.42457591472485123
C172,C109,1,0.4375937470926395
C172,C110,1,0.6526623312917391
C172,C118,1,0.27330692456822137
C172,C129,1,0.39558214349971166
C172,C130,1,0.4557304380842371
C172,C139,1,0.1457193926927439
C172,C140,1,0.20311768466315405
C172,C141,1,0.10591339839952665
C172,C150,1,0.15622785191540997
C172,C151,1,0.8362446389950723
C172,C152,1,0.3422472204304119
C172,C153,1,0.4442085868508909
C172,C154,1,0.6859484307292674
C172,C165,1,0.2435024724279789
C172,C166,1,0.27526486934741
C172,C167,1,0.3823449844189931
C173,C005,1,0.3789294235467738
C173,C006,1,0.4390968319628671
C173,C007,1,0.2446918258064015
C173,C008,1,0.45706930030768184
C173,C009,1,0.5901757289774182
C173,C010,1,0.5757224404857584
C173,C014,1,0.2898635115319909
C173,C015,1,0.5643541560708623
C173,C016,1,0.82692515237142
C173,C017,1,0.23193788938184212
C173,C018,1,0.6648167955121688
C173,C019,1,0.601759699245389
C173,C025,1,0.27050041923294327
C173,C028,1,0.3003129694461359
C173,C030,1,0.4225466721487836
C173,C031,1,0.3240895717618575
C173,C034,1,0.6188987928993134
C173,C035,1,0.545246001616164
C173,C036,1,0.7185452080665031
C173,C037,1,0.2923483685968841
C173,C038,1,0.34341962059760833
C173,C045,1,0.3645668585508576
C173,C046,1,0.24969645972889865
C173,C047,1,0.31258014284485264
C173,C050,1,0.3481686090130781
C173,C051,1,0.4466716850806088
C173,C052,1,0.4453476284126703
C173,C053,1,0.561285357885457
C173,C056,1,0.3655964276771744
C173,C057,1,0.44646262086602856
C173,C061,1,0.23954611806514367
C173,C062,1,0.30373283197697565
C173,C063,1,0.4012855109382638
C173,C064,1,0.3951011715912519
C173,C065,1,0.39303133868512224
C173,C086,1,0.46747528670128113
C173,C087,1,0.3306985107334115
C173,C091,1,0.5137343231034492
C173,C092,1,0.3638965436579949
C173,C093,1,0.5644119164565436
C173,C095,1,0.3955060847696004
C173,C099,1,0.5714678952568355
C173,C100,1,0.6568738557765031
C173,C103,1,0.3591961282135732
C173,C104,1,0.26052243854545143
C173,C105,1,0.38639441656701795
C173,C106,1,0.4963723265971402
C173,C109,1,0.5424464218611807
C173,C110,1,0.720917614296756
C173,C118,1,0.27934443821066196
C173,C129,1,0.4723890140491422
C173,C130,1,0.5521389959476661
C173,C139,1,0.21695782361276275
C173,C140,1,0.3198224351064955
C173,C141,1,0.3161652694993689
C173,C150,1,0.2909329527779572
C173,C151,1,0.8888670507258238
C173,C152,1,0.42660242443470064
C173,C153,1,0.5497318904862891
C173,C154,1,0.7334263634568149
C173,C165,1,0.42551759253873395
C173,C166,1,0.4332699627325429
C173,C167,1,0.4560195005501017
C173,C172,1,0.2465444619518347
C174,C005,1,0.45643335738702623
C174,C006,1,0.4833309166333342
C174,C007,1,0.22183780806654568
C174,C008,1,0.5529780820286266
C174,C009,1,0.6824780729211484
C174,C010,1,0.7113185841373713
C174,C014,1,0.30110443075723503
C174,C015,1,0.6092823442799116
C174,C016,1,0.9746829044456988
C174,C017,1,0.16181876307890194
C174,C018,1,0.7011876479558082
C174,C019,1,0.7191587972257292
C174,C025,1,0.3715726834599304
C174,C028,1,0.2466203527400495
C174,C030,1,0.49327248845503624
C174,C031,1,0.3000561214902471
C174,C034,1,0.6988430055366851
C174,C035,1,0.6622863040375131
C174,C036,1,0.8017987004285393
C174,C037,1,0.4073588190855415
C174,C038,1,0.3967985542615947
C174,C045,1,0.40009866739077043
C174,C046,1,0.44860871347674164
C174,C047,1,0.39363249515258614
C174,C050,1,0.5061070948334769
C174,C051,1,0.5551198262929561
C174,C052,1,0.6918576812715369
C174,C053,1,0.6950396462785483
C174,C056,1,0.37582140682051385
C174,C057,1,0.5422391584503744
C174,C061,1,0.22999729830064272
C174,C062,1,0.3395110298972725
C174,C063,1,0.5002149358419906
C174,C064,1,0.5247455580619252
C174,C065,1,0.49538576123928657
C174,C086,1,0.5104371457559302
C174,C087,1,0.2577993210798267
C174,C091,1,0.646365173443774
C174,C092,1,0.4648168654627755
C174,C093,1,0.6651466209696807
C174,C095,1,0.46951914162488934
C174,C099,1,0.6420278362426742
C174,C100,1,0.7322307167264337
C174,C103,1,0.3732667326879682
C174,C104,1,0.22706333521164657
C174,C105,1,0.5663138310870067
C174,C106,1,0.7024280177600168
C174,C109,1,0.6753430313804765
C174,C110,1,0.8079950458263183
C174,C118,1,0.4690450280068571
C174,C129,1,0.5117323643310797
C174,C130,1,0.6691681965215287
C174,C139,1,0.22489433551028648
C174,C140,1,0.5092978256518782
C174,C141,1,0.30131162529693467
C174,C150,1,0.33893063588265954
C174,C151,1,1.0085480301728342
C174,C152,1,0.5726179633578354
C174,C153,1,0.6784685525695051
C174,C154,1,0.8076199040668869
C174,C165,1,0.5209168519829741
C174,C166,1,0.5688809967218458
C174,C167,1,0.5685248564983849
C174,C172,1,0.23551261880951657
C174,C173,1,0.23355345158748983
C175,C005,1,0.3768682954304133
C175,C006,1,0.42196360491775303
C175,C007,1,0.1520967149614761
C175,C008,1,0.4293913632730248
C175,C009,1,0.6404538006225191
C175,C010,1,0.6495327053324939
C175,C014,1,0.22494761327141558
C175,C015,1,0.5819235139753683
C175,C016,1,0.906142174515024
C175,C017,1,0.1235152302589561
C175,C018,1,0.6816213876107345
C175,C019,1,0.6898292455126817
C175,C025,1,0.2702680843304714
C175,C028,1,0.2000522785486982
C175,C030,1,0.43241674206985475
C175,C031,1,0.2661676385151588
C175,C034,1,0.6256285805086457
C175,C035,1,0.5747315210370334
C175,C036,1,0.7518306053060145
C175,C037,1,0.3147169788487438
C175,C038,1,0.315207122383664
C175,C045,1,0.3238602229055892
C175,C046,1,0.30393843728884923
C175,C047,1,0.3495880265148164
C175,C050,1,0.3876600182560619
C175,C051,1,0.46872031596594904
C175,C052,1,0.5452189889925135
C175,C053,1,0.6266650524501043
C175,C056,1,0.2899828136796632
C175,C057,1,0.45381990855715226
C175,C061,1,0.16521385170070413
C175,C062,1,0.2800848268142411
C175,C063,1,0.41083882436381647
C175,C064,1,0.4340090509246458
C175,C065,1,0.41993665079018394
C175,C086,1,0.44519491316616433
C175,C087,1,0.20554955905422115
C175,C091,1,0.5589198458733369
C175,C092,1,0.37758837040245813
C175,C093,1,0.5969687814603356
C175,C095,1,0.3990042388606727
C175,C099,1,0.5711696373935101
C175,C100,1,0.6560696429452004
C175,C103,1,0.33754818289366356
C175,C104,1,0.12870562494087487
C175,C105,1,0.44810669473237197
C175,C106,1,0.6061157405198238
C175,C109,1,0.6107528947156846
C175,C110,1,0.761267180078567
C175,C118,1,0.3606714257103899
C175,C129,1,0.4943512127192444
C175,C130,1,0.5946659459650165
C175,C139,1,0.16437106759032255
C175,C140,1,0.38628493666545716
C175,C141,1,0.24382708635956482
C175,C150,1,0.2313404810727495
C175,C151,1,0.964181724499569
C175,C152,1,0.4583288328495177
C175,C153,1,0.6206463281640833
C175,C154,1,0.7705395047073759
C175,C165,1,0.4217590018439642
C175,C166,1,0.4760224200067643
C175,C167,1,0.4737372581846423
C175,C172,1,0.1772447381295174
C175,C173,1,0.23838620293562798
C175,C174,1,0.15807377297514366
C176,C029,2,0.46804886747749547
C176,C044,2,0.8149367325443876
C176,C055,2,0.5012581326554214
C176,C125,2,0.5196202741763337
C176,C138,2,0.5204270728730956
C177,C005,1,0.2778618179381184
C177,C006,1,0.15962446461532298
C177,C007,1,0.46061716107236683
C177,C008,1,0.5647896155432843
C177,C009,1,0.25013763875257133
C177,C010,1,0.252390439089863
C177,C014,1,0.36049688222821763
C177,C015,1,0.11852302476442894
C177,C016,1,0.9238594147168236
C177,C017,1,0.5897381714505537
C177,C018,1,0.2924856488782243
C177,C019,1,0.2693197087784078
C177,C025,1,0.41918011091834373
C177,C028,1,0.3793357730978394
C177,C030,1,0.20269291457018426
C177,C031,1,0.43890279127193077
C177,C034,1,0.38025459184956095
C177,C035,1,0.3750929822881895
C177,C036,1,0.5102467066553147
C177,C037,1,0.32852541544749536
C177,C038,1,0.2546990613250224
C177,C045,1,0.25062749648171195
C177,C046,1,0.46627325393186103
C177,C047,1,0.6585584428608636
C177,C050,1,0.33207218811610767
C177,C051,1,0.7850893808612547
C177,C052,1,0.33535188697689755
C177,C053,1,0.3058371762686705
C177,C056,1,0.26263229945773797
C177,C057,1,0.1412216395870549
C177,C061,1,0.4420609653073869
C177,C062,1,0.2948112592683908
C177,C063,1,0.16009241652148376
C177,C064,1,0.1773230848027124
C177,C065,1,0.22315894667517935
C177,C086,1,0.19885152531843472
C177,C087,1,0.4438625004947159
C177,C091,1,0.32073725152808985
C177,C092,1,0.24077549920727523
C177,C093,1,0.16797001450651183
C177,C095,1,0.17613877731706692
C177,C099,1,0.891899328868451
C177,C100,1,0.9511056803283545
C177,C103,1,0.21800378189050218
C177,C104,1,0.5249050766044571
C177,C105,1,0.23684128240745603
C177,C106,1,0.3288558314677877
C177,C109,1,0.12168880646583467
C177,C110,1,0.21350201215668435
C177,C118,1,0.34949883153444794
C177,C129,1,0.31606426614040606
C177,C130,1,0.3794298509669033
C177,C139,1,0.5600715192966925
C177,C140,1,0.3285956437301972
C177,C141,1,0.3628964755563544
C177,C150,1,0.4783760674199528
C177,C151,1,0.6551139040082147
C177,C152,1,0.40142559476572093
C177,C153,1,0.138068560756868
C177,C154,1,0.22807244895525222
C177,C165,1,0.14071981015717092
C177,C166,1,0.1274371795571505
C177,C167,1,0.2364976329659898
C177,C172,1,0.4303474311046601
C177,C173,1,0.5785020497603424
C177,C174,1,0.6224876752237554
C177,C175,1,0.5924936778845921
C178,C005,1,0.17077139080780324
C178,C006,1,0.1314691099399628
C178,C007,1,0.28974497702566426
C178,C008,1,0.4268627776337546
C178,C009,1,0.227901977588291
C178,C010,1,0.22303107909315706
C178,C014,1,0.22916151733352383
C178,C015,1,0.17786370086432846
C178,C016,1,0.8174553100810886
C178,C017,1,0.40116869609800576
C178,C018,1,0.25586738534479725
C178,C019,1,0.22695640563541064
C178,C025,1,0.21477609808606246
C178,C028,1,0.24571589507413458
C178,C030,1,0.15136976705442426
C178,C031,1,0.40949150650939575
C178,C034,1,0.2465053100867933
C178,C035,1,0.22472354152951055
C178,C036,1,0.406276497159609
C178,C037,1,0.18778939998255995
C178,C038,1,0.1492325912803839
C178,C045,1,0.14965532307842563
C178,C046,1,0.2642040881000547
C178,C047,1,0.47117018635694635
C178,C050,1,0.2099985604990662
C178,C051,1,0.5612347936200551
C178,C052,1,0.2025510982270952
C178,C053,1,0.2416843579615715
C178,C056,1,0.14757583353603165
C178,C057,1,0.10113132039238282
C178,C061,1,0.28983763805348944
C178,C062,1,0.2110333336431047
C178,C063,1,0.11268803073835995
C178,C064,1,0.11151581646427774
C178,C065,1,0.12131002724568728
C178,C086,1,0.14604914150438048
C178,C087,1,0.3901820826251668
C178,C091,1,0.22297699926472386
C178,C092,1,0.14053988933255193
C178,C093,1,0.18468558644779665
C178,C095,1,0.126176361023098
C178,C099,1,0.6982051786495185
C178,C100,1,0.7640802234122688
C178,C103,1,0.1566858930518009
C178,C104,1,0.3724058381184882
C178,C105,1,0.12505318627201475
C178,C106,1,0.23169460271151804
C178,C109,1,0.19877570478667406
C178,C110,1,0.34734600246237896
C178,C118,1,0.2702771885501398
C178,C129,1,0.2826014569903056
C178,C130,1,0.22947062354843015
C178,C139,1,0.3559276020178543
C178,C140,1,0.18857813734131482
C178,C141,1,0.22992995510679595
C178,C150,1,0.3060757696858455
C178,C151,1,0.6015838381352853
C178,C152,1,0.2733997855558565
C178,C153,1,0.19120356797703988
C178,C154,1,0.3448747816509854
C178,C165,1,0.09671688337032416
C178,C166,1,0.11289653386790578
C178,C167,1,0.19057934182567232
C178,C172,1,0.23584981592192963
C178,C173,1,0.4110013074935325
C178,C174,1,0.5204791594209212
C178,C175,1,0.42323606608937037
C178,C177,1,0.18440452277772665
C179,C005,1,0.25033116495195584
C179,C006,1,0.3068022136030156
C179,C007,1,0.16282414352252675
C179,C008,1,0.45954594342585003
C179,C009,1,0.3479133893557066
C179,C010,1,0.39314379433442825
C179,C014,1,0.1759806879747507
C179,C015,1,0.41578843453685554
C179,C016,1,0.8983491542191059
C179,C017,1,0.3321038288468751
C179,C018,1,0.3896773400682945
C179,C019,1,0.3994653291327552
C179,C025,1,0.17725962386139194
C179,C028,1,0.1780425596034799
C179,C030,1,0.3053932187256127
C179,C031,1,0.36314163501110447
C179,C034,1,0.3770098129103867
C179,C035,1,0.30708478499644865
C179,C036,1,0.5282692903287952
C179,C037,1,0.2047786637185767
C179,C038,1,0.19525795855845263
C179,C045,1,0.21467164073707828
C179,C046,1,0.2453280891584448
C179,C047,1,0.4561122660937027
C179,C050,1,0.25627998266267993
C179,C051,1,0.5647000427832725
C179,C052,1,0.3196520349123756
C179,C053,1,0.36908296242691413
C179,C056,1,0.21333000820451214
C179,C057,1,0.29424104376018717
C179,C061,1,0.16329284977257902
C179,C062,1,0.18663159514376382
C179,C063,1,0.26549815275336186
C179,C064,1,0.2694661611503902
C179,C065,1,0.24806828263300465
C179,C086,1,0.28261841076626126
C179,C087,1,0.3078929513785972
C179,C091,1,0.30002294994467804
C179,C092,1,0.22582915007262486
C179,C093,1,0.3528836577236077
C179,C095,1,0.2756440742677238
