variant_id,setting_id,k,seed_ari,quantization_error_median,qe_per_sqrt_dimension_median,topographic_error_median,silhouette_median,occupied_nodes_median,empty_nodes_median,min_cluster_fraction_median,minimum_center_rmse_median,median_within_rmse_median,center_separation_ratio_median,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,2,1.0,0.6649312158633611,0.05900310427103246,0.0,0.5420512450837207,2.0,0.0,0.0710691823899371,0.1611840638666251,0.052285718623077904,3.0827550640644503,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,3,1.0,0.609230840716858,0.05406049522471555,0.05660377358490566,0.2248865800845435,3.0,0.0,0.0509433962264151,0.06429911640386776,0.045652059399833175,1.4084603684427492,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,4,1.0,0.5934050428397026,0.052656182748415804,0.0,0.19105067850175267,4.0,0.0,0.03018867924528302,0.06188453913676402,0.04579439759758787,1.3513561130165912,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,5,1.0,0.5651415122285849,0.05014819996173011,0.7553459119496856,0.20643879803978088,5.0,0.0,0.022641509433962263,0.06839469201666842,0.044245226906190566,1.545809498505548,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,6,1.0,0.556161873735811,0.049351385894853474,0.06037735849056604,0.19498691694825787,6.0,0.0,0.0220125786163522,0.06031910209319807,0.04419295330388541,1.3649031708077757,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,7,0.9970939778004034,0.5322757306429353,0.04723183343902267,0.8937106918238994,0.14215844338177522,7.0,0.0,0.0220125786163522,0.04581305046394869,0.0414170369535945,1.1061402222996672,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_sequential,8,0.7531843660188947,0.5166388003325431,0.0458442802492014,0.3654088050314465,0.17367747691087815,8.0,0.0,0.021383647798742137,0.054417879481782755,0.04079254245551307,1.3340153911660444,0.2,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,2,0.7560038773284603,0.6608984563859784,0.05864525473371596,0.0,0.5305087727765782,2.0,0.0,0.0779874213836478,0.15293347504265645,0.052046523104741574,2.941615741248224,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,3,0.8064368855865647,0.5884758833719134,0.05221879057444651,0.07924528301886792,0.22534275882467555,3.0,0.0,0.06037735849056604,0.05380524077177658,0.043889782206232006,1.2259172423715226,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,4,0.4532675199955309,0.5878691670897109,0.052164953210208406,0.0,0.20715969113370558,4.0,0.0,0.04339622641509434,0.055865213146404934,0.046316621357374285,1.265537458715807,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,5,0.4881053098546337,0.5674838878063622,0.05035605218337391,0.8264150943396227,0.20494760267512127,5.0,0.0,0.031446540880503145,0.05483655084367012,0.04424392795564983,1.2394141609081122,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,6,0.4145676655293662,0.5345633505987848,0.047434826884912,0.18238993710691823,0.17069908392362038,6.0,0.0,0.013207547169811321,0.045539110018328215,0.04134375036060882,1.101948372529095,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,7,0.6701851649718332,0.5416692864197873,0.04806537672553796,0.869811320754717,0.17400123753571875,7.0,0.0,0.01509433962264151,0.04818529587384598,0.04273661274010062,1.156721871470895,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.2_lr0.5_random,8,0.3880166484384222,0.5212139943858327,0.046250263071704246,0.49937106918238994,0.14088715718654427,8.0,0.0,0.011320754716981131,0.048089872295978935,0.04047997547548532,1.1946249442767645,0.2,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,2,0.7715245049298538,0.6502487256151104,0.05770024394141007,0.0,0.45264299987690165,2.0,0.0,0.13270440251572327,0.0983904858660239,0.051499952247448896,1.910496642625281,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,3,0.6711559285315215,0.5790900483133156,0.051385932390891245,0.011320754716981131,0.2209935080855046,3.0,0.0,0.07987421383647798,0.05888955408567611,0.04315178075984569,1.3736749232978378,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,4,0.5426766222746188,0.5454353996616822,0.048399565235577334,0.0,0.1770189759287561,4.0,0.0,0.06037735849056604,0.04996465785076718,0.04047998439150233,1.2504933563452314,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,5,0.5605387794773491,0.5234336360194067,0.04644722441691654,0.30943396226415093,0.15815811372205968,5.0,0.0,0.05408805031446541,0.04475553479083273,0.039685768512120224,1.1277477158099238,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,6,0.5198084728228074,0.5085399135210187,0.04512562025607835,0.2522012578616352,0.13390361888901534,6.0,0.0,0.055345911949685536,0.038821075586382495,0.03856112895370328,1.0249969868016475,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,7,0.5419762146096095,0.523116344132047,0.04641906931475318,0.8150943396226416,0.16175242372660045,7.0,0.0,0.016981132075471698,0.04438081455751352,0.03875354482581718,1.151279160943587,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_sequential,8,0.4394485999669479,0.4937651214842729,0.04381456946717078,0.3440251572327044,0.11388179043165791,8.0,0.0,0.035849056603773584,0.034363990767155767,0.03664092187595632,0.9378582471956709,0.3,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,2,0.7531371645142703,0.6467618689055307,0.05739083544154539,0.0,0.41508521839459833,2.0,0.0,0.16037735849056603,0.09248797413805575,0.05157604812193588,1.7887612968029178,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,3,0.33760484207369235,0.579017242427792,0.051379471913246925,0.011320754716981131,0.22222621439736956,3.0,0.0,0.07672955974842767,0.05935591385522484,0.04317780562216131,1.3746857441820832,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,4,0.6885207258810578,0.5442748533703289,0.048296583404966224,0.0,0.18499553510840955,4.0,0.0,0.05786163522012579,0.05224582498344846,0.040177862239021644,1.2946645662093024,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,5,0.5882033988304282,0.5257829571174872,0.04665569295382557,0.3081761006289308,0.16286099442410681,5.0,0.0,0.0559748427672956,0.04619497445039414,0.03948871652455427,1.1698271940669447,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,6,0.5457209906769118,0.5083944550790335,0.04511271290654384,0.31257861635220124,0.13150641005835856,6.0,0.0,0.05660377358490566,0.03729887533553311,0.03811605287864574,0.986197167691187,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,7,0.530159654992257,0.5231491675301355,0.04642198192034868,0.8150943396226416,0.16173522411092991,7.0,0.0,0.018867924528301886,0.04454183950228274,0.039012384748309446,1.1464406565986216,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.03_random,8,0.505481724211455,0.49302235922334003,0.04374865997445204,0.3069182389937107,0.11628536370422025,8.0,0.0,0.033962264150943396,0.03294804180862265,0.03694588868125867,0.8917918335104016,0.3,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,2,1.0,0.661281508135265,0.05867924508003322,0.0,0.5308159891688081,2.0,0.0,0.07861635220125786,0.13804905387026417,0.05252396637235586,2.6283059601586585,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,3,1.0,0.5879048839762626,0.05216812257138618,0.00880503144654088,0.22209015927375236,3.0,0.0,0.05911949685534591,0.06167083511532238,0.04387579267971263,1.405577685264984,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,4,1.0,0.5490909846670232,0.04872394595059866,0.0,0.19007026725732198,4.0,0.0,0.04905660377358491,0.051695819986448746,0.041563428305957696,1.243781422568429,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,5,0.656703270927954,0.5264438921006385,0.04671434144978558,0.459748427672956,0.1704143959059673,5.0,0.0,0.04150943396226415,0.04854691487665493,0.03921418019893557,1.2379938743876813,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,6,0.6356071892652478,0.5134599036282,0.04556219878086538,0.13459119496855346,0.17235047152458707,6.0,0.0,0.0389937106918239,0.04891273872641477,0.03951601022626067,1.2377954769500399,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,7,0.387663905220302,0.5040907107373506,0.04473081735089833,0.7056603773584905,0.1463695516541535,7.0,0.0,0.01761006289308176,0.04101148213445113,0.03864687354967228,1.06118499031179,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_sequential,8,0.6368751984240446,0.48871305573608503,0.04336627112440551,0.4238993710691824,0.13469681835234978,8.0,0.0,0.03270440251572327,0.041313154185416194,0.037493570709389315,1.1144590656041133,0.3,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,2,0.9144984997803457,0.6543843509824346,0.05806722135043023,0.0,0.5299424772418755,2.0,0.0,0.07987421383647798,0.1400496402646262,0.05182771546906622,2.717753132929902,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,3,0.8358554616223884,0.5812006479354394,0.05157321782223751,0.007547169811320755,0.22039661543510292,3.0,0.0,0.059748427672955975,0.06233337442375596,0.043565428772694814,1.4305430842419307,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,4,0.8865550055646007,0.5500159482466558,0.04880602319593464,0.0,0.19403582907656758,4.0,0.0,0.0509433962264151,0.05293135619981389,0.04164404702720955,1.271042561352367,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,5,0.5160193971257603,0.5281193648409696,0.04686301561403378,0.4339622641509434,0.17071450199990623,5.0,0.0,0.0440251572327044,0.047992718457051005,0.03993158302827857,1.2195775578919281,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,6,0.4537684264351654,0.5127180073625007,0.0454963661327974,0.012578616352201259,0.1503986744803094,6.0,0.0,0.04213836477987421,0.03839720078175745,0.03898187428034752,0.9850014010262756,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,7,0.5672263748900095,0.5039759376261825,0.04472063288416824,0.779874213836478,0.1371099754450981,7.0,0.0,0.0220125786163522,0.03755435678208899,0.038448663769019384,0.9767402322931249,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.1_random,8,0.5378591678739385,0.49255226151414927,0.043706945548220834,0.15157232704402515,0.13597091492970118,8.0,0.0,0.029559748427672956,0.03615606851418489,0.037879734286778294,0.9522643053096712,0.3,0.1,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,2,1.0,0.6618833480050456,0.058732649732640814,0.0,0.5395410783161861,2.0,0.0,0.0729559748427673,0.14822647153678226,0.05245467881403578,2.8258007652559325,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,3,1.0,0.5954995677920024,0.05284204178347157,0.06352201257861635,0.22433086549810205,3.0,0.0,0.055345911949685536,0.0629826955425316,0.044927855965295894,1.401862924190732,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,4,1.0,0.5750015052794117,0.051023132863374995,0.0,0.21390918980218315,4.0,0.0,0.03018867924528302,0.06396699328758927,0.04427096253789234,1.4448972784676601,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,5,1.0,0.5525883089522531,0.04903428329760244,0.47924528301886793,0.19871535062147622,5.0,0.0,0.024528301886792454,0.05167638174436037,0.04412524830153476,1.1711295399416901,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,6,1.0,0.5273218962862517,0.04679225172272543,0.10314465408805032,0.1841862088179655,6.0,0.0,0.024528301886792454,0.05306497820727802,0.0407654097166926,1.3017158069781278,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,7,0.5455195211692682,0.5158486466681413,0.04577416544944681,0.8276729559748428,0.17003422238342555,7.0,0.0,0.021383647798742137,0.050467900613818006,0.040071489117178435,1.2594465971798199,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_sequential,8,0.430196079056359,0.5075576579905399,0.04503845917219032,0.5647798742138365,0.158977604281733,8.0,0.0,0.0220125786163522,0.04634160425985774,0.0398816409726153,1.1619783722168353,0.3,0.3,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,2,0.8288668994426587,0.6578220273833153,0.058372265803588994,0.0,0.5354390777422838,2.0,0.0,0.07547169811320754,0.1496275403501769,0.05209789516163639,2.8720457877055825,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,3,0.8347988677148835,0.5822405691981553,0.05166549591241263,0.011320754716981131,0.22254192379097945,3.0,0.0,0.061635220125786164,0.055760177080259994,0.04356612272133457,1.2754804655671022,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,4,0.511344249877161,0.5609517353105912,0.0497764173796118,0.0,0.20871216479832555,4.0,0.0,0.04716981132075472,0.05697739120046797,0.043679939780000177,1.328516220858341,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,5,0.570890287605145,0.557555869489593,0.04947508301547516,0.6421383647798742,0.20070121468387317,5.0,0.0,0.03647798742138365,0.04000778067773921,0.043270019910867,0.9748619272971336,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,6,0.43753250715341946,0.5243426119077383,0.046527882984057876,0.1459119496855346,0.17733857198034783,6.0,0.0,0.028930817610062894,0.044883780686555706,0.04064586648805306,1.1173033561026595,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,7,0.5041671405513336,0.5174737176691511,0.04591836718254775,0.6748427672955974,0.14282793120093085,7.0,0.0,0.016981132075471698,0.04062246520203638,0.0395694992909228,1.0266105442059137,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.3_random,8,0.5266686427380904,0.5001347898314124,0.044379786134236376,0.19559748427672957,0.13668241045287968,8.0,0.0,0.01761006289308176,0.038938939054012425,0.03882381214015209,1.0029653685846658,0.3,0.3,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,2,1.0,0.6649312158633611,0.05900310427103246,0.0,0.5420512450837207,2.0,0.0,0.0710691823899371,0.1611840638666251,0.052285718623077904,3.0827550640644503,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,3,1.0,0.609230840716858,0.05406049522471555,0.05660377358490566,0.2248865800845435,3.0,0.0,0.0509433962264151,0.06429911640386776,0.045652059399833175,1.4084603684427492,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,4,1.0,0.5934050428450418,0.05265618274888958,0.0,0.19105067850175267,4.0,0.0,0.03018867924528302,0.06188453913676402,0.04579439759758787,1.3513561130165912,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,5,1.0,0.5651415122664663,0.05014819996509154,0.7553459119496856,0.20643879803978088,5.0,0.0,0.022641509433962263,0.06839469201666842,0.044245226906190566,1.545809498505548,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,6,1.0,0.556161873777103,0.04935138589851754,0.20628930817610064,0.19498691694825787,6.0,0.0,0.0220125786163522,0.06031910209319807,0.04419295330388541,1.3649031708077757,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,7,0.9970939778004034,0.5322754440046532,0.04723180800398812,0.9735849056603774,0.14215844338177522,7.0,0.0,0.0220125786163522,0.04581305046394869,0.0414170369535945,1.1061402222996073,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_sequential,8,1.0,0.5166388003416343,0.04584428025000812,0.44150943396226416,0.17367747691087815,8.0,0.0,0.021383647798742137,0.054417879481782755,0.04079254245551307,1.3340153911660444,0.3,0.5,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,2,0.7560038773284603,0.6608984563859784,0.05864525473371596,0.0,0.5305087727765782,2.0,0.0,0.0779874213836478,0.15293347504265625,0.052046523104741574,2.9416157412482202,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,3,0.8064368855865647,0.5884758833719134,0.05221879057444651,0.07924528301886792,0.22534275882467555,3.0,0.0,0.06037735849056604,0.05380524077177658,0.043889782206232006,1.2259172423715226,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,4,0.4532675199955309,0.5878691670905376,0.052164953210281764,0.0,0.20715969113370558,4.0,0.0,0.04339622641509434,0.055865213146404934,0.046316621357374285,1.265537458715807,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,5,0.4881053098546337,0.5674838878063525,0.05035605218337305,0.7823899371069183,0.20494760267512127,5.0,0.0,0.031446540880503145,0.05483655084367012,0.04424392795564983,1.2394141609081122,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,6,0.3857936726541058,0.5369860687859737,0.04764980836030028,0.259748427672956,0.17069908392362038,6.0,0.0,0.013207547169811321,0.048530451370441756,0.04188009756505624,1.1587950886192686,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,7,0.6701851649718332,0.5416692909169173,0.048065377124593724,0.869811320754717,0.17400123753571875,7.0,0.0,0.01509433962264151,0.04818529587384598,0.04273661274010065,1.156721871470895,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.3_lr0.5_random,8,0.3880166484384222,0.5212150097684093,0.04625035317233813,0.49937106918238994,0.14088715718654427,8.0,0.0,0.011320754716981131,0.048089872295978935,0.04047997547548532,1.1946249442767574,0.3,0.5,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,2,0.9976315475099641,0.6506439143863358,0.05773531127426958,0.0,0.45311324962710897,2.0,0.0,0.1320754716981132,0.09859499207791247,0.05150890686810389,1.914134817873945,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,3,0.7285201240688921,0.5791691593804889,0.05139295236293355,0.011320754716981131,0.2199258586250926,3.0,0.0,0.08113207547169811,0.05888158108912629,0.04293080218568547,1.373388678822546,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,4,0.7299053813135457,0.5446894099740824,0.04833336935505244,0.0,0.18025717533212685,4.0,0.0,0.0610062893081761,0.0517621115417862,0.04023559891787291,1.286475482722507,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,5,0.4182981343506853,0.5238918978108911,0.046487888575285574,0.3113207547169811,0.154414048502129,5.0,0.0,0.05471698113207547,0.04401325806501255,0.039480183568135874,1.114818982235444,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,6,0.5107933750132646,0.5078895062708827,0.04506790594536039,0.11572327044025157,0.1347167442495615,6.0,0.0,0.05471698113207547,0.04000186898088497,0.03797903605933027,1.0457332557858583,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,7,0.3859900143370371,0.5059829542643313,0.04489872681200502,0.7176100628930817,0.1437678421955824,7.0,0.0,0.02830188679245283,0.03999868959548561,0.0378913779879209,1.0322765394947382,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_sequential,8,0.5290329260028565,0.4919279310084606,0.043651545174395845,0.3779874213836478,0.11849843091093608,8.0,0.0,0.04654088050314465,0.032349928209678414,0.036771432241595126,0.8786872695195174,0.5,0.03,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,2,0.8979641636788517,0.647456511182102,0.057452474976128515,0.0,0.41508521839459833,2.0,0.0,0.16037735849056603,0.09245484354224431,0.05167480137742193,1.7881205015549633,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,3,0.3474477590488356,0.5782757459348022,0.05131367473927056,0.011320754716981131,0.22035683883130247,3.0,0.0,0.07861635220125786,0.058446716936323174,0.04305577720387531,1.3574651470861177,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,4,0.8339850517909001,0.5440562285231477,0.04827718358683959,0.0,0.18082976904919257,4.0,0.0,0.0610062893081761,0.05074919215538615,0.04014907935014194,1.2640188262235386,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,5,0.4455930848461558,0.5250635524923368,0.046591856116122446,0.29874213836477986,0.168357376255233,5.0,0.0,0.059748427672955975,0.048433206347881515,0.03916467083588835,1.2368748432513736,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,6,0.5194797430683787,0.5079532857311901,0.04507356545728748,0.1018867924528302,0.12768490362978013,6.0,0.0,0.05849056603773585,0.03599020582524476,0.038123119405389684,0.9566424666508999,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,7,0.38984045817147783,0.5059607224329254,0.0448967540559736,0.6635220125786163,0.13306122880570226,7.0,0.0,0.02830188679245283,0.03872495347038688,0.0378797509283376,1.0152464285361027,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.03_random,8,0.6025533401657107,0.4909426654368169,0.043564116992545684,0.32264150943396225,0.11792321819558886,8.0,0.0,0.045283018867924525,0.03589696518503086,0.036995658110940105,0.9671870415365327,0.5,0.03,True,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.1_sequential,2,1.0,0.6612813028213566,0.05867922686136991,0.0,0.5308159891688081,2.0,0.0,0.07861635220125786,0.13797935142439036,0.05252396645972637,2.6269788959590734,0.5,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.1_sequential,3,0.4824610505321274,0.587873213671903,0.05216531228631331,0.00880503144654088,0.22202305317231094,3.0,0.0,0.059748427672955975,0.06167082056070527,0.04387578968580987,1.405577449452608,0.5,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.1_sequential,4,0.8983804215249457,0.5491206087620341,0.048726574663953005,0.0,0.19007026725732198,4.0,0.0,0.04905660377358491,0.05169580877075713,0.04156342842011915,1.2437811493069597,0.5,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
w0300_coverage_z_level_d1,sigma0.5_lr0.1_sequential,5,0.9960293977357991,0.5263070827710614,0.04670220158487068,0.35786163522012576,0.1691047914641626,5.0,0.0,0.04150943396226415,0.04836157657888165,0.03917857992296453,1.2343953359895103,0.5,0.1,False,300,coverage,z_level_d1,1590,127,0.7557034220532319
