quantization_error,qe_per_sqrt_dimension,topographic_error,silhouette,occupied_nodes,empty_nodes,min_cluster_size,min_cluster_fraction,median_within_rmse,minimum_center_rmse,center_separation_ratio,cluster_sizes,variant_id,setting_id,k,seed,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction
1.1793298673378247,0.08578362518091763,0.06540880503144654,0.03887920801606582,6,0,51,0.03207547169811321,0.08255293990705888,0.04962575755401097,0.601138585849036,374;320;51;174;594;77,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,6,71,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1697920809863709,0.08508985330920567,0.7704402515723271,0.03447520809328906,7,0,38,0.02389937106918239,0.08240786815988041,0.049174393329342314,0.5967196388740673,38;388;63;363;279;388;71,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,7,11,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1766283502767874,0.08558711872975226,0.6773584905660377,0.03718958146619558,7,0,36,0.022641509433962263,0.08318502398694394,0.04979154760463986,0.5985638425957078,36;286;151;62;461;518;76,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,7,37,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1801785722109321,0.0858453593765318,0.7031446540880503,0.040550429951748866,7,0,26,0.016352201257861635,0.08305854110231575,0.052587152802043916,0.6331335959372467,381;422;93;46;203;419;26,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,7,71,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1556662168953893,0.08406234788930754,0.23773584905660378,0.03234503236846443,8,0,38,0.02389937106918239,0.08148070505212882,0.04130168849170983,0.5068891888549492,38;300;363;362;171;190;119;47,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,8,11,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1665627210111933,0.08485495193567373,0.4830188679245283,0.03440956403707966,8,0,19,0.011949685534591196,0.08213003132815838,0.04914052037396577,0.5983258447451676,34;120;19;298;52;438;295;334,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,8,37,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.1567496862239928,0.08414115868631529,0.5094339622641509,0.029607587658920416,8,0,37,0.023270440251572325,0.08177764436547183,0.04551389735768404,0.5565567180404669,347;95;325;143;37;337;264;42,w0300_coverage_z_level_d1_d2,sigma0.5_lr0.5_random,8,71,0.5,0.5,True,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.2171226821383803,0.08853264795153656,0.0,0.14524636177945666,2,0,405,0.25471698113207547,0.08351752924339292,0.0658854987834864,0.7888822787212628,405;1185,w0300_coverage_z_level_d1_d2,sigma0.8_lr0.03_sequential,2,11,0.8,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.217122656647303,0.08853264609733354,0.0,0.14524636177945666,2,0,405,0.25471698113207547,0.08351752922727243,0.06588535993189351,0.7888806163292237,1185;405,w0300_coverage_z_level_d1_d2,sigma0.8_lr0.03_sequential,2,37,0.8,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
1.2171226563601234,0.08853264607644429,0.0,0.14524636177945666,2,0,405,0.25471698113207547,0.0835175292273434,0.06588535806362025,0.7888805939587193,405;1185,w0300_coverage_z_level_d1_d2,sigma0.8_lr0.03_sequential,2,71,0.8,0.03,False,300,coverage,z_level_d1_d2,1590,189,0.7557034220532319
