category,doi_safe,doi,doi_dir,markdown,task_name,task_dir,validation_result,record_id,figure_id,panel_id,x_axis_name,x_axis_unit,y_axis_name,y_axis_unit,original_image,multi_curve_replot,accepted_dir,accepted_csv_count,accepted_image_count,accepted_csv_files,accepted_image_files,series_mapping_count,legend_names
x_time_h,10.1016_j.orgel.2018.05.030,10.1016/j.orgel.2018.05.030,x_time_h/10.1016_j.orgel.2018.05.030,x_time_h/10.1016_j.orgel.2018.05.030/10.1016_j.orgel.2018.05.030.md,Fig6_C_density_of_states,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/validation_result.json,10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states,Fig6,C,Time (hours),hours,Normallized PCE,,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/Fig6_C_density_of_states.png,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/Fig6_C_density_of_states_replot.png,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted,1,1,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted/10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states__Reference__Series_2.csv,x_time_h/10.1016_j.orgel.2018.05.030/Fig6_C_density_of_states/accepted/10.1016_j.orgel.2018.05.030__Fig6__C__density_of_states__Reference__Series_2.png,2,Au NBs;Reference
x_time_h,10.1016_j.orgel.2018.09.019,10.1016/j.orgel.2018.09.019,x_time_h/10.1016_j.orgel.2018.09.019,x_time_h/10.1016_j.orgel.2018.09.019/10.1016_j.orgel.2018.09.019.md,Fig4_A_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2018.09.019__Fig4__A__stability_performance_curve_pce,Fig4,A,Time,h,Normalized PCE,,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/accepted,2,2,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.019__Fig4__A__stability_performance_curve_pce__TiO₂_(UV)__Series_3.csv;x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.019__Fig4__A__stability_performance_curve_pce__TiO₂_SrO_(UV)__Series_2.csv,x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.019__Fig4__A__stability_performance_curve_pce__TiO₂_(UV)__Series_3.png;x_time_h/10.1016_j.orgel.2018.09.019/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.019__Fig4__A__stability_performance_curve_pce__TiO₂_SrO_(UV)__Series_2.png,3,TiO₂ (Dark);TiO₂/SrO (UV);TiO₂ (UV)
x_time_h,10.1016_j.orgel.2018.09.045,10.1016/j.orgel.2018.09.045,x_time_h/10.1016_j.orgel.2018.09.045,x_time_h/10.1016_j.orgel.2018.09.045/10.1016_j.orgel.2018.09.045.md,Fig6_B_mppt_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce,Fig6,B,Time,h,Normalized PCE,,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/Fig6_B_mppt_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/Fig6_B_mppt_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce__Spiro-OMeTAD__Series_2.csv,x_time_h/10.1016_j.orgel.2018.09.045/Fig6_B_mppt_stability_performance_curve_pce/accepted/10.1016_j.orgel.2018.09.045__Fig6__B__mppt_stability_performance_curve_pce__Spiro-OMeTAD__Series_2.png,4,CuPeNO2-OMFPh;Spiro-OMeTAD;CuPeNO2-OBFPh;ZnPeNO2-OBFPh
x_time_h,10.1016_j.orgel.2019.03.002,10.1016/j.orgel.2019.03.002,x_time_h/10.1016_j.orgel.2019.03.002,x_time_h/10.1016_j.orgel.2019.03.002/10.1016_j.orgel.2019.03.002.md,Fig6_whole_stability,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/validation_result.json,10.1016_j.orgel.2019.03.002__Fig6__whole__stability,Fig6,whole,Time,(h),Normalized PCE,,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/Fig6_whole_stability.png,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/Fig6_whole_stability_replot.png,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted,1,1,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted/10.1016_j.orgel.2019.03.002__Fig6__whole__stability__C₆₀__Series_2.csv,x_time_h/10.1016_j.orgel.2019.03.002/Fig6_whole_stability/accepted/10.1016_j.orgel.2019.03.002__Fig6__whole__stability__C₆₀__Series_2.png,2,TPE-DPPC12/C₆₀;C₆₀
x_time_h,10.1016_j.orgel.2019.03.033,10.1016/j.orgel.2019.03.033,x_time_h/10.1016_j.orgel.2019.03.033,x_time_h/10.1016_j.orgel.2019.03.033/10.1016_j.orgel.2019.03.033.md,Fig7_C_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2019.03.033__Fig7__C__stability_performance_curve_pce,Fig7,C,Time,(h),Normalized PCE,(%),x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce/Fig7_C_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce/Fig7_C_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.033__Fig7__C__stability_performance_curve_pce__reference__Series_2.csv,x_time_h/10.1016_j.orgel.2019.03.033/Fig7_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.033__Fig7__C__stability_performance_curve_pce__reference__Series_2.png,2,optimized;reference
x_time_h,10.1016_j.orgel.2019.03.036,10.1016/j.orgel.2019.03.036,x_time_h/10.1016_j.orgel.2019.03.036,x_time_h/10.1016_j.orgel.2019.03.036/10.1016_j.orgel.2019.03.036.md,Fig5_C_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2019.03.036__Fig5__C__stability_performance_curve_pce,Fig5,C,Time,(h),PCE,(%),x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce/Fig5_C_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce/Fig5_C_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.036__Fig5__C__stability_performance_curve_pce__Spiro-OMeTAD_Agl(3%)__Series_1.csv,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_C_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.036__Fig5__C__stability_performance_curve_pce__Spiro-OMeTAD_Agl(3%)__Series_1.png,2,Spiro-OMeTAD:Agl(3%);Spiro-OMeTAD
x_time_h,10.1016_j.orgel.2019.03.036,10.1016/j.orgel.2019.03.036,x_time_h/10.1016_j.orgel.2019.03.036,x_time_h/10.1016_j.orgel.2019.03.036/10.1016_j.orgel.2019.03.036.md,Fig5_D_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2019.03.036__Fig5__D__stability_performance_curve_pce,Fig5,D,Time,(h),PCE,(%),x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce/Fig5_D_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce/Fig5_D_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.036__Fig5__D__stability_performance_curve_pce__o—Spiro-OMeTAD_AgI(3%)__Series_1.csv,x_time_h/10.1016_j.orgel.2019.03.036/Fig5_D_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.03.036__Fig5__D__stability_performance_curve_pce__o—Spiro-OMeTAD_AgI(3%)__Series_1.png,2,o—Spiro-OMeTAD:AgI(3%);Spiro-OMeTAD
x_time_h,10.1016_j.orgel.2019.07.004,10.1016/j.orgel.2019.07.004,x_time_h/10.1016_j.orgel.2019.07.004,x_time_h/10.1016_j.orgel.2019.07.004/10.1016_j.orgel.2019.07.004.md,Fig4_E_stability,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/validation_result.json,10.1016_j.orgel.2019.07.004__Fig4__E__stability,Fig4,E,Time,(h),PCE,(%),x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/Fig4_E_stability.png,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/Fig4_E_stability_replot.png,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted,2,2,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__CdS_PCBM__Series_1.csv;x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__Cds__Series_2.csv,x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__CdS_PCBM__Series_1.png;x_time_h/10.1016_j.orgel.2019.07.004/Fig4_E_stability/accepted/10.1016_j.orgel.2019.07.004__Fig4__E__stability__Cds__Series_2.png,2,CdS/PCBM;Cds
x_time_h,10.1016_j.orgel.2019.105384,10.1016/j.orgel.2019.105384,x_time_h/10.1016_j.orgel.2019.105384,x_time_h/10.1016_j.orgel.2019.105384/10.1016_j.orgel.2019.105384.md,Fig5_whole_figure,x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure,x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/validation_result.json,10.1016_j.orgel.2019.105384__Fig5__whole__figure,Fig5,whole,Time,(h),PCE,(%),x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/Fig5_whole_figure.png,x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/Fig5_whole_figure_replot.png,x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/accepted,2,2,x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/accepted/10.1016_j.orgel.2019.105384__Fig5__whole__figure__MAPbI3_PCBM__Series_1.csv;x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/accepted/10.1016_j.orgel.2019.105384__Fig5__whole__figure__MAPbl3__Series_2.csv,x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/accepted/10.1016_j.orgel.2019.105384__Fig5__whole__figure__MAPbI3_PCBM__Series_1.png;x_time_h/10.1016_j.orgel.2019.105384/Fig5_whole_figure/accepted/10.1016_j.orgel.2019.105384__Fig5__whole__figure__MAPbl3__Series_2.png,3,MAPbI3:PCBM;MAPbl3;MAPbI3:α-bis-PCBM
x_time_h,10.1016_j.orgel.2019.105396,10.1016/j.orgel.2019.105396,x_time_h/10.1016_j.orgel.2019.105396,x_time_h/10.1016_j.orgel.2019.105396/10.1016_j.orgel.2019.105396.md,Fig4_A_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2019.105396__Fig4__A__stability_performance_curve_pce,Fig4,A,Time,hour,PCE,%,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/Fig4_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105396__Fig4__A__stability_performance_curve_pce__in_air__Series_1.csv,x_time_h/10.1016_j.orgel.2019.105396/Fig4_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105396__Fig4__A__stability_performance_curve_pce__in_air__Series_1.png,2,in air;in N₂
x_time_h,10.1016_j.orgel.2019.105490,10.1016/j.orgel.2019.105490,x_time_h/10.1016_j.orgel.2019.105490,x_time_h/10.1016_j.orgel.2019.105490/10.1016_j.orgel.2019.105490.md,Fig9_F_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce,Fig9,F,Time (hour),hour,PCE (%),%,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/Fig9_F_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/Fig9_F_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce__WO__Series_1.csv,x_time_h/10.1016_j.orgel.2019.105490/Fig9_F_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105490__Fig9__F__stability_performance_curve_pce__WO__Series_1.png,2,WO;w-1
x_time_h,10.1016_j.orgel.2019.105573,10.1016/j.orgel.2019.105573,x_time_h/10.1016_j.orgel.2019.105573,x_time_h/10.1016_j.orgel.2019.105573/10.1016_j.orgel.2019.105573.md,Fig6_A_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce,Fig6,A,Time,(h),Normalized PCE,(%),x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/Fig6_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted,2,2,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM_BIZ__Series_2.csv;x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.csv,x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM_BIZ__Series_2.png;x_time_h/10.1016_j.orgel.2019.105573/Fig6_A_stability_performance_curve_pce/accepted/10.1016_j.orgel.2019.105573__Fig6__A__stability_performance_curve_pce__PC61BM__Series_1.png,2,PC61BM;PC61BM:BIZ
x_time_h,10.1016_j.orgel.2020.105627,10.1016/j.orgel.2020.105627,x_time_h/10.1016_j.orgel.2020.105627,x_time_h/10.1016_j.orgel.2020.105627/10.1016_j.orgel.2020.105627.md,Fig6_whole_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce,Fig6,whole,Time,(h),PCE,(%),x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/Fig6_whole_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/Fig6_whole_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.csv,x_time_h/10.1016_j.orgel.2020.105627/Fig6_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105627__Fig6__whole__stability_performance_curve_pce__w_o_NH₄F__Series_1.png,2,w/o NH₄F;w NH₄F
x_time_h,10.1016_j.orgel.2020.105937,10.1016/j.orgel.2020.105937,x_time_h/10.1016_j.orgel.2020.105937,x_time_h/10.1016_j.orgel.2020.105937/10.1016_j.orgel.2020.105937.md,Fig3_E_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce,Fig3,E,Time,(h),Normalized PCE,,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/Fig3_E_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/Fig3_E_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted,2,2,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__KF__Series_2.csv;x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__Pristine__Series_1.csv,x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__KF__Series_2.png;x_time_h/10.1016_j.orgel.2020.105937/Fig3_E_stability_performance_curve_pce/accepted/10.1016_j.orgel.2020.105937__Fig3__E__stability_performance_curve_pce__Pristine__Series_1.png,4,Pristine;KF;RbF;CsF
x_time_h,10.1016_j.orgel.2020.106052,10.1016/j.orgel.2020.106052,x_time_h/10.1016_j.orgel.2020.106052,x_time_h/10.1016_j.orgel.2020.106052/10.1016_j.orgel.2020.106052.md,Fig4_F_stability_performance_curve,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/validation_result.json,10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve,Fig4,F,Time,(h),Normalized PCE,,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/Fig4_F_stability_performance_curve.png,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/Fig4_F_stability_performance_curve_replot.png,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted,1,1,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.csv,x_time_h/10.1016_j.orgel.2020.106052/Fig4_F_stability_performance_curve/accepted/10.1016_j.orgel.2020.106052__Fig4__F__stability_performance_curve__Control__Series_2.png,2,BP:PTAA;Control
x_time_h,10.1016_j.orgel.2021.106244,10.1016/j.orgel.2021.106244,x_time_h/10.1016_j.orgel.2021.106244,x_time_h/10.1016_j.orgel.2021.106244/10.1016_j.orgel.2021.106244.md,Fig7_whole_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce/validation_result.json,10.1016_j.orgel.2021.106244__Fig7__whole__stability_performance_curve_pce,Fig7,whole,Time,(h),Normalized PCE,,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce/Fig7_whole_stability_performance_curve_pce.png,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce/Fig7_whole_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106244__Fig7__whole__stability_performance_curve_pce__Spiro__Series_1.csv,x_time_h/10.1016_j.orgel.2021.106244/Fig7_whole_stability_performance_curve_pce/accepted/10.1016_j.orgel.2021.106244__Fig7__whole__stability_performance_curve_pce__Spiro__Series_1.png,2,Spiro;C302
x_time_h,10.1016_j.orgel.2021.106310,10.1016/j.orgel.2021.106310,x_time_h/10.1016_j.orgel.2021.106310,x_time_h/10.1016_j.orgel.2021.106310/10.1016_j.orgel.2021.106310.md,Fig6_B_stability_performance_curve,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/validation_result.json,10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve,Fig6,B,Time (h),(h),Normalized PCE (a.u.),(a.u.),x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/Fig6_B_stability_performance_curve.png,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/Fig6_B_stability_performance_curve_replot.png,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted,1,1,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted/10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve__0_mg__Series_2.csv,x_time_h/10.1016_j.orgel.2021.106310/Fig6_B_stability_performance_curve/accepted/10.1016_j.orgel.2021.106310__Fig6__B__stability_performance_curve__0_mg__Series_2.png,2,1 mg;0 mg
x_time_h,10.1016_j.physb.2020.412124,10.1016/j.physb.2020.412124,x_time_h/10.1016_j.physb.2020.412124,x_time_h/10.1016_j.physb.2020.412124/10.1016_j.physb.2020.412124.md,Fig11_A_stability_performance_curve_pce,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/validation_result.json,10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce,Fig11,A,Time,(h),PCE,(%),x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/Fig11_A_stability_performance_curve_pce.png,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/Fig11_A_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce__X60WLi-TFSI__Series_1.csv,x_time_h/10.1016_j.physb.2020.412124/Fig11_A_stability_performance_curve_pce/accepted/10.1016_j.physb.2020.412124__Fig11__A__stability_performance_curve_pce__X60WLi-TFSI__Series_1.png,2,X60WLi-TFSI;X60 W 4.85 BuPyIm-TFSI
x_time_h,10.1016_j.rser.2021.111608,10.1016/j.rser.2021.111608,x_time_h/10.1016_j.rser.2021.111608,x_time_h/10.1016_j.rser.2021.111608/10.1016_j.rser.2021.111608.md,Fig23_B_stability_performance_curve_pce,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/validation_result.json,10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce,Fig23,B,Time,(Hour),Normalized PCE,(%),x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/Fig23_B_stability_performance_curve_pce.png,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/Fig23_B_stability_performance_curve_pce_replot.png,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted,1,1,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce__PsCw_O_encapsulation__Series_2.csv,x_time_h/10.1016_j.rser.2021.111608/Fig23_B_stability_performance_curve_pce/accepted/10.1016_j.rser.2021.111608__Fig23__B__stability_performance_curve_pce__PsCw_O_encapsulation__Series_2.png,2,PsC with encapsulation;PsCw/O encapsulation
