candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score,mean_pairwise_ari_5_seeds,min_pairwise_ari_5_seeds,stable_selection_score
118,expanded_som,1500,1.0,0.03,100000,0,210,0.8227354066737637,0.0,0.44463519351466907,0.6906453442754161,412.78582559725004,14,0.8885259925092513,0.6495115044989537,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,41,85,14,70,0.7478526961783614,,,0.5608895221337711
41,expanded_som,300,0.8,0.05,20000,0,1635,0.6811693232404495,0.0,0.490620603274249,0.7281361378348752,3147.2621464978247,95,0.8194430625571516,0.6401334810063738,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,875,412,253,95,0.7478195969545054,,,0.5608646977158791
77,expanded_som,750,0.8,0.05,20000,0,798,0.8083119942795276,0.0,0.4781003797550735,0.773142203164303,1319.9199633047206,46,0.8488550822429128,0.6340830483153482,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,132,380,46,240,0.7478134557208477,,,0.5608600917906358
86,expanded_som,750,1.0,0.5,100000,0,798,0.8283942430586878,0.0,0.4365604948692952,0.7941834602051531,1165.5111218601396,80,0.9238212860177175,0.632146829665189,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,258,306,80,154,0.747798568912047,,,0.5608489266840353
59,expanded_som,500,0.8,0.05,20000,0,1229,0.7622855751098213,0.0,0.4823046900848658,0.7488953062715598,2180.120526284503,62,0.8382079365491086,0.6361526412729941,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,200,62,587,380,0.7477431945788866,,,0.560807395934165
58,expanded_som,500,0.8,0.03,100000,0,1229,0.7631202260944469,0.0,0.48499697758984056,0.7401746310059646,2192.687042509932,56,0.8328739970145859,0.6358106192656293,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,588,204,381,56,0.7476381981878844,,,0.5607286486409133
6,paper_reported,200,0.3,0.3,50000,0,1850,0.6625799047897766,0.0,0.5567639228038096,0.7327261422818705,3603.0326773255815,73,0.7028661129703578,0.639106579793996,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,1174,168,435,73,0.747608620261952,,,0.5607064651964639
8,paper_reported,200,0.5,0.3,50000,0,1850,0.6625798898374435,0.0,0.5567639228038096,0.7327261422818705,3603.0326773255815,73,0.7028661129703578,0.639106579793996,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,1174,168,435,73,0.747608620261952,,,0.5607064651964639
35,expanded_som,300,0.2,0.05,20000,0,1635,0.6959377886782597,0.0,0.5087355539003198,0.7346117206269178,3175.973405060762,82,0.7847839436177192,0.6406415382954824,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,211,919,423,82,0.7475873085812632,,,0.5606904814359475
120,expanded_som,1500,1.0,0.05,100000,0,210,0.8244292170273444,0.0,0.44380295441927514,0.6935624630137749,413.3049404475327,14,0.8859592521787065,0.6489578727093952,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,14,70,40,86,0.7473811763299182,,,0.5605358822474387
56,expanded_som,500,0.2,0.5,100000,0,1229,0.8355301187023293,0.0,0.49896983073019174,0.7515748774792155,2172.16919631114,55,0.8056317965615514,0.6351384198495691,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Hill,657,55,195,322,0.7472752025151348,,,0.5604564018863512
34,expanded_som,300,0.2,0.03,100000,0,1635,0.6940739549458929,0.0,0.5060463066129598,0.7324456296463663,3177.145985597638,80,0.7852593437513502,0.64117845281145,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,214,916,425,80,0.7472313446338342,,,0.5604235084753757
121,expanded_som,1500,1.0,0.5,20000,0,210,0.8504169879163501,0.0,0.4439985432633498,0.6957746398299863,413.98205870619023,14,0.8839692592291399,0.6488809588619231,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,14,71,39,86,0.7472067908517406,,,0.5604050931388054
113,expanded_som,1500,0.8,0.05,20000,0,210,0.832495574008377,0.0,0.44457367307750045,0.6939338115993385,421.12553686563206,13,0.8760681789537468,0.650238485155907,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,38,86,13,73,0.7466870213284257,,,0.5600152659963192
107,expanded_som,1500,0.2,0.05,20000,0,210,0.8334028941926083,0.0,0.44457367307750045,0.6939338115993385,421.12553686563206,13,0.8760681789537468,0.650238485155907,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,86,38,73,0.7466870213284257,,,0.5600152659963192
105,expanded_som,1500,0.2,0.03,20000,0,210,0.8350364322832504,0.0,0.44457367307750045,0.6939338115993385,421.12553686563206,13,0.8760681789537468,0.650238485155907,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,86,38,73,0.7466870213284257,,,0.5600152659963192
111,expanded_som,1500,0.8,0.03,20000,0,210,0.8330040655103543,0.0,0.44457367307750045,0.6939338115993385,421.125536865632,13,0.8760681789537468,0.6502384851559069,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,73,38,86,0.7466870213284257,,,0.5600152659963192
115,expanded_som,1500,0.8,0.5,20000,0,210,0.8500269021408047,0.0,0.44457367307750045,0.6939338115993385,421.125536865632,13,0.8760681789537468,0.6502384851559069,2,IFO-Slope;IFO-Hill;IFO-Hill;IFO-Hill,13,73,38,86,0.7466870213284257,,,0.5600152659963192
62,expanded_som,500,0.8,0.5,100000,0,1229,0.8352798407255312,0.0,0.4947966404873427,0.7530589587005008,2170.951711445854,56,0.8063678536833992,0.6352857380497575,2,IFO-Hill;IFO-Hill;IFO-Hill;IFO-Slope,657,322,194,56,0.7466369147098446,,,0.5599776860323835
18,paper_reported,750,0.3,0.3,50000,0,798,0.8475071675888872,0.0,0.48344371432289657,0.7291088117967434,1334.6318407570477,29,0.8238299651993228,0.6369028883013744,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,253,378,29,138,0.746598507564111,,,0.5599488806730832
20,paper_reported,750,0.5,0.3,50000,0,798,0.8475071587239156,0.0,0.48344371432289657,0.7291088117967434,1334.6318407570477,29,0.8238299651993228,0.6369028883013744,2,IFO-Hill;IFO-Hill;IFO-Slope;IFO-Hill,253,378,29,138,0.746598507564111,,,0.5599488806730832
