time_hours,neuron_0_medium_exponential_decay,neuron_1_fast_exponential_decay,neuron_2_initial_gain,neuron_3_slow_exponential_decay
40.5,0.8849073306621122,0.864765586375093,0.9928239578912377,0.9622102591689412
40.666666666666664,0.884624954811952,0.8640796328676577,0.9928149797413767,0.9621255344525279
40.833333333333336,0.8843434016505156,0.8633931977604243,0.9928060153723938,0.9620410468747753
41.0,0.8840626333181126,0.8627064881915733,0.9927970720305834,0.9619568065193024
41.166666666666664,0.8837826101419561,0.8620197263311518,0.9927881568511167,0.9618728234993544
41.333333333333336,0.8835032910785542,0.8613331473297068,0.9927792763600948,0.9617891100428533
41.5,0.8832246342915117,0.860646997309623,0.9927704368211846,0.9617056931505585
41.666666666666664,0.8829465914540949,0.859961531740587,0.9927616444690948,0.961622601806118
41.833333333333336,0.8826691126436291,0.8592770252651883,0.9927529041796206,0.9615398634377245
42.0,0.8823921474866441,0.8585937638759701,0.9927442199094565,0.961457503786232
42.166666666666664,0.8821156455726247,0.8579120374156087,0.9927355953655903,0.9613755468637272
42.333333333333336,0.8818395581904602,0.8572321379395951,0.992727034693056,0.9612940167343635
42.5,0.8815638380339474,0.8565543581128591,0.9927185422892897,0.9612129374503153
42.666666666666664,0.8812884385950561,0.8558789896401988,0.9927101223607699,0.961132331464801
42.833333333333336,0.8810133145473771,0.855206322004389,0.9927017785219812,0.9610522190905537
43.0,0.8807384257835231,0.8545366434070686,0.9926935137834287,0.960972621928891
43.166666666666664,0.88046374757992,0.8538702377614031,0.992685330539949,0.9608935660729447
43.333333333333336,0.8801892570028259,0.8532073827187864,0.9926772305581956,0.960815073030319
43.5,0.8799149258265436,0.85254834829865,0.9926692149262548,0.9607371573795679
43.666666666666664,0.8796407240034032,0.8518933955525306,0.9926612840458594,0.9606598296252149
43.833333333333336,0.8793666225955477,0.8512427752623931,0.9926534376039994,0.960583096480914
44.0,0.8790926045424633,0.8505967266732122,0.9926456743808986,0.9605069598340671
44.166666666666664,0.8788186579240421,0.8499554762598084,0.9926379923808453,0.960431416986757
44.333333333333336,0.8785447711760693,0.8493192365279442,0.9926303888553055,0.9603564609327344
44.5,0.878270933059461,0.8486882048496743,0.992622860863946,0.9602820806432354
44.666666666666664,0.877997132633898,0.8480625623329544,0.9926154062916974,0.96020826134752
44.833333333333336,0.8777233592215492,0.8474424727255069,0.9926080225927095,0.9601349848051508
45.0,0.8774496023608834,0.846828081352942,0.9926007067397072,0.9600622282199156
45.166666666666664,0.87717585175057,0.8462195140911378,0.9925934559040748,0.959989969640184
45.333333333333336,0.8769020971834686,0.8456168763728765,0.9925862671581945,0.9599181859852203
45.5,0.8766283281721795,0.8450202522287364,0.9925791372767152,0.9598468519647323
45.666666666666664,0.87635453148595,0.8444296715900129,0.9925720628380735,0.9597759436116151
45.833333333333336,0.8760806937651168,0.8438450607893802,0.992565040083705,0.9597054363279446
46.0,0.8758068028130992,0.8432663257208152,0.9925580649135074,0.9596353049619304
46.166666666666664,0.8755328477123965,0.8426933562834485,0.9925511328872438,0.9595655234068484
46.333333333333336,0.8752588189372709,0.8421260264529544,0.9925442392261519,0.9594960654529914
46.5,0.8749847084631213,0.8415641943462076,0.9925373788147722,0.9594269051657
46.666666666666664,0.8747105098725381,0.8410077022791983,0.9925305465564921,0.9593580170552969
46.833333333333336,0.8744362184580489,0.840456376818211,0.9925237379462781,0.9592893761145289
47.0,0.8741618311266318,0.8399100288242606,0.9925169483299524,0.9592209580182302
47.166666666666664,0.8738873450815011,0.8393684534907947,0.9925101728691239,0.9591527386641261
47.333333333333336,0.8736127589539137,0.8388314303746526,0.9925034065876117,0.9590846942881412
47.5,0.8733380731931111,0.8382987234202871,0.992496644907696,0.9590168021448179
47.666666666666664,0.8730632901477033,0.83777008097725,0.9924898833280795,0.9589490406408128
47.833333333333336,0.8727884141438212,0.8372452358109342,0.9924831172870804,0.9588813892548212
48.0,0.8725134515600405,0.8367239051065809,0.9924763423748311,0.9588138284578832
48.166666666666664,0.8722384108990698,0.8362057904665453,0.9924695542245197,0.9587463397874862
48.333333333333336,0.8719633028562149,0.8356905779008258,0.9924627484762948,0.9586789061768085
48.5,0.8716881403846066,0.8351779378108523,0.9924559209084586,0.9586115273420881
48.666666666666664,0.8714129387571998,0.8346675249665366,0.9924490673709401,0.958544212184676
48.833333333333336,0.8711377156255409,0.8341589784765859,0.9924421836800378,0.9584769685909919
49.0,0.8708624898605422,0.8336519217520731,0.9924352656173033,0.9584098036270831
49.166666666666664,0.870587273751362,0.833145962463273,0.992428308971878,0.9583427251274708
49.333333333333336,0.8703120787762196,0.832640692489755,0.9924213095983054,0.9582757299379506
49.5,0.8700369140800098,0.8321356878637433,0.9924142637302409,0.95820881066757
49.666666666666664,0.8697617890956594,0.8316305087067306,0.992407167699922,0.9581419637622787
49.833333333333336,0.869486715631767,0.83112469915936,0.992400017864623,0.9580751864398832
50.0,0.8692117081150686,0.8306177873045638,0.992392810609239,0.9580084750680026
50.166666666666664,0.8689367839941824,0.8301093902273294,0.9923855423764759,0.9579418250186864
50.333333333333336,0.8686619662627106,0.8295993512922729,0.9923782100615287,0.9578752324452657
50.5,0.8683872814033221,0.8290875408178321,0.9923708106508554,0.9578086932662383
50.666666666666664,0.8681127558968796,0.8285738482253205,0.9923633412491613,0.957742199520228
50.833333333333336,0.8678384185053948,0.828058181687875,0.9923557991790974,0.9576757355748778
51.0,0.8675643056025567,0.8275404677324713,0.9923481818382286,0.9576092879674061
51.166666666666664,0.8672904592793041,0.8270206507950096,0.9923404865637289,0.957542845985659
51.333333333333336,0.867016906987456,0.826498692728471,0.9923327105246224,0.9574764019073951
51.5,0.8667436746202261,0.8259745722641404,0.9923248507504558,0.9574099509559598
51.666666666666664,0.8664707947124188,0.8254482844259003,0.9923169041387643,0.9573434914991942
51.833333333333336,0.8661982984996672,0.8249198398975947,0.9923088672858857,0.9572770248606333
52.0,0.8659262138472754,0.8243892643434602,0.992300735034902,0.9572105554335761
52.166666666666664,0.8656545663112827,0.8238565976816278,0.992292500933825,0.9571440908389054
52.333333333333336,0.8653833795282556,0.8233218933106939,0.9922841588244855,0.9570776419040374
52.5,0.8651126751307452,0.8227852172893613,0.9922757028604313,0.9570112227991142
52.666666666666664,0.8648424715662828,0.822246647469147,0.992267127508872,0.9569448513807465
52.833333333333336,0.864572785085696,0.8217062725801617,0.9922584275519406,0.9568785493685074
53.0,0.8643036301017232,0.8211641777455329,0.9922495981064243,0.9568123405832273
53.166666666666664,0.8640350196347584,0.8206204217170706,0.9922406352327434,0.9567462463463733
53.333333333333336,0.8637669650309054,0.8200750790833714,0.9922315357172662,0.956680277473876
53.5,0.8634994821913652,0.8195282413143813,0.992222296880053,0.956614442357629
53.666666666666664,0.8632325879779225,0.8189800186812294,0.9922129165467716,0.9565487496611595
53.833333333333336,0.8629662998302408,0.8184305479263406,0.9922033932221356,0.9564832076430928
54.0,0.8627006360286107,0.8178799783270683,0.9921937256628072,0.9564178229778095
54.166666666666664,0.8624356144288229,0.8173284688143276,0.9921839125868709,0.9563526011737852
54.333333333333336,0.8621712530980724,0.816776186230677,0.9921739523989621,0.9562875455054342
54.5,0.8619075714677927,0.816223303563231,0.9921638433527161,0.956222657633779
54.666666666666664,0.8616445906282159,0.8156699981514061,0.992153583894303,0.9561579393337111
54.833333333333336,0.8613823294163603,0.8151164498694999,0.9921431726678228,0.956093390476757
55.0,0.8611207922608822,0.8145628392841052,0.9921326085202281,0.9560290020256157
55.166666666666664,0.8608599808118037,0.8140093457863536,0.9921218905037718,0.9559647639445558
55.333333333333336,0.8605998952570773,0.813456145698996,0.992111017800685,0.9559006660109546
55.5,0.8603405333396423,0.8129034103583136,0.992099989775359,0.9558366958210808
55.666666666666664,0.8600818906306814,0.8123513041708638,0.9920888060254209,0.9557728392856962
55.833333333333336,0.8598239612391052,0.8117999826450575,0.9920774663841848,0.955709081187412
