curve_id,source_path,relative_path,source_sha256,figure,x_name,x_unit,y_name,y_unit,axis_status,hours_factor,n_points,invalid_points,duplicate_x_points,x_min,x_max,duration_h,y_min,y_max,relative_y_range,constant_y,primary_cluster,maxabs_cluster,zscore_cluster,dtw_0_cluster,dtw_0.25_cluster,dtw_1_cluster,msm_0.01_cluster,msm_0.1_cluster
C105,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片203/accepted/samples_test__unknown__unknown__图片203__0--Control__Series_1.csv,图片203/accepted/samples_test__unknown__unknown__图片203__0--Control__Series_1.csv,f02d7fddd1493f36acc16d8dd473212c37f2404661f5ebc9c47d5268ff740862,图片203,Time,(d),Normalized PCE,(%),time_verified,24.0,46,0,0,0.3908676218915285,65.87078911965631,1571.5181159463546,0.3813378816781307,0.967976560051057,0.6060463678397164,False,3,3,3,2,4,2,6,3
C106,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片203/accepted/samples_test__unknown__unknown__图片203__DMPESI__Series_2.csv,图片203/accepted/samples_test__unknown__unknown__图片203__DMPESI__Series_2.csv,7f9f6ed443cf880ba24110ff0b45910de383b255e6f1f314f6ec95f139f58745,图片203,Time,(d),Normalized PCE,(%),time_verified,24.0,46,0,0,0.0998457485681303,65.57976724633292,1571.518115946355,0.94265402717165,1.0059603593701674,0.0629312393961065,False,4,1,2,2,1,3,1,4
C107,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片204/accepted/samples_test__unknown__unknown__图片204__Series_1__Series_1.csv,图片204/accepted/samples_test__unknown__unknown__图片204__Series_1__Series_1.csv,401c50ba8a1973737ba0ab94184489bfa70b16b8c31cc91b850f8158612e7385,图片204,Time,(h),Normalized Pmax,,time_verified,1.0,42,0,0,1.2181884965313827,988.2798442973292,987.0616558007978,0.7795773329979716,1.0155397567817648,0.2323517343442621,False,4,2,2,2,1,3,6,2
C108,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片204/accepted/samples_test__unknown__unknown__图片204__Series_2__Series_2.csv,图片204/accepted/samples_test__unknown__unknown__图片204__Series_2__Series_2.csv,470077a19c959a8ed12350d384eb32def6427dd36acf23d911900db1385bcd9d,图片204,Time,(h),Normalized Pmax,,time_verified,1.0,41,0,0,-3.59674640981396,983.4649093909836,987.0616558007976,0.9232066344315848,1.005280520965078,0.0816427701739425,False,4,1,2,2,1,3,6,4
C109,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_1__Series_1.csv,图片205/accepted/samples_test__unknown__unknown__图片205__Series_1__Series_1.csv,25b2533c1549d37d4a41c9cc4514a5ad3e10d754825768cf5c6008399268d681,图片205,Time,(h),PCE,(Normalized),time_verified,1.0,54,0,0,-4.682881746365638,999.1515379238356,1003.8344196702012,0.5793394157995296,1.003249506871324,0.4225370540113954,False,4,3,2,2,1,3,6,2
C110,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,图片205/accepted/samples_test__unknown__unknown__图片205__Series_2__Series_2.csv,5a5d1fee8499c9436e6ec4094e7186182285534930e11d3d5056d613cb24c181,图片205,Time,(h),PCE,(Normalized),time_verified,1.0,54,0,0,-4.682881746365638,999.1515379238356,1003.8344196702012,0.7583236764742871,0.996969357373964,0.2393711292474164,False,4,2,1,2,1,3,1,2
C111,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_1__Series_1.csv,图片208/accepted/samples_test__unknown__unknown__图片208__Series_1__Series_1.csv,6077c33792d0e01fd22b1e37a75f2b83063ad1d94feaa91f831f489352fb98f0,图片208,,,Norm. PCE,,unknown,,43,0,0,87.0,507.0,,-142.0,-68.0,0.5211267605633803,False,3,5,3,2,4,2,6,3
C112,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_2__Series_2.csv,图片208/accepted/samples_test__unknown__unknown__图片208__Series_2__Series_2.csv,c4ce57e811c6c8e0962221b4498e51612614a95f1a72160043bcabb4c65c3064,图片208,,,Norm. PCE,,unknown,,37,0,0,99.0,509.0,,-134.0,-68.0,0.4925373134328358,False,3,5,3,2,4,2,6,4
C113,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_3__Series_3.csv,图片208/accepted/samples_test__unknown__unknown__图片208__Series_3__Series_3.csv,d6a8069e41a3ce467cfc1b1ceac0f2e44a90fc48f54b5d30da254d6fb5c413b7,图片208,,,Norm. PCE,,unknown,,43,0,0,90.0,510.0,,-86.0,-65.0,0.2441860465116279,False,3,5,2,2,4,2,6,4
C114,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片208/accepted/samples_test__unknown__unknown__图片208__Series_4__Series_4.csv,图片208/accepted/samples_test__unknown__unknown__图片208__Series_4__Series_4.csv,3c2f878038ea3fb1618aaced7ec3c463c7a14f50e21eab1d60d3be3ae22887b1,图片208,,,Norm. PCE,,unknown,,43,0,0,90.0,510.0,,-105.0,-66.0,0.3714285714285714,False,3,5,3,2,3,2,6,3
C115,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片210/accepted/samples_test__unknown__unknown__图片210__Series_1__Series_1.csv,图片210/accepted/samples_test__unknown__unknown__图片210__Series_1__Series_1.csv,c845327bef74e11eea76cb65f605b526ca13b2534bd1450bb09160666f75cf05,图片210,,,,,unknown,,40,0,0,22.14280036292807,646.5920919190464,,0.5920218051366792,1.0079674809529668,0.4126578323965753,False,1,2,3,2,3,4,6,3
C116,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片210/accepted/samples_test__unknown__unknown__图片210__Series_2__Series_2.csv,图片210/accepted/samples_test__unknown__unknown__图片210__Series_2__Series_2.csv,5d664d80c23da66bdd5793007d2e514d9e77013303770af1070054c94e1db1b6,图片210,,,,,unknown,,23,0,0,23.743952392559137,375.9973989113951,,0.9621752964594306,1.011783496327428,0.0490304497435125,False,3,1,3,2,4,2,6,5
C117,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片210/accepted/samples_test__unknown__unknown__图片210__Series_3__Series_3.csv,图片210/accepted/samples_test__unknown__unknown__图片210__Series_3__Series_3.csv,1be1d61bb6c57532bc5fbc08a99223e8697ddc3de48640cec4d64e05835cfe2a,图片210,,,,,unknown,,41,0,0,30.14856051108343,670.6093723635125,,0.9201991273403556,1.0155995117018894,0.0939350435504511,False,3,1,2,2,4,2,6,3
C118,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_1__Series_1.csv,图片28/accepted/samples_test__unknown__unknown__图片28__Series_1__Series_1.csv,0601484465e3980f9dc8763040b724809ceeee18af9cf12c846d4be986ec2d90,图片28,Time,(h),PCE,(%),time_verified,1.0,40,0,0,-2.19198407061873,397.2363532366328,399.4283373072515,10.232502162418148,15.80494256418163,0.3525758084304699,False,3,3,3,2,4,2,6,4
C119,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片28/accepted/samples_test__unknown__unknown__图片28__Series_2__Series_2.csv,图片28/accepted/samples_test__unknown__unknown__图片28__Series_2__Series_2.csv,9caa0ced341b98a0bc0b3f3991b2cab1cda63082f2350d0d388d1582b7a1bfee,图片28,Time,(h),PCE,(%),time_verified,1.0,41,0,1,-3.216159294483475,396.2121780127681,399.4283373072516,14.035913865209096,18.370034177691807,0.2359342541532109,False,2,1,2,1,2,1,1,1
C120,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_1__Series_1.csv,图片31/accepted/samples_test__unknown__unknown__图片31__Series_1__Series_1.csv,f60e9f06a8804c2d4d23a753413db50fe45a4e267fa6e479a4443a3cbe7134c2,图片31,,,,,unknown,,50,0,0,3.2006482036469492,1856.988380371974,,17.646101707095692,19.107528430014156,0.0764843411470659,False,3,1,3,2,3,2,1,4
C121,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_2__Series_2.csv,图片31/accepted/samples_test__unknown__unknown__图片31__Series_2__Series_2.csv,78df0ce3287b1f3816fc8a3d83014b9b8caa21fefc8239d7828b3e436f74ba2c,图片31,,,,,unknown,,50,0,0,-0.5825920660843167,1853.2051401022427,,9.689445104539612,10.338968092503372,0.0628228061207306,False,1,1,4,3,2,4,4,4
C122,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_3__Series_3.csv,图片31/accepted/samples_test__unknown__unknown__图片31__Series_3__Series_3.csv,b347dd1cfd2c9f83e08a1f30630dc3c176561757eca72bbc3b1a9e9fcae7acea,图片31,,,,,unknown,,50,0,0,-0.5825920660843167,1853.2051401022427,,12.125156309403716,12.93706004435842,0.0627579784101534,False,3,1,2,3,4,2,1,3
C123,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片31/accepted/samples_test__unknown__unknown__图片31__Series_4__Series_4.csv,图片31/accepted/samples_test__unknown__unknown__图片31__Series_4__Series_4.csv,e27168cc275dd78da2e51bad0e9496d362c80f162f87b080781ebca08435bbe6,图片31,,,,,unknown,,50,0,0,25.90008982203466,1879.6878219903615,,22.030381875851084,22.842285610805785,0.0355438920950459,False,2,1,5,1,2,1,2,1
C124,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片33/accepted/samples_test__unknown__unknown__图片33__0—AZO__Series_2.csv,图片33/accepted/samples_test__unknown__unknown__图片33__0—AZO__Series_2.csv,1e508aea0eda8e2b6ebade635322e274c3e8cd5fc5794fe2ca2625ecdb465c2e,图片33,Time,(h),PCE,(%),time_verified,1.0,10,0,0,-10.404833096367838,320.5081505840241,330.91298368039196,2.4619999371478727,9.87565972862176,0.7507002058796666,False,4,4,2,2,1,3,1,5
C125,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片33/accepted/samples_test__unknown__unknown__图片33__AZO_SnOx__Series_1.csv,图片33/accepted/samples_test__unknown__unknown__图片33__AZO_SnOx__Series_1.csv,a73a3977406056d216a07dc5182ee07990e756db9e3959c87eb03b752a6e5e16,图片33,Time,(h),PCE,(%),time_verified,1.0,29,0,0,-10.404833096367838,1019.1022272426294,1029.5070603389972,11.64747779199288,12.253626076830368,0.0494668501419034,False,2,1,5,1,2,1,4,1
C126,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片35/accepted/samples_test__unknown__unknown__图片35__Series_1__Series_1.csv,图片35/accepted/samples_test__unknown__unknown__图片35__Series_1__Series_1.csv,17c7a4d3386fd0f73e93e9c72701504b116921905776981c358dbd13c1a08465,图片35,Time (h),(h),PCE (relative %),(relative %),time_verified,1.0,25,0,0,152.87783837402958,10092.634846368906,9939.757007994876,101.8945369050835,122.71487143864086,0.1696643144345208,False,2,1,4,1,2,1,4,1
C127,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_1__Series_1.csv,图片37/accepted/samples_test__unknown__unknown__图片37__Series_1__Series_1.csv,4473fc913f327f7c10335a6ac15d96c696be6876b3c3ed16297c4c02c2b5675e,图片37,Time,(h),Normalized PCE,,time_verified,1.0,23,0,0,0.3180359951261664,199.66106891522935,199.3430329201032,0.7113028321342723,0.9981971146446376,0.2874124542150183,False,3,2,2,2,4,2,6,4
C128,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片37/accepted/samples_test__unknown__unknown__图片37__Series_2__Series_2.csv,图片37/accepted/samples_test__unknown__unknown__图片37__Series_2__Series_2.csv,582d14fd3ce7cfc03743f1fa4758c8250a3238f39e2d8dd871d3ee9cca84efaf,图片37,Time,(h),Normalized PCE,,time_verified,1.0,44,0,0,2.1302453853089247,391.7552642746016,389.6250188892927,0.9108814634458308,1.01067077910161,0.0987357285074398,False,3,1,2,2,4,2,6,4
C129,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,图片39/accepted/samples_test__unknown__unknown__图片39__Series_1__Series_1.csv,0d9f4cd71b65e485c87bec60ae00635814bdfd782ac22dd6e04037a9139cce9e,图片39,Time,(h),PCE,(%),time_verified,1.0,37,0,0,-6.805483297274634,1956.583954529195,1963.3894378264697,23.29997405376305,25.702766797176935,0.0934838168347617,False,3,1,3,2,3,2,6,3
C130,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,图片39/accepted/samples_test__unknown__unknown__图片39__Series_2__Series_2.csv,7b1973fbb54a3e7b634656056449691af9d6b22a25490545b80358f711a9508a,图片39,Time,(h),PCE,(%),time_verified,1.0,37,0,0,-6.805483297274634,1956.583954529195,1963.3894378264697,18.6946212955531,24.90183588270564,0.2492673478529933,False,1,2,3,2,3,4,6,3
C131,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片4/accepted/samples_test__unknown__unknown__图片4__Series_1__Series_1.csv,图片4/accepted/samples_test__unknown__unknown__图片4__Series_1__Series_1.csv,896c3c4e602c6faa93d639e8dd812678474c11025760c1d6100ac7f3154531ac,图片4,,,,,unknown,,32,0,0,-10.390511138820898,1180.767813223611,,0.2119647302674875,0.9996501883790008,0.7879610960598102,False,3,3,3,2,3,2,6,3
C132,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片4/accepted/samples_test__unknown__unknown__图片4__Series_2__Series_2.csv,图片4/accepted/samples_test__unknown__unknown__图片4__Series_2__Series_2.csv,a06c1a4feaf638185883e052bcb26ff032c97f67afe797a0ff890d6d91299432,图片4,,,,,unknown,,32,0,0,-10.390511138820898,1180.767813223611,,0.8306035375514158,1.0032469256306515,0.1720846420443404,False,3,2,2,2,4,2,6,4
C133,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片4/accepted/samples_test__unknown__unknown__图片4__Series_3__Series_3.csv,图片4/accepted/samples_test__unknown__unknown__图片4__Series_3__Series_3.csv,47b54274acd2644b4b3bb16f9f79890ee2a2a391ae72c269e228f096953ce70c,图片4,,,,,unknown,,32,0,0,-10.390511138820898,1180.767813223611,,0.8629741728162725,1.0032469256306515,0.1398187716610266,False,3,1,2,2,4,2,6,4
C134,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_1__Series_1.csv,图片42/accepted/samples_test__unknown__unknown__图片42__Series_1__Series_1.csv,489f7b53f0f4ec22f6c9a04480b90f90d927d260c126daca4413eceb5ab7519a,图片42,Time,(h),Normalized PCE,,time_verified,1.0,52,0,0,-1.0737907291064204,275.0539059213095,276.1276966504159,0.8481866535302959,1.0038375003866022,0.1550558200867784,False,3,2,2,2,4,2,6,2
C135,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片42/accepted/samples_test__unknown__unknown__图片42__Series_2__Series_2.csv,图片42/accepted/samples_test__unknown__unknown__图片42__Series_2__Series_2.csv,dfda4d57d786e767197eccb59f99c67339342e18c86854b0ac8e0259d905e9fe,图片42,Time,(h),Normalized PCE,,time_verified,1.0,52,0,0,-1.0737907291064204,275.0539059213095,276.1276966504159,0.6622703642297079,1.0038375003866022,0.340261382968208,False,3,2,2,2,4,2,6,2
C136,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片47/accepted/samples_test__unknown__unknown__图片47__EtCz3EPA_PTAA_BCP__Series_1.csv,图片47/accepted/samples_test__unknown__unknown__图片47__EtCz3EPA_PTAA_BCP__Series_1.csv,586afdf8f94c3e3f64f0df3e0300ae860fe1ba3ea551018eb1887dc4821a162e,图片47,Duration,(hours),Efficiency,(%),time_verified,1.0,44,0,0,2.1806589452498883,4796.898568183038,4794.717909237788,19.832219885280857,23.31447976156569,0.1493603937080078,False,1,1,3,2,3,4,6,3
C137,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片47/accepted/samples_test__unknown__unknown__图片47__PTAA_BCP__Series_2.csv,图片47/accepted/samples_test__unknown__unknown__图片47__PTAA_BCP__Series_2.csv,7daaa86913c26e55bb32ca7c50706f2e3e6a82f02c65eae1a4fade1e4427ee91,图片47,Duration,(hours),Efficiency,(%),time_verified,1.0,40,0,0,-8.969847820419318,4339.727790790598,4348.697638611017,16.150973730351183,23.115493482920836,0.3012922807689774,False,1,2,3,2,3,4,6,3
C138,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA_PTAA_BCP__Series_1.csv,643df732762fd1143140f8b47b59b9c7ccf42cb939a22284ff2622f9ccec480b,图片48,Duration,(hours),Efficiency,(%),time_verified,1.0,42,0,0,-2.557184399387097,1842.8053340342467,1845.3625184336336,19.863379904002123,23.350358033099734,0.149332962010892,False,1,1,3,2,3,4,6,3
C139,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2.csv,图片48/accepted/samples_test__unknown__unknown__图片48__EtCz3EPA__Series_2.csv,202b25acb31c2a4ebeb3b8eff5218db531e12dda0bfd2a2eee4bf6d47cbf9a3d,图片48,Duration,(hours),Efficiency,(%),time_verified,1.0,30,0,0,-7.058068590688663,1298.1983468867595,1305.2564154774482,14.483470790537227,21.25817115564117,0.3186868858804053,False,1,2,3,2,3,4,6,3
C140,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片48/accepted/samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3.csv,图片48/accepted/samples_test__unknown__unknown__图片48__PTAA_BCP__Series_3.csv,bfdc2b2868f41b3ce7543b65bc7c542bed7d80d869c6fb65cdc2118b6231e6cf,图片48,Duration,(hours),Efficiency,(%),time_verified,1.0,17,0,0,-16.059836973291738,704.0816336349558,720.1414706082476,12.789795699261242,22.154822674551983,0.4227082794956345,False,3,3,3,2,3,2,6,5
C141,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片50/accepted/samples_test__unknown__unknown__图片50__Series_1__Series_1.csv,图片50/accepted/samples_test__unknown__unknown__图片50__Series_1__Series_1.csv,d4183297ec18832dd6a09ea0c1a6ce16f5359da2bd6928e9d7ba78d804746611,图片50,Time,(h),PCE,(%),time_verified,1.0,47,0,0,-4.296387949859337,984.5842559799656,988.8806439298248,20.203684097550603,23.16050724667432,0.1276665971790534,False,3,1,2,2,4,2,6,4
C142,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片51/accepted/samples_test__unknown__unknown__图片51__Series_1__Series_1.csv,图片51/accepted/samples_test__unknown__unknown__图片51__Series_1__Series_1.csv,29363f0609b99bc0ac37d8eb2aed2ab75a124c0f832a3ad69e7b4934a61f4fc9,图片51,,,Normalized PCE,(a.u.),unknown,,17,0,0,-5.070617723723217,337.30790675532387,,0.8102874961705441,1.0074797999687704,0.1957282953011453,False,1,1,3,2,3,4,6,5
C143,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片51/accepted/samples_test__unknown__unknown__图片51__Series_2__Series_2.csv,图片51/accepted/samples_test__unknown__unknown__图片51__Series_2__Series_2.csv,50d43a2d755d7cd9aeb74418634d2e8f1e375ef4d633b1f1ab7b3982d25ed544,图片51,,,Normalized PCE,(a.u.),unknown,,48,0,0,-5.070617723723217,1000.6662979334776,,0.9335326860444356,1.0013175404750758,0.067695662655105,False,3,1,2,2,4,2,6,3
C144,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片52/accepted/samples_test__unknown__unknown__图片52__Series_1__Series_1.csv,图片52/accepted/samples_test__unknown__unknown__图片52__Series_1__Series_1.csv,cd37d29e88ad381a4cde7d0f84dcc68119255d7c930a1856f0685aee9acd9e8c,图片52,,,,,unknown,,49,0,0,-6.598419424355768,1187.2350961962052,,0.9765502156980532,1.0338116785234337,0.0553886786297147,False,2,1,4,3,2,4,1,5
C145,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片52/accepted/samples_test__unknown__unknown__图片52__Series_2__Series_2.csv,图片52/accepted/samples_test__unknown__unknown__图片52__Series_2__Series_2.csv,5f25d7fc3efcccc8d86c253c4e82a3c1a5903970334091b2260e2376bc16b834,图片52,,,,,unknown,,48,0,0,8.324499520901213,1177.286483566034,,0.8493025205305408,1.0592612175569365,0.198212389490329,False,1,2,3,2,3,4,6,3
C146,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片55/accepted/samples_test__unknown__unknown__图片55__Series_1__Series_1.csv,图片55/accepted/samples_test__unknown__unknown__图片55__Series_1__Series_1.csv,f56ff1bf5fb11c1f6180e809f2697ce0d1172a1fb93a0f496153c3b1b49ed31c,图片55,,,,,unknown,,44,0,0,-0.7157516392977925,501.69024838317387,,10.48917541506181,18.375812420707177,0.4291857592515551,False,4,3,2,2,1,3,1,2
C147,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片55/accepted/samples_test__unknown__unknown__图片55__Series_2__Series_2.csv,图片55/accepted/samples_test__unknown__unknown__图片55__Series_2__Series_2.csv,f5ff756ffc8a20758a92b5e5f67fda0050dcc8cae50eb7be55a7d8090a6f14e5,图片55,,,,,unknown,,44,0,0,-0.7157516392977925,501.69024838317387,,14.778399049711044,18.929260631629656,0.2192828163072979,False,1,2,3,2,3,4,6,3
C148,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片57/accepted/samples_test__unknown__unknown__图片57__Series_1__Series_1.csv,图片57/accepted/samples_test__unknown__unknown__图片57__Series_1__Series_1.csv,1cb176bffd0d40f4abd5eee1d3b840181720039f9ddb1038f7e7399d11de80ba,图片57,,,,,unknown,,53,0,0,-1.1484394790660415,236.25980287339044,,17.574339107084292,21.544433530497933,0.1842747184693272,False,3,2,2,2,4,2,6,2
C149,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片57/accepted/samples_test__unknown__unknown__图片57__Series_2__Series_2.csv,图片57/accepted/samples_test__unknown__unknown__图片57__Series_2__Series_2.csv,333ed9b09000f1e7ada9bbb6595865929eef8fd0af8293a221ae95b1f7b8528e,图片57,,,,,unknown,,53,0,0,-0.2353308546335171,237.17291149782292,,21.60458647630723,22.506880663446697,0.0400897041501125,False,2,1,5,1,2,1,4,1
C150,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,ddaa8dce48725efc35e0dbcfb0ff97c9724ae0ecf981c86833060b055f9bd515,图片58,Time,(h),Normal. PCE,,time_verified,1.0,37,0,0,3.6010748762637945,2269.327970491608,2265.7268956153443,0.7785561503842144,1.0047422329429256,0.2251185181060859,False,1,2,3,2,3,4,6,3
C151,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,01b330977599bbfcd7b12793c40f4717a2c665ebf6ba7a886a9d7f0328122b32,图片58,Time,(h),Normal. PCE,,time_verified,1.0,38,0,0,-2.692610944889964,2325.971142881992,2328.663753826882,0.9455858728891088,1.0047422329429256,0.058877150889284,False,1,1,3,2,3,4,6,5
C152,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,fcdec58b8f720fc46249865822cd548a9939c342faa8c207ffb6ef585f2b43b1,图片58,Time,(h),Normal. PCE,,time_verified,1.0,38,0,0,-2.692610944889964,2325.971142881992,2328.663753826882,0.9142677999194412,1.0047422329429256,0.0900474072424343,False,1,1,3,2,3,4,6,3
C153,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,cc50afeff30ba98e5c0765979bf2c0d768681690935014ba5b574d45c7530c49,图片59,Time (h),(h),PCE (Normalized),(Normalized),time_verified,1.0,44,0,0,-5.674200642167136,992.5659071283455,998.2401077705126,0.5834166814562982,0.9988432362736316,0.4159076617139227,False,4,3,2,2,1,3,6,2
C154,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,4310970ad6068d7fbdf9c3522f5f1a78bbe1b2ba6006530e7cad162b5a9b952b,图片59,Time (h),(h),PCE (Normalized),(Normalized),time_verified,1.0,44,0,0,-3.352712019445022,994.8873957510676,998.2401077705126,0.7603576214710883,0.9949966940993972,0.2358189469570932,False,4,2,1,2,1,3,1,2
C155,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_1__Series_1.csv,图片6/accepted/samples_test__unknown__unknown__图片6__Series_1__Series_1.csv,a31403f423c43f3b0d5c7dde3e14ccc61255fe91e92c05c570b38e97253a9104,图片6,Cycle (numbers),(numbers),Normalized PCE,,cycles,,64,0,0,-0.2960563520629762,199.22623331099257,,0.9709921481828312,1.050962316104393,0.0760923267144227,False,1,1,4,3,3,4,6,3
C156,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_2__Series_2.csv,图片6/accepted/samples_test__unknown__unknown__图片6__Series_2__Series_2.csv,5f026593c6edd10b7ab04cab956742337424c0feeb05b3c7a850c8b95a311588,图片6,Cycle (numbers),(numbers),Normalized PCE,,cycles,,63,0,0,0.020645695021237,196.3759148872346,,1.0034124865294105,1.0466396043248491,0.0413008619364475,False,2,1,5,1,2,1,4,1
C157,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_3__Series_3.csv,图片6/accepted/samples_test__unknown__unknown__图片6__Series_3__Series_3.csv,fd582fe52d682f5b3882c8e9833df130b192a273d35eec2a6e7ef980ae6825b0,图片6,Cycle (numbers),(numbers),Normalized PCE,,cycles,,62,0,0,0.020645695021237,193.20889441639247,,1.0055738424191822,1.048800960214621,0.0412157496371791,False,2,1,5,1,2,1,4,1
C158,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_4__Series_4.csv,图片6/accepted/samples_test__unknown__unknown__图片6__Series_4__Series_4.csv,360665d5ba8c8698f60ab34f27aec6adff5b1355edaf48579373d3750dd28198,图片6,Cycle (numbers),(numbers),Normalized PCE,,cycles,,63,0,0,0.3373477421054538,196.69261693431883,,1.0012511306396383,1.1136416369077795,0.1009216093789498,False,2,1,5,1,2,1,4,3
