variant_id,setting_id,elbow_k,qe_elbow_strength,sigma,learning_rate,random_order,window_hours,cohort,representation,n,dimensions,retention_fraction,quantization_error_median,topographic_error_median,silhouette_median,seed_ari,empty_nodes_median,min_cluster_fraction_median,center_separation_ratio_median,primary_window_eligible,passes_support,rank_silhouette_median,rank_seed_ari,rank_topographic_error_median,rank_center_separation_ratio_median,rank_min_cluster_fraction_median,rank_retention_fraction,rank_qe_elbow_strength,rank_sum
w1000_dense_maxabs_level,paper_sigma05_lr01_seq,5,0.29750741939132064,0.5,0.1,False,1000,dense,maxabs_level,379,64,0.1801330798479087,0.3493865097496611,0.0,0.4479127729286473,0.6948448842590663,0.0,0.021108179419525065,2.3725320056330097,True,True,49.0,209.0,82.0,55.0,279.0,271.0,136.0,1081.0
w0300_dense_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.2940299078545208,0.5,0.1,False,300,dense,z_level_d1_d2,682,189,0.3241444866920152,1.1528658883292981,0.0,0.05058173174600204,0.9947960679442,0.0,0.08357771260997067,0.5535913250752981,True,True,253.0,122.0,82.0,262.0,41.0,177.0,146.0,1083.0
w0500_dense_z_level_d1,random_sigma12_lr03,3,0.24111438186109116,1.2,0.3,True,500,dense,z_level_d1,774,127,0.3678707224334601,0.6127152915155426,0.00904392764857881,0.15805079141825468,0.6089112052427118,0.0,0.16795865633074936,0.9927328047362601,True,True,171.0,224.0,172.0,192.0,3.0,107.0,220.0,1089.0
w0300_detail_z_level_d1,detail_sigma12_lr05_seq,5,0.20099975749520205,1.2,0.5,False,300,detail,z_level_d1,1325,127,0.6297528517110266,0.5617628474299176,0.061886792452830186,0.1507456615709312,1.0,0.0,0.04150943396226415,0.9424040770218012,True,True,174.0,56.0,208.0,199.0,165.5,36.5,252.0,1091.0
w0750_coverage_z_level_d1,detail_sigma12_lr05_seq,5,0.3282281519729232,1.2,0.5,False,750,coverage,z_level_d1,770,127,0.3659695817490494,0.5955005899750001,0.07142857142857142,0.10996115400213989,1.0,0.0,0.03506493506493506,0.8391186568500568,True,True,210.0,56.0,213.0,210.0,197.0,130.5,75.0,1091.5
w1000_dense_maxabs_level,paper_sigma03_lr01_seq,5,0.2846067907951394,0.3,0.1,False,1000,dense,maxabs_level,379,64,0.1801330798479087,0.35313090192342117,0.0,0.45908526683856987,0.6753880348391537,0.0,0.021108179419525065,2.4938704199927026,True,True,42.0,214.0,82.0,46.0,279.0,271.0,160.0,1094.0
w1000_coverage_z_level,paper_sigma05_lr01_seq,3,0.273636045473731,0.5,0.1,False,1000,coverage,z_level,489,64,0.2324144486692015,2.0016752575132295,0.022494887525562373,0.3186821808837062,0.9963769038114337,0.0,0.032719836400818,2.025689744228438,True,True,86.0,119.0,198.5,81.0,211.5,223.5,177.0,1096.5
w0500_detail_z_level_d1,random_sigma05_lr01,4,0.2824631187134003,0.5,0.1,True,500,detail,z_level_d1,1102,127,0.5237642585551331,0.5823158036343321,0.0,0.16041166823886424,0.49216280275550534,0.0,0.036297640653357534,1.1586594419929823,True,True,169.0,250.0,82.0,156.0,192.0,84.0,164.0,1097.0
w1000_coverage_z_level_d1_d2,paper_sigma03_lr01_seq,3,0.3521708499985129,0.3,0.1,False,1000,coverage,z_level_d1_d2,489,189,0.2324144486692015,1.2129175479969363,0.012269938650306749,0.07283277739939041,1.0,0.0,0.04294478527607362,0.6183503829990821,True,True,221.0,56.0,181.0,234.0,150.5,223.5,31.0,1097.0
w0300_detail_z_level_d1_d2,detail_sigma12_lr05_seq,5,0.264600677018653,1.2,0.5,False,300,detail,z_level_d1_d2,1325,189,0.6297528517110266,1.185086705016849,0.06716981132075471,0.03968999559876815,1.0,0.0,0.06415094339622641,0.5547032601398657,True,True,272.0,56.0,212.0,261.0,70.0,36.5,191.0,1098.5
w0300_detail_z_level_d1_d2,random_sigma05_lr01,4,0.2722763369429059,0.5,0.1,True,300,detail,z_level_d1_d2,1325,189,0.6297528517110266,1.1576110884368571,0.0,0.05817018778463072,0.779709067681556,0.0,0.04377358490566038,0.6061449342737137,True,True,234.0,188.0,82.0,237.0,145.0,36.5,179.0,1101.5
w0750_dense_z_level,paper_sigma05_lr01_seq,4,0.26487358317336146,0.5,0.1,False,750,dense,z_level,576,64,0.2737642585551331,1.6667302997714109,0.0,0.2530103927180493,0.9686148862386751,0.0,0.027777777777777776,1.7174431909317471,True,True,125.0,130.0,82.0,120.0,257.0,200.0,189.0,1103.0
w0750_coverage_z_level_d1_d2,detail_sigma12_lr05_seq,4,0.20916199209713743,1.2,0.5,False,750,coverage,z_level_d1_d2,770,189,0.3659695817490494,1.2252729248939285,0.0,0.038204315177330264,1.0,0.0,0.07272727272727272,0.5382033131199964,True,True,273.0,56.0,82.0,267.0,52.0,130.5,250.0,1110.5
w1000_detail_z_level,random_sigma12_lr03,3,0.30581763366095027,1.2,0.3,True,1000,detail,z_level,472,64,0.2243346007604562,2.035352626298518,0.019067796610169493,0.31282480941190344,0.6886200326444268,0.0,0.046610169491525424,1.7449972336350372,True,True,89.0,212.0,194.5,118.0,127.0,247.5,123.0,1111.0
w0500_coverage_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.22403512534751807,0.5,0.1,False,500,coverage,z_level_d1_d2,1198,189,0.5693916349809885,1.1750611427322277,0.0,0.051190840606115534,0.9318344040329896,0.0,0.052587646076794656,0.5958366448093787,True,True,251.0,145.0,82.0,240.0,103.0,60.5,232.0,1113.5
w1000_coverage_z_level,random_sigma05_lr01,3,0.2710922227383127,0.5,0.1,True,1000,coverage,z_level,489,64,0.2324144486692015,2.0165851731196778,0.022494887525562373,0.33650398874272597,0.922216866960684,0.0,0.032719836400818,2.0808846974383757,True,True,77.0,147.0,198.5,78.0,211.5,223.5,181.0,1116.5
w0300_detail_z_level_d1,paper_sigma03_lr01_seq,5,0.28089188961410794,0.3,0.1,False,300,detail,z_level_d1,1325,127,0.6297528517110266,0.5355734292770223,0.4430188679245283,0.16795360696106115,0.8863884501421507,0.0,0.040754716981132075,1.1200147082805048,True,True,165.0,162.0,253.0,164.0,169.5,36.5,168.0,1118.0
w0750_coverage_z_level_d1,random_sigma12_lr03,4,0.25978660258552294,1.2,0.3,True,750,coverage,z_level_d1,770,127,0.3659695817490494,0.6141842949673466,0.0,0.12349723458595534,0.41459285188516576,0.0,0.08831168831168831,0.8552284428850875,True,True,204.0,264.0,82.0,204.0,39.0,130.5,197.0,1120.5
w0750_dense_z_level,detail_sigma12_lr05_seq,5,0.28163829538791463,1.2,0.5,False,750,dense,z_level,576,64,0.2737642585551331,1.6407818387903073,0.008680555555555556,0.17060814743375832,1.0,0.0,0.034722222222222224,1.104660965408062,True,True,163.0,56.0,170.0,167.0,199.0,200.0,167.0,1122.0
w1000_coverage_maxabs_level,paper_sigma03_lr01_seq,5,0.3098865830931177,0.3,0.1,False,1000,coverage,maxabs_level,489,64,0.2324144486692015,0.3482946562625523,0.8650306748466258,0.4342271143845462,0.917335785628047,0.0,0.026584867075664622,2.4970591958824526,True,True,55.0,151.0,278.0,44.0,263.0,223.5,111.0,1125.5
w1000_coverage_z_level,paper_sigma03_lr01_seq,4,0.3033741673311446,0.3,0.1,False,1000,coverage,z_level,489,64,0.2324144486692015,1.8622577796831785,0.0,0.277047107803599,0.5011341357332113,0.0,0.03067484662576687,1.877099109808787,True,True,106.0,247.0,82.0,100.0,241.0,223.5,126.0,1125.5
w0750_detail_z_level_d1,paper_sigma03_lr01_seq,4,0.21924548928569793,0.3,0.1,False,750,detail,z_level_d1,734,127,0.3488593155893536,0.6050017035482147,0.0,0.13594996800482506,0.937070588379875,0.0,0.04495912806539509,1.0309353373781882,True,True,193.0,141.0,82.0,179.0,138.0,154.0,239.0,1126.0
w1000_dense_z_level,random_sigma05_lr01,4,0.3210988564742036,0.5,0.1,True,1000,dense,z_level,379,64,0.1801330798479087,1.801077125600186,0.0,0.2696224464472229,0.7441268596345029,0.0,0.026385224274406333,1.822771304170542,True,True,110.0,196.0,82.0,106.0,270.5,271.0,91.0,1126.5
w0500_dense_z_level,random_sigma12_lr03,5,0.2971095712252819,1.2,0.3,True,500,dense,z_level,774,64,0.3678707224334601,1.5906528313740183,0.00516795865633075,0.19082411558986004,0.47403578160100474,0.0,0.03875968992248062,1.3896342079809114,True,True,145.0,252.0,165.0,142.0,182.0,107.0,137.0,1130.0
w1000_dense_z_level,detail_sigma12_lr05_seq,5,0.3026960545948084,1.2,0.5,False,1000,dense,z_level,379,64,0.1801330798479087,1.7246233992204523,0.03430079155672823,0.17200915520119003,1.0,0.0,0.04221635883905013,1.151245956158426,True,True,162.0,56.0,205.0,160.0,156.5,271.0,129.0,1139.5
w0750_dense_z_level,paper_sigma03_lr01_seq,4,0.25224412992252904,0.3,0.1,False,750,dense,z_level,576,64,0.2737642585551331,1.6710659085059907,0.0,0.2565589493127372,0.949033873965749,0.0,0.026041666666666668,1.7577262893758174,True,True,124.0,138.0,82.0,117.0,272.5,200.0,208.0,1141.5
w1000_coverage_z_level_d1_d2,detail_sigma12_lr05_seq,4,0.2059904469286949,1.2,0.5,False,1000,coverage,z_level_d1_d2,489,189,0.2324144486692015,1.2344922493465955,0.0,0.04409201282549826,1.0,0.0,0.09202453987730061,0.6459015385864704,True,True,267.0,56.0,82.0,228.0,34.0,223.5,251.0,1141.5
w0750_coverage_z_level_d1_d2,paper_sigma05_lr03_seq,3,0.24697093462016953,0.5,0.3,False,750,coverage,z_level_d1_d2,770,189,0.3659695817490494,1.2221377970848706,0.08311688311688312,0.06949652953296652,1.0,0.0,0.05974025974025974,0.651649455171065,True,True,225.0,56.0,219.0,226.0,77.0,130.5,212.0,1145.5
w0750_dense_z_level_d1_d2,paper_sigma05_lr03_seq,4,0.18190224011538475,0.5,0.3,False,750,dense,z_level_d1_d2,576,189,0.2737642585551331,1.1936595196082405,0.0,0.04713142981220237,1.0,0.0,0.08333333333333333,0.5959542016802913,True,True,261.0,56.0,82.0,239.0,42.0,200.0,266.0,1146.0
w1000_detail_z_level,random_sigma05_lr01,3,0.30599623270973153,0.5,0.1,True,1000,detail,z_level,472,64,0.2243346007604562,1.9770861956816184,0.019067796610169493,0.3277388543351046,0.7400247655161999,0.0,0.03177966101694915,1.9507927659122122,True,True,80.0,198.0,194.5,86.0,225.0,247.5,122.0,1153.0
w1000_detail_z_level,detail_sigma12_lr05_seq,5,0.2960681199934092,1.2,0.5,False,1000,detail,z_level,472,64,0.2243346007604562,1.833093572009236,0.014830508474576272,0.2488054660660814,1.0,0.0,0.02754237288135593,1.415437028751314,True,True,126.0,56.0,188.0,138.0,260.0,247.5,139.0,1154.5
w0500_detail_z_level_d1,paper_sigma05_lr03_seq,5,0.30131077075432033,0.5,0.3,False,500,detail,z_level_d1,1102,127,0.5237642585551331,0.5668723069048729,0.5408348457350273,0.1370838936896886,1.0,0.0,0.030852994555353903,0.9639954928778794,True,True,192.0,56.0,260.0,196.0,238.0,84.0,133.0,1159.0
w0500_detail_z_level_d1_d2,paper_sigma05_lr03_seq,3,0.2126894807925014,0.5,0.3,False,500,detail,z_level_d1_d2,1102,189,0.5237642585551331,1.2113974758516548,0.0780399274047187,0.07276232510200872,1.0,0.0,0.05353901996370236,0.6108897328685444,True,True,222.0,56.0,217.0,236.0,99.0,84.0,245.0,1159.0
w0750_detail_z_level_d1,random_sigma12_lr03,4,0.19756000984527794,1.2,0.3,True,750,detail,z_level_d1,734,127,0.3488593155893536,0.6153850932341516,0.0,0.12181659918005508,0.5560485023736582,0.0,0.10354223433242507,0.8758775749193125,True,True,205.0,236.0,82.0,202.0,26.0,154.0,257.0,1162.0
w0500_detail_z_level_d1,detail_sigma12_lr05_seq,5,0.23780451757216914,1.2,0.5,False,500,detail,z_level_d1,1102,127,0.5237642585551331,0.5844338164578821,0.1161524500907441,0.11765084387316563,1.0,0.0,0.039927404718693285,0.9731464512449033,True,True,209.0,56.0,224.0,194.0,172.5,84.0,223.0,1162.5
w0500_dense_z_level_d1_d2,detail_sigma12_lr05_seq,3,0.11078873215919008,1.2,0.5,False,500,dense,z_level_d1_d2,774,189,0.3678707224334601,1.2272029398209723,0.32558139534883723,0.05887477327954584,1.0,0.0,0.22739018087855298,0.5868767994050632,True,True,233.0,56.0,240.0,244.0,1.0,107.0,282.0,1163.0
w0750_dense_z_level,random_sigma05_lr01,4,0.27549357453790463,0.5,0.1,True,750,dense,z_level,576,64,0.2737642585551331,1.6895547171752574,0.0,0.2664095141335809,0.777604681435211,0.0,0.026041666666666668,1.6087088840293724,True,True,116.0,191.0,82.0,130.0,272.5,200.0,175.0,1166.5
w0750_coverage_z_level,random_sigma12_lr03,5,0.3030682793861894,1.2,0.3,True,750,coverage,z_level,770,64,0.3659695817490494,1.7354423680981825,0.014285714285714285,0.2059028111479243,0.38972705933467194,0.0,0.03636363636363636,1.5684973174615173,True,True,139.0,270.0,186.5,132.0,191.0,130.5,128.0,1177.0
w0300_detail_z_level_d1,paper_sigma05_lr03_seq,5,0.25955442526928174,0.5,0.3,False,300,detail,z_level_d1,1325,127,0.6297528517110266,0.552828015733674,0.9690566037735849,0.162711556828952,1.0,0.0,0.027924528301886794,1.014601319349338,True,True,167.0,56.0,282.0,185.0,256.0,36.5,198.0,1180.5
w0750_detail_z_level_d1,random_sigma05_lr01,4,0.19376398327051642,0.5,0.1,True,750,detail,z_level_d1,734,127,0.3488593155893536,0.6067779912623106,0.0,0.1394833507015882,0.8077525141504914,0.0,0.047683923705722074,0.9998525141736382,True,True,191.0,182.0,82.0,190.0,123.0,154.0,261.0,1183.0
w0500_detail_z_level_d1,paper_sigma03_lr01_seq,5,0.3090327207499929,0.3,0.1,False,500,detail,z_level_d1,1102,127,0.5237642585551331,0.5587772258744587,0.5362976406533575,0.1436234363579766,0.839548256559843,0.0,0.03357531760435572,1.0658806260282223,True,True,181.0,173.0,259.0,172.0,209.0,84.0,112.0,1190.0
w0300_detail_z_level_d1_d2,paper_sigma03_lr01_seq,3,0.3017745219023852,0.3,0.1,False,300,detail,z_level_d1_d2,1325,189,0.6297528517110266,1.181256182203717,0.8445283018867924,0.08252553621321183,0.3919110523385145,0.0,0.07622641509433963,0.7317736190662439,True,True,216.0,269.0,275.0,217.0,47.5,36.5,132.0,1193.0
w0750_dense_z_level_d1,paper_sigma03_lr01_seq,4,0.21594638355859747,0.3,0.1,False,750,dense,z_level_d1,576,127,0.2737642585551331,0.5983930045717863,0.0,0.13484744346120536,0.6620297859168475,0.0,0.06597222222222222,0.9787955259289433,True,True,196.0,215.0,82.0,193.0,63.5,200.0,244.0,1193.5
w1000_detail_z_level_d1,paper_sigma03_lr01_seq,4,0.2947452590828246,0.3,0.1,False,1000,detail,z_level_d1,472,127,0.2243346007604562,0.6225455253571385,0.0,0.18112457411809763,0.764632999055161,0.0,0.03177966101694915,1.189623343600653,True,True,154.0,194.0,82.0,152.0,225.0,247.5,141.0,1195.5
w0750_dense_z_level_d1,paper_sigma05_lr03_seq,4,0.19255025875564175,0.5,0.3,False,750,dense,z_level_d1,576,127,0.2737642585551331,0.6166796976917956,0.0,0.13555987939890868,0.7581637850194526,0.0,0.06076388888888889,0.9704830201053607,True,True,194.0,195.0,82.0,195.0,73.5,200.0,262.0,1201.5
w0500_dense_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.20008771576935797,0.5,0.1,False,500,dense,z_level_d1_d2,774,189,0.3678707224334601,1.167551777346415,0.0,0.05288433143289785,0.7695161620337304,0.0,0.059431524547803614,0.5747428836384862,True,True,243.0,193.0,82.0,249.0,78.0,107.0,254.0,1206.0
w0750_dense_z_level_d1,paper_sigma05_lr01_seq,4,0.18989647015217342,0.5,0.1,False,750,dense,z_level_d1,576,127,0.2737642585551331,0.5985520360625229,0.0,0.13493327601587007,0.6966602137665611,0.0,0.06597222222222222,0.9468084685241939,True,True,195.0,207.0,82.0,198.0,63.5,200.0,263.0,1208.5
w1000_dense_z_level_d1_d2,detail_sigma12_lr05_seq,4,0.19702345468040589,1.2,0.5,False,1000,dense,z_level_d1_d2,379,189,0.1801330798479087,1.2163156846055594,0.0,0.03256515587158415,1.0,0.0,0.17678100263852242,0.5516739314370362,True,True,280.0,56.0,82.0,264.0,2.0,271.0,258.0,1213.0
w1000_dense_z_level_d1,paper_sigma03_lr01_seq,3,0.2845598435960659,0.3,0.1,False,1000,dense,z_level_d1,379,127,0.1801330798479087,0.6501785034976632,0.9340369393139841,0.17296653223634387,1.0,0.0,0.047493403693931395,1.091620779712961,True,True,161.0,56.0,281.0,170.0,124.5,271.0,161.0,1224.5
w0500_coverage_z_level_d1,paper_sigma05_lr01_seq,5,0.2632961970363237,0.5,0.1,False,500,coverage,z_level_d1,1198,127,0.5693916349809885,0.5558715665631935,0.2003338898163606,0.15318101931329922,0.7118709434441155,0.0,0.034223706176961605,1.140395957174426,True,True,173.0,205.0,231.0,163.0,201.0,60.5,192.0,1225.5
w0500_coverage_z_level_d1,random_sigma12_lr03,5,0.2554285867966033,1.2,0.3,True,500,coverage,z_level_d1,1198,127,0.5693916349809885,0.5704467270005885,0.055926544240400666,0.14824839217375493,0.44508917442081114,0.0,0.04340567612687813,1.0668025020645169,True,True,177.0,259.0,207.0,171.0,147.0,60.5,204.0,1225.5
w0500_dense_z_level_d1,paper_sigma05_lr03_seq,5,0.2785674899021514,0.5,0.3,False,500,dense,z_level_d1,774,127,0.3678707224334601,0.5700023563183799,0.2157622739018088,0.14883690077122672,0.9667720729739623,0.0,0.031007751937984496,1.0597567273555608,True,True,176.0,132.0,235.0,174.0,234.0,107.0,171.0,1229.0
w0500_detail_z_level_d1_d2,random_sigma12_lr03,4,0.17635968767408877,1.2,0.3,True,500,detail,z_level_d1_d2,1102,189,0.5237642585551331,1.1964575240112438,0.0,0.037030413897072754,0.5146875913214369,0.0,0.1297640653357532,0.5256416967210561,True,True,274.0,242.0,82.0,272.0,14.0,84.0,268.0,1236.0
w0750_dense_z_level_d1,detail_sigma12_lr05_seq,5,0.2111925455224043,1.2,0.5,False,750,dense,z_level_d1,576,127,0.2737642585551331,0.6132002909937228,0.2569444444444444,0.09295372355500908,1.0,0.0,0.0642361111111111,0.7461907276861761,True,True,214.0,56.0,237.0,216.0,69.0,200.0,247.0,1239.0
w0500_coverage_z_level_d1_d2,paper_sigma05_lr03_seq,5,0.2604116106214962,0.5,0.3,False,500,coverage,z_level_d1_d2,1198,189,0.5693916349809885,1.176499426956079,0.5258764607679466,0.05014047847717557,1.0,0.0,0.03589315525876461,0.6530521199735639,True,True,254.0,56.0,257.0,225.0,196.0,60.5,195.0,1243.5
w1000_coverage_z_level_d1,random_sigma05_lr01,4,0.29457262468044193,0.5,0.1,True,1000,coverage,z_level_d1,489,127,0.2324144486692015,0.6193844400941377,0.0,0.14177836698553128,0.47179910877717424,0.0,0.03885480572597137,1.0343257167517312,True,True,186.0,253.0,82.0,177.0,180.0,223.5,142.0,1243.5
w0500_dense_z_level_d1_d2,random_sigma05_lr01,4,0.19990372173623655,0.5,0.1,True,500,dense,z_level_d1_d2,774,189,0.3678707224334601,1.1682899726900402,0.0,0.04932019696719673,0.5160320770933451,0.0,0.08010335917312661,0.5587099436537348,True,True,257.0,241.0,82.0,258.0,44.0,107.0,255.0,1244.0
w0750_detail_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.2248079024622332,0.5,0.1,False,750,detail,z_level_d1_d2,734,189,0.3488593155893536,1.1808693493796998,0.0,0.05362672865460839,0.6246910324553709,0.0,0.06948228882833787,0.5605546949755276,True,True,241.0,222.0,82.0,256.0,60.5,154.0,229.0,1244.5
w1000_detail_z_level_d1_d2,detail_sigma12_lr05_seq,3,0.25750541492377643,1.2,0.5,False,1000,detail,z_level_d1_d2,472,189,0.2243346007604562,1.2520419510161178,0.08050847457627118,0.06449920067073711,1.0,0.0,0.0614406779661017,0.6632801516996059,True,True,229.0,56.0,218.0,222.0,72.0,247.5,200.0,1244.5
w0750_dense_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.16171103954610616,0.5,0.1,False,750,dense,z_level_d1_d2,576,189,0.2737642585551331,1.1729421832359788,0.0,0.05238150583353813,0.9328150974615297,0.0,0.09027777777777778,0.5314673499782475,True,True,245.0,144.0,82.0,270.0,35.0,200.0,274.0,1250.0
w0500_coverage_z_level_d1,random_sigma05_lr01,5,0.2731710299076462,0.5,0.1,True,500,coverage,z_level_d1,1198,127,0.5693916349809885,0.554949181526055,0.17028380634390652,0.1489215529233877,0.7311517428712414,0.0,0.03005008347245409,1.095727541089306,True,True,175.0,200.0,229.0,169.0,244.0,60.5,178.0,1255.5
w0500_coverage_z_level_d1_d2,random_sigma12_lr03,4,0.19793042753675122,1.2,0.3,True,500,coverage,z_level_d1_d2,1198,189,0.5693916349809885,1.1979580166720352,0.0,0.045893518371469454,0.36868163980292473,0.0,0.07512520868113523,0.5322042859198441,True,True,265.0,274.0,82.0,269.0,49.0,60.5,256.0,1255.5
w1000_dense_z_level_d1,paper_sigma05_lr01_seq,4,0.2160145460463631,0.5,0.1,False,1000,dense,z_level_d1,379,127,0.1801330798479087,0.6196540296078651,0.0,0.12593095399992818,0.9970912119456319,0.0,0.044854881266490766,0.9262246669666852,True,True,202.0,117.0,82.0,200.0,140.5,271.0,243.0,1255.5
w1000_detail_z_level_d1,random_sigma12_lr03,4,0.24513332331741483,1.2,0.3,True,1000,detail,z_level_d1,472,127,0.2243346007604562,0.6334819722238674,0.0,0.12702401190296483,0.37864844735079917,0.0,0.09533898305084745,0.8415029717322439,True,True,200.0,272.0,82.0,209.0,32.0,247.5,214.0,1256.5
w0500_coverage_z_level_d1_d2,random_sigma05_lr01,4,0.2461337380018092,0.5,0.1,True,500,coverage,z_level_d1_d2,1198,189,0.5693916349809885,1.1766999429862544,0.0,0.052925727989442596,0.34379469558352255,0.0,0.045075125208681135,0.566953581276209,True,True,242.0,278.0,82.0,251.0,135.0,60.5,213.0,1261.5
w0750_coverage_z_level_d1_d2,random_sigma05_lr01,4,0.23913301596554476,0.5,0.1,True,750,coverage,z_level_d1_d2,770,189,0.3659695817490494,1.184285892694029,0.0,0.05138946076883899,0.5849559168122523,0.0,0.05584415584415584,0.5627383435766785,True,True,249.0,231.0,82.0,255.0,93.0,130.5,221.0,1261.5
w0750_coverage_z_level_d1_d2,random_sigma12_lr03,3,0.2248627625816829,1.2,0.3,True,750,coverage,z_level_d1_d2,770,189,0.3659695817490494,1.2196628956686155,0.014285714285714285,0.06515998280949004,0.610339051687979,0.0,0.1038961038961039,0.5903165918238303,True,True,228.0,223.0,186.5,242.0,25.0,130.5,228.0,1263.0
w1000_coverage_z_level_d1,paper_sigma03_lr01_seq,5,0.3159297246759005,0.3,0.1,False,1000,coverage,z_level_d1,489,127,0.2324144486692015,0.5935357161978538,0.06339468302658487,0.14325210269401434,0.9846924028022658,0.0,0.03067484662576687,1.0176165310901668,True,True,182.0,124.0,209.0,183.0,241.0,223.5,101.0,1263.5
w0300_dense_z_level_d1_d2,detail_sigma12_lr05_seq,5,0.25358786297656255,1.2,0.5,False,300,dense,z_level_d1_d2,682,189,0.3241444866920152,1.1804774068254278,0.20527859237536658,0.03324542040881111,1.0,0.0,0.07624633431085044,0.5266687372305887,True,True,279.0,56.0,232.0,271.0,46.0,177.0,205.0,1266.0
w1000_detail_z_level_d1_d2,paper_sigma03_lr01_seq,3,0.32161299359611983,0.3,0.1,False,1000,detail,z_level_d1_d2,472,189,0.2243346007604562,1.2089002314608983,0.03177966101694915,0.07158505213873206,0.9077307223443403,0.0,0.048728813559322036,0.6206326588667573,True,True,223.0,155.0,204.0,233.0,115.0,247.5,90.0,1267.5
w0500_coverage_z_level_d1_d2,paper_sigma03_lr01_seq,3,0.30625420988495544,0.3,0.1,False,500,coverage,z_level_d1_d2,1198,189,0.5693916349809885,1.1951884184549946,0.8614357262103506,0.07718624606706147,0.35947410045763334,0.0,0.05676126878130217,0.6301552034871285,True,True,219.0,276.0,277.0,231.0,88.0,60.5,121.0,1272.5
w0300_dense_z_level_d1,paper_sigma05_lr03_seq,5,0.2646950642903929,0.5,0.3,False,300,dense,z_level_d1,682,127,0.3241444866920152,0.5501124282620897,0.532258064516129,0.166959228857289,1.0,0.0,0.024926686217008796,1.1515328290783708,True,True,166.0,56.0,258.0,159.0,274.0,177.0,190.0,1280.0
w0300_dense_z_level,random_sigma12_lr03,5,0.28742965866684667,1.2,0.3,True,300,dense,z_level,682,64,0.3241444866920152,1.5154840915867562,0.016129032258064516,0.22439368358992165,0.6352874003943457,0.0,0.026392961876832845,1.397558416628737,True,True,134.0,220.0,189.0,140.0,266.5,177.0,156.0,1282.5
w0750_detail_z_level_d1_d2,random_sigma12_lr03,4,0.21105042182045092,1.2,0.3,True,750,detail,z_level_d1_d2,734,189,0.3488593155893536,1.203388737246775,0.0,0.04723561830187966,0.3799418280248681,0.0,0.1008174386920981,0.5803447483240415,True,True,260.0,271.0,82.0,246.0,28.0,154.0,248.0,1289.0
w1000_coverage_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.29081459861401165,0.5,0.1,False,1000,coverage,z_level_d1_d2,489,189,0.2324144486692015,1.1871487855590783,0.0,0.05180039580732627,0.827003246398899,0.0,0.04294478527607362,0.5519642305513086,True,True,247.0,174.0,82.0,263.0,150.5,223.5,150.0,1290.0
w0500_detail_z_level_d1_d2,random_sigma05_lr01,4,0.21125129261256287,0.5,0.1,True,500,detail,z_level_d1_d2,1102,189,0.5237642585551331,1.1754765179520836,0.0,0.04940422583651033,0.5793634016011299,0.0,0.04627949183303085,0.5492657196831866,True,True,256.0,232.0,82.0,265.0,130.0,84.0,246.0,1295.0
w0750_coverage_z_level_d1_d2,paper_sigma05_lr01_seq,4,0.23539669218363807,0.5,0.1,False,750,coverage,z_level_d1_d2,770,189,0.3659695817490494,1.1822251043759402,0.0,0.04786454255649624,0.5362057686425453,0.0,0.05584415584415584,0.5080708194091673,True,True,259.0,237.0,82.0,277.0,93.0,130.5,225.0,1303.5
w0750_dense_z_level,random_sigma12_lr03,5,0.20023390229400162,1.2,0.3,True,750,dense,z_level,576,64,0.2737642585551331,1.6423176382182396,0.006944444444444444,0.18726682001739925,0.6610395500822214,0.0,0.036458333333333336,1.531752882664261,True,True,151.0,216.0,166.0,135.0,190.0,200.0,253.0,1311.0
w0750_dense_z_level_d1_d2,random_sigma05_lr01,4,0.17383302142392149,0.5,0.1,True,750,dense,z_level_d1_d2,576,189,0.2737642585551331,1.1754015092758923,0.0,0.05244828301118656,0.6898696745933233,0.0,0.07118055555555555,0.57598121079757,True,True,244.0,211.0,82.0,248.0,57.5,200.0,270.0,1312.5
w0750_dense_z_level_d1_d2,detail_sigma12_lr05_seq,6,0.17957539533568945,1.2,0.5,False,750,dense,z_level_d1_d2,576,189,0.2737642585551331,1.1928082764187116,0.026041666666666668,0.026162244791563243,1.0,0.0,0.07118055555555555,0.5650481489282835,True,True,281.0,56.0,201.0,254.0,57.5,200.0,267.0,1316.5
w0750_detail_z_level_d1_d2,random_sigma05_lr01,4,0.22381390614841917,0.5,0.1,True,750,detail,z_level_d1_d2,734,189,0.3488593155893536,1.1840465798445778,0.0,0.05559182693142602,0.43947543314195353,0.0,0.055858310626702996,0.5568195280081689,True,True,237.0,261.0,82.0,259.0,91.0,154.0,233.0,1317.0
w1000_detail_z_level_d1,paper_sigma05_lr03_seq,5,0.31438888657822606,0.5,0.3,False,1000,detail,z_level_d1,472,127,0.2243346007604562,0.597952258871821,0.586864406779661,0.1408552800400296,1.0,0.0,0.02754237288135593,0.8517586255225243,True,True,188.0,56.0,262.0,206.0,260.0,247.5,102.0,1321.5
