candidate_id,search_stage,window_hours,sigma,learning_rate,iterations,seed,n_curves,quantization_error,topographic_error,silhouette,davies_bouldin,calinski_harabasz,min_cluster_size,balance_entropy,matched_mean_prototype_correlation,independent_archetypes_found,independent_labels,cluster_0_size,cluster_1_size,cluster_2_size,cluster_3_size,selection_score
57,expanded_som,500,1.0,0.05,20000,0,104,0.44698741949812226,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
58,expanded_som,500,1.0,0.05,100000,0,104,0.44805605449792757,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
59,expanded_som,500,1.0,0.5,20000,0,104,0.45418486212834114,0.0,0.4951718031758874,0.7257083743050683,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,24,15,17,0.7641555789513814
60,expanded_som,500,1.0,0.5,100000,0,104,0.46236795298665334,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
50,expanded_som,500,0.8,0.03,100000,0,104,0.44815658036850736,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
46,expanded_som,500,0.2,0.05,100000,0,104,0.4481803231306664,0.0,0.4951718031758874,0.7257083743050684,216.58900476103287,15,0.9165298240354172,0.6867802479364761,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Slope,48,15,24,17,0.7641555789513814
18,paper_reported,750,0.3,0.3,50000,0,87,0.46016375313840013,0.0,0.5162507060158326,0.7679003357446196,209.28731610754394,8,0.862688971108871,0.680869724138278,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,22,8,13,44,0.7617214861809425
68,expanded_som,750,0.8,0.03,100000,0,87,0.4562969477122662,0.0,0.5162507060158326,0.7679003357446196,209.28731610754394,8,0.862688971108871,0.680869724138278,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,8,13,22,44,0.7617214861809425
77,expanded_som,750,1.0,0.5,20000,0,87,0.4657961998853241,0.0,0.5162507060158326,0.7679003357446196,209.28731610754392,8,0.862688971108871,0.680869724138278,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,13,8,44,22,0.7617214861809425
20,paper_reported,750,0.5,0.3,50000,0,87,0.460163750276461,0.0,0.5162507060158326,0.7679003357446196,209.28731610754392,8,0.862688971108871,0.680869724138278,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,13,8,44,22,0.7617214861809425
67,expanded_som,750,0.8,0.03,20000,0,87,0.45452808311666215,0.0,0.5162507060158326,0.7679003357446196,209.28731610754394,8,0.862688971108871,0.680869724138278,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,8,13,22,44,0.7617214861809425
19,paper_reported,750,0.5,0.1,50000,0,87,0.45982468140067423,0.0,0.519021383279044,0.7684055265958929,209.53133089234643,8,0.8500457237162949,0.6713536440748871,2,IFO-Hill;IFO-Slope;IFO-Hill;IFO-Slope,46,8,20,13,0.7597525199548231
65,expanded_som,750,0.2,0.5,20000,0,87,0.466161473632243,0.0,0.519021383279044,0.7684055265958929,209.53133089234643,8,0.8500457237162949,0.6713536440748871,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,20,8,13,46,0.7597525199548231
17,paper_reported,750,0.3,0.1,50000,0,87,0.45982468347932126,0.0,0.519021383279044,0.7684055265958929,209.5313308923464,8,0.8500457237162949,0.6713536440748871,2,IFO-Hill;IFO-Slope;IFO-Slope;IFO-Hill,46,8,13,20,0.7597525199548231
71,expanded_som,750,0.8,0.5,20000,0,87,0.46617247503292547,0.0,0.519021383279044,0.7684055265958929,209.53133089234643,8,0.8500457237162949,0.6713536440748871,2,IFO-Slope;IFO-Slope;IFO-Hill;IFO-Hill,13,8,46,20,0.7597525199548231
