config_id,sample_id,bic,segments,cp_f1
CP154,S0107,-301.3541651411338,5,1.0
CP154,S0108,-196.99149330354265,5,0.75
CP154,S0109,-341.98131845369494,5,0.7083333333333333
CP154,S0110,-286.74541991899093,5,1.0
CP154,S0118,-162.35774024466807,4,0.9285714285714286
CP154,S0119,-65.77068806655578,4,1.0
CP154,S0125,-99.56996905260945,5,1.0
CP154,S0126,-79.84546798148337,3,1.0
CP154,S0127,-179.92111902772757,4,0.7857142857142857
CP154,S0128,-279.44624999879306,5,1.0
CP154,S0129,-259.15147435252146,4,1.0
CP154,S0130,-274.91855278802757,4,0.8333333333333333
CP154,S0134,-361.73334095623943,6,0.9545454545454546
CP154,S0135,-380.15562807324227,6,0.6666666666666666
CP154,S0136,-221.56790082090038,6,0.625
CP154,S0137,-230.50993047653984,5,0.9444444444444444
CP154,S0138,-216.01591855739707,5,0.6785714285714286
CP154,S0139,-212.30685995894112,4,1.0
CP154,S0140,-129.37018074761139,4,0.8333333333333333
CP154,S0141,-291.33190167453887,4,0.5714285714285714
CP154,S0150,-258.3509027237274,5,1.0
CP154,S0151,-173.50137558721485,5,0.5714285714285714
CP154,S0152,-237.13109925576373,6,0.8888888888888888
CP154,S0153,-269.04442057762054,5,0.5
CP154,S0154,-225.8975272167672,5,0.9285714285714286
CP154,S0163,-298.8277182852649,5,1.0
CP154,S0164,-357.7226531079711,4,1.0
CP154,S0165,-522.0586664505806,6,0.8888888888888888
CP154,S0166,-484.5642736708843,6,1.0
CP154,S0167,-233.98852488697162,7,0.9545454545454546
CP154,S0170,-721.958440529173,7,1.0
CP154,S0171,-219.99193389421595,4,0.6666666666666666
CP154,S0172,-299.85133112128614,4,0.8333333333333333
CP154,S0173,-396.043004171461,5,0.8333333333333333
CP154,S0174,-221.87472473544483,4,0.5
CP154,S0175,-282.31390174831915,5,0.7857142857142857
CP154,S0176,-175.80097667154166,3,0.16666666666666666
CP154,S0177,-335.0210334906034,6,0.9444444444444444
CP154,S0178,-188.01907708267203,6,0.6666666666666666
CP154,S0179,-246.57043743912823,4,0.8333333333333333
CP154,S0180,-181.55312724636303,4,0.8333333333333333
CP154,S0181,-212.06021801828302,5,1.0
CP154,S0182,-429.13062329821537,6,0.9444444444444444
CP154,S0183,-368.6988234346339,5,1.0
CP154,S0184,-541.3915749826149,6,0.875
CP154,S0185,-292.30474472448424,5,0.8333333333333333
CP154,S0186,-294.3772460164735,4,1.0
CP154,S0187,-255.3259279979598,4,0.8333333333333333
CP154,S0191,-467.9732833496885,5,1.0
CP154,S0192,-177.22862031603762,6,1.0
CP154,S0193,-272.81705360259053,6,0.9444444444444444
CP154,S0194,-534.409408033745,6,0.9
CP154,S0195,-241.29786442479954,3,1.0
CP154,S0196,-246.67846653208701,4,1.0
CP154,S0197,-126.30249506864916,7,1.0
CP154,S0198,-160.8729170771576,6,1.0
CP154,S0199,-202.10658572927494,5,1.0
CP154,S0202,-87.58112710914145,4,0.4
CP154,S0205,-91.2863423855997,6,1.0
CP154,S0206,1505.1832449130256,2,1.0
CP154,S0207,-93.56603090230058,5,0.7619047619047619
CP154,S0208,-68.43016597668873,3,1.0
CP154,S0209,-97.21035788816255,3,1.0
CP154,S0210,-112.6128352993948,3,1.0
CP154,S0211,-132.81073955266714,5,1.0
CP154,S0212,-96.19755922912893,6,0.8888888888888888
CP154,S0213,-182.42935669470597,4,1.0
CP154,S0214,-752.8600655651021,1,1.0
CP154,S0215,-90.81586920896507,4,1.0
CP154,S0216,-121.06142236453772,5,1.0
CP154,S0217,-369.74417477769543,6,0.8888888888888888
CP154,S0218,-407.12222403880463,6,1.0
CP155,S0003,-174.95034111611014,3,1.0
CP155,S0004,-96.9509962247873,3,0.6666666666666666
CP155,S0005,-385.4350376649338,4,1.0
CP155,S0006,-305.7212857884942,4,1.0
CP155,S0007,-169.9463999099451,3,0.5
CP155,S0008,-211.1878542357727,4,0.7619047619047619
CP155,S0009,-165.0195614834462,4,0.5333333333333333
CP155,S0010,-266.90635307202797,4,1.0
CP155,S0011,-356.0343014083864,4,1.0
CP155,S0012,-395.76107488607346,4,0.6666666666666666
CP155,S0013,-225.9639703682309,5,0.9285714285714286
CP155,S0014,-403.94825720090626,4,1.0
CP155,S0015,-352.2269520970732,4,1.0
CP155,S0016,-327.35902692743036,4,0.8
CP155,S0017,-580.7972092667426,5,0.8571428571428571
CP155,S0018,-139.02213975883495,3,0.7
CP155,S0019,-248.6991011047088,4,0.42857142857142855
CP155,S0020,-290.3636158926465,4,0.6666666666666666
CP155,S0021,-291.84708735494877,4,0.3333333333333333
CP155,S0022,-189.62361396840998,5,0.8571428571428571
CP155,S0023,-289.85763445858856,4,1.0
CP155,S0025,-324.2625930030899,4,1.0
CP155,S0028,-367.8414869140278,4,0.5
CP155,S0029,-345.75028060051125,5,1.0
CP155,S0030,-320.9407406001446,4,0.8571428571428571
CP155,S0031,-254.7287469232522,4,0.9
CP155,S0034,-170.6254702113399,3,0.65
CP155,S0035,-213.82580928145637,4,1.0
CP155,S0036,-201.54826671377316,4,0.9
CP155,S0037,-291.73025970599474,4,0.8333333333333333
CP155,S0038,-367.45359576301485,4,0.8333333333333333
CP155,S0039,-234.32263151363514,4,0.7333333333333334
CP155,S0040,-146.58876565673825,4,1.0
CP155,S0044,-165.43556558747468,4,1.0
CP155,S0045,-570.8294321842229,4,0.8333333333333333
CP155,S0046,-74.13566576509342,3,0.75
CP155,S0047,-76.96133433968575,3,0.75
CP155,S0048,-204.38074458467497,4,1.0
CP155,S0049,-224.2573766944634,4,0.9
CP155,S0050,-292.81372195230125,4,1.0
CP155,S0051,-167.0991888612291,2,1.0
CP155,S0052,-214.92792382593242,3,1.0
CP155,S0053,-266.9225215263665,3,0.5
CP155,S0054,-236.0718780784011,3,1.0
CP155,S0055,-334.67625676820086,5,0.8035714285714286
CP155,S0056,-324.77909301576454,4,0.8333333333333333
CP155,S0057,-260.27792869575313,4,0.8333333333333333
CP155,S0058,-277.45347866601895,4,0.3333333333333333
CP155,S0059,-126.40612445564055,5,0.75
CP155,S0060,-369.79273022158276,4,0.6666666666666666
CP155,S0061,-259.5621360894645,4,0.3333333333333333
CP155,S0062,-151.08949821086452,3,1.0
CP155,S0063,-562.3692602174268,4,0.9285714285714286
CP155,S0064,-509.4420659987527,5,1.0
CP155,S0065,-372.42408184775536,5,0.7619047619047619
CP155,S0066,-303.70248772789466,4,0.8333333333333333
CP155,S0067,-360.4691808567892,4,1.0
CP155,S0071,-224.94660776016144,3,1.0
CP155,S0072,-264.7979449577567,3,0.8333333333333333
CP155,S0075,-373.4921547340848,4,1.0
CP155,S0076,-273.61025886133484,5,1.0
CP155,S0077,-319.9890349072121,3,1.0
CP155,S0080,-230.76871593370706,4,0.5
CP155,S0081,-396.2401344819257,5,0.5833333333333333
CP155,S0082,-306.54287088413406,4,1.0
CP155,S0083,-273.7287612184143,3,1.0
CP155,S0084,-220.4130112743064,3,0.5
CP155,S0085,-226.5149806690979,3,0.5
CP155,S0086,-281.5535745332747,4,0.9
CP155,S0087,-247.9318220727776,3,0.7
CP155,S0088,-277.81576970568636,4,0.6666666666666666
CP155,S0089,-290.68454136141133,4,1.0
CP155,S0090,-320.4222134385243,4,1.0
CP155,S0091,-124.6046484429493,3,1.0
CP155,S0092,-259.02060763743947,4,0.6666666666666666
CP155,S0093,-125.26121733664907,3,0.5
CP155,S0095,-140.58228332982398,4,0.9
CP155,S0096,-175.37341399785532,4,0.5
CP155,S0099,-77.80836236577193,2,1.0
CP155,S0100,-80.69553874589101,3,0.9
CP155,S0103,-212.88319193425224,3,1.0
CP155,S0104,-191.6205063981176,3,1.0
CP155,S0105,-319.73831792371203,4,0.6666666666666666
CP155,S0106,-198.15777855191942,4,1.0
CP155,S0107,-301.3541651411338,5,1.0
CP155,S0108,-198.46936569404147,4,0.6428571428571428
CP155,S0109,-354.34285492915853,3,0.9
CP155,S0110,-293.23065725741714,4,0.9
CP155,S0118,-162.35774024466807,4,1.0
CP155,S0119,-65.77068806655578,4,1.0
CP155,S0125,-103.57792864584843,3,1.0
CP155,S0126,-33.9749102413756,2,1.0
CP155,S0127,-179.92111902772757,4,0.8
CP155,S0128,-290.60682285951725,4,0.9
CP155,S0129,-228.99020733789177,3,1.0
CP155,S0130,-274.91855278802757,4,0.8333333333333333
CP155,S0134,-363.3592641346795,4,1.0
CP155,S0135,-402.6364007480793,4,1.0
CP155,S0136,-243.06177137930683,4,0.8333333333333333
CP155,S0137,-230.50993047653984,5,0.6666666666666666
CP155,S0138,-215.77877172878746,3,0.6000000000000001
CP155,S0139,-212.30685995894112,4,1.0
CP155,S0140,-134.5312177457696,3,0.75
CP155,S0141,-291.33190167453887,4,0.6666666666666666
CP155,S0150,-268.82707097291217,4,1.0
CP155,S0151,-172.35628725558217,3,0.5
CP155,S0152,-215.55778518433902,4,0.9
CP155,S0153,-288.50228599860486,3,0.6000000000000001
CP155,S0154,-242.07962573107943,3,1.0
CP155,S0163,-306.0322682008908,4,1.0
CP155,S0164,-357.7226531079711,4,1.0
CP155,S0165,-533.6814485410962,5,0.8571428571428571
CP155,S0166,-426.2328611389128,4,1.0
CP155,S0167,-258.3411519606746,5,0.9285714285714286
CP155,S0170,-720.2606047536359,4,1.0
CP155,S0171,-219.99193389421595,4,0.6666666666666666
CP155,S0172,-299.85133112128614,4,0.7
CP155,S0173,-406.95204255341014,4,0.8333333333333333
CP155,S0174,-231.57300417825167,3,0.2
CP155,S0175,-230.68179962928147,3,0.9
CP155,S0176,-175.80097667154166,3,0.25
CP155,S0177,-345.2406700025381,5,1.0
CP155,S0178,-153.16775312686622,4,0.6666666666666666
CP155,S0179,-246.57043743912823,4,0.8333333333333333
CP155,S0180,-182.13246306233853,3,1.0
CP155,S0181,-217.09948281701068,4,0.8
CP155,S0182,-429.4845177493905,5,0.9285714285714286
CP155,S0183,-296.00715986869045,4,1.0
CP155,S0184,-557.3602281515483,4,1.0
CP155,S0185,-311.6791120071399,3,1.0
CP155,S0186,-294.3772460164735,4,1.0
CP155,S0187,-267.3736755929612,3,1.0
CP155,S0191,-467.9732833496885,5,0.8571428571428571
CP155,S0192,-178.96777655808924,5,0.9444444444444444
CP155,S0193,-268.58672414428975,3,0.9
CP155,S0194,-544.0922015952733,4,0.8333333333333333
CP155,S0195,-241.29786442479954,3,1.0
CP155,S0196,-258.842183261977,3,1.0
CP155,S0197,-126.30249506864916,7,0.0
CP155,S0198,-157.68270423675168,2,1.0
CP155,S0199,-197.26786337255427,4,1.0
CP155,S0202,-77.86911354982352,3,0.5
CP155,S0205,-81.94673521846022,2,1.0
CP155,S0206,1505.1832449130256,2,1.0
CP155,S0207,-45.284092229741944,3,1.0
CP155,S0208,-78.59404296012788,2,1.0
CP155,S0209,-106.6603890086888,2,1.0
CP155,S0210,-112.6128352993948,3,1.0
CP155,S0211,-118.58043502165346,3,1.0
CP155,S0212,-85.43334709819217,2,1.0
CP155,S0213,-182.42935669470597,4,1.0
CP155,S0214,-752.8600655651021,1,1.0
CP155,S0215,-95.46090236572431,3,0.9
CP155,S0216,-105.86842539971192,4,1.0
CP155,S0217,-271.8010326385246,4,1.0
CP155,S0218,-416.95425420222784,5,1.0
CP156,S0003,-174.44810549029185,2,1.0
CP156,S0004,-106.2016109760335,2,1.0
CP156,S0005,-391.90730605273575,3,1.0
CP156,S0006,-306.5743407431406,2,1.0
CP156,S0007,-163.63949640376583,2,1.0
CP156,S0008,-196.76297564007203,3,0.75
CP156,S0009,-138.05609775684485,2,0.5
CP156,S0010,-124.00703585028133,2,1.0
CP156,S0011,-346.2305209905716,3,1.0
CP156,S0012,-401.2456660329024,3,0.75
CP156,S0013,-226.56524338871776,3,1.0
CP156,S0014,-351.13913724370906,3,1.0
CP156,S0015,-314.4482547122491,3,1.0
CP156,S0016,-268.28647665435955,2,0.8333333333333333
CP156,S0017,-594.075112438807,4,1.0
CP156,S0018,-119.32741994107664,2,0.5
CP156,S0019,-117.15487349943257,2,0.5
CP156,S0020,-230.3633892474072,3,0.75
CP156,S0021,-288.7124178943502,3,0.5
CP156,S0022,-187.91121760731386,4,0.0
CP156,S0023,-289.85763445858856,4,0.9
CP156,S0025,-335.81777669919364,3,1.0
CP156,S0028,-347.48603083542844,3,0.5
CP156,S0029,-322.6077667392429,4,1.0
CP156,S0030,-308.61960487937336,3,1.0
CP156,S0031,-265.69647292098193,3,1.0
CP156,S0034,-170.6254702113399,3,0.8333333333333333
CP156,S0035,-161.48884561588955,2,1.0
CP156,S0036,-133.36609349121517,2,1.0
CP156,S0037,-278.7962474062979,3,0.5
CP156,S0038,-306.80282167348173,2,1.0
CP156,S0039,-162.1934702837327,2,1.0
CP156,S0040,-147.97887369592468,2,1.0
CP156,S0044,-142.59166397310702,3,0.8333333333333333
CP156,S0045,-570.8294321842229,4,0.8333333333333333
CP156,S0046,-72.48029852383155,2,0.5
CP156,S0047,-78.3306732588573,2,1.0
CP156,S0048,-213.0925149692655,3,1.0
CP156,S0049,-211.83606731199907,2,1.0
CP156,S0050,-298.98235943586127,3,0.6666666666666666
CP156,S0051,-167.0991888612291,2,1.0
CP156,S0052,-215.11399547088888,2,1.0
CP156,S0053,-266.9225215263665,3,0.3333333333333333
CP156,S0054,-115.82123426346263,2,1.0
CP156,S0055,-261.69967886360627,2,1.0
CP156,S0056,-263.26203898243256,2,0.8333333333333333
CP156,S0057,-247.1500034590828,3,0.8333333333333333
CP156,S0058,-286.1849729130377,3,0.0
CP156,S0059,-120.15677093768464,2,1.0
CP156,S0060,-380.5179464535436,3,0.5
CP156,S0061,-223.99439330512533,2,1.0
CP156,S0062,-151.08949821086452,3,1.0
CP156,S0063,-562.3692602174268,4,1.0
CP156,S0064,-511.75850308135387,4,1.0
CP156,S0065,-374.7591687535845,3,0.0
CP156,S0066,-248.50566915290918,2,1.0
CP156,S0067,-366.5625317328916,3,1.0
CP156,S0071,-225.93995320668722,2,0.8333333333333333
CP156,S0072,-267.5142741235077,2,1.0
CP156,S0075,-361.1356088944042,3,1.0
CP156,S0076,-242.52476021659936,3,1.0
CP156,S0077,-319.9890349072121,3,1.0
CP156,S0080,-187.71222743072846,2,0.5
CP156,S0081,-417.6209238039032,3,0.5
CP156,S0082,-305.6437661006152,2,1.0
CP156,S0083,-273.7287612184143,3,1.0
CP156,S0084,-215.06177785579746,2,1.0
CP156,S0085,-190.31074091074854,2,1.0
CP156,S0086,-278.4401128901622,3,1.0
CP156,S0087,-247.9318220727776,3,0.3333333333333333
CP156,S0088,-261.9897337342266,2,1.0
CP156,S0089,-296.416910652545,3,1.0
CP156,S0090,-255.68955143883048,2,1.0
CP156,S0091,-124.6046484429493,3,1.0
CP156,S0092,-223.07909008500607,2,1.0
CP156,S0093,-108.85103332638454,2,0.5
CP156,S0095,-151.59745923711523,3,0.6666666666666666
CP156,S0096,-186.2658272276733,3,0.5
CP156,S0099,-77.80836236577193,2,1.0
CP156,S0100,-89.96553597658797,2,1.0
CP156,S0103,-117.98381979227351,2,1.0
CP156,S0104,-191.6205063981176,3,1.0
CP156,S0105,-314.02885813924513,3,0.5
CP156,S0106,-195.65270828107145,3,1.0
CP156,S0107,-233.7588955254986,3,0.8333333333333333
CP156,S0108,-214.06246938559693,2,0.5
CP156,S0109,-354.34285492915853,3,1.0
CP156,S0110,-303.1200659880779,3,1.0
CP156,S0118,-157.5586195672976,2,1.0
CP156,S0119,-73.7344842391873,2,0.5
CP156,S0125,-50.475171096480864,1,0.5
CP156,S0126,-33.9749102413756,2,1.0
CP156,S0127,-139.89931295746,2,1.0
CP156,S0128,-298.785499810356,3,1.0
CP156,S0129,-237.32025925335094,2,1.0
CP156,S0130,-257.4996897160025,2,0.6666666666666666
CP156,S0134,-357.67402151465654,3,1.0
CP156,S0135,-405.6292562931915,3,1.0
CP156,S0136,-233.69878266261435,3,0.3333333333333333
CP156,S0137,-214.56300669784676,3,1.0
CP156,S0138,-222.35064347228285,2,1.0
CP156,S0139,-193.46650710024366,2,1.0
CP156,S0140,-122.64184089530254,2,1.0
CP156,S0141,-283.81521503695336,2,1.0
CP156,S0150,-262.57877057991686,3,1.0
CP156,S0151,-181.47491102503957,2,1.0
CP156,S0152,-229.88791882372837,2,1.0
CP156,S0153,-288.50228599860486,3,0.75
CP156,S0154,-242.07962573107943,3,0.6666666666666666
CP156,S0163,-243.43199795422314,2,1.0
CP156,S0164,-361.04322937429754,3,1.0
CP156,S0165,-473.4340351182219,3,1.0
CP156,S0166,-426.2328611389128,4,1.0
CP156,S0167,-210.08002948258508,3,1.0
CP156,S0170,-720.2606047536359,4,1.0
CP156,S0171,-218.59881208596417,2,1.0
CP156,S0172,-225.98358759473314,2,0.5
CP156,S0173,-386.1370622891149,3,0.75
CP156,S0174,-231.57300417825167,3,0.25
CP156,S0175,-230.68179962928147,3,1.0
CP156,S0176,-166.10399249098515,2,0.0
CP156,S0177,-350.4732189502323,4,0.9
CP156,S0178,-59.69254937516183,1,1.0
CP156,S0179,-232.99809321795303,2,1.0
CP156,S0180,-175.25203128168977,2,1.0
CP156,S0181,-207.37708768607087,2,1.0
CP156,S0182,-338.15242985122495,3,1.0
CP156,S0183,-281.08640553466614,2,1.0
CP156,S0184,-460.0468545435703,3,0.9
CP156,S0185,-311.6791120071399,3,1.0
CP156,S0186,-292.7358095419522,3,1.0
CP156,S0187,-267.3736755929612,3,1.0
CP156,S0191,-467.66604029911235,3,1.0
CP156,S0192,-112.8148403707502,2,1.0
CP156,S0193,-268.58672414428975,3,1.0
CP156,S0194,-544.0922015952733,4,0.9
CP156,S0195,-241.29786442479954,3,1.0
CP156,S0196,-258.842183261977,3,1.0
CP156,S0197,-97.40513739233444,1,1.0
CP156,S0198,-157.68270423675168,2,1.0
CP156,S0199,-185.0655206197759,2,1.0
CP156,S0202,-77.86911354982352,3,0.5833333333333333
CP156,S0205,-81.94673521846022,2,1.0
CP156,S0206,1505.1832449130256,2,1.0
CP156,S0207,-45.284092229741944,3,1.0
CP156,S0208,-78.59404296012788,2,1.0
CP156,S0209,-106.6603890086888,2,1.0
CP156,S0210,-107.07038835445289,2,1.0
CP156,S0211,-103.83017265588792,2,1.0
CP156,S0212,-85.43334709819217,2,1.0
CP156,S0213,-189.4381600333861,3,1.0
CP156,S0214,-752.8600655651021,1,1.0
CP156,S0215,-95.46090236572431,3,1.0
CP156,S0216,-71.00653955852628,1,1.0
CP156,S0217,-284.31700280960604,3,1.0
CP156,S0218,-287.48265400001674,3,1.0
CP157,S0003,-174.44810549029185,2,1.0
CP157,S0004,-106.2016109760335,2,1.0
CP157,S0005,-338.19965427648896,2,1.0
CP157,S0006,-306.5743407431406,2,1.0
CP157,S0007,-163.63949640376583,2,1.0
CP157,S0008,-208.6600724165615,2,0.5
CP157,S0009,-138.05609775684485,2,0.5
CP157,S0010,-124.00703585028133,2,1.0
CP157,S0011,-290.8727026716993,2,1.0
CP157,S0012,-380.564281701155,2,1.0
CP157,S0013,-151.637791601253,2,1.0
CP157,S0014,-354.9962141809416,2,1.0
CP157,S0015,-189.899055834706,2,1.0
CP157,S0016,-258.82302132095646,1,1.0
CP157,S0017,-602.1447996504095,3,1.0
CP157,S0018,-119.32741994107664,2,0.5
CP157,S0019,-117.15487349943257,2,0.5
CP157,S0020,-230.3633892474072,3,0.8333333333333333
CP157,S0021,-288.7124178943502,3,0.25
CP157,S0022,-119.01556533976296,1,1.0
CP157,S0023,-236.38151241576145,2,1.0
CP157,S0025,-335.81777669919364,3,1.0
CP157,S0028,-354.76109265059824,2,0.5
CP157,S0029,-304.2306518246615,3,0.8333333333333333
CP157,S0030,-274.6373853209462,2,1.0
CP157,S0031,-247.01680900550232,2,1.0
CP157,S0034,-127.08805741622919,2,1.0
CP157,S0035,-161.48884561588955,2,1.0
CP157,S0036,-133.36609349121517,2,1.0
CP157,S0037,-280.0328661977112,2,0.5
CP157,S0038,-306.80282167348173,2,1.0
CP157,S0039,-162.1934702837327,2,0.5
CP157,S0040,-147.97887369592468,2,1.0
CP157,S0044,-138.89490910820567,2,1.0
CP157,S0045,-492.8062037454924,2,1.0
CP157,S0046,-67.69168634753672,1,1.0
CP157,S0047,-59.077242836643485,1,1.0
CP157,S0048,-174.92988141393047,2,1.0
CP157,S0049,-211.83606731199907,2,1.0
CP157,S0050,-306.94198062557786,2,1.0
CP157,S0051,-167.0991888612291,2,1.0
CP157,S0052,-215.11399547088888,2,1.0
CP157,S0053,-276.3785868927811,2,0.5
CP157,S0054,-115.82123426346263,2,1.0
CP157,S0055,-261.69967886360627,2,1.0
CP157,S0056,-263.26203898243256,2,1.0
CP157,S0057,-243.41211688079042,2,1.0
CP157,S0058,-266.19749038051185,2,0.0
CP157,S0059,-120.15677093768464,2,1.0
CP157,S0060,-305.82539068328805,2,0.5
CP157,S0061,-223.99439330512533,2,1.0
CP157,S0062,-140.3376334798538,2,1.0
CP157,S0063,-499.33136348651664,2,1.0
CP157,S0064,-417.970542740672,2,1.0
CP157,S0065,-344.4804332547197,2,0.0
CP157,S0066,-248.50566915290918,2,1.0
CP157,S0067,-266.94608798118435,2,1.0
CP157,S0071,-225.93995320668722,2,1.0
CP157,S0072,-267.5142741235077,2,1.0
CP157,S0075,-291.031707465044,2,1.0
CP157,S0076,-218.5125528412238,2,1.0
CP157,S0077,-319.9890349072121,3,1.0
CP157,S0080,-187.71222743072846,2,0.5
CP157,S0081,-417.6209238039032,3,0.5
CP157,S0082,-305.6437661006152,2,1.0
CP157,S0083,-197.10417168219698,2,1.0
CP157,S0084,-215.06177785579746,2,1.0
CP157,S0085,-190.31074091074854,2,1.0
CP157,S0086,-243.67778465703023,2,1.0
CP157,S0087,-239.4130431616302,2,0.5
CP157,S0088,-261.9897337342266,2,1.0
CP157,S0089,-271.23272869046554,2,1.0
CP157,S0090,-255.68955143883048,2,1.0
CP157,S0091,-121.92624538223285,2,1.0
CP157,S0092,-223.07909008500607,2,1.0
CP157,S0093,-68.51185816259373,1,1.0
CP157,S0095,-131.68806968954632,2,1.0
CP157,S0096,-75.57612027310469,2,0.5
CP157,S0099,-77.80836236577193,2,1.0
CP157,S0100,-89.96553597658797,2,1.0
CP157,S0103,-117.98381979227351,2,1.0
CP157,S0104,-191.6205063981176,3,0.8333333333333333
CP157,S0105,-289.0836929533981,2,1.0
CP157,S0106,-142.93411860129459,2,1.0
CP157,S0107,-192.27902338657435,2,1.0
CP157,S0108,-214.06246938559693,2,0.5
CP157,S0109,-216.4014373990184,2,1.0
CP157,S0110,-144.92736691866494,2,1.0
CP157,S0118,-157.5586195672976,2,1.0
CP157,S0119,-73.7344842391873,2,0.0
CP157,S0125,-50.475171096480864,1,1.0
CP157,S0126,-33.9749102413756,2,1.0
CP157,S0127,-139.89931295746,2,0.5
CP157,S0128,-298.785499810356,3,1.0
CP157,S0129,-237.32025925335094,2,1.0
CP157,S0130,-257.4996897160025,2,1.0
CP157,S0134,-300.09496433571866,2,1.0
CP157,S0135,-382.6502293099119,2,1.0
CP157,S0136,-240.17779158263667,2,0.5
CP157,S0137,-197.2319253741026,2,1.0
CP157,S0138,-222.35064347228285,2,1.0
CP157,S0139,-193.46650710024366,2,1.0
CP157,S0140,-109.57307203862649,1,1.0
CP157,S0141,-283.81521503695336,2,1.0
CP157,S0150,-214.50121519689,2,1.0
CP157,S0151,-181.47491102503957,2,1.0
CP157,S0152,-229.88791882372837,2,1.0
CP157,S0153,-172.55807739092037,2,1.0
CP157,S0154,-117.27057056635505,2,1.0
CP157,S0163,-243.43199795422314,2,1.0
CP157,S0164,-272.92106437034744,2,1.0
CP157,S0165,-473.4340351182219,3,1.0
CP157,S0166,-438.2180185260586,3,1.0
CP157,S0167,-210.08002948258508,3,1.0
CP157,S0170,-720.2606047536359,4,1.0
CP157,S0171,-218.59881208596417,2,1.0
CP157,S0172,-225.98358759473314,2,0.5
CP157,S0173,-391.43181497916555,2,0.5
CP157,S0174,-220.4029938752297,2,0.0
CP157,S0175,-235.20029255034527,2,1.0
CP157,S0176,-166.10399249098515,2,0.0
CP157,S0177,-234.16266000272688,2,1.0
CP157,S0178,-59.69254937516183,1,1.0
CP157,S0179,-232.99809321795303,2,1.0
CP157,S0180,-175.25203128168977,2,1.0
CP157,S0181,-207.37708768607087,2,1.0
CP157,S0182,-216.1232896315865,2,1.0
CP157,S0183,-281.08640553466614,2,1.0
CP157,S0184,-472.7374280430928,2,1.0
CP157,S0185,-311.6791120071399,3,0.8333333333333333
CP157,S0186,-292.7358095419522,3,1.0
CP157,S0187,-149.4354832950578,2,1.0
CP157,S0191,-254.7175433294447,2,1.0
CP157,S0192,-123.7499117445234,1,1.0
CP157,S0193,-268.58672414428975,3,1.0
CP157,S0194,-550.1121546060643,3,0.6666666666666666
CP157,S0195,-241.29786442479954,3,1.0
CP157,S0196,-258.842183261977,3,1.0
CP157,S0197,-97.40513739233444,1,1.0
CP157,S0198,-157.68270423675168,2,1.0
CP157,S0199,-185.0655206197759,2,1.0
CP157,S0202,-64.41075103972081,1,1.0
CP157,S0205,-81.94673521846022,2,1.0
CP157,S0206,1549.7580004128258,1,1.0
CP157,S0207,-37.21059026194756,1,1.0
CP157,S0208,-78.59404296012788,2,1.0
CP157,S0209,-106.6603890086888,2,1.0
CP157,S0210,-107.07038835445289,2,1.0
CP157,S0211,-103.83017265588792,2,0.0
CP157,S0212,-85.43334709819217,2,1.0
CP157,S0213,-117.9764440111246,2,1.0
CP157,S0214,-752.8600655651021,1,1.0
CP157,S0215,-74.25945559403458,1,1.0
CP157,S0216,-71.00653955852628,1,1.0
CP157,S0217,-284.31700280960604,3,1.0
CP157,S0218,-278.00262555281233,2,1.0
CP158,S0003,-174.44810549029185,2,0.0
CP158,S0004,-99.49986252386255,1,1.0
CP158,S0005,-338.19965427648896,2,1.0
CP158,S0006,-306.5743407431406,2,0.5
CP158,S0007,-128.04331586206365,1,1.0
CP158,S0008,-208.6600724165615,2,0.5
CP158,S0009,-142.80911424182088,1,1.0
CP158,S0010,-123.4137536288025,1,1.0
CP158,S0011,-290.8727026716993,2,1.0
CP158,S0012,-380.564281701155,2,1.0
CP158,S0013,-151.637791601253,2,0.5
CP158,S0014,-354.9962141809416,2,1.0
CP158,S0015,-152.7420685778758,1,1.0
CP158,S0016,-258.82302132095646,1,1.0
CP158,S0017,-460.37337485870694,2,1.0
CP158,S0018,-126.35129843793146,1,1.0
CP158,S0019,-116.06117316283142,1,1.0
CP158,S0020,-168.16384782820109,1,1.0
CP158,S0021,-297.7227649872359,2,0.0
CP158,S0022,-119.01556533976296,1,1.0
CP158,S0023,-236.38151241576145,2,0.0
CP158,S0025,-239.3684150158617,1,1.0
CP158,S0028,-354.76109265059824,2,0.5
CP158,S0029,-239.59706531141293,1,1.0
CP158,S0030,-274.6373853209462,2,1.0
CP158,S0031,-135.17163230310925,1,1.0
CP158,S0034,-137.44588683036926,1,1.0
CP158,S0035,-169.40735884270748,1,1.0
CP158,S0036,-133.36609349121517,2,0.0
CP158,S0037,-280.0328661977112,2,0.5
CP158,S0038,-306.80282167348173,2,1.0
CP158,S0039,-88.19877112728689,1,1.0
CP158,S0040,-107.17279388274515,1,1.0
CP158,S0044,-138.89490910820567,2,1.0
CP158,S0045,-492.8062037454924,2,1.0
CP158,S0046,-67.69168634753672,1,1.0
CP158,S0047,-59.077242836643485,1,1.0
CP158,S0048,-182.88041660732404,1,1.0
CP158,S0049,-211.83606731199907,2,1.0
CP158,S0050,-306.94198062557786,2,0.5
CP158,S0051,-167.0991888612291,2,1.0
CP158,S0052,-215.11399547088888,2,1.0
CP158,S0053,-276.3785868927811,2,0.5
CP158,S0054,-98.13604119988499,1,1.0
CP158,S0055,-261.69967886360627,2,0.5
CP158,S0056,-263.26203898243256,2,0.0
CP158,S0057,-150.88554033880123,1,1.0
