sample,record_id,csv_path,x_name,x_unit,y_name,y_unit,x_class,y_class,hour_multiplier,mapping_count,csv_count_in_sample,metadata_status,numeric_rows,malformed_rows,x_min,x_max,y_min,y_max,x_unique,x_monotonic,csv_status,x_max_hours,strict_pce_hour_eligible,eligibility_reason
图片52,samples_test__unknown__unknown__图片52,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片52/accepted/samples_test__unknown__unknown__图片52__Series_1__Series_1.csv,,,,,missing,missing,,0,2,ok,49,0,-6.598419424355768,1187.2350961962052,0.9765502156980532,1.0338116785234337,49,True,ok,,False,missing;missing
图片52,samples_test__unknown__unknown__图片52,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片52/accepted/samples_test__unknown__unknown__图片52__Series_2__Series_2.csv,,,,,missing,missing,,0,2,ok,48,0,8.324499520901213,1177.286483566034,0.8493025205305408,1.0592612175569363,48,True,ok,,False,missing;missing
图片55,samples_test__unknown__unknown__图片55,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片55/accepted/samples_test__unknown__unknown__图片55__Series_1__Series_1.csv,,,,,missing,missing,,0,2,ok,44,0,-0.7157516392977925,501.69024838317387,10.48917541506181,18.375812420707174,44,True,ok,,False,missing;missing
图片55,samples_test__unknown__unknown__图片55,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片55/accepted/samples_test__unknown__unknown__图片55__Series_2__Series_2.csv,,,,,missing,missing,,0,2,ok,44,0,-0.7157516392977925,501.69024838317387,14.778399049711043,18.929260631629656,44,True,ok,,False,missing;missing
图片57,samples_test__unknown__unknown__图片57,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片57/accepted/samples_test__unknown__unknown__图片57__Series_1__Series_1.csv,,,,,missing,missing,,0,2,ok,53,0,-1.1484394790660417,236.25980287339044,17.574339107084292,21.544433530497933,53,True,ok,,False,missing;missing
图片57,samples_test__unknown__unknown__图片57,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片57/accepted/samples_test__unknown__unknown__图片57__Series_2__Series_2.csv,,,,,missing,missing,,0,2,ok,53,0,-0.2353308546335171,237.17291149782292,21.60458647630723,22.506880663446694,53,True,ok,,False,missing;missing
图片58,samples_test__unknown__unknown__图片58,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_1__Series_1.csv,Time,(h),Normal. PCE,,time_hours,pce_or_efficiency,1.0,0,3,ok,37,0,3.6010748762637945,2269.327970491608,0.7785561503842144,1.0047422329429256,37,True,ok,2269.327970491608,True,eligible
图片58,samples_test__unknown__unknown__图片58,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_2__Series_2.csv,Time,(h),Normal. PCE,,time_hours,pce_or_efficiency,1.0,0,3,ok,38,0,-2.6926109448899638,2325.971142881992,0.9455858728891088,1.0047422329429256,38,True,ok,2325.971142881992,True,eligible
图片58,samples_test__unknown__unknown__图片58,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片58/accepted/samples_test__unknown__unknown__图片58__Series_3__Series_3.csv,Time,(h),Normal. PCE,,time_hours,pce_or_efficiency,1.0,0,3,ok,38,0,-2.6926109448899638,2325.971142881992,0.9142677999194411,1.0047422329429256,38,True,ok,2325.971142881992,True,eligible
图片59,samples_test__unknown__unknown__图片59,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Control__Series_1.csv,Time (h),(h),PCE (Normalized),(Normalized),time_hours,pce_or_efficiency,1.0,2,2,ok,44,0,-5.674200642167136,992.5659071283455,0.5834166814562982,0.9988432362736316,44,True,ok,992.5659071283455,True,eligible
图片59,samples_test__unknown__unknown__图片59,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片59/accepted/samples_test__unknown__unknown__图片59__Target__Series_2.csv,Time (h),(h),PCE (Normalized),(Normalized),time_hours,pce_or_efficiency,1.0,2,2,ok,44,0,-3.352712019445022,994.8873957510675,0.7603576214710883,0.9949966940993971,44,True,ok,994.8873957510675,True,eligible
图片6,samples_test__unknown__unknown__图片6,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_1__Series_1.csv,Cycle (numbers),(numbers),Normalized PCE,,non_time_cycle,pce_or_efficiency,,0,4,ok,64,0,-0.2960563520629762,199.22623331099257,0.9709921481828312,1.050962316104393,64,True,ok,,False,non_time_cycle
图片6,samples_test__unknown__unknown__图片6,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_2__Series_2.csv,Cycle (numbers),(numbers),Normalized PCE,,non_time_cycle,pce_or_efficiency,,0,4,ok,63,0,0.02064569502123703,196.37591488723461,1.0034124865294103,1.0466396043248491,63,True,ok,,False,non_time_cycle
图片6,samples_test__unknown__unknown__图片6,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_3__Series_3.csv,Cycle (numbers),(numbers),Normalized PCE,,non_time_cycle,pce_or_efficiency,,0,4,ok,62,0,0.02064569502123703,193.20889441639247,1.0055738424191822,1.048800960214621,62,True,ok,,False,non_time_cycle
图片6,samples_test__unknown__unknown__图片6,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片6/accepted/samples_test__unknown__unknown__图片6__Series_4__Series_4.csv,Cycle (numbers),(numbers),Normalized PCE,,non_time_cycle,pce_or_efficiency,,0,4,ok,63,0,0.3373477421054538,196.69261693431883,1.0012511306396383,1.1136416369077795,63,True,ok,,False,non_time_cycle
图片60,samples_test__unknown__unknown__图片60,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_1__Series_1.csv,,,,,missing,missing,,0,4,ok,43,0,23.351734801282362,3778.1590376172016,0.7835244812386686,0.9776259608307594,43,True,ok,,False,missing;missing
图片60,samples_test__unknown__unknown__图片60,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_2__Series_2.csv,,,,,missing,missing,,0,4,ok,17,0,14.41171741362541,1444.8144994387376,0.7668872115593466,0.9665344477112113,17,True,ok,,False,missing;missing
图片60,samples_test__unknown__unknown__图片60,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_3__Series_3.csv,,,,,missing,missing,,0,4,ok,52,0,5.47170002596846,5011.881437113861,0.9277141517927932,0.9665344477112113,52,True,ok,,False,missing;missing
图片60,samples_test__unknown__unknown__图片60,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片60/accepted/samples_test__unknown__unknown__图片60__Series_4__Series_4.csv,,,,,missing,missing,,0,4,ok,56,0,23.351734801282362,4940.361298012605,0.894439612434149,0.9665344477112113,56,True,ok,,False,missing;missing
图片62,samples_test__unknown__unknown__图片62,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_1__Series_1.csv,Time,(h),SPO,(Normalized),time_hours,power_proxy,1.0,0,2,ok,37,0,1.7292587487110325,577.4877184403008,0.5007069996158638,0.9712298147821794,37,True,ok,577.4877184403008,False,power_proxy
图片62,samples_test__unknown__unknown__图片62,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片62/accepted/samples_test__unknown__unknown__图片62__Series_2__Series_2.csv,Time,(h),SPO,(Normalized),time_hours,power_proxy,1.0,0,2,ok,90,0,8.126574967506485,1431.5294336494924,0.8704034972465404,0.9796320079101494,90,True,ok,1431.5294336494924,False,power_proxy
图片63,samples_test__unknown__unknown__图片63,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-a__Series_2.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,3,3,ok,73,0,5.838942964062312,989.7235774582318,0.8962579609787125,0.9991321855904147,73,True,ok,989.7235774582318,True,eligible
图片63,samples_test__unknown__unknown__图片63,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_TDY-β__Series_3.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,3,3,ok,74,0,3.105930090467396,1000.6556289526113,0.8857367334616064,0.9979631603107363,74,True,ok,1000.6556289526113,True,eligible
图片63,samples_test__unknown__unknown__图片63,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片63/accepted/samples_test__unknown__unknown__图片63__PM6_Y6__Series_1.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,3,3,ok,73,0,1.739423653669931,985.6240581478394,0.8202713177996142,0.9932870591920225,73,True,ok,985.6240581478394,True,eligible
图片64,samples_test__unknown__unknown__图片64,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片64/accepted/samples_test__unknown__unknown__图片64__Series_1__Series_1.csv,,,,,missing,missing,,0,2,ok,100,0,0.5091633236281723,2072.970695982691,0.8759324414880207,1.009805094985761,100,True,ok,,False,missing;missing
图片64,samples_test__unknown__unknown__图片64,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片64/accepted/samples_test__unknown__unknown__图片64__Series_2__Series_2.csv,,,,,missing,missing,,0,2,ok,25,0,8.882745273765835,511.29766228202345,0.5189386988273799,0.9503061378756543,25,True,ok,,False,missing;missing
图片65,samples_test__unknown__unknown__图片65,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片65/accepted/samples_test__unknown__unknown__图片65__Series_1__Series_1.csv,Time,h,,,time_hours,missing,1.0,0,2,ok,105,0,0.8125036289670504,800.9486243707541,0.8097037726410656,1.0083475032151594,105,True,ok,800.9486243707541,False,missing
图片65,samples_test__unknown__unknown__图片65,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片65/accepted/samples_test__unknown__unknown__图片65__Series_2__Series_2.csv,Time,h,,,time_hours,missing,1.0,0,2,ok,28,0,3.1205885926452765,210.84823532368614,0.43533674194373484,0.9854270727643024,28,True,ok,210.84823532368614,False,missing
图片68,samples_test__unknown__unknown__图片68,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_1__Series_1.csv,Time,h,Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,2,ok,37,0,5.639248415592533,586.8746224428235,0.5191227177887644,0.9829754636853801,37,True,ok,586.8746224428235,True,eligible
图片68,samples_test__unknown__unknown__图片68,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片68/accepted/samples_test__unknown__unknown__图片68__Series_2__Series_2.csv,Time,h,Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,2,ok,61,0,12.097419238117325,980.8230426168356,0.9204335204184206,0.99861094950212,61,True,ok,980.8230426168356,True,eligible
图片70,samples_test__unknown__unknown__图片70,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_1__Series_1.csv,Time,(h),PCE,(Nor.),time_hours,pce_or_efficiency,1.0,0,3,ok,36,0,53.29948624300275,860.3692918626009,0.9038098575186381,1.0112493893044914,36,True,ok,860.3692918626009,True,eligible
图片70,samples_test__unknown__unknown__图片70,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_2__Series_2.csv,Time,(h),PCE,(Nor.),time_hours,pce_or_efficiency,1.0,0,3,ok,38,0,-2.04244328519826,851.1456369412342,0.6495362989587852,1.0112493893044914,38,True,ok,851.1456369412342,True,eligible
图片70,samples_test__unknown__unknown__图片70,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片70/accepted/samples_test__unknown__unknown__图片70__Series_3__Series_3.csv,Time,(h),PCE,(Nor.),time_hours,pce_or_efficiency,1.0,0,3,ok,38,0,-4.348357015539989,848.8397232108925,0.9396230347805892,1.0184120247568815,38,True,ok,848.8397232108925,True,eligible
图片71,samples_test__unknown__unknown__图片71,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Control__Series_2.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,2,2,ok,49,0,2.339203564016799,791.3983989621712,0.7826586588954395,1.0004239817055147,49,True,ok,791.3983989621712,True,eligible
图片71,samples_test__unknown__unknown__图片71,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片71/accepted/samples_test__unknown__unknown__图片71__Target__Series_1.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,2,2,ok,29,0,5.626950211509097,778.2474123722019,0.6826043213881077,0.9651106861146916,29,True,ok,778.2474123722019,True,eligible
图片74,samples_test__unknown__unknown__图片74,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_1__Series_1.csv,Time,(h),PCE,(%),time_hours,pce_or_efficiency,1.0,0,3,ok,31,0,-37.631461038775115,1998.815228072677,17.83334102918378,23.468160816204165,31,True,ok,1998.815228072677,True,eligible
图片74,samples_test__unknown__unknown__图片74,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_2__Series_2.csv,Time,(h),PCE,(%),time_hours,pce_or_efficiency,1.0,0,3,ok,26,0,3.0974727434539773,1971.6626055511908,23.006290341858232,24.66902404950359,26,True,ok,1971.6626055511908,True,eligible
图片74,samples_test__unknown__unknown__图片74,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片74/accepted/samples_test__unknown__unknown__图片74__Series_3__Series_3.csv,Time,(h),PCE,(%),time_hours,pce_or_efficiency,1.0,0,3,ok,30,0,-24.055149778032046,1944.5099830297047,23.006290341858232,24.299527670026844,30,True,ok,1944.5099830297047,True,eligible
图片75,samples_test__unknown__unknown__图片75,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__Ceo-based_device(encapsulated)__Series_2.csv,Storage time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,2,2,ok,54,0,-4.028064586861802,996.5234224082005,0.8386100831671337,1.0002546921827162,54,True,ok,996.5234224082005,True,eligible
图片75,samples_test__unknown__unknown__图片75,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片75/accepted/samples_test__unknown__unknown__图片75__SnOx-based_device_(unencapsulated)__Series_1.csv,Storage time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,2,2,ok,54,0,5.411100384789734,1005.962587379852,0.9716301260028735,1.0036222882038741,54,True,ok,1005.962587379852,True,eligible
图片77,samples_test__unknown__unknown__图片77,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片77/accepted/samples_test__unknown__unknown__图片77__Series_1__Series_1.csv,Time,(h),Non-encapsulated devices PCE,(%),time_hours,pce_or_efficiency,1.0,0,2,ok,72,0,-0.28558466580247455,98.58733212402387,1.0673790937677872,16.674275260422974,72,True,ok,98.58733212402387,True,eligible
图片77,samples_test__unknown__unknown__图片77,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片77/accepted/samples_test__unknown__unknown__图片77__Series_2__Series_2.csv,Time,(h),Non-encapsulated devices PCE,(%),time_hours,pce_or_efficiency,1.0,0,2,ok,73,0,-0.007069407239583825,98.86584738258676,14.39033923603441,18.57755528074678,72,True,ok,98.86584738258676,True,eligible
图片78,samples_test__unknown__unknown__图片78,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_1__Series_1.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,2,ok,55,0,0.32586705181472553,519.9437192530697,0.5264683329164559,0.8608979504293814,55,True,ok,519.9437192530697,True,eligible
图片78,samples_test__unknown__unknown__图片78,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片78/accepted/samples_test__unknown__unknown__图片78__Series_2__Series_2.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,2,ok,57,0,-3.4531718732853065,516.1646803279697,0.73269993038276,1.003030537872375,56,True,ok,516.1646803279697,True,eligible
图片8,samples_test__unknown__unknown__图片8,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA_PTAA_BCP__Series_3.csv,Cycles,,Efficiency,%,non_time_cycle,pce_or_efficiency,,3,3,ok,51,0,1.2083421336224092,196.62461083833986,21.040901287086335,21.970985651032738,51,True,ok,,False,non_time_cycle
图片8,samples_test__unknown__unknown__图片8,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__EtCz3EPA__Series_2.csv,Cycles,,Efficiency,%,non_time_cycle,pce_or_efficiency,,3,3,ok,52,0,-0.7458205534247639,198.57877352538705,21.505943469059538,22.110498305624695,52,True,ok,,False,non_time_cycle
图片8,samples_test__unknown__unknown__图片8,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片8/accepted/samples_test__unknown__unknown__图片8__PTAA_BCP__Series_1.csv,Cycles,,Efficiency,%,non_time_cycle,pce_or_efficiency,,3,3,ok,52,0,-0.35498801601533003,198.96960606279646,20.4828506687185,21.087405505283655,52,True,ok,,False,non_time_cycle
图片85,samples_test__unknown__unknown__图片85,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片85/accepted/samples_test__unknown__unknown__图片85__NBG_PSCs_with_YbOx__Series_1.csv,Time,(h),PCE,(%),time_hours,pce_or_efficiency,1.0,1,1,ok,72,0,4.4395924347561575,496.38723378498844,20.124754365947553,23.924705270739352,72,True,ok,496.38723378498844,True,eligible
图片87,samples_test__unknown__unknown__图片87,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_1__Series_1.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,2,ok,41,0,8.319427866013882,1042.1983375899215,0.9809668517879647,1.0038019368529354,41,True,ok,1042.1983375899215,True,eligible
图片87,samples_test__unknown__unknown__图片87,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片87/accepted/samples_test__unknown__unknown__图片87__Series_2__Series_2.csv,Time,(h),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,2,ok,41,0,10.904125140323629,1044.7830348642312,0.7380845833696407,0.9809668517879647,41,True,ok,1044.7830348642312,True,eligible
图片88,samples_test__unknown__unknown__图片88,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_1__Series_1.csv,Time,(hours),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,3,ok,63,0,2.1691588929524954,992.1017064259665,0.6253562306311766,1.005838275459887,63,True,ok,992.1017064259665,True,eligible
图片88,samples_test__unknown__unknown__图片88,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_2__Series_2.csv,Time,(hours),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,3,ok,63,0,5.362489691446086,995.2950372244602,0.9968857567580349,1.010314534810813,63,True,ok,995.2950372244602,True,eligible
图片88,samples_test__unknown__unknown__图片88,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片88/accepted/samples_test__unknown__unknown__图片88__Series_3__Series_3.csv,Time,(hours),Normalized PCE,,time_hours,pce_or_efficiency,1.0,0,3,ok,65,0,5.362489691446086,995.2950372244602,0.9565994225997009,1.005838275459887,63,True,ok,995.2950372244602,True,eligible
图片89,samples_test__unknown__unknown__图片89,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA_PTAA_BCP__Series_1.csv,Durations (hours),(hours),Efficiency (%),(%),time_hours,pce_or_efficiency,1.0,3,3,ok,49,0,-1.8223350826815192,1000.929932716262,20.423719681442577,20.803138681070635,49,True,ok,1000.929932716262,True,eligible
图片89,samples_test__unknown__unknown__图片89,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__EtCz3EPA__Series_2.csv,Durations (hours),(hours),Efficiency (%),(%),time_hours,pce_or_efficiency,1.0,3,3,ok,49,0,-3.911402307262648,998.8408654916808,21.846540930047798,22.273387304629367,49,True,ok,998.8408654916808,True,eligible
图片89,samples_test__unknown__unknown__图片89,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片89/accepted/samples_test__unknown__unknown__图片89__PTAA_BCP__Series_3.csv,Durations (hours),(hours),Efficiency (%),(%),time_hours,pce_or_efficiency,1.0,3,3,ok,49,0,0.266732141899638,1003.0189999408432,21.46712193041974,22.083677804815338,49,True,ok,1003.0189999408432,True,eligible
图片9,samples_test__unknown__unknown__图片9,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片9/accepted/samples_test__unknown__unknown__图片9__Control__Series_1.csv,Number of temperature cycles,,Normalized PCE,,non_time_cycle,pce_or_efficiency,,2,2,ok,47,0,0.4072633473145508,98.20189878364651,0.8467069188913778,1.0004585315824517,47,True,ok,,False,non_time_cycle
图片9,samples_test__unknown__unknown__图片9,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片9/accepted/samples_test__unknown__unknown__图片9__DMPESI__Series_2.csv,Number of temperature cycles,,Normalized PCE,,non_time_cycle,pce_or_efficiency,,2,2,ok,47,0,0.4072633473145508,98.20189878364651,0.9898024792177238,1.005025411167335,47,True,ok,,False,non_time_cycle
图片90,samples_test__unknown__unknown__图片90,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片90/accepted/samples_test__unknown__unknown__图片90__Series_1__Series_1.csv,Damp heat hour,,Normalized efficiency,,time_hours,pce_or_efficiency,1.0,0,1,ok,27,0,-11.632577602266906,1769.637858095339,1.0014561674326021,1.082347738593771,27,True,ok,1769.637858095339,True,eligible
图片92,samples_test__unknown__unknown__图片92,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片92/accepted/samples_test__unknown__unknown__图片92__Series_1__Series_1.csv,HF Cycle,,Normalized PCE,(a.u.),non_time_cycle,pce_or_efficiency,,0,2,ok,33,0,-0.26963253279105537,33.842727791090894,0.6551768363884731,1.1387394585707105,33,True,ok,,False,non_time_cycle
图片92,samples_test__unknown__unknown__图片92,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片92/accepted/samples_test__unknown__unknown__图片92__Series_2__Series_2.csv,HF Cycle,,Normalized PCE,(a.u.),non_time_cycle,pce_or_efficiency,,0,2,ok,29,0,-0.26963253279105537,29.578682750605655,0.9985763796773084,1.2228373059067517,29,True,ok,,False,non_time_cycle
图片94,samples_test__unknown__unknown__图片94,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_1__Series_1.csv,Time,hours,PCE,%,time_hours,pce_or_efficiency,1.0,0,3,ok,33,0,-0.13505954477499937,47.670857839148645,13.808101065866152,16.494010577217587,33,True,ok,47.670857839148645,True,eligible
图片94,samples_test__unknown__unknown__图片94,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_2__Series_2.csv,Time,hours,PCE,%,time_hours,pce_or_efficiency,1.0,0,3,ok,33,0,0.014333947049761875,47.820251330973406,8.349639800861622,8.436282043163281,33,True,ok,47.820251330973406,True,eligible
图片94,samples_test__unknown__unknown__图片94,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片94/accepted/samples_test__unknown__unknown__图片94__Series_3__Series_3.csv,Time,hours,PCE,%,time_hours,pce_or_efficiency,1.0,0,3,ok,33,0,-0.13505954477499937,47.670857839148645,8.52292428546494,13.634816581262834,33,True,ok,47.670857839148645,True,eligible
图片95,samples_test__unknown__unknown__图片95,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__No_Desiccant__Series_4.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,4,4,ok,31,0,0.46670012005900396,47.23597051395,7.609205648140124,11.411050997426607,31,True,ok,47.23597051395,True,eligible
图片95,samples_test__unknown__unknown__图片95,"/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__SiO,+Desiccant__Series_1.csv",Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,4,4,ok,30,0,1.4020855279368227,46.612380242031456,11.080455749662564,13.80786654371591,30,True,ok,46.612380242031456,True,eligible
图片95,samples_test__unknown__unknown__图片95,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__o-Desiccant__Series_2.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,4,4,ok,31,0,2.181573367835007,47.39186808192964,8.51834257949124,12.402836740718731,30,True,ok,47.39186808192964,True,eligible
图片95,samples_test__unknown__unknown__图片95,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片95/accepted/samples_test__unknown__unknown__图片95__√-GO+Desiccant__Series_3.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,4,4,ok,30,0,0.15490498409972986,46.92417537799073,7.7745032720221445,12.402836740718731,30,True,ok,46.92417537799073,True,eligible
图片96,samples_test__unknown__unknown__图片96,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片96/accepted/samples_test__unknown__unknown__图片96__Series_1__Series_1.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,0,3,ok,34,0,-0.20396784261920775,48.009272504143105,13.79765852710845,16.512162426384823,34,True,ok,48.009272504143105,True,eligible
图片96,samples_test__unknown__unknown__图片96,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片96/accepted/samples_test__unknown__unknown__图片96__Series_2__Series_2.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,0,3,ok,33,0,-0.057867114295685695,46.694365949231404,2.854814683150579,13.458345539698904,33,True,ok,46.694365949231404,True,eligible
图片96,samples_test__unknown__unknown__图片96,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片96/accepted/samples_test__unknown__unknown__图片96__Series_3__Series_3.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,0,3,ok,33,0,-0.20396784261920775,46.548265220907886,2.7699864362981934,2.7699864362981934,33,True,ok,46.548265220907886,True,eligible
图片97,samples_test__unknown__unknown__图片97,/Users/shunhao/Desktop/ML/lab-v2/som_references/accepted/samples_test/图片97/accepted/samples_test__unknown__unknown__图片97__85%--__Series_1.csv,Time,(hours),PCE,(%),time_hours,pce_or_efficiency,1.0,1,1,ok,34,0,-0.2575256159455499,142.5954695353693,11.899420021256123,14.212206263378711,34,True,ok,142.5954695353693,True,eligible
